GeographyCode,KS607NI0001,KS607NI0002,KS607NI0003,KS607NI0004,KS607NI0005,KS607NI0006,KS607NI0007,KS607NI0008,KS607NI0009,KS607NI0010,KS607NI0011,KS607NI0012,KS607NI0013,KS607NI0014,KS607NI0015,KS607NI0016,KS607NI0017,KS607NI0018,KS607NI0019,KS607NI0020,KS607NI0021,KS607NI0022,KS607NI0023,KS607NI0024,KS607NI0025,KS607NI0026,KS607NI0027,KS607NI0028,KS607NI0029,KS607NI0030,KS607NI0031,KS607NI0032,KS607NI0033,KS607NI0034,KS607NI0035,KS607NI0036,KS607NI0037
95AA11,1341,3,0,88,1,5,17,243,53,83,10,44,13,45,39,118,144,389,46,0.22,0,6.56,0.07,0.37,1.27,18.12,3.95,6.19,0.75,3.28,0.97,3.36,2.91,8.80,10.74,29.01,3.43
95AA12,665,17,0,31,1,2,15,110,16,27,13,37,7,43,19,60,103,132,32,2.56,0,4.66,0.15,0.30,2.26,16.54,2.41,4.06,1.95,5.56,1.05,6.47,2.86,9.02,15.49,19.85,4.81
95AA13,782,4,0,33,0,16,23,109,16,51,14,30,7,22,18,67,84,264,24,0.51,0,4.22,0,2.05,2.94,13.94,2.05,6.52,1.79,3.84,0.90,2.81,2.30,8.57,10.74,33.76,3.07
95AA14,558,11,0,19,2,2,17,98,7,19,7,20,3,32,17,58,71,155,20,1.97,0,3.41,0.36,0.36,3.05,17.56,1.25,3.41,1.25,3.58,0.54,5.73,3.05,10.39,12.72,27.78,3.58
95AA15,1058,0,1,38,4,5,24,174,41,71,16,19,3,25,40,80,98,380,39,0,0.09,3.59,0.38,0.47,2.27,16.45,3.88,6.71,1.51,1.80,0.28,2.36,3.78,7.56,9.26,35.92,3.69
95AA16,397,2,0,29,0,3,5,101,16,22,3,11,1,8,18,29,29,101,19,0.50,0,7.30,0,0.76,1.26,25.44,4.03,5.54,0.76,2.77,0.25,2.02,4.53,7.30,7.30,25.44,4.79
95AA17,500,0,0,26,1,0,8,79,17,34,3,11,6,13,19,27,52,177,27,0,0,5.20,0.20,0,1.60,15.80,3.40,6.80,0.60,2.20,1.20,2.60,3.80,5.40,10.40,35.40,5.40
95AA18,527,5,0,19,3,1,10,80,27,39,16,30,6,27,23,49,67,105,20,0.95,0,3.61,0.57,0.19,1.90,15.18,5.12,7.40,3.04,5.69,1.14,5.12,4.36,9.30,12.71,19.92,3.80
95AA19,554,2,0,25,0,2,14,99,9,42,6,15,5,28,11,37,90,139,30,0.36,0,4.51,0,0.36,2.53,17.87,1.62,7.58,1.08,2.71,0.90,5.05,1.99,6.68,16.25,25.09,5.42
95BB01,923,9,0,32,2,2,23,143,12,55,14,53,7,39,38,118,98,224,54,0.98,0,3.47,0.22,0.22,2.49,15.49,1.30,5.96,1.52,5.74,0.76,4.23,4.12,12.78,10.62,24.27,5.85
95BB02,447,3,0,13,0,3,8,110,8,26,4,21,3,24,19,40,39,102,24,0.67,0,2.91,0,0.67,1.79,24.61,1.79,5.82,0.89,4.70,0.67,5.37,4.25,8.95,8.72,22.82,5.37
95BB03,829,9,0,29,1,2,17,118,17,54,9,37,6,43,34,92,80,221,60,1.09,0,3.50,0.12,0.24,2.05,14.23,2.05,6.51,1.09,4.46,0.72,5.19,4.10,11.10,9.65,26.66,7.24
95BB04,633,4,1,26,0,1,6,116,13,32,12,33,4,26,24,63,98,133,41,0.63,0.16,4.11,0,0.16,0.95,18.33,2.05,5.06,1.90,5.21,0.63,4.11,3.79,9.95,15.48,21.01,6.48
95BB05,829,19,1,27,1,3,28,116,13,55,12,40,11,46,32,70,122,176,57,2.29,0.12,3.26,0.12,0.36,3.38,13.99,1.57,6.63,1.45,4.83,1.33,5.55,3.86,8.44,14.72,21.23,6.88
95BB06,604,5,0,13,0,1,4,123,11,62,4,27,8,15,36,57,44,156,38,0.83,0,2.15,0,0.17,0.66,20.36,1.82,10.26,0.66,4.47,1.32,2.48,5.96,9.44,7.28,25.83,6.29
95BB07,665,1,0,21,0,1,7,125,7,43,11,37,6,28,31,73,62,162,50,0.15,0,3.16,0,0.15,1.05,18.80,1.05,6.47,1.65,5.56,0.90,4.21,4.66,10.98,9.32,24.36,7.52
95BB08,629,5,0,18,6,0,7,125,8,36,17,29,4,27,35,72,51,156,33,0.79,0,2.86,0.95,0,1.11,19.87,1.27,5.72,2.70,4.61,0.64,4.29,5.56,11.45,8.11,24.80,5.25
95BB09,745,5,2,20,0,1,11,111,8,44,13,49,11,30,30,90,83,191,46,0.67,0.27,2.68,0,0.13,1.48,14.90,1.07,5.91,1.74,6.58,1.48,4.03,4.03,12.08,11.14,25.64,6.17
95BB10,733,7,0,24,2,0,9,126,12,44,14,37,13,34,28,77,93,157,56,0.95,0,3.27,0.27,0,1.23,17.19,1.64,6.00,1.91,5.05,1.77,4.64,3.82,10.50,12.69,21.42,7.64
95BB11,615,4,0,7,0,2,11,117,14,49,9,15,6,22,22,58,64,166,49,0.65,0,1.14,0,0.33,1.79,19.02,2.28,7.97,1.46,2.44,0.98,3.58,3.58,9.43,10.41,26.99,7.97
95BB12,577,2,0,19,1,3,8,120,4,31,4,28,13,21,40,51,67,122,43,0.35,0,3.29,0.17,0.52,1.39,20.80,0.69,5.37,0.69,4.85,2.25,3.64,6.93,8.84,11.61,21.14,7.45
95BB13,1062,2,0,37,3,3,26,192,21,62,13,43,9,45,40,132,117,247,70,0.19,0,3.48,0.28,0.28,2.45,18.08,1.98,5.84,1.22,4.05,0.85,4.24,3.77,12.43,11.02,23.26,6.59
95BB14,746,5,0,32,2,1,9,111,6,40,18,31,14,57,26,88,89,187,30,0.67,0,4.29,0.27,0.13,1.21,14.88,0.80,5.36,2.41,4.16,1.88,7.64,3.49,11.80,11.93,25.07,4.02
95BB15,727,14,0,20,1,1,23,120,10,22,12,38,14,33,26,96,87,172,38,1.93,0,2.75,0.14,0.14,3.16,16.51,1.38,3.03,1.65,5.23,1.93,4.54,3.58,13.20,11.97,23.66,5.23
95BB16,692,12,0,25,2,2,19,104,4,34,12,41,12,39,26,69,90,160,41,1.73,0,3.61,0.29,0.29,2.75,15.03,0.58,4.91,1.73,5.92,1.73,5.64,3.76,9.97,13.01,23.12,5.92
95BB17,859,6,1,31,1,2,16,170,12,50,13,40,9,22,38,99,80,218,51,0.70,0.12,3.61,0.12,0.23,1.86,19.79,1.40,5.82,1.51,4.66,1.05,2.56,4.42,11.53,9.31,25.38,5.94
95BB18,940,7,1,23,1,1,22,162,24,42,22,35,7,44,34,109,101,244,61,0.74,0.11,2.45,0.11,0.11,2.34,17.23,2.55,4.47,2.34,3.72,0.74,4.68,3.62,11.60,10.74,25.96,6.49
95BB19,1228,0,0,40,0,1,7,218,21,59,20,74,13,54,51,169,153,280,68,0,0,3.26,0,0.08,0.57,17.75,1.71,4.80,1.63,6.03,1.06,4.40,4.15,13.76,12.46,22.80,5.54
95BB20,659,8,0,13,1,1,15,73,10,39,15,32,5,27,20,100,77,176,47,1.21,0,1.97,0.15,0.15,2.28,11.08,1.52,5.92,2.28,4.86,0.76,4.10,3.03,15.17,11.68,26.71,7.13
95BB21,1007,10,1,44,0,1,8,140,22,67,9,50,9,40,35,127,121,277,46,0.99,0.10,4.37,0,0.10,0.79,13.90,2.18,6.65,0.89,4.97,0.89,3.97,3.48,12.61,12.02,27.51,4.57
95BB22,646,3,0,18,1,1,13,153,5,35,7,31,4,30,23,66,52,170,34,0.46,0,2.79,0.15,0.15,2.01,23.68,0.77,5.42,1.08,4.80,0.62,4.64,3.56,10.22,8.05,26.32,5.26
95BB23,728,5,0,25,2,0,10,143,5,31,12,25,7,37,25,82,116,163,40,0.69,0,3.43,0.27,0,1.37,19.64,0.69,4.26,1.65,3.43,0.96,5.08,3.43,11.26,15.93,22.39,5.49
95CC01,505,10,0,24,1,0,2,90,8,46,1,11,2,18,8,29,70,162,23,1.98,0,4.75,0.20,0,0.40,17.82,1.58,9.11,0.20,2.18,0.40,3.56,1.58,5.74,13.86,32.08,4.55
95CC02,593,19,0,30,1,0,7,69,15,38,3,13,4,24,19,53,101,157,40,3.20,0,5.06,0.17,0,1.18,11.64,2.53,6.41,0.51,2.19,0.67,4.05,3.20,8.94,17.03,26.48,6.75
95CC03,507,19,1,24,0,2,8,92,2,53,6,7,5,26,22,22,61,130,27,3.75,0.20,4.73,0,0.39,1.58,18.15,0.39,10.45,1.18,1.38,0.99,5.13,4.34,4.34,12.03,25.64,5.33
95CC04,475,10,1,23,1,3,20,86,9,22,1,14,2,11,9,28,75,128,32,2.11,0.21,4.84,0.21,0.63,4.21,18.11,1.89,4.63,0.21,2.95,0.42,2.32,1.89,5.89,15.79,26.95,6.74
95CC05,529,16,1,27,1,4,17,93,14,24,3,19,2,27,5,35,80,133,28,3.02,0.19,5.10,0.19,0.76,3.21,17.58,2.65,4.54,0.57,3.59,0.38,5.10,0.95,6.62,15.12,25.14,5.29
95CC06,653,7,0,23,0,0,8,106,8,29,5,27,5,31,13,61,107,187,36,1.07,0,3.52,0,0,1.23,16.23,1.23,4.44,0.77,4.13,0.77,4.75,1.99,9.34,16.39,28.64,5.51
95CC07,674,15,3,39,0,3,17,106,16,27,8,20,5,23,16,40,110,180,46,2.23,0.45,5.79,0,0.45,2.52,15.73,2.37,4.01,1.19,2.97,0.74,3.41,2.37,5.93,16.32,26.71,6.82
95CC08,465,5,0,20,1,2,8,74,10,31,0,19,7,24,11,29,88,114,22,1.08,0,4.30,0.22,0.43,1.72,15.91,2.15,6.67,0,4.09,1.51,5.16,2.37,6.24,18.92,24.52,4.73
95CC09,780,18,0,72,1,2,18,119,10,38,8,18,3,43,21,54,111,205,39,2.31,0,9.23,0.13,0.26,2.31,15.26,1.28,4.87,1.03,2.31,0.38,5.51,2.69,6.92,14.23,26.28,5.00
95CC10,538,7,0,32,1,3,7,90,6,21,4,8,3,24,14,46,97,151,24,1.30,0,5.95,0.19,0.56,1.30,16.73,1.12,3.90,0.74,1.49,0.56,4.46,2.60,8.55,18.03,28.07,4.46
95CC11,332,17,0,9,0,5,11,53,5,19,3,9,1,10,8,13,51,98,20,5.12,0,2.71,0,1.51,3.31,15.96,1.51,5.72,0.90,2.71,0.30,3.01,2.41,3.92,15.36,29.52,6.02
95CC12,583,13,1,25,1,0,14,92,11,24,4,15,3,33,19,46,89,162,31,2.23,0.17,4.29,0.17,0,2.40,15.78,1.89,4.12,0.69,2.57,0.51,5.66,3.26,7.89,15.27,27.79,5.32
95CC13,532,13,0,20,0,2,5,101,12,31,4,15,7,18,16,47,70,142,29,2.44,0,3.76,0,0.38,0.94,18.98,2.26,5.83,0.75,2.82,1.32,3.38,3.01,8.83,13.16,26.69,5.45
95CC14,692,7,0,60,2,2,19,129,14,30,9,26,3,24,19,37,108,167,36,1.01,0,8.67,0.29,0.29,2.75,18.64,2.02,4.34,1.30,3.76,0.43,3.47,2.75,5.35,15.61,24.13,5.20
95CC15,604,16,0,46,0,1,9,99,10,26,6,18,6,24,18,50,83,158,34,2.65,0,7.62,0,0.17,1.49,16.39,1.66,4.30,0.99,2.98,0.99,3.97,2.98,8.28,13.74,26.16,5.63
95CC16,581,7,0,33,1,1,8,120,6,52,4,14,5,14,23,34,85,147,27,1.20,0,5.68,0.17,0.17,1.38,20.65,1.03,8.95,0.69,2.41,0.86,2.41,3.96,5.85,14.63,25.30,4.65
95CC17,614,12,0,36,0,6,12,99,8,38,9,15,5,31,17,38,103,161,24,1.95,0,5.86,0,0.98,1.95,16.12,1.30,6.19,1.47,2.44,0.81,5.05,2.77,6.19,16.78,26.22,3.91
95CC18,522,11,0,24,2,2,9,77,6,30,6,9,9,29,12,45,92,130,29,2.11,0,4.60,0.38,0.38,1.72,14.75,1.15,5.75,1.15,1.72,1.72,5.56,2.30,8.62,17.62,24.90,5.56
95CC19,592,17,0,32,1,0,12,108,8,34,6,19,8,17,12,41,94,166,17,2.87,0,5.41,0.17,0,2.03,18.24,1.35,5.74,1.01,3.21,1.35,2.87,2.03,6.93,15.88,28.04,2.87
95CC20,704,6,0,50,3,1,9,115,8,30,7,19,8,33,21,52,111,202,29,0.85,0,7.10,0.43,0.14,1.28,16.34,1.14,4.26,0.99,2.70,1.14,4.69,2.98,7.39,15.77,28.69,4.12
95CC21,634,3,1,66,1,1,12,131,6,29,9,13,6,26,30,44,67,147,42,0.47,0.16,10.41,0.16,0.16,1.89,20.66,0.95,4.57,1.42,2.05,0.95,4.10,4.73,6.94,10.57,23.19,6.62
95CC22,349,11,0,16,1,1,6,67,2,26,1,6,1,19,15,24,34,106,13,3.15,0,4.58,0.29,0.29,1.72,19.20,0.57,7.45,0.29,1.72,0.29,5.44,4.30,6.88,9.74,30.37,3.72
95DD01,416,2,0,33,0,6,8,67,7,20,2,10,6,12,14,33,85,88,23,0.48,0,7.93,0,1.44,1.92,16.11,1.68,4.81,0.48,2.40,1.44,2.88,3.37,7.93,20.43,21.15,5.53
95DD02,960,9,0,67,3,3,22,198,19,51,6,20,12,32,29,68,119,252,50,0.94,0,6.98,0.31,0.31,2.29,20.63,1.98,5.31,0.63,2.08,1.25,3.33,3.02,7.08,12.40,26.25,5.21
95DD03,876,4,1,56,2,5,16,143,15,47,11,26,5,34,30,75,132,224,50,0.46,0.11,6.39,0.23,0.57,1.83,16.32,1.71,5.37,1.26,2.97,0.57,3.88,3.42,8.56,15.07,25.57,5.71
95DD04,366,3,0,32,0,2,4,95,6,40,0,5,4,11,19,19,28,77,21,0.82,0,8.74,0,0.55,1.09,25.96,1.64,10.93,0,1.37,1.09,3.01,5.19,5.19,7.65,21.04,5.74
95DD05,336,3,0,30,1,3,5,93,7,24,2,2,2,7,22,18,26,71,20,0.89,0,8.93,0.30,0.89,1.49,27.68,2.08,7.14,0.60,0.60,0.60,2.08,6.55,5.36,7.74,21.13,5.95
95DD06,550,1,0,33,1,4,11,85,7,24,9,18,6,21,14,45,98,141,32,0.18,0,6.00,0.18,0.73,2.00,15.45,1.27,4.36,1.64,3.27,1.09,3.82,2.55,8.18,17.82,25.64,5.82
95DD07,698,15,1,39,3,1,17,125,17,33,5,24,11,25,19,51,105,175,32,2.15,0.14,5.59,0.43,0.14,2.44,17.91,2.44,4.73,0.72,3.44,1.58,3.58,2.72,7.31,15.04,25.07,4.58
95DD08,440,9,0,47,4,9,7,86,10,43,2,6,5,14,28,34,28,82,26,2.05,0,10.68,0.91,2.05,1.59,19.55,2.27,9.77,0.45,1.36,1.14,3.18,6.36,7.73,6.36,18.64,5.91
95DD09,560,21,0,31,0,2,13,89,9,29,5,11,6,33,13,50,95,126,27,3.75,0,5.54,0,0.36,2.32,15.89,1.61,5.18,0.89,1.96,1.07,5.89,2.32,8.93,16.96,22.50,4.82
95DD10,626,5,0,40,0,7,6,138,13,41,0,12,6,16,15,48,91,147,41,0.80,0,6.39,0,1.12,0.96,22.04,2.08,6.55,0,1.92,0.96,2.56,2.40,7.67,14.54,23.48,6.55
95DD11,468,4,0,39,2,9,5,110,8,45,4,10,8,10,20,34,39,93,28,0.85,0,8.33,0.43,1.92,1.07,23.50,1.71,9.62,0.85,2.14,1.71,2.14,4.27,7.26,8.33,19.87,5.98
95DD12,530,10,0,38,0,2,12,94,7,30,2,24,3,25,17,40,82,120,24,1.89,0,7.17,0,0.38,2.26,17.74,1.32,5.66,0.38,4.53,0.57,4.72,3.21,7.55,15.47,22.64,4.53
95DD13,340,4,0,29,0,7,7,67,3,31,0,11,3,11,13,30,32,74,18,1.18,0,8.53,0,2.06,2.06,19.71,0.88,9.12,0,3.24,0.88,3.24,3.82,8.82,9.41,21.76,5.29
95DD14,802,4,0,62,3,1,11,162,9,25,11,25,11,32,21,68,134,190,33,0.50,0,7.73,0.37,0.12,1.37,20.20,1.12,3.12,1.37,3.12,1.37,3.99,2.62,8.48,16.71,23.69,4.11
95DD15,774,7,0,50,4,7,19,136,11,48,11,18,4,35,15,64,131,185,29,0.90,0,6.46,0.52,0.90,2.45,17.57,1.42,6.20,1.42,2.33,0.52,4.52,1.94,8.27,16.93,23.90,3.75
95DD16,693,20,1,34,3,3,22,156,25,29,5,19,5,30,17,42,99,147,36,2.89,0.14,4.91,0.43,0.43,3.17,22.51,3.61,4.18,0.72,2.74,0.72,4.33,2.45,6.06,14.29,21.21,5.19
95DD17,800,20,0,38,1,5,24,137,8,36,6,29,8,32,25,58,100,241,32,2.50,0,4.75,0.13,0.63,3.00,17.13,1.00,4.50,0.75,3.63,1.00,4.00,3.13,7.25,12.50,30.13,4.00
95DD18,399,2,0,34,1,3,9,96,8,28,4,10,4,11,18,25,43,80,23,0.50,0,8.52,0.25,0.75,2.26,24.06,2.01,7.02,1.00,2.51,1.00,2.76,4.51,6.27,10.78,20.05,5.76
95DD19,786,8,0,41,1,3,12,158,25,40,4,24,11,28,27,63,94,216,31,1.02,0,5.22,0.13,0.38,1.53,20.10,3.18,5.09,0.51,3.05,1.40,3.56,3.44,8.02,11.96,27.48,3.94
95DD20,324,3,0,31,2,3,2,90,6,21,0,7,3,4,12,17,33,74,16,0.93,0,9.57,0.62,0.93,0.62,27.78,1.85,6.48,0,2.16,0.93,1.23,3.70,5.25,10.19,22.84,4.94
95DD21,520,2,0,45,1,9,12,107,6,45,2,17,2,13,20,45,48,113,33,0.38,0,8.65,0.19,1.73,2.31,20.58,1.15,8.65,0.38,3.27,0.38,2.50,3.85,8.65,9.23,21.73,6.35
95DD22,671,10,1,42,0,5,32,123,5,33,8,22,5,33,14,58,81,176,23,1.49,0.15,6.26,0,0.75,4.77,18.33,0.75,4.92,1.19,3.28,0.75,4.92,2.09,8.64,12.07,26.23,3.43
95DD23,572,19,1,33,1,1,15,112,11,29,9,15,1,24,16,43,93,122,27,3.32,0.17,5.77,0.17,0.17,2.62,19.58,1.92,5.07,1.57,2.62,0.17,4.20,2.80,7.52,16.26,21.33,4.72
95DD24,625,6,0,28,4,3,10,128,8,29,4,14,6,24,14,54,95,170,28,0.96,0,4.48,0.64,0.48,1.60,20.48,1.28,4.64,0.64,2.24,0.96,3.84,2.24,8.64,15.20,27.20,4.48
95EE01,359,11,0,15,1,2,20,45,3,21,1,12,8,17,7,44,49,78,25,3.06,0,4.18,0.28,0.56,5.57,12.53,0.84,5.85,0.28,3.34,2.23,4.74,1.95,12.26,13.65,21.73,6.96
95EE02,428,9,0,19,0,0,6,75,8,33,2,12,7,15,13,29,61,113,26,2.10,0,4.44,0,0,1.40,17.52,1.87,7.71,0.47,2.80,1.64,3.50,3.04,6.78,14.25,26.40,6.07
95EE03,394,0,0,17,0,1,2,76,7,26,3,11,7,17,16,29,48,107,27,0,0,4.31,0,0.25,0.51,19.29,1.78,6.60,0.76,2.79,1.78,4.31,4.06,7.36,12.18,27.16,6.85
95EE04,444,6,1,37,4,3,18,86,6,38,1,13,8,17,12,30,42,102,20,1.35,0.23,8.33,0.90,0.68,4.05,19.37,1.35,8.56,0.23,2.93,1.80,3.83,2.70,6.76,9.46,22.97,4.50
95EE05,316,2,0,20,0,0,3,56,4,27,1,9,4,18,4,20,48,82,18,0.63,0,6.33,0,0,0.95,17.72,1.27,8.54,0.32,2.85,1.27,5.70,1.27,6.33,15.19,25.95,5.70
95EE06,461,3,0,32,1,3,28,68,9,24,1,14,10,15,4,40,67,123,19,0.65,0,6.94,0.22,0.65,6.07,14.75,1.95,5.21,0.22,3.04,2.17,3.25,0.87,8.68,14.53,26.68,4.12
95EE07,352,1,0,13,0,0,4,80,2,28,2,8,2,15,12,20,48,93,24,0.28,0,3.69,0,0,1.14,22.73,0.57,7.95,0.57,2.27,0.57,4.26,3.41,5.68,13.64,26.42,6.82
95EE08,350,0,0,9,1,0,4,68,3,20,0,15,4,23,10,20,48,96,29,0,0,2.57,0.29,0,1.14,19.43,0.86,5.71,0,4.29,1.14,6.57,2.86,5.71,13.71,27.43,8.29
95EE09,370,10,0,15,0,0,11,70,6,17,0,10,5,11,10,18,61,102,24,2.70,0,4.05,0,0,2.97,18.92,1.62,4.59,0,2.70,1.35,2.97,2.70,4.86,16.49,27.57,6.49
95EE10,351,4,0,35,0,2,14,66,9,15,2,10,5,12,7,27,41,92,10,1.14,0,9.97,0,0.57,3.99,18.80,2.56,4.27,0.57,2.85,1.42,3.42,1.99,7.69,11.68,26.21,2.85
95EE11,333,6,0,14,1,1,9,56,6,18,4,6,6,18,8,35,44,80,21,1.80,0,4.20,0.30,0.30,2.70,16.82,1.80,5.41,1.20,1.80,1.80,5.41,2.40,10.51,13.21,24.02,6.31
95EE12,522,1,0,23,1,2,7,133,4,41,4,12,7,19,22,30,62,131,23,0.19,0,4.41,0.19,0.38,1.34,25.48,0.77,7.85,0.77,2.30,1.34,3.64,4.21,5.75,11.88,25.10,4.41
95EE13,239,1,0,13,0,0,6,50,6,13,2,12,1,10,7,12,34,54,18,0.42,0,5.44,0,0,2.51,20.92,2.51,5.44,0.84,5.02,0.42,4.18,2.93,5.02,14.23,22.59,7.53
95EE14,551,6,1,23,0,0,8,115,5,26,7,18,5,23,18,43,73,150,30,1.09,0.18,4.17,0,0,1.45,20.87,0.91,4.72,1.27,3.27,0.91,4.17,3.27,7.80,13.25,27.22,5.44
95EE15,344,7,0,18,1,0,8,44,4,18,2,10,4,11,8,17,68,109,15,2.03,0,5.23,0.29,0,2.33,12.79,1.16,5.23,0.58,2.91,1.16,3.20,2.33,4.94,19.77,31.69,4.36
95EE16,441,11,1,22,0,2,10,88,9,21,4,18,6,14,12,33,69,103,18,2.49,0.23,4.99,0,0.45,2.27,19.95,2.04,4.76,0.91,4.08,1.36,3.17,2.72,7.48,15.65,23.36,4.08
95FF01,1168,4,0,51,1,5,24,236,12,61,14,46,9,72,32,121,173,238,69,0.34,0,4.37,0.09,0.43,2.05,20.21,1.03,5.22,1.20,3.94,0.77,6.16,2.74,10.36,14.81,20.38,5.91
95FF02,579,12,0,35,0,2,21,80,6,29,2,17,2,34,7,57,107,135,33,2.07,0,6.04,0,0.35,3.63,13.82,1.04,5.01,0.35,2.94,0.35,5.87,1.21,9.84,18.48,23.32,5.70
95FF03,709,1,0,31,1,0,13,180,11,44,4,24,1,35,27,56,95,149,37,0.14,0,4.37,0.14,0,1.83,25.39,1.55,6.21,0.56,3.39,0.14,4.94,3.81,7.90,13.40,21.02,5.22
95FF04,604,16,2,29,3,0,8,100,7,37,10,19,8,36,18,41,93,151,26,2.65,0.33,4.80,0.50,0,1.32,16.56,1.16,6.13,1.66,3.15,1.32,5.96,2.98,6.79,15.40,25.00,4.30
95FF05,561,1,0,28,1,0,17,89,7,32,5,23,7,21,26,54,67,157,26,0.18,0,4.99,0.18,0,3.03,15.86,1.25,5.70,0.89,4.10,1.25,3.74,4.63,9.63,11.94,27.99,4.63
95FF06,995,5,0,44,4,1,28,167,20,39,14,43,11,48,32,90,133,251,65,0.50,0,4.42,0.40,0.10,2.81,16.78,2.01,3.92,1.41,4.32,1.11,4.82,3.22,9.05,13.37,25.23,6.53
95FF07,557,4,0,29,0,0,15,136,8,53,7,10,3,13,20,45,67,118,29,0.72,0,5.21,0,0,2.69,24.42,1.44,9.52,1.26,1.80,0.54,2.33,3.59,8.08,12.03,21.18,5.21
95FF08,471,0,0,14,0,0,10,97,4,26,6,17,9,23,23,51,78,94,19,0,0,2.97,0,0,2.12,20.59,0.85,5.52,1.27,3.61,1.91,4.88,4.88,10.83,16.56,19.96,4.03
95FF09,478,8,2,42,0,2,11,81,9,32,4,14,6,20,22,37,48,120,20,1.67,0.42,8.79,0,0.42,2.30,16.95,1.88,6.69,0.84,2.93,1.26,4.18,4.60,7.74,10.04,25.10,4.18
95FF10,823,16,1,48,1,0,39,142,13,27,8,32,6,44,22,75,115,187,47,1.94,0.12,5.83,0.12,0,4.74,17.25,1.58,3.28,0.97,3.89,0.73,5.35,2.67,9.11,13.97,22.72,5.71
95FF11,581,17,0,30,0,2,19,91,6,18,9,18,7,30,21,37,101,151,24,2.93,0,5.16,0,0.34,3.27,15.66,1.03,3.10,1.55,3.10,1.20,5.16,3.61,6.37,17.38,25.99,4.13
95FF12,630,6,1,45,2,1,17,119,11,41,6,19,5,26,22,53,81,153,22,0.95,0.16,7.14,0.32,0.16,2.70,18.89,1.75,6.51,0.95,3.02,0.79,4.13,3.49,8.41,12.86,24.29,3.49
95FF13,593,9,1,35,1,1,12,98,11,34,3,8,5,39,12,50,90,166,18,1.52,0.17,5.90,0.17,0.17,2.02,16.53,1.85,5.73,0.51,1.35,0.84,6.58,2.02,8.43,15.18,27.99,3.04
95FF14,537,12,1,29,1,3,19,98,9,20,6,15,2,33,14,37,97,118,23,2.23,0.19,5.40,0.19,0.56,3.54,18.25,1.68,3.72,1.12,2.79,0.37,6.15,2.61,6.89,18.06,21.97,4.28
95FF15,530,3,2,24,1,3,11,120,13,30,6,13,3,17,14,31,69,136,34,0.57,0.38,4.53,0.19,0.57,2.08,22.64,2.45,5.66,1.13,2.45,0.57,3.21,2.64,5.85,13.02,25.66,6.42
