GeographyCode,KS210NI0001,KS210NI0002,KS210NI0003,KS210NI0004,KS210NI0005,KS210NI0006,KS210NI0007,KS210NI0008,KS210NI0009,KS210NI0010,KS210NI0011,KS210NI0012,KS210NI0013,KS210NI0014,KS210NI0015
95AA19,2555,88,6,8,17,14,133,2422,3.44,0.23,0.31,0.67,0.55,5.21,94.79
95BB01,3485,245,27,13,19,33,337,3148,7.03,0.77,0.37,0.55,0.95,9.67,90.33
95BB02,2280,214,23,15,28,28,308,1972,9.39,1.01,0.66,1.23,1.23,13.51,86.49
95BB03,4058,555,86,63,93,75,872,3186,13.68,2.12,1.55,2.29,1.85,21.49,78.51
95BB04,2959,274,27,20,34,41,396,2563,9.26,0.91,0.68,1.15,1.39,13.38,86.62
95BB05,3301,417,66,48,67,84,682,2619,12.63,2.00,1.45,2.03,2.54,20.66,79.34
95BB06,2778,205,23,31,34,27,320,2458,7.38,0.83,1.12,1.22,0.97,11.52,88.48
95BB07,2850,218,19,11,21,25,294,2556,7.65,0.67,0.39,0.74,0.88,10.32,89.68
95BB08,2508,131,17,6,25,27,206,2302,5.22,0.68,0.24,1.00,1.08,8.21,91.79
95BB09,2850,241,17,15,22,33,328,2522,8.46,0.60,0.53,0.77,1.16,11.51,88.49
95BB10,3242,317,28,26,29,53,453,2789,9.78,0.86,0.80,0.89,1.63,13.97,86.03
95BB11,2868,257,21,21,43,42,384,2484,8.96,0.73,0.73,1.50,1.46,13.39,86.61
95BB12,2651,245,26,17,27,40,355,2296,9.24,0.98,0.64,1.02,1.51,13.39,86.61
95BB13,4271,353,36,36,47,63,535,3736,8.27,0.84,0.84,1.10,1.48,12.53,87.47
95BB14,3036,296,31,29,29,32,417,2619,9.75,1.02,0.96,0.96,1.05,13.74,86.26
95BB15,3358,262,54,35,37,15,403,2955,7.80,1.61,1.04,1.10,0.45,12.00,88.00
95BB16,3052,298,17,26,31,42,414,2638,9.76,0.56,0.85,1.02,1.38,13.56,86.44
95BB17,3406,229,38,26,32,43,368,3038,6.72,1.12,0.76,0.94,1.26,10.80,89.20
95BB18,4094,323,30,41,36,59,489,3605,7.89,0.73,1.00,0.88,1.44,11.94,88.06
95BB19,4603,307,17,15,31,49,419,4184,6.67,0.37,0.33,0.67,1.06,9.10,90.90
95BB20,3297,157,24,27,24,16,248,3049,4.76,0.73,0.82,0.73,0.49,7.52,92.48
95BB21,4514,653,145,109,169,64,1140,3374,14.47,3.21,2.41,3.74,1.42,25.25,74.75
95BB22,2911,177,10,17,33,13,250,2661,6.08,0.34,0.58,1.13,0.45,8.59,91.41
95BB23,2941,266,20,12,34,41,373,2568,9.04,0.68,0.41,1.16,1.39,12.68,87.32
95CC01,2462,49,4,2,7,1,63,2399,1.99,0.16,0.08,0.28,0.04,2.56,97.44
95CC02,2613,86,5,3,18,19,131,2482,3.29,0.19,0.11,0.69,0.73,5.01,94.99
95CC03,2649,31,8,2,6,2,49,2600,1.17,0.30,0.08,0.23,0.08,1.85,98.15
95CC04,2348,64,5,5,10,15,99,2249,2.73,0.21,0.21,0.43,0.64,4.22,95.78
95CC05,2655,55,2,6,15,11,89,2566,2.07,0.08,0.23,0.56,0.41,3.35,96.65
95CC06,2648,103,8,5,21,18,155,2493,3.89,0.30,0.19,0.79,0.68,5.85,94.15
95CC07,3309,57,11,15,14,5,102,3207,1.72,0.33,0.45,0.42,0.15,3.08,96.92
95CC08,2446,31,1,2,7,2,43,2403,1.27,0.04,0.08,0.29,0.08,1.76,98.24
95CC09,3220,217,8,8,19,55,307,2913,6.74,0.25,0.25,0.59,1.71,9.53,90.47
95CC10,2505,171,6,8,19,22,226,2279,6.83,0.24,0.32,0.76,0.88,9.02,90.98
95CC11,1732,26,0,4,12,4,46,1686,1.50,0,0.23,0.69,0.23,2.66,97.34
95CC12,2650,120,10,8,16,25,179,2471,4.53,0.38,0.30,0.60,0.94,6.75,93.25
95CC13,2365,93,1,4,20,8,126,2239,3.93,0.04,0.17,0.85,0.34,5.33,94.67
95CC14,2892,149,9,10,29,31,228,2664,5.15,0.31,0.35,1.00,1.07,7.88,92.12
95CC15,2781,118,10,7,16,19,170,2611,4.24,0.36,0.25,0.58,0.68,6.11,93.89
95CC16,2715,144,18,15,15,30,222,2493,5.30,0.66,0.55,0.55,1.10,8.18,91.82
95CC17,2609,69,0,7,11,17,104,2505,2.64,0,0.27,0.42,0.65,3.99,96.01
95CC18,2270,75,4,6,21,28,134,2136,3.30,0.18,0.26,0.93,1.23,5.90,94.10
95CC19,2599,124,10,5,16,18,173,2426,4.77,0.38,0.19,0.62,0.69,6.66,93.34
95CC20,2857,162,12,12,25,18,229,2628,5.67,0.42,0.42,0.88,0.63,8.02,91.98
95CC21,2791,194,17,19,32,38,300,2491,6.95,0.61,0.68,1.15,1.36,10.75,89.25
95CC22,1676,87,7,4,21,19,138,1538,5.19,0.42,0.24,1.25,1.13,8.23,91.77
95DD01,2053,330,33,19,47,46,475,1578,16.07,1.61,0.93,2.29,2.24,23.14,76.86
95DD02,3720,521,73,53,75,86,808,2912,14.01,1.96,1.42,2.02,2.31,21.72,78.28
95DD03,3354,421,45,42,54,81,643,2711,12.55,1.34,1.25,1.61,2.42,19.17,80.83
95DD04,1836,207,30,17,37,25,316,1520,11.27,1.63,0.93,2.02,1.36,17.21,82.79
95DD05,1665,174,27,23,39,18,281,1384,10.45,1.62,1.38,2.34,1.08,16.88,83.12
95DD06,2537,378,28,44,32,52,534,2003,14.90,1.10,1.73,1.26,2.05,21.05,78.95
95DD07,3214,576,116,92,103,69,956,2258,17.92,3.61,2.86,3.20,2.15,29.74,70.26
95DD08,2051,262,27,36,40,35,400,1651,12.77,1.32,1.76,1.95,1.71,19.50,80.50
95DD09,2506,482,93,84,77,41,777,1729,19.23,3.71,3.35,3.07,1.64,31.01,68.99
95DD10,2710,431,81,59,105,51,727,1983,15.90,2.99,2.18,3.87,1.88,26.83,73.17
95DD11,2215,158,19,24,22,20,243,1972,7.13,0.86,1.08,0.99,0.90,10.97,89.03
95DD12,2506,486,79,91,79,58,793,1713,19.39,3.15,3.63,3.15,2.31,31.64,68.36
95DD13,1709,122,27,13,27,25,214,1495,7.14,1.58,0.76,1.58,1.46,12.52,87.48
95DD14,3177,460,32,43,85,63,683,2494,14.48,1.01,1.35,2.68,1.98,21.50,78.50
95DD15,3295,358,85,65,70,43,621,2674,10.86,2.58,1.97,2.12,1.31,18.85,81.15
95DD16,2892,510,119,106,92,76,903,1989,17.63,4.11,3.67,3.18,2.63,31.22,68.78
95DD17,3317,420,36,51,43,57,607,2710,12.66,1.09,1.54,1.30,1.72,18.30,81.70
95DD18,1822,233,40,21,57,39,390,1432,12.79,2.20,1.15,3.13,2.14,21.41,78.59
95DD19,3213,465,88,60,90,78,781,2432,14.47,2.74,1.87,2.80,2.43,24.31,75.69
95DD20,1688,194,38,19,44,25,320,1368,11.49,2.25,1.13,2.61,1.48,18.96,81.04
95DD21,2055,241,29,20,58,28,376,1679,11.73,1.41,0.97,2.82,1.36,18.30,81.70
95DD22,3012,382,66,42,63,55,608,2404,12.68,2.19,1.39,2.09,1.83,20.19,79.81
95DD23,2438,532,135,97,99,59,922,1516,21.82,5.54,3.98,4.06,2.42,37.82,62.18
95DD24,2616,199,19,10,20,16,264,2352,7.61,0.73,0.38,0.76,0.61,10.09,89.91
95EE01,1821,177,41,18,18,10,264,1557,9.72,2.25,0.99,0.99,0.55,14.50,85.50
95EE02,2004,391,114,77,98,33,713,1291,19.51,5.69,3.84,4.89,1.65,35.58,64.42
95EE03,1924,323,83,56,52,44,558,1366,16.79,4.31,2.91,2.70,2.29,29.00,71.00
95EE04,1923,300,79,49,58,28,514,1409,15.60,4.11,2.55,3.02,1.46,26.73,73.27
95EE05,1454,335,89,61,94,37,616,838,23.04,6.12,4.20,6.46,2.54,42.37,57.63
95EE06,2178,174,41,34,26,10,285,1893,7.99,1.88,1.56,1.19,0.46,13.09,86.91
95EE07,1723,332,101,63,84,32,612,1111,19.27,5.86,3.66,4.88,1.86,35.52,64.48
95EE08,1678,327,76,62,64,32,561,1117,19.49,4.53,3.69,3.81,1.91,33.43,66.57
95EE09,1818,294,69,30,88,41,522,1296,16.17,3.80,1.65,4.84,2.26,28.71,71.29
95EE10,1706,179,35,27,26,17,284,1422,10.49,2.05,1.58,1.52,1.00,16.65,83.35
95EE11,1615,341,102,54,63,41,601,1014,21.11,6.32,3.34,3.90,2.54,37.21,62.79
95EE12,2376,411,139,65,110,62,787,1589,17.30,5.85,2.74,4.63,2.61,33.12,66.88
95EE13,1472,258,62,45,47,39,451,1021,17.53,4.21,3.06,3.19,2.65,30.64,69.36
95EE14,2565,460,132,93,81,50,816,1749,17.93,5.15,3.63,3.16,1.95,31.81,68.19
95EE15,1651,345,133,64,90,31,663,988,20.90,8.06,3.88,5.45,1.88,40.16,59.84
95EE16,2029,312,88,53,55,56,564,1465,15.38,4.34,2.61,2.71,2.76,27.80,72.20
95FF01,4566,212,15,14,41,29,311,4255,4.64,0.33,0.31,0.90,0.64,6.81,93.19
95FF02,2659,113,10,15,27,20,185,2474,4.25,0.38,0.56,1.02,0.75,6.96,93.04
95FF03,2850,108,4,6,22,19,159,2691,3.79,0.14,0.21,0.77,0.67,5.58,94.42
95FF04,2512,217,13,18,30,37,315,2197,8.64,0.52,0.72,1.19,1.47,12.54,87.46
95FF05,2442,122,12,12,20,17,183,2259,5.00,0.49,0.49,0.82,0.70,7.49,92.51
95FF06,3918,205,9,17,23,33,287,3631,5.23,0.23,0.43,0.59,0.84,7.33,92.67
95FF07,2616,56,6,8,28,10,108,2508,2.14,0.23,0.31,1.07,0.38,4.13,95.87
95FF08,2277,124,9,4,21,16,174,2103,5.45,0.40,0.18,0.92,0.70,7.64,92.36
95FF09,2421,120,5,4,7,15,151,2270,4.96,0.21,0.17,0.29,0.62,6.24,93.76
95FF10,3297,224,18,27,36,59,364,2933,6.79,0.55,0.82,1.09,1.79,11.04,88.96
95FF11,2466,187,25,14,40,25,291,2175,7.58,1.01,0.57,1.62,1.01,11.80,88.20
95FF12,2614,103,2,3,26,8,142,2472,3.94,0.08,0.11,0.99,0.31,5.43,94.57
95FF13,2583,117,14,12,8,18,169,2414,4.53,0.54,0.46,0.31,0.70,6.54,93.46
95FF14,2362,165,13,13,14,22,227,2135,6.99,0.55,0.55,0.59,0.93,9.61,90.39
95FF15,2593,158,18,13,32,23,244,2349,6.09,0.69,0.50,1.23,0.89,9.41,90.59
95FF16,2279,145,4,11,28,26,214,2065,6.36,0.18,0.48,1.23,1.14,9.39,90.61
95FF17,1657,63,4,1,21,12,101,1556,3.80,0.24,0.06,1.27,0.72,6.10,93.90
95GG01,4771,58,1,3,12,10,84,4687,1.22,0.02,0.06,0.25,0.21,1.76,98.24
95GG02,5669,63,0,2,25,7,97,5572,1.11,0,0.04,0.44,0.12,1.71,98.29
95GG03,5714,310,23,18,51,51,453,5261,5.43,0.40,0.32,0.89,0.89,7.93,92.07
95GG04,4662,121,11,12,37,20,201,4461,2.60,0.24,0.26,0.79,0.43,4.31,95.69
95GG05,5692,202,14,11,37,56,320,5372,3.55,0.25,0.19,0.65,0.98,5.62,94.38
95GG06,5391,202,14,9,40,38,303,5088,3.75,0.26,0.17,0.74,0.70,5.62,94.38
95GG07,5223,63,3,3,17,21,107,5116,1.21,0.06,0.06,0.33,0.40,2.05,97.95
95GG08,4655,123,7,3,41,18,192,4463,2.64,0.15,0.06,0.88,0.39,4.12,95.88
95GG09,5904,305,22,8,50,66,451,5453,5.17,0.37,0.14,0.85,1.12,7.64,92.36
95GG10,3857,214,12,11,35,40,312,3545,5.55,0.31,0.29,0.91,1.04,8.09,91.91
95GG11,5224,275,26,19,37,41,398,4826,5.26,0.50,0.36,0.71,0.78,7.62,92.38
95GG12,8735,311,56,22,57,62,508,8227,3.56,0.64,0.25,0.65,0.71,5.82,94.18
95GG13,4527,183,16,14,35,38,286,4241,4.04,0.35,0.31,0.77,0.84,6.32,93.68
95GG14,4653,211,15,14,28,41,309,4344,4.53,0.32,0.30,0.60,0.88,6.64,93.36
95GG15,5715,309,20,17,25,71,442,5273,5.41,0.35,0.30,0.44,1.24,7.73,92.27
95GG16,5210,168,9,8,35,27,247,4963,3.22,0.17,0.15,0.67,0.52,4.74,95.26
95GG17,5085,112,11,4,30,23,180,4905,2.20,0.22,0.08,0.59,0.45,3.54,96.46
95GG18,4720,67,3,2,25,20,117,4603,1.42,0.06,0.04,0.53,0.42,2.48,97.52
95GG19,4386,152,10,1,51,20,234,4152,3.47,0.23,0.02,1.16,0.46,5.34,94.66
95GG20,4659,177,12,11,85,25,310,4349,3.80,0.26,0.24,1.82,0.54,6.65,93.35
95GG21,4953,80,1,2,25,8,116,4837,1.62,0.02,0.04,0.50,0.16,2.34,97.66
95GG22,5147,55,13,3,8,7,86,5061,1.07,0.25,0.06,0.16,0.14,1.67,98.33
95GG23,4413,178,13,12,35,29,267,4146,4.03,0.29,0.27,0.79,0.66,6.05,93.95
95GG24,4383,206,13,6,41,41,307,4076,4.70,0.30,0.14,0.94,0.94,7.00,93.00
95GG25,5366,56,6,3,15,9,89,5277,1.04,0.11,0.06,0.28,0.17,1.66,98.34
95GG26,3587,133,20,5,33,22,213,3374,3.71,0.56,0.14,0.92,0.61,5.94,94.06
95GG27,6230,56,8,2,36,5,107,6123,0.90,0.13,0.03,0.58,0.08,1.72,98.28
95GG28,5395,212,9,2,53,21,297,5098,3.93,0.17,0.04,0.98,0.39,5.51,94.49
95GG29,4739,171,17,7,49,29,273,4466,3.61,0.36,0.15,1.03,0.61,5.76,94.24
95GG30,4654,254,11,6,33,33,337,4317,5.46,0.24,0.13,0.71,0.71,7.24,92.76
95GG31,6297,99,8,2,20,9,138,6159,1.57,0.13,0.03,0.32,0.14,2.19,97.81
95GG32,6072,166,18,3,42,35,264,5808,2.73,0.30,0.05,0.69,0.58,4.35,95.65
95GG33,5417,261,12,13,27,37,350,5067,4.82,0.22,0.24,0.50,0.68,6.46,93.54
95GG34,4741,153,8,9,38,46,254,4487,3.23,0.17,0.19,0.80,0.97,5.36,94.64
95GG35,4729,89,2,7,31,20,149,4580,1.88,0.04,0.15,0.66,0.42,3.15,96.85
95GG36,5370,278,14,22,38,41,393,4977,5.18,0.26,0.41,0.71,0.76,7.32,92.68
95GG37,5824,301,9,17,44,68,439,5385,5.17,0.15,0.29,0.76,1.17,7.54,92.46
95GG38,6301,236,12,17,37,52,354,5947,3.75,0.19,0.27,0.59,0.83,5.62,94.38
95GG39,6952,247,23,4,50,64,388,6564,3.55,0.33,0.06,0.72,0.92,5.58,94.42
95GG40,3654,145,13,3,66,19,246,3408,3.97,0.36,0.08,1.81,0.52,6.73,93.27
95GG41,5382,333,20,21,34,68,476,4906,6.19,0.37,0.39,0.63,1.26,8.84,91.16
95GG42,7931,415,35,35,40,80,605,7326,5.23,0.44,0.44,0.50,1.01,7.63,92.37
95GG43,4659,194,18,10,41,38,301,4358,4.16,0.39,0.21,0.88,0.82,6.46,93.54
95GG44,5338,200,25,18,70,31,344,4994,3.75,0.47,0.34,1.31,0.58,6.44,93.56
95GG45,4658,210,21,15,43,43,332,4326,4.51,0.45,0.32,0.92,0.92,7.13,92.87
95GG46,5049,32,10,1,10,7,60,4989,0.63,0.20,0.02,0.20,0.14,1.19,98.81
95GG47,5588,88,3,2,30,13,136,5452,1.57,0.05,0.04,0.54,0.23,2.43,97.57
95GG48,5432,35,3,2,20,7,67,5365,0.64,0.06,0.04,0.37,0.13,1.23,98.77
95GG49,7974,370,48,35,43,104,600,7374,4.64,0.60,0.44,0.54,1.30,7.52,92.48
95GG50,5219,251,24,19,61,54,409,4810,4.81,0.46,0.36,1.17,1.03,7.84,92.16
95GG51,3898,142,17,4,52,18,233,3665,3.64,0.44,0.10,1.33,0.46,5.98,94.02
95HH01,1983,142,14,4,20,32,212,1771,7.16,0.71,0.20,1.01,1.61,10.69,89.31
95HH02,2861,170,12,8,20,36,246,2615,5.94,0.42,0.28,0.70,1.26,8.60,91.40
95HH03,1625,151,12,13,26,31,233,1392,9.29,0.74,0.80,1.60,1.91,14.34,85.66
95HH04,2989,131,8,8,42,36,225,2764,4.38,0.27,0.27,1.41,1.20,7.53,92.47
95HH05,2051,101,5,2,20,12,140,1911,4.92,0.24,0.10,0.98,0.59,6.83,93.17
95HH06,4602,247,19,12,40,25,343,4259,5.37,0.41,0.26,0.87,0.54,7.45,92.55
95HH07,1438,72,6,6,22,5,111,1327,5.01,0.42,0.42,1.53,0.35,7.72,92.28
95HH08,2530,146,17,13,20,38,234,2296,5.77,0.67,0.51,0.79,1.50,9.25,90.75
95HH09,2541,159,12,9,32,24,236,2305,6.26,0.47,0.35,1.26,0.94,9.29,90.71
95HH10,2407,162,9,15,13,13,212,2195,6.73,0.37,0.62,0.54,0.54,8.81,91.19
95HH11,1358,79,14,9,22,14,138,1220,5.82,1.03,0.66,1.62,1.03,10.16,89.84
95HH12,1503,111,1,6,25,14,157,1346,7.39,0.07,0.40,1.66,0.93,10.45,89.55
95HH13,1340,76,15,3,4,4,102,1238,5.67,1.12,0.22,0.30,0.30,7.61,92.39
95HH14,1481,82,6,5,24,12,129,1352,5.54,0.41,0.34,1.62,0.81,8.71,91.29
95HH15,2551,138,12,8,30,32,220,2331,5.41,0.47,0.31,1.18,1.25,8.62,91.38
95HH16,2093,184,13,9,26,36,268,1825,8.79,0.62,0.43,1.24,1.72,12.80,87.20
95HH17,2386,236,31,18,27,25,337,2049,9.89,1.30,0.75,1.13,1.05,14.12,85.88
95II01,3007,205,5,11,20,47,288,2719,6.82,0.17,0.37,0.67,1.56,9.58,90.42
95II02,4800,241,16,7,44,41,349,4451,5.02,0.33,0.15,0.92,0.85,7.27,92.73
95II03,3380,122,3,1,7,20,153,3227,3.61,0.09,0.03,0.21,0.59,4.53,95.47
95II04,4143,177,8,3,32,30,250,3893,4.27,0.19,0.07,0.77,0.72,6.03,93.97
95II05,3429,136,7,8,20,35,206,3223,3.97,0.20,0.23,0.58,1.02,6.01,93.99
95II06,3225,104,9,9,28,25,175,3050,3.22,0.28,0.28,0.87,0.78,5.43,94.57
95II07,1999,75,8,6,20,12,121,1878,3.75,0.40,0.30,1.00,0.60,6.05,93.95
95II08,2322,141,14,8,20,17,200,2122,6.07,0.60,0.34,0.86,0.73,8.61,91.39
95II09,3238,165,9,4,18,31,227,3011,5.10,0.28,0.12,0.56,0.96,7.01,92.99
95II10,2501,93,5,6,35,12,151,2350,3.72,0.20,0.24,1.40,0.48,6.04,93.96
95II11,2470,133,7,2,20,19,181,2289,5.38,0.28,0.08,0.81,0.77,7.33,92.67
95II12,2435,152,11,6,16,21,206,2229,6.24,0.45,0.25,0.66,0.86,8.46,91.54
95II13,2578,125,7,7,24,19,182,2396,4.85,0.27,0.27,0.93,0.74,7.06,92.94
95II14,2473,144,4,2,20,25,195,2278,5.82,0.16,0.08,0.81,1.01,7.89,92.11
95II15,3199,163,8,6,12,28,217,2982,5.10,0.25,0.19,0.38,0.88,6.78,93.22
95II16,2060,90,11,3,13,22,139,1921,4.37,0.53,0.15,0.63,1.07,6.75,93.25
95II17,2424,144,13,8,23,38,226,2198,5.94,0.54,0.33,0.95,1.57,9.32,90.68
95II18,2155,123,9,1,18,14,165,1990,5.71,0.42,0.05,0.84,0.65,7.66,92.34
95II19,3683,288,10,17,28,25,368,3315,7.82,0.27,0.46,0.76,0.68,9.99,90.01
95II20,2654,132,6,3,10,18,169,2485,4.97,0.23,0.11,0.38,0.68,6.37,93.63
95II21,2301,90,7,4,27,10,138,2163,3.91,0.30,0.17,1.17,0.43,6.00,94.00
95II22,2164,105,11,5,15,23,159,2005,4.85,0.51,0.23,0.69,1.06,7.35,92.65
95II23,2116,83,8,6,9,19,125,1991,3.92,0.38,0.28,0.43,0.90,5.91,94.09
95JJ01,2416,343,81,67,53,66,610,1806,14.20,3.35,2.77,2.19,2.73,25.25,74.75
95JJ02,2315,239,32,27,35,39,372,1943,10.32,1.38,1.17,1.51,1.68,16.07,83.93
95JJ03,2338,188,29,24,33,19,293,2045,8.04,1.24,1.03,1.41,0.81,12.53,87.47
95JJ04,2997,324,42,30,53,40,489,2508,10.81,1.40,1.00,1.77,1.33,16.32,83.68
95JJ05,1771,150,23,18,35,18,244,1527,8.47,1.30,1.02,1.98,1.02,13.78,86.22
95JJ06,2357,171,20,12,30,21,254,2103,7.25,0.85,0.51,1.27,0.89,10.78,89.22
95JJ07,2517,218,36,10,31,32,327,2190,8.66,1.43,0.40,1.23,1.27,12.99,87.01
95JJ08,3175,381,52,47,48,51,579,2596,12.00,1.64,1.48,1.51,1.61,18.24,81.76
95JJ09,1948,451,66,51,85,56,709,1239,23.15,3.39,2.62,4.36,2.87,36.40,63.60
95JJ10,2679,270,31,20,49,36,406,2273,10.08,1.16,0.75,1.83,1.34,15.15,84.85
95JJ11,3639,405,54,36,49,76,620,3019,11.13,1.48,0.99,1.35,2.09,17.04,82.96
95JJ12,2595,216,19,22,18,35,310,2285,8.32,0.73,0.85,0.69,1.35,11.95,88.05
95JJ13,3725,389,32,31,41,41,534,3191,10.44,0.86,0.83,1.10,1.10,14.34,85.66
95JJ14,2242,311,41,30,44,25,451,1791,13.87,1.83,1.34,1.96,1.12,20.12,79.88
95JJ15,1813,185,32,16,23,30,286,1527,10.20,1.77,0.88,1.27,1.65,15.77,84.23
95JJ16,1750,139,18,13,22,25,217,1533,7.94,1.03,0.74,1.26,1.43,12.40,87.60
95JJ17,2360,235,23,29,36,38,361,1999,9.96,0.97,1.23,1.53,1.61,15.30,84.70
95JJ18,1983,187,16,17,45,21,286,1697,9.43,0.81,0.86,2.27,1.06,14.42,85.58
95JJ19,2874,254,29,16,29,46,374,2500,8.84,1.01,0.56,1.01,1.60,13.01,86.99
95JJ20,3968,409,37,28,31,47,552,3416,10.31,0.93,0.71,0.78,1.18,13.91,86.09
95JJ21,2801,224,28,22,45,29,348,2453,8.00,1.00,0.79,1.61,1.04,12.42,87.58
95JJ22,2727,312,28,17,43,56,456,2271,11.44,1.03,0.62,1.58,2.05,16.72,83.28
95KK01,2435,44,4,3,9,9,69,2366,1.81,0.16,0.12,0.37,0.37,2.83,97.17
95KK02,1927,111,10,4,20,10,155,1772,5.76,0.52,0.21,1.04,0.52,8.04,91.96
95KK03,2228,42,4,3,9,0,58,2170,1.89,0.18,0.13,0.40,0,2.60,97.40
95KK04,2634,81,4,5,9,12,111,2523,3.08,0.15,0.19,0.34,0.46,4.21,95.79
95KK05,2505,51,1,0,13,6,71,2434,2.04,0.04,0,0.52,0.24,2.83,97.17
95KK06,1812,77,8,2,17,11,115,1697,4.25,0.44,0.11,0.94,0.61,6.35,93.65
95KK07,1989,142,6,3,15,17,183,1806,7.14,0.30,0.15,0.75,0.85,9.20,90.80
95KK08,2494,141,11,12,24,34,222,2272,5.65,0.44,0.48,0.96,1.36,8.90,91.10
95KK09,2088,109,10,6,22,18,165,1923,5.22,0.48,0.29,1.05,0.86,7.90,92.10
95KK10,2086,108,13,11,15,14,161,1925,5.18,0.62,0.53,0.72,0.67,7.72,92.28
95KK11,2272,125,9,9,28,19,190,2082,5.50,0.40,0.40,1.23,0.84,8.36,91.64
95KK12,2199,68,1,3,11,24,107,2092,3.09,0.05,0.14,0.50,1.09,4.87,95.13
95KK13,1756,152,11,11,14,20,208,1548,8.66,0.63,0.63,0.80,1.14,11.85,88.15
95KK14,1977,99,10,7,22,12,150,1827,5.01,0.51,0.35,1.11,0.61,7.59,92.41
95KK15,2767,141,1,17,18,25,202,2565,5.10,0.04,0.61,0.65,0.90,7.30,92.70
95KK16,2151,42,10,8,9,7,76,2075,1.95,0.46,0.37,0.42,0.33,3.53,96.47
95LL01,4688,85,8,8,21,26,148,4540,1.81,0.17,0.17,0.45,0.55,3.16,96.84
95LL02,2878,99,12,4,23,30,168,2710,3.44,0.42,0.14,0.80,1.04,5.84,94.16
95LL03,2285,107,9,6,30,11,163,2122,4.68,0.39,0.26,1.31,0.48,7.13,92.87
95LL04,2837,51,5,2,17,9,84,2753,1.80,0.18,0.07,0.60,0.32,2.96,97.04
95LL05,3970,187,13,5,10,32,247,3723,4.71,0.33,0.13,0.25,0.81,6.22,93.78
95LL06,3214,167,13,2,29,21,232,2982,5.20,0.40,0.06,0.90,0.65,7.22,92.78
95LL07,2034,70,3,9,32,17,131,1903,3.44,0.15,0.44,1.57,0.84,6.44,93.56
95LL08,3176,44,4,1,11,13,73,3103,1.39,0.13,0.03,0.35,0.41,2.30,97.70
95LL09,3031,50,3,3,17,5,78,2953,1.65,0.10,0.10,0.56,0.16,2.57,97.43
95LL10,5242,69,5,7,19,15,115,5127,1.32,0.10,0.13,0.36,0.29,2.19,97.81
95LL11,3775,209,13,8,30,24,284,3491,5.54,0.34,0.21,0.79,0.64,7.52,92.48
95LL12,3920,55,8,2,25,9,99,3821,1.40,0.20,0.05,0.64,0.23,2.53,97.47
95LL13,2601,52,10,1,25,9,97,2504,2.00,0.38,0.04,0.96,0.35,3.73,96.27
95LL14,2566,39,5,1,12,6,63,2503,1.52,0.19,0.04,0.47,0.23,2.46,97.54
95LL15,2949,142,10,5,34,36,227,2722,4.82,0.34,0.17,1.15,1.22,7.70,92.30
95LL16,5755,252,20,14,54,39,379,5376,4.38,0.35,0.24,0.94,0.68,6.59,93.41
95LL17,2450,134,1,8,33,22,198,2252,5.47,0.04,0.33,1.35,0.90,8.08,91.92
95LL18,3198,169,12,14,28,36,259,2939,5.28,0.38,0.44,0.88,1.13,8.10,91.90
95LL19,4920,238,15,15,37,32,337,4583,4.84,0.30,0.30,0.75,0.65,6.85,93.15
