GeographyCode,KS612NI0001,KS612NI0002,KS612NI0003,KS612NI0004,KS612NI0005,KS612NI0006,KS612NI0007,KS612NI0008,KS612NI0009,KS612NI0010,KS612NI0011,KS612NI0012,KS612NI0013,KS612NI0014,KS612NI0015,KS612NI0016,KS612NI0017,KS612NI0018,KS612NI0019,KS612NI0020,KS612NI0021,KS612NI0022,KS612NI0023
95FF13,964,24,74,142,59,236,71,70,162,21,20,85,2.49,7.68,14.73,6.12,24.48,7.37,7.26,16.80,2.18,2.07,8.82
95FF14,907,30,98,175,57,229,75,54,97,9,18,65,3.31,10.80,19.29,6.28,25.25,8.27,5.95,10.69,0.99,1.98,7.17
95FF15,958,12,43,124,55,169,94,107,220,32,27,75,1.25,4.49,12.94,5.74,17.64,9.81,11.17,22.96,3.34,2.82,7.83
95FF16,893,23,84,159,84,120,85,84,138,24,12,80,2.58,9.41,17.81,9.41,13.44,9.52,9.41,15.45,2.69,1.34,8.96
95FF17,626,6,23,96,53,65,75,92,135,25,23,33,0.96,3.67,15.34,8.47,10.38,11.98,14.70,21.57,3.99,3.67,5.27
95GG01,1688,12,85,251,125,199,158,207,269,116,71,195,0.71,5.04,14.87,7.41,11.79,9.36,12.26,15.94,6.87,4.21,11.55
95GG02,1910,7,34,144,121,115,152,301,429,265,143,199,0.37,1.78,7.54,6.34,6.02,7.96,15.76,22.46,13.87,7.49,10.42
95GG03,2127,57,362,519,232,183,164,197,174,45,32,162,2.68,17.02,24.40,10.91,8.60,7.71,9.26,8.18,2.12,1.50,7.62
95GG04,1729,13,86,179,125,88,187,262,405,159,93,132,0.75,4.97,10.35,7.23,5.09,10.82,15.15,23.42,9.20,5.38,7.63
95GG05,2461,30,366,538,262,138,208,276,278,87,82,196,1.22,14.87,21.86,10.65,5.61,8.45,11.21,11.30,3.54,3.33,7.96
95GG06,1917,19,68,216,165,150,248,306,406,93,67,179,0.99,3.55,11.27,8.61,7.82,12.94,15.96,21.18,4.85,3.50,9.34
95GG07,1819,13,52,190,197,108,147,325,334,219,71,163,0.71,2.86,10.45,10.83,5.94,8.08,17.87,18.36,12.04,3.90,8.96
95GG08,1707,22,140,273,136,174,176,215,287,84,61,139,1.29,8.20,15.99,7.97,10.19,10.31,12.60,16.81,4.92,3.57,8.14
95GG09,2133,68,308,478,218,165,193,203,223,69,54,154,3.19,14.44,22.41,10.22,7.74,9.05,9.52,10.45,3.23,2.53,7.22
95GG10,1632,12,91,211,144,70,162,275,339,83,82,163,0.74,5.58,12.93,8.82,4.29,9.93,16.85,20.77,5.09,5.02,9.99
95GG11,2079,21,208,393,222,148,224,287,297,80,75,124,1.01,10.00,18.90,10.68,7.12,10.77,13.80,14.29,3.85,3.61,5.96
95GG12,4124,27,390,391,297,108,213,316,263,163,85,1871,0.65,9.46,9.48,7.20,2.62,5.16,7.66,6.38,3.95,2.06,45.37
95GG13,1617,38,164,276,121,133,136,220,269,65,55,140,2.35,10.14,17.07,7.48,8.23,8.41,13.61,16.64,4.02,3.40,8.66
95GG14,1691,43,281,372,151,169,136,133,143,29,29,205,2.54,16.62,22.00,8.93,9.99,8.04,7.87,8.46,1.71,1.71,12.12
95GG15,1906,66,358,474,188,158,140,151,152,33,30,156,3.46,18.78,24.87,9.86,8.29,7.35,7.92,7.97,1.73,1.57,8.18
95GG16,2013,29,189,360,181,160,188,250,257,125,80,194,1.44,9.39,17.88,8.99,7.95,9.34,12.42,12.77,6.21,3.97,9.64
95GG17,1784,12,101,234,133,178,176,251,292,129,88,190,0.67,5.66,13.12,7.46,9.98,9.87,14.07,16.37,7.23,4.93,10.65
95GG18,1706,8,63,179,134,86,157,264,363,216,101,135,0.47,3.69,10.49,7.85,5.04,9.20,15.47,21.28,12.66,5.92,7.91
95GG19,1474,11,20,113,97,74,145,248,399,187,70,110,0.75,1.36,7.67,6.58,5.02,9.84,16.82,27.07,12.69,4.75,7.46
95GG20,1906,14,150,253,145,107,174,236,390,183,89,165,0.73,7.87,13.27,7.61,5.61,9.13,12.38,20.46,9.60,4.67,8.66
95GG21,1846,3,74,170,135,85,152,266,385,319,100,157,0.16,4.01,9.21,7.31,4.60,8.23,14.41,20.86,17.28,5.42,8.50
95GG22,1822,16,88,283,160,186,166,252,295,124,57,195,0.88,4.83,15.53,8.78,10.21,9.11,13.83,16.19,6.81,3.13,10.70
95GG23,1573,50,277,358,151,147,113,142,132,20,28,155,3.18,17.61,22.76,9.60,9.35,7.18,9.03,8.39,1.27,1.78,9.85
95GG24,1515,33,164,261,124,144,157,206,218,56,30,122,2.18,10.83,17.23,8.18,9.50,10.36,13.60,14.39,3.70,1.98,8.05
95GG25,1961,11,77,244,182,165,178,299,326,143,70,266,0.56,3.93,12.44,9.28,8.41,9.08,15.25,16.62,7.29,3.57,13.56
95GG26,1237,7,29,114,108,82,154,231,254,106,58,94,0.57,2.34,9.22,8.73,6.63,12.45,18.67,20.53,8.57,4.69,7.60
95GG27,2327,17,92,267,179,227,229,322,418,200,118,258,0.73,3.95,11.47,7.69,9.76,9.84,13.84,17.96,8.59,5.07,11.09
95GG28,1915,17,81,257,163,160,250,310,383,87,66,141,0.89,4.23,13.42,8.51,8.36,13.05,16.19,20.00,4.54,3.45,7.36
95GG29,1775,24,185,304,172,99,180,239,321,91,55,105,1.35,10.42,17.13,9.69,5.58,10.14,13.46,18.08,5.13,3.10,5.92
95GG30,1653,50,206,352,163,143,178,175,207,23,33,123,3.02,12.46,21.29,9.86,8.65,10.77,10.59,12.52,1.39,2.00,7.44
95GG31,2253,19,127,338,196,229,221,291,355,141,82,254,0.84,5.64,15.00,8.70,10.16,9.81,12.92,15.76,6.26,3.64,11.27
95GG32,2139,15,124,276,173,177,234,316,416,124,83,201,0.70,5.80,12.90,8.09,8.27,10.94,14.77,19.45,5.80,3.88,9.40
95GG33,1995,62,654,463,137,186,55,81,64,25,21,247,3.11,32.78,23.21,6.87,9.32,2.76,4.06,3.21,1.25,1.05,12.38
95GG34,1756,39,230,380,183,163,148,168,172,52,40,181,2.22,13.10,21.64,10.42,9.28,8.43,9.57,9.79,2.96,2.28,10.31
95GG35,1774,9,63,130,110,81,131,306,396,313,98,137,0.51,3.55,7.33,6.20,4.57,7.38,17.25,22.32,17.64,5.52,7.72
95GG36,1981,44,213,410,204,208,231,225,239,36,26,145,2.22,10.75,20.70,10.30,10.50,11.66,11.36,12.06,1.82,1.31,7.32
95GG37,2295,59,489,564,245,149,168,200,181,44,43,153,2.57,21.31,24.58,10.68,6.49,7.32,8.71,7.89,1.92,1.87,6.67
95GG38,2306,61,619,558,193,187,121,145,133,50,39,200,2.65,26.84,24.20,8.37,8.11,5.25,6.29,5.77,2.17,1.69,8.67
95GG39,3043,23,423,448,217,126,269,351,469,261,107,349,0.76,13.90,14.72,7.13,4.14,8.84,11.53,15.41,8.58,3.52,11.47
95GG40,1243,8,43,109,64,73,117,212,308,149,70,90,0.64,3.46,8.77,5.15,5.87,9.41,17.06,24.78,11.99,5.63,7.24
95GG41,1895,96,445,504,167,184,67,91,86,20,18,217,5.07,23.48,26.60,8.81,9.71,3.54,4.80,4.54,1.06,0.95,11.45
95GG42,3187,67,714,482,179,173,78,98,68,29,25,1274,2.10,22.40,15.12,5.62,5.43,2.45,3.07,2.13,0.91,0.78,39.97
95GG43,1809,27,137,292,202,138,216,280,306,51,46,114,1.49,7.57,16.14,11.17,7.63,11.94,15.48,16.92,2.82,2.54,6.30
95GG44,2167,18,123,257,181,97,237,391,453,164,80,166,0.83,5.68,11.86,8.35,4.48,10.94,18.04,20.90,7.57,3.69,7.66
95GG45,1601,43,281,311,108,124,105,172,204,56,33,164,2.69,17.55,19.43,6.75,7.75,6.56,10.74,12.74,3.50,2.06,10.24
95GG46,1769,10,36,132,99,115,156,254,354,320,90,203,0.57,2.04,7.46,5.60,6.50,8.82,14.36,20.01,18.09,5.09,11.48
95GG47,2232,10,89,246,179,150,213,349,402,250,133,211,0.45,3.99,11.02,8.02,6.72,9.54,15.64,18.01,11.20,5.96,9.45
95GG48,1761,5,37,128,86,73,120,280,388,325,97,222,0.28,2.10,7.27,4.88,4.15,6.81,15.90,22.03,18.46,5.51,12.61
95GG49,3539,17,488,488,278,107,201,277,168,82,66,1367,0.48,13.79,13.79,7.86,3.02,5.68,7.83,4.75,2.32,1.86,38.63
95GG50,2037,11,161,296,203,126,205,289,423,100,94,129,0.54,7.90,14.53,9.97,6.19,10.06,14.19,20.77,4.91,4.61,6.33
95GG51,1441,9,32,126,108,71,163,266,370,113,81,102,0.62,2.22,8.74,7.49,4.93,11.31,18.46,25.68,7.84,5.62,7.08
95HH01,731,21,78,159,88,66,78,68,87,15,20,51,2.87,10.67,21.75,12.04,9.03,10.67,9.30,11.90,2.05,2.74,6.98
95HH02,1077,32,98,237,131,97,114,115,104,12,9,128,2.97,9.10,22.01,12.16,9.01,10.58,10.68,9.66,1.11,0.84,11.88
95HH03,590,11,71,138,67,66,71,51,58,8,12,37,1.86,12.03,23.39,11.36,11.19,12.03,8.64,9.83,1.36,2.03,6.27
95HH04,1165,45,98,219,125,94,168,129,140,14,18,115,3.86,8.41,18.80,10.73,8.07,14.42,11.07,12.02,1.20,1.55,9.87
95HH05,717,7,21,83,62,49,102,121,157,24,34,57,0.98,2.93,11.58,8.65,6.83,14.23,16.88,21.90,3.35,4.74,7.95
95HH06,1721,52,148,332,192,190,232,152,188,34,28,173,3.02,8.60,19.29,11.16,11.04,13.48,8.83,10.92,1.98,1.63,10.05
95HH07,538,6,23,83,37,42,66,79,120,22,23,37,1.12,4.28,15.43,6.88,7.81,12.27,14.68,22.30,4.09,4.28,6.88
95HH08,940,18,129,200,101,105,83,73,115,11,16,89,1.91,13.72,21.28,10.74,11.17,8.83,7.77,12.23,1.17,1.70,9.47
95HH09,987,17,74,167,92,87,107,126,159,68,44,46,1.72,7.50,16.92,9.32,8.81,10.84,12.77,16.11,6.89,4.46,4.66
95HH10,867,39,139,229,89,75,54,65,59,11,18,89,4.50,16.03,26.41,10.27,8.65,6.23,7.50,6.81,1.27,2.08,10.27
95HH11,448,1,14,53,32,34,71,72,105,20,27,19,0.22,3.13,11.83,7.14,7.59,15.85,16.07,23.44,4.46,6.03,4.24
95HH12,558,8,32,100,62,56,90,64,92,9,15,30,1.43,5.73,17.92,11.11,10.04,16.13,11.47,16.49,1.61,2.69,5.38
95HH13,454,2,7,45,31,38,58,80,121,23,23,26,0.44,1.54,9.91,6.83,8.37,12.78,17.62,26.65,5.07,5.07,5.73
