GeographyCode,KS606NI0001,KS606NI0002,KS606NI0003,KS606NI0004,KS606NI0005,KS606NI0006,KS606NI0007,KS606NI0008,KS606NI0009,KS606NI0010,KS606NI0011,KS606NI0012,KS606NI0013,KS606NI0014,KS606NI0015,KS606NI0016,KS606NI0017,KS606NI0018,KS606NI0019,KS606NI0020,KS606NI0021,KS606NI0022,KS606NI0023,KS606NI0024,KS606NI0025,KS606NI0026,KS606NI0027,KS606NI0028,KS606NI0029,KS606NI0030,KS606NI0031,KS606NI0032,KS606NI0033,KS606NI0034,KS606NI0035,KS606NI0036,KS606NI0037
95BB23,804,11,2,114,9,8,83,140,29,31,29,29,12,46,39,109,49,35,29,1.37,0.25,14.18,1.12,1.00,10.32,17.41,3.61,3.86,3.61,3.61,1.49,5.72,4.85,13.56,6.09,4.35,3.61
95CC01,489,11,2,65,3,5,40,104,46,24,7,4,6,17,20,37,27,46,25,2.25,0.41,13.29,0.61,1.02,8.18,21.27,9.41,4.91,1.43,0.82,1.23,3.48,4.09,7.57,5.52,9.41,5.11
95CC02,694,93,2,95,0,18,126,102,53,17,17,5,6,35,21,35,24,27,18,13.40,0.29,13.69,0,2.59,18.16,14.70,7.64,2.45,2.45,0.72,0.86,5.04,3.03,5.04,3.46,3.89,2.59
95CC03,488,11,3,58,0,10,71,83,45,34,11,5,4,14,29,34,16,37,23,2.25,0.61,11.89,0,2.05,14.55,17.01,9.22,6.97,2.25,1.02,0.82,2.87,5.94,6.97,3.28,7.58,4.71
95CC04,599,62,10,57,2,13,153,94,58,13,16,9,2,15,8,28,25,22,12,10.35,1.67,9.52,0.33,2.17,25.54,15.69,9.68,2.17,2.67,1.50,0.33,2.50,1.34,4.67,4.17,3.67,2.00
95CC05,683,53,4,124,4,19,120,138,50,12,8,11,2,19,16,32,22,30,19,7.76,0.59,18.16,0.59,2.78,17.57,20.20,7.32,1.76,1.17,1.61,0.29,2.78,2.34,4.69,3.22,4.39,2.78
95CC06,611,16,2,75,3,9,75,110,37,28,17,14,5,38,33,49,38,37,25,2.62,0.33,12.27,0.49,1.47,12.27,18.00,6.06,4.58,2.78,2.29,0.82,6.22,5.40,8.02,6.22,6.06,4.09
95CC07,800,86,8,98,1,18,190,145,65,19,12,15,5,13,24,25,23,30,23,10.75,1.00,12.25,0.13,2.25,23.75,18.13,8.13,2.38,1.50,1.88,0.63,1.63,3.00,3.13,2.88,3.75,2.88
95CC08,479,14,2,66,1,5,91,95,36,29,8,6,4,18,14,24,18,26,22,2.92,0.42,13.78,0.21,1.04,19.00,19.83,7.52,6.05,1.67,1.25,0.84,3.76,2.92,5.01,3.76,5.43,4.59
95CC09,942,86,7,173,3,14,148,189,52,25,18,16,4,30,39,61,32,28,17,9.13,0.74,18.37,0.32,1.49,15.71,20.06,5.52,2.65,1.91,1.70,0.42,3.18,4.14,6.48,3.40,2.97,1.80
95CC10,705,67,3,110,4,7,85,152,45,12,14,15,2,34,31,43,35,25,21,9.50,0.43,15.60,0.57,0.99,12.06,21.56,6.38,1.70,1.99,2.13,0.28,4.82,4.40,6.10,4.96,3.55,2.98
95CC11,338,16,5,49,1,16,84,50,20,7,6,6,0,9,12,12,14,15,16,4.73,1.48,14.50,0.30,4.73,24.85,14.79,5.92,2.07,1.78,1.78,0,2.66,3.55,3.55,4.14,4.44,4.73
95CC12,699,96,12,87,5,12,139,126,46,14,8,5,2,30,18,41,20,17,21,13.73,1.72,12.45,0.72,1.72,19.89,18.03,6.58,2.00,1.14,0.72,0.29,4.29,2.58,5.87,2.86,2.43,3.00
95CC13,654,92,11,78,2,12,134,118,47,18,6,9,4,19,25,23,16,24,16,14.07,1.68,11.93,0.31,1.83,20.49,18.04,7.19,2.75,0.92,1.38,0.61,2.91,3.82,3.52,2.45,3.67,2.45
95CC14,757,29,8,151,3,11,110,148,50,20,15,13,4,29,31,56,29,32,18,3.83,1.06,19.95,0.40,1.45,14.53,19.55,6.61,2.64,1.98,1.72,0.53,3.83,4.10,7.40,3.83,4.23,2.38
95CC15,714,47,5,126,3,10,100,140,67,15,8,16,4,27,23,29,35,30,29,6.58,0.70,17.65,0.42,1.40,14.01,19.61,9.38,2.10,1.12,2.24,0.56,3.78,3.22,4.06,4.90,4.20,4.06
95CC16,636,58,7,129,3,11,104,120,31,17,13,12,2,11,20,37,21,17,23,9.12,1.10,20.28,0.47,1.73,16.35,18.87,4.87,2.67,2.04,1.89,0.31,1.73,3.14,5.82,3.30,2.67,3.62
95CC17,723,79,9,95,5,15,124,128,55,20,13,10,6,26,21,34,32,28,23,10.93,1.24,13.14,0.69,2.07,17.15,17.70,7.61,2.77,1.80,1.38,0.83,3.60,2.90,4.70,4.43,3.87,3.18
95CC18,527,18,0,73,2,14,52,94,30,17,21,7,4,26,22,50,42,36,19,3.42,0,13.85,0.38,2.66,9.87,17.84,5.69,3.23,3.98,1.33,0.76,4.93,4.17,9.49,7.97,6.83,3.61
95CC19,691,90,3,93,2,10,104,132,44,12,17,12,2,22,25,49,24,27,23,13.02,0.43,13.46,0.29,1.45,15.05,19.10,6.37,1.74,2.46,1.74,0.29,3.18,3.62,7.09,3.47,3.91,3.33
95CC20,751,19,3,158,3,5,79,136,41,23,15,16,2,25,53,80,30,34,29,2.53,0.40,21.04,0.40,0.67,10.52,18.11,5.46,3.06,2.00,2.13,0.27,3.33,7.06,10.65,3.99,4.53,3.86
95CC21,750,22,1,140,2,10,100,146,50,14,12,23,4,21,49,72,20,35,29,2.93,0.13,18.67,0.27,1.33,13.33,19.47,6.67,1.87,1.60,3.07,0.53,2.80,6.53,9.60,2.67,4.67,3.87
95CC22,398,16,1,83,0,7,46,67,21,10,5,10,3,13,17,32,18,31,18,4.02,0.25,20.85,0,1.76,11.56,16.83,5.28,2.51,1.26,2.51,0.75,3.27,4.27,8.04,4.52,7.79,4.52
95DD01,481,3,0,104,3,2,59,84,20,11,12,14,3,24,19,39,36,30,18,0.62,0,21.62,0.62,0.42,12.27,17.46,4.16,2.29,2.49,2.91,0.62,4.99,3.95,8.11,7.48,6.24,3.74
95DD02,1000,21,3,289,9,11,138,172,59,25,20,13,5,29,40,58,37,41,30,2.10,0.30,28.90,0.90,1.10,13.80,17.20,5.90,2.50,2.00,1.30,0.50,2.90,4.00,5.80,3.70,4.10,3.00
95DD03,871,16,0,181,9,6,93,154,54,36,35,21,9,43,31,59,52,40,32,1.84,0,20.78,1.03,0.69,10.68,17.68,6.20,4.13,4.02,2.41,1.03,4.94,3.56,6.77,5.97,4.59,3.67
95DD04,338,6,3,87,2,8,38,67,31,13,8,4,1,4,19,13,6,12,16,1.78,0.89,25.74,0.59,2.37,11.24,19.82,9.17,3.85,2.37,1.18,0.30,1.18,5.62,3.85,1.78,3.55,4.73
95DD05,338,5,2,87,1,2,40,66,30,15,8,0,1,5,29,19,9,9,10,1.48,0.59,25.74,0.30,0.59,11.83,19.53,8.88,4.44,2.37,0,0.30,1.48,8.58,5.62,2.66,2.66,2.96
95DD06,617,9,2,141,8,12,75,107,35,27,15,9,3,22,21,44,32,32,23,1.46,0.32,22.85,1.30,1.94,12.16,17.34,5.67,4.38,2.43,1.46,0.49,3.57,3.40,7.13,5.19,5.19,3.73
95DD07,807,37,4,173,13,8,124,133,56,22,15,16,1,36,24,46,30,32,37,4.58,0.50,21.44,1.61,0.99,15.37,16.48,6.94,2.73,1.86,1.98,0.12,4.46,2.97,5.70,3.72,3.97,4.58
95DD08,503,16,2,148,3,11,43,75,30,38,7,3,3,8,30,27,15,22,22,3.18,0.40,29.42,0.60,2.19,8.55,14.91,5.96,7.55,1.39,0.60,0.60,1.59,5.96,5.37,2.98,4.37,4.37
95DD09,716,83,9,131,7,11,105,125,37,18,20,2,9,31,17,37,26,25,23,11.59,1.26,18.30,0.98,1.54,14.66,17.46,5.17,2.51,2.79,0.28,1.26,4.33,2.37,5.17,3.63,3.49,3.21
95DD10,651,12,1,192,2,10,91,115,32,14,18,10,5,20,23,36,26,24,20,1.84,0.15,29.49,0.31,1.54,13.98,17.67,4.92,2.15,2.76,1.54,0.77,3.07,3.53,5.53,3.99,3.69,3.07
95DD11,450,6,2,120,0,11,74,101,26,24,13,4,2,8,12,16,8,13,10,1.33,0.44,26.67,0,2.44,16.44,22.44,5.78,5.33,2.89,0.89,0.44,1.78,2.67,3.56,1.78,2.89,2.22
95DD12,738,74,2,153,5,6,145,140,34,12,12,9,2,22,18,34,24,21,25,10.03,0.27,20.73,0.68,0.81,19.65,18.97,4.61,1.63,1.63,1.22,0.27,2.98,2.44,4.61,3.25,2.85,3.39
95DD13,387,3,0,111,3,8,42,67,17,18,10,5,3,12,14,23,14,20,17,0.78,0,28.68,0.78,2.07,10.85,17.31,4.39,4.65,2.58,1.29,0.78,3.10,3.62,5.94,3.62,5.17,4.39
95DD14,847,11,2,219,8,8,96,140,25,29,25,27,13,32,30,57,48,43,34,1.30,0.24,25.86,0.94,0.94,11.33,16.53,2.95,3.42,2.95,3.19,1.53,3.78,3.54,6.73,5.67,5.08,4.01
95DD15,920,91,4,150,8,22,213,135,51,24,23,13,7,32,18,50,31,27,21,9.89,0.43,16.30,0.87,2.39,23.15,14.67,5.54,2.61,2.50,1.41,0.76,3.48,1.96,5.43,3.37,2.93,2.28
95DD16,855,80,7,152,7,7,157,132,65,16,18,8,4,37,23,49,37,33,23,9.36,0.82,17.78,0.82,0.82,18.36,15.44,7.60,1.87,2.11,0.94,0.47,4.33,2.69,5.73,4.33,3.86,2.69
95DD17,920,76,3,149,4,10,199,161,42,16,21,14,3,35,35,48,42,35,27,8.26,0.33,16.20,0.43,1.09,21.63,17.50,4.57,1.74,2.28,1.52,0.33,3.80,3.80,5.22,4.57,3.80,2.93
95DD18,421,4,1,105,1,5,49,80,28,11,9,6,3,11,27,27,14,23,17,0.95,0.24,24.94,0.24,1.19,11.64,19.00,6.65,2.61,2.14,1.43,0.71,2.61,6.41,6.41,3.33,5.46,4.04
95DD19,833,40,5,152,6,20,99,157,69,22,22,8,3,19,41,63,33,44,30,4.80,0.60,18.25,0.72,2.40,11.88,18.85,8.28,2.64,2.64,0.96,0.36,2.28,4.92,7.56,3.96,5.28,3.60
95DD20,342,12,3,81,0,6,40,64,25,13,3,5,0,7,31,15,7,16,14,3.51,0.88,23.68,0,1.75,11.70,18.71,7.31,3.80,0.88,1.46,0,2.05,9.06,4.39,2.05,4.68,4.09
95DD21,530,16,1,128,5,10,54,115,24,28,14,10,4,13,30,33,14,19,12,3.02,0.19,24.15,0.94,1.89,10.19,21.70,4.53,5.28,2.64,1.89,0.75,2.45,5.66,6.23,2.64,3.58,2.26
95DD22,795,45,6,140,9,9,180,130,50,24,15,9,4,18,20,42,29,37,28,5.66,0.75,17.61,1.13,1.13,22.64,16.35,6.29,3.02,1.89,1.13,0.50,2.26,2.52,5.28,3.65,4.65,3.52
95DD23,739,107,12,130,6,11,126,121,47,12,9,13,6,27,22,29,23,22,16,14.48,1.62,17.59,0.81,1.49,17.05,16.37,6.36,1.62,1.22,1.76,0.81,3.65,2.98,3.92,3.11,2.98,2.17
95DD24,689,14,2,151,6,6,98,123,43,33,18,14,2,31,24,47,33,23,21,2.03,0.29,21.92,0.87,0.87,14.22,17.85,6.24,4.79,2.61,2.03,0.29,4.50,3.48,6.82,4.79,3.34,3.05
95EE01,426,41,2,54,3,10,149,49,30,9,3,4,4,12,5,19,12,8,12,9.62,0.47,12.68,0.70,2.35,34.98,11.50,7.04,2.11,0.70,0.94,0.94,2.82,1.17,4.46,2.82,1.88,2.82
95EE02,508,57,2,72,1,5,84,79,33,20,5,11,6,17,22,35,25,17,17,11.22,0.39,14.17,0.20,0.98,16.54,15.55,6.50,3.94,0.98,2.17,1.18,3.35,4.33,6.89,4.92,3.35,3.35
95EE03,421,6,2,87,0,2,57,78,30,13,7,4,1,13,19,36,28,21,17,1.43,0.48,20.67,0,0.48,13.54,18.53,7.13,3.09,1.66,0.95,0.24,3.09,4.51,8.55,6.65,4.99,4.04
95EE04,460,31,3,91,3,7,97,70,26,23,2,7,7,18,16,24,14,11,10,6.74,0.65,19.78,0.65,1.52,21.09,15.22,5.65,5.00,0.43,1.52,1.52,3.91,3.48,5.22,3.04,2.39,2.17
95EE05,383,46,1,74,1,3,61,66,17,3,3,6,2,21,16,22,14,18,9,12.01,0.26,19.32,0.26,0.78,15.93,17.23,4.44,0.78,0.78,1.57,0.52,5.48,4.18,5.74,3.66,4.70,2.35
95EE06,513,19,1,98,10,5,183,67,35,7,9,4,2,8,12,16,15,6,16,3.70,0.19,19.10,1.95,0.97,35.67,13.06,6.82,1.36,1.75,0.78,0.39,1.56,2.34,3.12,2.92,1.17,3.12
95EE07,350,9,1,84,2,3,55,56,25,17,5,2,2,9,15,22,15,10,18,2.57,0.29,24.00,0.57,0.86,15.71,16.00,7.14,4.86,1.43,0.57,0.57,2.57,4.29,6.29,4.29,2.86,5.14
95EE08,370,7,1,71,1,6,39,67,16,11,6,5,4,24,24,25,24,16,23,1.89,0.27,19.19,0.27,1.62,10.54,18.11,4.32,2.97,1.62,1.35,1.08,6.49,6.49,6.76,6.49,4.32,6.22
95EE09,485,52,4,83,3,2,100,76,22,16,9,5,2,13,21,19,10,26,22,10.72,0.82,17.11,0.62,0.41,20.62,15.67,4.54,3.30,1.86,1.03,0.41,2.68,4.33,3.92,2.06,5.36,4.54
95EE10,452,31,0,100,0,7,124,68,22,12,7,5,0,17,12,15,11,13,8,6.86,0,22.12,0,1.55,27.43,15.04,4.87,2.65,1.55,1.11,0,3.76,2.65,3.32,2.43,2.88,1.77
95EE11,443,51,6,57,3,9,116,74,24,7,7,4,3,17,11,25,10,7,12,11.51,1.35,12.87,0.68,2.03,26.19,16.70,5.42,1.58,1.58,0.90,0.68,3.84,2.48,5.64,2.26,1.58,2.71
95EE12,502,9,2,114,0,4,69,96,31,15,13,8,2,21,25,37,21,21,14,1.79,0.40,22.71,0,0.80,13.75,19.12,6.18,2.99,2.59,1.59,0.40,4.18,4.98,7.37,4.18,4.18,2.79
95EE13,300,3,3,61,3,0,34,69,11,9,8,9,6,10,8,19,17,15,15,1.00,1.00,20.33,1.00,0,11.33,23.00,3.67,3.00,2.67,3.00,2.00,3.33,2.67,6.33,5.67,5.00,5.00
95EE14,616,25,2,113,3,7,75,117,34,31,10,11,11,28,27,35,32,27,28,4.06,0.32,18.34,0.49,1.14,12.18,18.99,5.52,5.03,1.62,1.79,1.79,4.55,4.38,5.68,5.19,4.38,4.55
95EE15,438,53,4,63,1,3,106,66,29,10,8,6,4,6,20,23,16,8,12,12.10,0.91,14.38,0.23,0.68,24.20,15.07,6.62,2.28,1.83,1.37,0.91,1.37,4.57,5.25,3.65,1.83,2.74
95EE16,504,62,0,98,1,5,100,93,28,12,8,5,2,13,19,21,12,17,8,12.30,0,19.44,0.20,0.99,19.84,18.45,5.56,2.38,1.59,0.99,0.40,2.58,3.77,4.17,2.38,3.37,1.59
95FF01,1262,32,3,153,7,9,136,235,61,41,54,39,7,90,75,162,67,43,48,2.54,0.24,12.12,0.55,0.71,10.78,18.62,4.83,3.25,4.28,3.09,0.55,7.13,5.94,12.84,5.31,3.41,3.80
95FF02,730,83,2,89,2,8,217,105,49,9,12,7,6,30,15,34,18,19,25,11.37,0.27,12.19,0.27,1.10,29.73,14.38,6.71,1.23,1.64,0.96,0.82,4.11,2.05,4.66,2.47,2.60,3.42
95FF03,749,11,5,129,5,13,101,137,56,34,26,13,4,18,34,87,21,23,32,1.47,0.67,17.22,0.67,1.74,13.48,18.29,7.48,4.54,3.47,1.74,0.53,2.40,4.54,11.62,2.80,3.07,4.27
95FF04,686,95,6,76,2,2,143,115,43,19,11,8,3,25,31,34,25,30,18,13.85,0.87,11.08,0.29,0.29,20.85,16.76,6.27,2.77,1.60,1.17,0.44,3.64,4.52,4.96,3.64,4.37,2.62
95FF05,578,11,1,79,0,5,91,110,46,25,13,16,4,30,33,42,19,24,29,1.90,0.17,13.67,0,0.87,15.74,19.03,7.96,4.33,2.25,2.77,0.69,5.19,5.71,7.27,3.29,4.15,5.02
95FF06,1063,31,2,154,10,11,147,176,82,42,24,26,10,43,61,128,44,39,33,2.92,0.19,14.49,0.94,1.03,13.83,16.56,7.71,3.95,2.26,2.45,0.94,4.05,5.74,12.04,4.14,3.67,3.10
95FF07,529,2,2,91,3,6,97,103,38,23,12,5,2,19,34,42,8,27,15,0.38,0.38,17.20,0.57,1.13,18.34,19.47,7.18,4.35,2.27,0.95,0.38,3.59,6.43,7.94,1.51,5.10,2.84
95FF08,507,7,1,91,5,8,53,86,27,19,15,15,9,29,33,60,18,16,15,1.38,0.20,17.95,0.99,1.58,10.45,16.96,5.33,3.75,2.96,2.96,1.78,5.72,6.51,11.83,3.55,3.16,2.96
95FF09,571,21,3,138,1,10,76,82,46,13,11,8,4,26,29,27,23,29,24,3.68,0.53,24.17,0.18,1.75,13.31,14.36,8.06,2.28,1.93,1.40,0.70,4.55,5.08,4.73,4.03,5.08,4.20
95FF10,921,60,5,117,10,5,194,149,54,18,20,20,5,45,44,87,30,37,21,6.51,0.54,12.70,1.09,0.54,21.06,16.18,5.86,1.95,2.17,2.17,0.54,4.89,4.78,9.45,3.26,4.02,2.28
95FF11,711,92,8,88,2,7,182,98,38,15,6,9,1,21,34,43,26,17,24,12.94,1.13,12.38,0.28,0.98,25.60,13.78,5.34,2.11,0.84,1.27,0.14,2.95,4.78,6.05,3.66,2.39,3.38
95FF12,715,28,3,132,4,9,119,111,40,27,24,18,3,33,37,63,27,22,15,3.92,0.42,18.46,0.56,1.26,16.64,15.52,5.59,3.78,3.36,2.52,0.42,4.62,5.17,8.81,3.78,3.08,2.10
