GeographyCode,KS101NI0001,KS101NI0002,KS101NI0003,KS101NI0004,KS101NI0005,KS101NI0006,KS101NI0007,KS101NI0008,KS101NI0009
95BB21,4719,2316,2403,4699,20,49.08,50.92,99.58,0.42
95BB22,3040,1429,1611,2993,47,47.01,52.99,98.45,1.55
95BB23,3025,1480,1545,2976,49,48.93,51.07,98.38,1.62
95CC01,2558,1244,1314,2376,182,48.63,51.37,92.89,7.11
95CC02,2725,1423,1302,2693,32,52.22,47.78,98.83,1.17
95CC03,2817,1325,1492,2791,26,47.04,52.96,99.08,0.92
95CC04,2440,1254,1186,2384,56,51.39,48.61,97.70,2.30
95CC05,2774,1398,1376,2749,25,50.40,49.60,99.10,0.90
95CC06,2776,1309,1467,2750,26,47.15,52.85,99.06,0.94
95CC07,3475,1761,1714,3475,0,50.68,49.32,100.00,0
95CC08,2565,1214,1351,2511,54,47.33,52.67,97.89,2.11
95CC09,3354,1657,1697,3323,31,49.40,50.60,99.08,0.92
95CC10,2577,1324,1253,2495,82,51.38,48.62,96.82,3.18
95CC11,1795,879,916,1787,8,48.97,51.03,99.55,0.45
95CC12,2785,1426,1359,2751,34,51.20,48.80,98.78,1.22
95CC13,2474,1286,1188,2474,0,51.98,48.02,100.00,0
95CC14,3035,1529,1506,3017,18,50.38,49.62,99.41,0.59
95CC15,2903,1457,1446,2893,10,50.19,49.81,99.66,0.34
95CC16,2820,1355,1465,2801,19,48.05,51.95,99.33,0.67
95CC17,2730,1414,1316,2724,6,51.79,48.21,99.78,0.22
95CC18,2342,1108,1234,2309,33,47.31,52.69,98.59,1.41
95CC19,2720,1365,1355,2720,0,50.18,49.82,100.00,0
95CC20,3010,1489,1521,2966,44,49.47,50.53,98.54,1.46
95CC21,2925,1456,1469,2925,0,49.78,50.22,100.00,0
95CC22,1740,836,904,1724,16,48.05,51.95,99.08,0.92
95DD01,2099,1019,1080,2031,68,48.55,51.45,96.76,3.24
95DD02,3888,1907,1981,3872,16,49.05,50.95,99.59,0.41
95DD03,3503,1666,1837,3474,29,47.56,52.44,99.17,0.83
95DD04,1926,903,1023,1926,0,46.88,53.12,100.00,0
95DD05,1739,813,926,1739,0,46.75,53.25,100.00,0
95DD06,2588,1202,1386,2427,161,46.45,53.55,93.78,6.22
95DD07,3363,1622,1741,3363,0,48.23,51.77,100.00,0
95DD08,2126,1044,1082,2083,43,49.11,50.89,97.98,2.02
95DD09,2590,1337,1253,2572,18,51.62,48.38,99.31,0.69
95DD10,2805,1343,1462,2805,0,47.88,52.12,100.00,0
95DD11,2363,1098,1265,2363,0,46.47,53.53,100.00,0
95DD12,2610,1355,1255,2582,28,51.92,48.08,98.93,1.07
95DD13,1784,883,901,1743,41,49.50,50.50,97.70,2.30
95DD14,3277,1590,1687,3268,9,48.52,51.48,99.73,0.27
95DD15,3451,1728,1723,3451,0,50.07,49.93,100.00,0
95DD16,2981,1526,1455,2943,38,51.19,48.81,98.73,1.27
95DD17,3461,1715,1746,3461,0,49.55,50.45,100.00,0
95DD18,1885,928,957,1813,72,49.23,50.77,96.18,3.82
95DD19,3364,1654,1710,3315,49,49.17,50.83,98.54,1.46
95DD20,1746,852,894,1742,4,48.80,51.20,99.77,0.23
95DD21,2139,1031,1108,2130,9,48.20,51.80,99.58,0.42
95DD22,3136,1574,1562,3118,18,50.19,49.81,99.43,0.57
95DD23,2509,1283,1226,2490,19,51.14,48.86,99.24,0.76
95DD24,2711,1325,1386,2692,19,48.87,51.13,99.30,0.70
95EE01,1895,961,934,1895,0,50.71,49.29,100.00,0
95EE02,2095,1051,1044,2095,0,50.17,49.83,100.00,0
95EE03,1999,959,1040,1983,16,47.97,52.03,99.20,0.80
95EE04,1993,987,1006,1990,3,49.52,50.48,99.85,0.15
95EE05,1509,760,749,1497,12,50.36,49.64,99.20,0.80
95EE06,2278,1138,1140,2278,0,49.96,50.04,100.00,0
95EE07,1798,843,955,1798,0,46.89,53.11,100.00,0
95EE08,1719,795,924,1633,86,46.25,53.75,95.00,5.00
95EE09,1890,954,936,1859,31,50.48,49.52,98.36,1.64
95EE10,1797,908,889,1797,0,50.53,49.47,100.00,0
95EE11,1677,862,815,1677,0,51.40,48.60,100.00,0
95EE12,2507,1169,1338,2500,7,46.63,53.37,99.72,0.28
95EE13,1529,752,777,1529,0,49.18,50.82,100.00,0
95EE14,2684,1329,1355,2684,0,49.52,50.48,100.00,0
95EE15,1728,889,839,1728,0,51.45,48.55,100.00,0
95EE16,2126,1085,1041,2111,15,51.03,48.97,99.29,0.71
95FF01,4796,2391,2405,4753,43,49.85,50.15,99.10,0.90
95FF02,2817,1467,1350,2817,0,52.08,47.92,100.00,0
95FF03,3006,1462,1544,3006,0,48.64,51.36,100.00,0
95FF04,2629,1318,1311,2629,0,50.13,49.87,100.00,0
95FF05,2563,1225,1338,2563,0,47.80,52.20,100.00,0
95FF06,4116,2000,2116,4054,62,48.59,51.41,98.49,1.51
95FF07,2769,1308,1461,2763,6,47.24,52.76,99.78,0.22
95FF08,2364,1140,1224,2328,36,48.22,51.78,98.48,1.52
95FF09,2522,1256,1266,2521,1,49.80,50.20,99.96,0.04
95FF10,3473,1760,1713,3473,0,50.68,49.32,100.00,0
95FF11,2582,1313,1269,2582,0,50.85,49.15,100.00,0
95FF12,2724,1360,1364,2721,3,49.93,50.07,99.89,0.11
95FF13,2708,1352,1356,2708,0,49.93,50.07,100.00,0
95FF14,2432,1262,1170,2413,19,51.89,48.11,99.22,0.78
95FF15,2740,1327,1413,2680,60,48.43,51.57,97.81,2.19
95FF16,2374,1214,1160,2317,57,51.14,48.86,97.60,2.40
95FF17,1724,821,903,1717,7,47.62,52.38,99.59,0.41
95GG01,4907,2259,2648,4845,62,46.04,53.96,98.74,1.26
95GG02,5987,2759,3228,5987,0,46.08,53.92,100.00,0
95GG03,5939,2812,3127,5857,82,47.35,52.65,98.62,1.38
95GG04,4908,2323,2585,4908,0,47.33,52.67,100.00,0
95GG05,5928,3001,2927,5892,36,50.62,49.38,99.39,0.61
95GG06,5626,2656,2970,5567,59,47.21,52.79,98.95,1.05
95GG07,5485,2544,2941,5467,18,46.38,53.62,99.67,0.33
95GG08,4910,2406,2504,4910,0,49.00,51.00,100.00,0
95GG09,6165,2927,3238,6055,110,47.48,52.52,98.22,1.78
95GG10,3998,2017,1981,3997,1,50.45,49.55,99.97,0.03
95GG11,5453,2662,2791,5389,64,48.82,51.18,98.83,1.17
95GG12,8945,4608,4337,8726,219,51.51,48.49,97.55,2.45
95GG13,4722,2224,2498,4697,25,47.10,52.90,99.47,0.53
95GG14,4820,2321,2499,4820,0,48.15,51.85,100.00,0
95GG15,5920,2667,3253,5690,230,45.05,54.95,96.11,3.89
95GG16,5452,2752,2700,5366,86,50.48,49.52,98.42,1.58
95GG17,5330,2526,2804,5330,0,47.39,52.61,100.00,0
95GG18,4975,2376,2599,4975,0,47.76,52.24,100.00,0
95GG19,4582,2116,2466,4524,58,46.18,53.82,98.73,1.27
95GG20,4901,2519,2382,4792,109,51.40,48.60,97.78,2.22
95GG21,5184,2488,2696,5079,105,47.99,52.01,97.97,2.03
95GG22,5343,2462,2881,5290,53,46.08,53.92,99.01,0.99
95GG23,4555,2135,2420,4499,56,46.87,53.13,98.77,1.23
95GG24,4561,2085,2476,4364,197,45.71,54.29,95.68,4.32
95GG25,5573,2698,2875,5527,46,48.41,51.59,99.17,0.83
95GG26,3749,1777,1972,3675,74,47.40,52.60,98.03,1.97
95GG27,6498,3197,3301,6406,92,49.20,50.80,98.58,1.42
95GG28,5651,2679,2972,5635,16,47.41,52.59,99.72,0.28
95GG29,5014,2376,2638,5004,10,47.39,52.61,99.80,0.20
95GG30,4827,2296,2531,4827,0,47.57,52.43,100.00,0
95GG31,6519,3086,3433,6519,0,47.34,52.66,100.00,0
95GG32,6409,3021,3388,6391,18,47.14,52.86,99.72,0.28
95GG33,5555,2691,2864,5452,103,48.44,51.56,98.15,1.85
95GG34,4927,2381,2546,4866,61,48.33,51.67,98.76,1.24
95GG35,4950,2393,2557,4869,81,48.34,51.66,98.36,1.64
95GG36,5619,2687,2932,5619,0,47.82,52.18,100.00,0
95GG37,6041,2908,3133,5891,150,48.14,51.86,97.52,2.48
95GG38,6564,3070,3494,6379,185,46.77,53.23,97.18,2.82
95GG39,7214,3740,3474,7172,42,51.84,48.16,99.42,0.58
95GG40,3816,1787,2029,3705,111,46.83,53.17,97.09,2.91
95GG41,5548,2674,2874,5272,276,48.20,51.80,95.03,4.97
95GG42,8139,3875,4264,6592,1547,47.61,52.39,80.99,19.01
95GG43,4874,2342,2532,4783,91,48.05,51.95,98.13,1.87
95GG44,5591,2842,2749,5591,0,50.83,49.17,100.00,0
95GG45,4841,2258,2583,4817,24,46.64,53.36,99.50,0.50
95GG46,5250,2458,2792,5204,46,46.82,53.18,99.12,0.88
95GG47,5829,2963,2866,5764,65,50.83,49.17,98.88,1.12
95GG48,5694,2660,3034,5601,93,46.72,53.28,98.37,1.63
95GG49,8141,3993,4148,8036,105,49.05,50.95,98.71,1.29
95GG50,5445,2627,2818,5445,0,48.25,51.75,100.00,0
95GG51,4088,1953,2135,4073,15,47.77,52.23,99.63,0.37
95HH01,2059,997,1062,1981,78,48.42,51.58,96.21,3.79
95HH02,2962,1480,1482,2962,0,49.97,50.03,100.00,0
95HH03,1663,787,876,1663,0,47.32,52.68,100.00,0
95HH04,3067,1503,1564,3067,0,49.01,50.99,100.00,0
95HH05,2171,1035,1136,2171,0,47.67,52.33,100.00,0
95HH06,4797,2389,2408,4788,9,49.80,50.20,99.81,0.19
95HH07,1493,725,768,1493,0,48.56,51.44,100.00,0
95HH08,2619,1250,1369,2553,66,47.73,52.27,97.48,2.52
95HH09,2620,1250,1370,2543,77,47.71,52.29,97.06,2.94
95HH10,2489,1221,1268,2488,1,49.06,50.94,99.96,0.04
95HH11,1417,634,783,1366,51,44.74,55.26,96.40,3.60
95HH12,1552,741,811,1552,0,47.74,52.26,100.00,0
95HH13,1407,669,738,1407,0,47.55,52.45,100.00,0
95HH14,1530,727,803,1530,0,47.52,52.48,100.00,0
95HH15,2630,1194,1436,2585,45,45.40,54.60,98.29,1.71
95HH16,2159,1027,1132,2159,0,47.57,52.43,100.00,0
95HH17,2479,1222,1257,2477,2,49.29,50.71,99.92,0.08
95II01,3084,1516,1568,3066,18,49.16,50.84,99.42,0.58
95II02,4961,2461,2500,4600,361,49.61,50.39,92.72,7.28
95II03,3523,1704,1819,3523,0,48.37,51.63,100.00,0
95II04,4317,2075,2242,4245,72,48.07,51.93,98.33,1.67
95II05,3546,1685,1861,3412,134,47.52,52.48,96.22,3.78
95II06,3398,1628,1770,3398,0,47.91,52.09,100.00,0
95II07,2090,989,1101,2077,13,47.32,52.68,99.38,0.62
95II08,2417,1143,1274,2417,0,47.29,52.71,100.00,0
95II09,3363,1618,1745,3347,16,48.11,51.89,99.52,0.48
95II10,2592,1238,1354,2592,0,47.76,52.24,100.00,0
95II11,2567,1207,1360,2555,12,47.02,52.98,99.53,0.47
95II12,2512,1215,1297,2481,31,48.37,51.63,98.77,1.23
95II13,2702,1284,1418,2701,1,47.52,52.48,99.96,0.04
95II14,2561,1219,1342,2521,40,47.60,52.40,98.44,1.56
95II15,3357,1639,1718,3357,0,48.82,51.18,100.00,0
95II16,2126,1032,1094,2126,0,48.54,51.46,100.00,0
95II17,2493,1196,1297,2493,0,47.97,52.03,100.00,0
95II18,2226,1045,1181,2226,0,46.95,53.05,100.00,0
95II19,3770,1911,1859,3765,5,50.69,49.31,99.87,0.13
95II20,2780,1287,1493,2743,37,46.29,53.71,98.67,1.33
95II21,2419,1123,1296,2419,0,46.42,53.58,100.00,0
95II22,2248,1049,1199,2248,0,46.66,53.34,100.00,0
95II23,2190,1023,1167,2190,0,46.71,53.29,100.00,0
95JJ01,2499,1266,1233,2495,4,50.66,49.34,99.84,0.16
95JJ02,2374,1155,1219,2367,7,48.65,51.35,99.71,0.29
95JJ03,2470,1197,1273,2470,0,48.46,51.54,100.00,0
95JJ04,3111,1535,1576,3111,0,49.34,50.66,100.00,0
95JJ05,1835,880,955,1775,60,47.96,52.04,96.73,3.27
95JJ06,2472,1191,1281,2432,40,48.18,51.82,98.38,1.62
95JJ07,2665,1225,1440,2596,69,45.97,54.03,97.41,2.59
95JJ08,3276,1573,1703,3097,179,48.02,51.98,94.54,5.46
95JJ09,1990,1013,977,1986,4,50.90,49.10,99.80,0.20
95JJ10,2795,1412,1383,2795,0,50.52,49.48,100.00,0
95JJ11,3770,1801,1969,3764,6,47.77,52.23,99.84,0.16
95JJ12,2724,1383,1341,2709,15,50.77,49.23,99.45,0.55
95JJ13,3895,1940,1955,3895,0,49.81,50.19,100.00,0
95JJ14,2325,1158,1167,2325,0,49.81,50.19,100.00,0
95JJ15,1879,899,980,1762,117,47.84,52.16,93.77,6.23
95JJ16,1799,866,933,1755,44,48.14,51.86,97.55,2.45
95JJ17,2455,1272,1183,2443,12,51.81,48.19,99.51,0.49
95JJ18,2032,982,1050,1937,95,48.33,51.67,95.32,4.68
95JJ19,2942,1385,1557,2896,46,47.08,52.92,98.44,1.56
95JJ20,4092,1975,2117,4092,0,48.26,51.74,100.00,0
95JJ21,2873,1324,1549,2292,581,46.08,53.92,79.78,20.22
95JJ22,2794,1310,1484,2767,27,46.89,53.11,99.03,0.97
95KK01,2578,1315,1263,2578,0,51.01,48.99,100.00,0
95KK02,2029,998,1031,2000,29,49.19,50.81,98.57,1.43
95KK03,2357,1176,1181,2344,13,49.89,50.11,99.45,0.55
95KK04,2787,1348,1439,2787,0,48.37,51.63,100.00,0
95KK05,2616,1333,1283,2587,29,50.96,49.04,98.89,1.11
95KK06,1885,891,994,1885,0,47.27,52.73,100.00,0
95KK07,2045,1068,977,2045,0,52.22,47.78,100.00,0
95KK08,2646,1300,1346,2612,34,49.13,50.87,98.72,1.28
95KK09,2187,1106,1081,2154,33,50.57,49.43,98.49,1.51
95KK10,2181,1129,1052,2181,0,51.77,48.23,100.00,0
95KK11,2373,1134,1239,2373,0,47.79,52.21,100.00,0
95KK12,2309,1165,1144,2309,0,50.45,49.55,100.00,0
95KK13,1817,926,891,1769,48,50.96,49.04,97.36,2.64
95KK14,2041,1004,1037,2041,0,49.19,50.81,100.00,0
95KK15,2946,1474,1472,2918,28,50.03,49.97,99.05,0.95
95KK16,2216,1098,1118,2128,88,49.55,50.45,96.03,3.97
95LL01,4931,2479,2452,4931,0,50.27,49.73,100.00,0
95LL02,3042,1499,1543,3023,19,49.28,50.72,99.38,0.62
95LL03,2436,1176,1260,2436,0,48.28,51.72,100.00,0
95LL04,2985,1431,1554,2938,47,47.94,52.06,98.43,1.57
95LL05,4119,2059,2060,4081,38,49.99,50.01,99.08,0.92
95LL06,3372,1615,1757,3328,44,47.89,52.11,98.70,1.30
95LL07,2131,1028,1103,2131,0,48.24,51.76,100.00,0
95LL08,3320,1619,1701,3300,20,48.77,51.23,99.40,0.60
95LL09,3150,1497,1653,3013,137,47.52,52.48,95.65,4.35
95LL10,5475,2733,2742,5475,0,49.92,50.08,100.00,0
95LL11,3989,2026,1963,3966,23,50.79,49.21,99.42,0.58
95LL12,4212,2017,2195,4212,0,47.89,52.11,100.00,0
95LL13,2745,1349,1396,2745,0,49.14,50.86,100.00,0
95LL14,2651,1317,1334,2651,0,49.68,50.32,100.00,0
95LL15,3048,1477,1571,2986,62,48.46,51.54,97.97,2.03
95LL16,6107,2984,3123,6045,62,48.86,51.14,98.98,1.02
95LL17,2539,1198,1341,2529,10,47.18,52.82,99.61,0.39
95LL18,3351,1594,1757,3331,20,47.57,52.43,99.40,0.60
95LL19,5148,2511,2637,5148,0,48.78,51.22,100.00,0
95LL20,2401,1193,1208,2401,0,49.69,50.31,100.00,0
95LL21,3983,1947,2036,3983,0,48.88,51.12,100.00,0
95LL22,3728,1918,1810,3728,0,51.45,48.55,100.00,0
95LL23,2157,1075,1082,2157,0,49.84,50.16,100.00,0
95LL24,3769,1894,1875,3743,26,50.25,49.75,99.31,0.69
95LL25,4536,2268,2268,4536,0,50.00,50.00,100.00,0
95LL26,3698,1872,1826,3696,2,50.62,49.38,99.95,0.05
95MM01,4862,2361,2501,4775,87,48.56,51.44,98.21,1.79
95MM02,3244,1569,1675,3192,52,48.37,51.63,98.40,1.60
95MM03,3508,1781,1727,3508,0,50.77,49.23,100.00,0
95MM04,2151,1031,1120,2151,0,47.93,52.07,100.00,0
95MM05,2495,1198,1297,2473,22,48.02,51.98,99.12,0.88
95MM06,2603,1204,1399,2552,51,46.25,53.75,98.04,1.96
95MM07,2601,1212,1389,2578,23,46.60,53.40,99.12,0.88
95MM08,2947,1448,1499,2942,5,49.13,50.87,99.83,0.17
95MM09,3562,1791,1771,3562,0,50.28,49.72,100.00,0
95MM10,2750,1293,1457,2750,0,47.02,52.98,100.00,0
95MM11,2277,1064,1213,2277,0,46.73,53.27,100.00,0
95MM12,5858,2774,3084,5858,0,47.35,52.65,100.00,0
95MM13,8872,4268,4604,8872,0,48.11,51.89,100.00,0
95MM14,2569,1193,1376,2444,125,46.44,53.56,95.13,4.87
95MM15,4401,2210,2191,4329,72,50.22,49.78,98.36,1.64
95MM16,5745,2802,2943,5678,67,48.77,51.23,98.83,1.17
95MM17,3749,1884,1865,3749,0,50.25,49.75,100.00,0
95MM18,5180,2574,2606,5116,64,49.69,50.31,98.76,1.24
95MM19,3044,1499,1545,3044,0,49.24,50.76,100.00,0
95MM20,3366,1619,1747,3358,8,48.10,51.90,99.76,0.24
95MM21,3406,1644,1762,3381,25,48.27,51.73,99.27,0.73
95MM22,2492,1214,1278,2472,20,48.72,51.28,99.20,0.80
95MM23,2521,1338,1183,2476,45,53.07,46.93,98.21,1.79
95MM24,2503,1187,1316,2503,0,47.42,52.58,100.00,0
95MM25,6363,3004,3359,6354,9,47.21,52.79,99.86,0.14
95MM26,3131,1500,1631,3129,2,47.91,52.09,99.94,0.06
95MM27,3833,2018,1815,3217,616,52.65,47.35,83.93,16.07
95MM28,2351,1247,1104,2269,82,53.04,46.96,96.51,3.49
95MM29,3410,1709,1701,3408,2,50.12,49.88,99.94,0.06
95MM30,2083,1012,1071,2083,0,48.58,51.42,100.00,0
95NN01,3178,1594,1584,3134,44,50.16,49.84,98.62,1.38
95NN02,2211,1049,1162,2211,0,47.44,52.56,100.00,0
95NN03,2896,1390,1506,2800,96,48.00,52.00,96.69,3.31
95NN04,2934,1436,1498,2861,73,48.94,51.06,97.51,2.49
95NN05,2497,1186,1311,2472,25,47.50,52.50,99.00,1.00
95NN06,3542,1768,1774,3450,92,49.92,50.08,97.40,2.60
95NN07,3258,1557,1701,3228,30,47.79,52.21,99.08,0.92
95NN08,3269,1624,1645,3269,0,49.68,50.32,100.00,0
95NN09,3021,1527,1494,2982,39,50.55,49.45,98.71,1.29
95NN10,3193,1564,1629,3111,82,48.98,51.02,97.43,2.57
95NN11,3876,1923,1953,3876,0,49.61,50.39,100.00,0
95NN12,2851,1416,1435,2851,0,49.67,50.33,100.00,0
95NN13,3058,1525,1533,3012,46,49.87,50.13,98.50,1.50
95NN14,3559,1887,1672,3342,217,53.02,46.98,93.90,6.10
95NN15,2994,1440,1554,2944,50,48.10,51.90,98.33,1.67
95NN16,3294,1629,1665,3238,56,49.45,50.55,98.30,1.70
95NN17,2256,1059,1197,2252,4,46.94,53.06,99.82,0.18
95NN18,2702,1336,1366,2618,84,49.44,50.56,96.89,3.11
95NN19,3381,1637,1744,3381,0,48.42,51.58,100.00,0
95NN20,3001,1554,1447,2980,21,51.78,48.22,99.30,0.70
95NN21,2687,1247,1440,2680,7,46.41,53.59,99.74,0.26
95NN22,2686,1348,1338,2685,1,50.19,49.81,99.96,0.04
95NN23,3387,1689,1698,3337,50,49.87,50.13,98.52,1.48
95OO01,2592,1339,1253,2546,46,51.66,48.34,98.23,1.77
95OO02,2166,1109,1057,2166,0,51.20,48.80,100.00,0
95OO03,2651,1329,1322,2621,30,50.13,49.87,98.87,1.13
95OO04,2515,1260,1255,2507,8,50.10,49.90,99.68,0.32
95OO05,2730,1359,1371,2688,42,49.78,50.22,98.46,1.54
95OO06,2860,1473,1387,2860,0,51.50,48.50,100.00,0
95OO07,2510,1269,1241,2510,0,50.56,49.44,100.00,0
95OO08,2713,1377,1336,2674,39,50.76,49.24,98.56,1.44
95OO09,2252,1111,1141,2223,29,49.33,50.67,98.71,1.29
95OO10,3530,1729,1801,3460,70,48.98,51.02,98.02,1.98
95OO11,2485,1232,1253,2485,0,49.58,50.42,100.00,0
95OO12,2803,1374,1429,2788,15,49.02,50.98,99.46,0.54
95OO13,2716,1349,1367,2667,49,49.67,50.33,98.20,1.80
95OO14,2588,1288,1300,2588,0,49.77,50.23,100.00,0
95OO15,2357,1183,1174,2353,4,50.19,49.81,99.83,0.17
95OO16,2114,1064,1050,2114,0,50.33,49.67,100.00,0
95OO17,2724,1387,1337,2724,0,50.92,49.08,100.00,0
95OO18,2891,1463,1428,2891,0,50.61,49.39,100.00,0
95OO19,3009,1492,1517,2989,20,49.58,50.42,99.34,0.66
95OO20,2189,1056,1133,2155,34,48.24,51.76,98.45,1.55
95OO21,2351,1149,1202,2351,0,48.87,51.13,100.00,0
95OO22,3106,1577,1529,3102,4,50.77,49.23,99.87,0.13
95PP01,2586,1321,1265,2586,0,51.08,48.92,100.00,0
95PP02,2541,1313,1228,2541,0,51.67,48.33,100.00,0
95PP03,2540,1275,1265,2512,28,50.20,49.80,98.90,1.10
95PP04,3185,1616,1569,3171,14,50.74,49.26,99.56,0.44
95PP05,2367,1223,1144,2329,38,51.67,48.33,98.39,1.61
95PP06,3876,1824,2052,3793,83,47.06,52.94,97.86,2.14
95PP07,2812,1418,1394,2728,84,50.43,49.57,97.01,2.99
95PP08,2678,1398,1280,2678,0,52.20,47.80,100.00,0
95PP09,1707,808,899,1607,100,47.33,52.67,94.14,5.86
95PP10,2387,1244,1143,2387,0,52.12,47.88,100.00,0
95PP11,2627,1283,1344,2553,74,48.84,51.16,97.18,2.82
95PP12,2630,1359,1271,2602,28,51.67,48.33,98.94,1.06
95PP13,2588,1252,1336,2585,3,48.38,51.62,99.88,0.12
95PP14,3652,1858,1794,3601,51,50.88,49.12,98.60,1.40
95PP15,3190,1581,1609,3182,8,49.56,50.44,99.75,0.25
95PP16,1908,948,960,1877,31,49.69,50.31,98.38,1.62
95PP17,2580,1218,1362,2486,94,47.21,52.79,96.36,3.64
95PP18,3131,1582,1549,3117,14,50.53,49.47,99.55,0.45
95PP19,2502,1262,1240,2502,0,50.44,49.56,100.00,0
95PP20,3117,1543,1574,3103,14,49.50,50.50,99.55,0.45
95PP21,2167,1145,1022,2167,0,52.84,47.16,100.00,0
95PP22,2444,1175,1269,2442,2,48.08,51.92,99.92,0.08
95PP23,2590,1331,1259,2515,75,51.39,48.61,97.10,2.90
95QQ01,1483,725,758,1483,0,48.89,51.11,100.00,0
95QQ02,2582,1276,1306,2582,0,49.42,50.58,100.00,0
95QQ03,1096,503,593,1096,0,45.89,54.11,100.00,0
95QQ04,1635,789,846,1635,0,48.26,51.74,100.00,0
95QQ05,2875,1370,1505,2872,3,47.65,52.35,99.90,0.10
95QQ06,2041,1003,1038,2005,36,49.14,50.86,98.24,1.76
95QQ07,1817,908,909,1775,42,49.97,50.03,97.69,2.31
95QQ08,1455,692,763,1455,0,47.56,52.44,100.00,0
95QQ09,1916,873,1043,1846,70,45.56,54.44,96.35,3.65
95QQ10,1851,921,930,1851,0,49.76,50.24,100.00,0
95QQ11,2027,1030,997,2027,0,50.81,49.19,100.00,0
95QQ12,1811,883,928,1697,114,48.76,51.24,93.71,6.29
95QQ13,2568,1244,1324,2568,0,48.44,51.56,100.00,0
95QQ14,5430,2652,2778,5430,0,48.84,51.16,100.00,0
95QQ15,1593,791,802,1592,1,49.65,50.35,99.94,0.06
95RR01,4367,2135,2232,4367,0,48.89,51.11,100.00,0
95RR02,1753,877,876,1751,2,50.03,49.97,99.89,0.11
95RR03,1422,704,718,1422,0,49.51,50.49,100.00,0
95RR04,2022,1002,1020,2022,0,49.55,50.45,100.00,0
95RR05,2487,1201,1286,2469,18,48.29,51.71,99.28,0.72
95RR06,2206,1156,1050,2206,0,52.40,47.60,100.00,0
95RR07,2449,1235,1214,2449,0,50.43,49.57,100.00,0
95RR08,2106,1066,1040,2106,0,50.62,49.38,100.00,0
95RR09,3671,1827,1844,3671,0,49.77,50.23,100.00,0
95RR10,1338,637,701,1338,0,47.61,52.39,100.00,0
95RR11,2407,1439,968,1803,604,59.78,40.22,74.91,25.09
95RR12,1452,731,721,1452,0,50.34,49.66,100.00,0
95RR13,1429,695,734,1367,62,48.64,51.36,95.66,4.34
95RR14,1969,1005,964,1969,0,51.04,48.96,100.00,0
95RR15,2458,1217,1241,2458,0,49.51,50.49,100.00,0
95SS01,5128,2768,2360,4750,378,53.98,46.02,92.63,7.37
95SS02,4287,2034,2253,4218,69,47.45,52.55,98.39,1.61
