ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
"KS202NI0001","Count","PERSONS","All usual residents"
"KS202NI0002","Count","PERSONS","National Identity: British only"
"KS202NI0003","Count","PERSONS","National Identity: Irish only"
"KS202NI0004","Count","PERSONS","National Identity: Northern Irish only"
"KS202NI0005","Count","PERSONS","National Identity: British and Irish only"
"KS202NI0006","Count","PERSONS","National Identity: British and Northern Irish only"
"KS202NI0007","Count","PERSONS","National Identity: Irish and Northern Irish only"
"KS202NI0008","Count","PERSONS","National Identity: British, Irish and Northern Irish only"
"KS202NI0009","Count","PERSONS","National Identity: Other"
"KS202NI0010","Percentage","PERSONS","National Identity: British only"
"KS202NI0011","Percentage","PERSONS","National Identity: Irish only"
"KS202NI0012","Percentage","PERSONS","National Identity: Northern Irish only"
"KS202NI0013","Percentage","PERSONS","National Identity: British and Irish only"
"KS202NI0014","Percentage","PERSONS","National Identity: British and Northern Irish only"
"KS202NI0015","Percentage","PERSONS","National Identity: Irish and Northern Irish only"
"KS202NI0016","Percentage","PERSONS","National Identity: British, Irish and Northern Irish only"
"KS202NI0017","Percentage","PERSONS","National Identity: Other"
