GeographyCode,KS602NI0001,KS602NI0002,KS602NI0003,KS602NI0004,KS602NI0005,KS602NI0006,KS602NI0007,KS602NI0008,KS602NI0009,KS602NI0010,KS602NI0011,KS602NI0012,KS602NI0013,KS602NI0014,KS602NI0015,KS602NI0016,KS602NI0017,KS602NI0018,KS602NI0019,KS602NI0020,KS602NI0021,KS602NI0022,KS602NI0023,KS602NI0024,KS602NI0025,KS602NI0026,KS602NI0027,KS602NI0028,KS602NI0029,KS602NI0030,KS602NI0031
95BB19,1721,99,938,178,62,71,207,82,7,52,25,224,18,15,11,18,5.75,54.50,10.34,3.60,4.13,12.03,4.76,0.41,3.02,1.45,13.02,29.03,24.19,17.74,29.03
95BB20,1279,46,369,255,134,32,168,85,11,131,48,190,25,25,12,48,3.60,28.85,19.94,10.48,2.50,13.14,6.65,0.86,10.24,3.75,14.86,18.66,18.66,8.96,35.82
95BB21,1680,73,634,320,91,30,266,78,23,128,37,185,25,21,8,35,4.35,37.74,19.05,5.42,1.79,15.83,4.64,1.37,7.62,2.20,11.01,27.47,23.08,8.79,38.46
95BB22,982,48,451,98,90,23,92,32,15,96,37,89,28,13,19,41,4.89,45.93,9.98,9.16,2.34,9.37,3.26,1.53,9.78,3.77,9.06,31.11,14.44,21.11,45.56
95BB23,1145,76,556,143,43,37,197,53,7,19,14,186,20,9,7,13,6.64,48.56,12.49,3.76,3.23,17.21,4.63,0.61,1.66,1.22,16.24,46.51,20.93,16.28,30.23
95CC01,929,53,316,105,94,22,84,65,10,133,47,130,32,13,15,35,5.71,34.02,11.30,10.12,2.37,9.04,7.00,1.08,14.32,5.06,13.99,34.04,13.83,15.96,37.23
95CC02,1035,45,359,265,77,30,102,72,3,61,21,171,23,11,13,33,4.35,34.69,25.60,7.44,2.90,9.86,6.96,0.29,5.89,2.03,16.52,29.87,14.29,16.88,42.86
95CC03,963,60,330,85,124,14,97,60,16,112,65,116,40,20,24,57,6.23,34.27,8.83,12.88,1.45,10.07,6.23,1.66,11.63,6.75,12.05,32.26,16.13,19.35,45.97
95CC04,888,46,314,219,56,24,80,61,12,46,30,126,11,13,6,28,5.18,35.36,24.66,6.31,2.70,9.01,6.87,1.35,5.18,3.38,14.19,19.64,23.21,10.71,50.00
95CC05,979,40,420,201,57,34,89,47,7,54,30,138,14,12,3,33,4.09,42.90,20.53,5.82,3.47,9.09,4.80,0.72,5.52,3.06,14.10,24.56,21.05,5.26,57.89
95CC06,931,50,422,125,70,27,114,53,6,47,17,164,22,13,9,30,5.37,45.33,13.43,7.52,2.90,12.24,5.69,0.64,5.05,1.83,17.62,31.43,18.57,12.86,42.86
95CC07,1229,69,418,298,89,23,85,116,16,77,38,162,27,21,16,42,5.61,34.01,24.25,7.24,1.87,6.92,9.44,1.30,6.27,3.09,13.18,30.34,23.60,17.98,47.19
95CC08,845,46,318,101,100,22,88,66,12,59,33,108,31,19,19,47,5.44,37.63,11.95,11.83,2.60,10.41,7.81,1.42,6.98,3.91,12.78,31.00,19.00,19.00,47.00
95CC09,1265,45,602,272,56,25,127,61,5,44,28,194,17,8,5,19,3.56,47.59,21.50,4.43,1.98,10.04,4.82,0.40,3.48,2.21,15.34,30.36,14.29,8.93,33.93
95CC10,1000,38,427,214,57,32,115,61,3,34,19,182,16,12,1,22,3.80,42.70,21.40,5.70,3.20,11.50,6.10,0.30,3.40,1.90,18.20,28.07,21.05,1.75,38.60
95CC11,662,42,203,84,81,12,74,42,13,77,34,62,19,11,14,44,6.34,30.66,12.69,12.24,1.81,11.18,6.34,1.96,11.63,5.14,9.37,23.46,13.58,17.28,54.32
95CC12,1021,30,393,245,53,37,100,81,7,48,27,152,19,8,8,22,2.94,38.49,24.00,5.19,3.62,9.79,7.93,0.69,4.70,2.64,14.89,35.85,15.09,15.09,41.51
95CC13,925,60,350,220,55,28,56,59,6,64,27,142,18,12,9,25,6.49,37.84,23.78,5.95,3.03,6.05,6.38,0.65,6.92,2.92,15.35,32.73,21.82,16.36,45.45
95CC14,1078,46,510,184,45,21,140,54,7,62,9,149,22,9,8,15,4.27,47.31,17.07,4.17,1.95,12.99,5.01,0.65,5.75,0.83,13.82,48.89,20.00,17.78,33.33
95CC15,1053,49,469,177,62,25,99,80,12,63,17,167,21,10,9,20,4.65,44.54,16.81,5.89,2.37,9.40,7.60,1.14,5.98,1.61,15.86,33.87,16.13,14.52,32.26
95CC16,962,41,415,153,49,29,115,54,10,80,16,144,17,8,7,21,4.26,43.14,15.90,5.09,3.01,11.95,5.61,1.04,8.32,1.66,14.97,34.69,16.33,14.29,42.86
95CC17,1057,43,410,250,73,26,98,77,6,45,29,165,22,9,13,34,4.07,38.79,23.65,6.91,2.46,9.27,7.28,0.57,4.26,2.74,15.61,30.14,12.33,17.81,46.58
95CC18,811,40,361,109,43,19,115,44,9,52,19,139,11,10,7,18,4.93,44.51,13.44,5.30,2.34,14.18,5.43,1.11,6.41,2.34,17.14,25.58,23.26,16.28,41.86
95CC19,971,44,394,238,42,18,99,54,8,54,20,145,8,3,7,20,4.53,40.58,24.51,4.33,1.85,10.20,5.56,0.82,5.56,2.06,14.93,19.05,7.14,16.67,47.62
95CC20,1080,45,570,127,47,12,111,58,8,71,31,166,18,9,6,20,4.17,52.78,11.76,4.35,1.11,10.28,5.37,0.74,6.57,2.87,15.37,38.30,19.15,12.77,42.55
95CC21,1062,42,559,120,48,33,120,43,13,63,21,164,6,14,7,30,3.95,52.64,11.30,4.52,3.11,11.30,4.05,1.22,5.93,1.98,15.44,12.50,29.17,14.58,62.50
95CC22,645,40,304,45,44,12,93,32,5,50,20,67,11,9,4,26,6.20,47.13,6.98,6.82,1.86,14.42,4.96,0.78,7.75,3.10,10.39,25.00,20.45,9.09,59.09
95DD01,744,40,337,87,21,17,153,42,5,33,9,120,9,4,2,5,5.38,45.30,11.69,2.82,2.28,20.56,5.65,0.67,4.44,1.21,16.13,42.86,19.05,9.52,23.81
95DD02,1380,59,766,154,59,30,135,75,13,60,29,195,21,8,4,25,4.28,55.51,11.16,4.28,2.17,9.78,5.43,0.94,4.35,2.10,14.13,35.59,13.56,6.78,42.37
95DD03,1190,47,664,143,32,26,164,52,3,33,26,198,11,5,1,11,3.95,55.80,12.02,2.69,2.18,13.78,4.37,0.25,2.77,2.18,16.64,34.38,15.63,3.13,34.38
95DD04,635,30,265,34,68,24,79,24,6,79,26,48,19,7,10,28,4.72,41.73,5.35,10.71,3.78,12.44,3.78,0.94,12.44,4.09,7.56,27.94,10.29,14.71,41.18
95DD05,600,38,253,35,60,16,63,33,8,68,26,42,21,14,7,22,6.33,42.17,5.83,10.00,2.67,10.50,5.50,1.33,11.33,4.33,7.00,35.00,23.33,11.67,36.67
95DD06,923,37,454,103,40,25,166,52,1,27,18,148,16,14,5,10,4.01,49.19,11.16,4.33,2.71,17.98,5.63,0.11,2.93,1.95,16.03,40.00,35.00,12.50,25.00
95DD07,1154,53,592,142,45,23,166,50,7,53,23,192,13,6,4,21,4.59,51.30,12.31,3.90,1.99,14.38,4.33,0.61,4.59,1.99,16.64,28.89,13.33,8.89,46.67
95DD08,830,47,391,52,71,20,83,25,11,95,35,81,17,16,8,34,5.66,47.11,6.27,8.55,2.41,10.00,3.01,1.33,11.45,4.22,9.76,23.94,22.54,11.27,47.89
95DD09,961,35,415,243,34,29,110,47,4,31,13,159,7,7,3,12,3.64,43.18,25.29,3.54,3.02,11.45,4.89,0.42,3.23,1.35,16.55,20.59,20.59,8.82,35.29
95DD10,1006,38,503,89,75,26,131,40,11,60,33,141,27,19,14,35,3.78,50.00,8.85,7.46,2.58,13.02,3.98,1.09,5.96,3.28,14.02,36.00,25.33,18.67,46.67
95DD11,762,37,345,52,91,18,65,37,12,71,34,67,27,13,16,42,4.86,45.28,6.82,11.94,2.36,8.53,4.86,1.57,9.32,4.46,8.79,29.67,14.29,17.58,46.15
95DD12,983,35,421,261,28,29,89,59,7,39,15,165,9,8,3,10,3.56,42.83,26.55,2.85,2.95,9.05,6.00,0.71,3.97,1.53,16.79,32.14,28.57,10.71,35.71
95DD13,655,33,280,65,62,11,89,30,11,51,23,74,12,10,9,26,5.04,42.75,9.92,9.47,1.68,13.59,4.58,1.68,7.79,3.51,11.30,19.35,16.13,14.52,41.94
95DD14,1150,49,617,156,38,29,145,66,11,30,9,224,14,8,4,17,4.26,53.65,13.57,3.30,2.52,12.61,5.74,0.96,2.61,0.78,19.48,36.84,21.05,10.53,44.74
95DD15,1232,43,577,285,61,20,102,58,10,52,24,209,20,14,8,23,3.49,46.83,23.13,4.95,1.62,8.28,4.71,0.81,4.22,1.95,16.96,32.79,22.95,13.11,37.70
95DD16,1132,56,507,278,42,18,120,50,2,38,21,172,15,14,5,15,4.95,44.79,24.56,3.71,1.59,10.60,4.42,0.18,3.36,1.86,15.19,35.71,33.33,11.90,35.71
95DD17,1254,49,511,334,56,35,111,82,6,44,26,225,21,11,5,17,3.91,40.75,26.63,4.47,2.79,8.85,6.54,0.48,3.51,2.07,17.94,37.50,19.64,8.93,30.36
95DD18,689,41,299,69,48,13,106,21,7,67,18,88,16,8,4,21,5.95,43.40,10.01,6.97,1.89,15.38,3.05,1.02,9.72,2.61,12.77,33.33,16.67,8.33,43.75
95DD19,1193,58,560,184,57,40,141,70,8,56,19,180,19,17,4,19,4.86,46.94,15.42,4.78,3.35,11.82,5.87,0.67,4.69,1.59,15.09,33.33,29.82,7.02,33.33
95DD20,648,40,269,28,71,10,98,17,10,81,24,59,26,11,16,29,6.17,41.51,4.32,10.96,1.54,15.12,2.62,1.54,12.50,3.70,9.10,36.62,15.49,22.54,40.85
95DD21,766,46,386,83,45,23,94,36,5,23,25,93,11,5,7,22,6.01,50.39,10.84,5.87,3.00,12.27,4.70,0.65,3.00,3.26,12.14,24.44,11.11,15.56,48.89
95DD22,1151,45,478,256,45,19,102,76,7,97,26,171,6,11,4,14,3.91,41.53,22.24,3.91,1.65,8.86,6.60,0.61,8.43,2.26,14.86,13.33,24.44,8.89,31.11
95DD23,955,38,380,295,26,27,80,49,5,38,17,153,11,5,2,11,3.98,39.79,30.89,2.72,2.83,8.38,5.13,0.52,3.98,1.78,16.02,42.31,19.23,7.69,42.31
95DD24,998,49,515,98,62,42,121,49,5,39,18,123,29,6,12,24,4.91,51.60,9.82,6.21,4.21,12.12,4.91,0.50,3.91,1.80,12.32,46.77,9.68,19.35,38.71
95EE01,679,17,222,182,54,11,62,47,7,56,21,90,10,11,8,25,2.50,32.70,26.80,7.95,1.62,9.13,6.92,1.03,8.25,3.09,13.25,18.52,20.37,14.81,46.30
95EE02,784,39,309,146,64,20,77,30,14,60,25,97,19,14,11,29,4.97,39.41,18.62,8.16,2.55,9.82,3.83,1.79,7.65,3.19,12.37,29.69,21.88,17.19,45.31
95EE03,712,38,299,74,61,12,69,44,14,82,19,98,19,7,10,27,5.34,41.99,10.39,8.57,1.69,9.69,6.18,1.97,11.52,2.67,13.76,31.15,11.48,16.39,44.26
95EE04,725,22,305,126,52,11,84,52,8,42,23,98,16,10,3,22,3.03,42.07,17.38,7.17,1.52,11.59,7.17,1.10,5.79,3.17,13.52,30.77,19.23,5.77,42.31
95EE05,587,20,225,132,38,8,84,33,3,34,10,76,11,11,5,17,3.41,38.33,22.49,6.47,1.36,14.31,5.62,0.51,5.79,1.70,12.95,28.95,28.95,13.16,44.74
95EE06,793,23,297,176,66,21,62,74,5,44,25,112,25,4,9,22,2.90,37.45,22.19,8.32,2.65,7.82,9.33,0.63,5.55,3.15,14.12,37.88,6.06,13.64,33.33
95EE07,582,35,242,65,51,9,91,34,5,40,10,66,12,8,9,19,6.01,41.58,11.17,8.76,1.55,15.64,5.84,0.86,6.87,1.72,11.34,23.53,15.69,17.65,37.25
95EE08,606,21,274,69,50,10,90,36,3,37,16,95,17,6,5,18,3.47,45.21,11.39,8.25,1.65,14.85,5.94,0.50,6.11,2.64,15.68,34.00,12.00,10.00,36.00
95EE09,708,36,261,172,43,17,49,54,11,48,17,125,19,10,5,17,5.08,36.86,24.29,6.07,2.40,6.92,7.63,1.55,6.78,2.40,17.66,44.19,23.26,11.63,39.53
95EE10,666,27,272,141,56,15,56,33,7,44,15,77,18,8,9,23,4.05,40.84,21.17,8.41,2.25,8.41,4.95,1.05,6.61,2.25,11.56,32.14,14.29,16.07,41.07
95EE11,643,20,231,183,30,10,55,50,7,37,20,101,11,4,4,13,3.11,35.93,28.46,4.67,1.56,8.55,7.78,1.09,5.75,3.11,15.71,36.67,13.33,13.33,43.33
95EE12,874,40,358,89,112,24,77,50,14,86,24,93,45,11,23,45,4.58,40.96,10.18,12.81,2.75,8.81,5.72,1.60,9.84,2.75,10.64,40.18,9.82,20.54,40.18
95EE13,569,34,198,59,47,12,85,30,6,71,27,79,11,12,3,24,5.98,34.80,10.37,8.26,2.11,14.94,5.27,1.05,12.48,4.75,13.88,23.40,25.53,6.38,51.06
95EE14,956,48,412,142,63,20,120,57,13,61,20,126,23,9,14,15,5.02,43.10,14.85,6.59,2.09,12.55,5.96,1.36,6.38,2.09,13.18,36.51,14.29,22.22,23.81
95EE15,654,27,237,167,41,7,65,49,4,40,17,95,13,5,12,14,4.13,36.24,25.54,6.27,1.07,9.94,7.49,0.61,6.12,2.60,14.53,31.71,12.20,29.27,34.15
95EE16,760,24,289,178,30,16,81,57,9,52,24,108,9,9,7,12,3.16,38.03,23.42,3.95,2.11,10.66,7.50,1.18,6.84,3.16,14.21,30.00,30.00,23.33,40.00
95FF01,1695,76,906,228,71,57,168,108,10,45,26,275,22,10,7,23,4.48,53.45,13.45,4.19,3.36,9.91,6.37,0.59,2.65,1.53,16.22,30.99,14.08,9.86,32.39
95FF02,1032,37,353,312,80,32,73,56,12,53,24,168,18,19,9,32,3.59,34.21,30.23,7.75,3.10,7.07,5.43,1.16,5.14,2.33,16.28,22.50,23.75,11.25,40.00
95FF03,1049,65,535,115,59,39,79,53,8,73,23,126,28,3,11,25,6.20,51.00,10.96,5.62,3.72,7.53,5.05,0.76,6.96,2.19,12.01,47.46,5.08,18.64,42.37
95FF04,944,40,350,282,54,19,68,58,9,48,16,161,17,8,8,22,4.24,37.08,29.87,5.72,2.01,7.20,6.14,0.95,5.08,1.69,17.06,31.48,14.81,14.81,40.74
95FF05,895,35,426,107,72,14,122,37,8,59,15,115,22,14,6,29,3.91,47.60,11.96,8.04,1.56,13.63,4.13,0.89,6.59,1.68,12.85,30.56,19.44,8.33,40.28
95FF06,1419,68,785,186,55,31,126,66,9,60,33,228,20,7,7,22,4.79,55.32,13.11,3.88,2.18,8.88,4.65,0.63,4.23,2.33,16.07,36.36,12.73,12.73,40.00
95FF07,908,40,378,98,105,23,87,39,13,96,29,89,30,14,13,57,4.41,41.63,10.79,11.56,2.53,9.58,4.30,1.43,10.57,3.19,9.80,28.57,13.33,12.38,54.29
95FF08,838,33,357,90,63,30,119,59,6,63,18,111,28,8,12,24,3.94,42.60,10.74,7.52,3.58,14.20,7.04,0.72,7.52,2.15,13.25,44.44,12.70,19.05,38.10
95FF09,903,36,392,126,62,19,102,58,8,77,23,107,22,11,8,27,3.99,43.41,13.95,6.87,2.10,11.30,6.42,0.89,8.53,2.55,11.85,35.48,17.74,12.90,43.55
95FF10,1263,33,559,313,58,21,103,80,15,62,19,197,14,11,4,18,2.61,44.26,24.78,4.59,1.66,8.16,6.33,1.19,4.91,1.50,15.60,24.14,18.97,6.90,31.03
95FF11,962,27,408,256,39,25,78,60,10,35,24,161,8,9,1,24,2.81,42.41,26.61,4.05,2.60,8.11,6.24,1.04,3.64,2.49,16.74,20.51,23.08,2.56,61.54
95FF12,1024,42,480,161,48,36,105,54,13,69,16,147,13,17,5,22,4.10,46.88,15.72,4.69,3.52,10.25,5.27,1.27,6.74,1.56,14.36,27.08,35.42,10.42,45.83
95FF13,964,37,399,231,39,35,90,50,9,57,17,165,15,12,5,20,3.84,41.39,23.96,4.05,3.63,9.34,5.19,0.93,5.91,1.76,17.12,38.46,30.77,12.82,51.28
95FF14,907,28,395,214,25,24,123,41,8,35,14,169,8,4,0,18,3.09,43.55,23.59,2.76,2.65,13.56,4.52,0.88,3.86,1.54,18.63,32.00,16.00,0,72.00
95FF15,958,49,420,134,56,17,114,58,8,77,25,110,12,12,7,27,5.11,43.84,13.99,5.85,1.77,11.90,6.05,0.84,8.04,2.61,11.48,21.43,21.43,12.50,48.21
95FF16,893,35,419,118,37,20,114,60,4,67,19,139,12,7,3,12,3.92,46.92,13.21,4.14,2.24,12.77,6.72,0.45,7.50,2.13,15.57,32.43,18.92,8.11,32.43
95FF17,626,24,279,59,42,7,86,28,8,73,20,50,11,10,2,23,3.83,44.57,9.42,6.71,1.12,13.74,4.47,1.28,11.66,3.19,7.99,26.19,23.81,4.76,54.76
95GG01,1688,99,537,147,155,75,247,120,30,222,56,209,49,22,24,71,5.86,31.81,8.71,9.18,4.44,14.63,7.11,1.78,13.15,3.32,12.38,31.61,14.19,15.48,45.81
95GG02,1910,138,456,62,292,73,235,131,63,362,98,172,87,37,66,143,7.23,23.87,3.25,15.29,3.82,12.30,6.86,3.30,18.95,5.13,9.01,29.79,12.67,22.60,48.97
95GG03,2127,135,1108,258,81,49,250,117,10,86,33,464,23,21,10,32,6.35,52.09,12.13,3.81,2.30,11.75,5.50,0.47,4.04,1.55,21.81,28.40,25.93,12.35,39.51
95GG04,1729,105,612,65,197,36,198,96,35,309,76,160,47,37,35,93,6.07,35.40,3.76,11.39,2.08,11.45,5.55,2.02,17.87,4.40,9.25,23.86,18.78,17.77,47.21
95GG05,2461,181,1330,198,182,93,119,107,15,144,92,474,39,32,32,82,7.35,54.04,8.05,7.40,3.78,4.84,4.35,0.61,5.85,3.74,19.26,21.43,17.58,17.58,45.05
95GG06,1917,121,879,120,154,68,197,112,27,181,58,181,49,29,32,67,6.31,45.85,6.26,8.03,3.55,10.28,5.84,1.41,9.44,3.03,9.44,31.82,18.83,20.78,43.51
95GG07,1819,131,637,84,182,65,180,102,46,290,102,129,62,21,53,71,7.20,35.02,4.62,10.01,3.57,9.90,5.61,2.53,15.94,5.61,7.09,34.07,11.54,29.12,39.01
95GG08,1707,109,730,162,151,45,195,96,21,145,53,208,44,21,30,61,6.39,42.77,9.49,8.85,2.64,11.42,5.62,1.23,8.49,3.10,12.19,29.14,13.91,19.87,40.40
95GG09,2133,107,1066,212,109,57,287,100,31,126,38,365,35,25,18,54,5.02,49.98,9.94,5.11,2.67,13.46,4.69,1.45,5.91,1.78,17.11,32.11,22.94,16.51,49.54
95GG10,1632,119,716,62,182,79,124,84,28,187,51,213,40,27,27,82,7.29,43.87,3.80,11.15,4.84,7.60,5.15,1.72,11.46,3.13,13.05,21.98,14.84,14.84,45.05
95GG11,2079,117,1030,173,166,39,206,85,17,183,63,299,39,26,24,75,5.63,49.54,8.32,7.98,1.88,9.91,4.09,0.82,8.80,3.03,14.38,23.49,15.66,14.46,45.18
95GG12,4124,184,1176,146,265,892,111,987,21,236,106,898,89,21,54,85,4.46,28.52,3.54,6.43,21.63,2.69,23.93,0.51,5.72,2.57,21.77,33.58,7.92,20.38,32.08
95GG13,1617,79,691,161,149,49,205,96,19,122,46,227,45,29,23,55,4.89,42.73,9.96,9.21,3.03,12.68,5.94,1.18,7.54,2.84,14.04,30.20,19.46,15.44,36.91
95GG14,1691,86,816,219,77,78,187,132,12,53,31,342,25,12,8,29,5.09,48.26,12.95,4.55,4.61,11.06,7.81,0.71,3.13,1.83,20.22,32.47,15.58,10.39,37.66
95GG15,1906,95,972,241,79,47,253,112,9,72,26,364,21,14,10,30,4.98,51.00,12.64,4.14,2.47,13.27,5.88,0.47,3.78,1.36,19.10,26.58,17.72,12.66,37.97
95GG16,2013,132,876,155,185,69,158,132,24,221,61,333,57,32,35,80,6.56,43.52,7.70,9.19,3.43,7.85,6.56,1.19,10.98,3.03,16.54,30.81,17.30,18.92,43.24
95GG17,1784,116,664,147,183,64,194,132,39,188,57,205,75,23,47,88,6.50,37.22,8.24,10.26,3.59,10.87,7.40,2.19,10.54,3.20,11.49,40.98,12.57,25.68,48.09
