ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
"KS401NI0001","Count","DWELLINGS","All dwellings"
"KS401NI0002","Count","DWELLINGS","Unshared dwelling"
"KS401NI0003","Count","DWELLINGS","Shared dwelling"
"KS401NI0004","Count","HOUSEHOLDS","All household spaces"
"KS401NI0005","Count","HOUSEHOLDS","Household spaces with usual residents"
"KS401NI0006","Count","HOUSEHOLDS","Household spaces without usual residents"
"KS401NI0007","Count","HOUSEHOLDS","Whole house or bungalow: Detached"
"KS401NI0008","Count","HOUSEHOLDS","Whole house or bungalow: Semi-detached"
"KS401NI0009","Count","HOUSEHOLDS","Whole house or bungalow: Terraced (including end-terrace)"
"KS401NI0010","Count","HOUSEHOLDS","Flat, maisonette or apartment: Purpose-built block of flats or tenement"
"KS401NI0011","Count","HOUSEHOLDS","Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)"
"KS401NI0012","Count","HOUSEHOLDS","Flat, maisonette or apartment: In a commercial building"
"KS401NI0013","Count","HOUSEHOLDS","Caravan or other mobile or temporary structure"
"KS401NI0014","Percentage","HOUSEHOLDS","Whole house or bungalow: Detached"
"KS401NI0015","Percentage","HOUSEHOLDS","Whole house or bungalow: Semi-detached"
"KS401NI0016","Percentage","HOUSEHOLDS","Whole house or bungalow: Terraced (including end-terrace)"
"KS401NI0017","Percentage","HOUSEHOLDS","Flat, maisonette or apartment: Purpose-built block of flats or tenement"
"KS401NI0018","Percentage","HOUSEHOLDS","Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)"
"KS401NI0019","Percentage","HOUSEHOLDS","Flat, maisonette or apartment: In a commercial building"
"KS401NI0020","Percentage","HOUSEHOLDS","Caravan or other mobile or temporary structure"
