GeographyCode,KS206NI0001,KS206NI0002,KS206NI0003,KS206NI0004,KS206NI0005,KS206NI0006,KS206NI0007,KS206NI0008,KS206NI0009,KS206NI0010,KS206NI0011,KS206NI0012,KS206NI0013,KS206NI0014,KS206NI0015,KS206NI0016,KS206NI0017
95BB16,3136,440,2504,90,69,16,0,13,4,14.03,79.85,2.87,2.20,0.51,0,0.41,0.13
95BB17,3556,608,2733,122,45,16,1,25,6,17.10,76.86,3.43,1.27,0.45,0.03,0.70,0.17
95BB18,4279,668,3381,130,56,10,6,20,8,15.61,79.01,3.04,1.31,0.23,0.14,0.47,0.19
95BB19,4788,564,3947,147,64,20,1,29,16,11.78,82.44,3.07,1.34,0.42,0.02,0.61,0.33
95BB20,3413,836,1665,777,85,9,0,26,15,24.49,48.78,22.77,2.49,0.26,0,0.76,0.44
95BB21,4719,889,3476,212,58,12,4,53,15,18.84,73.66,4.49,1.23,0.25,0.08,1.12,0.32
95BB22,3040,656,2220,101,15,7,1,31,9,21.58,73.03,3.32,0.49,0.23,0.03,1.02,0.30
95BB23,3025,359,2360,180,61,9,1,42,13,11.87,78.02,5.95,2.02,0.30,0.03,1.39,0.43
95CC01,2558,625,707,1017,35,3,4,152,15,24.43,27.64,39.76,1.37,0.12,0.16,5.94,0.59
95CC02,2725,537,1058,1039,48,8,10,15,10,19.71,38.83,38.13,1.76,0.29,0.37,0.55,0.37
95CC03,2817,671,760,971,40,4,2,333,36,23.82,26.98,34.47,1.42,0.14,0.07,11.82,1.28
95CC04,2440,642,755,960,38,0,7,36,2,26.31,30.94,39.34,1.56,0,0.29,1.48,0.08
95CC05,2774,600,1110,875,64,2,2,104,17,21.63,40.01,31.54,2.31,0.07,0.07,3.75,0.61
95CC06,2776,403,1443,737,72,1,1,103,16,14.52,51.98,26.55,2.59,0.04,0.04,3.71,0.58
95CC07,3475,730,974,1639,68,2,5,42,15,21.01,28.03,47.17,1.96,0.06,0.14,1.21,0.43
95CC08,2565,583,732,1060,59,2,4,100,25,22.73,28.54,41.33,2.30,0.08,0.16,3.90,0.97
95CC09,3354,629,2438,168,36,10,3,64,6,18.75,72.69,5.01,1.07,0.30,0.09,1.91,0.18
95CC10,2577,466,1721,258,75,5,1,45,6,18.08,66.78,10.01,2.91,0.19,0.04,1.75,0.23
95CC11,1795,440,473,754,28,1,2,91,6,24.51,26.35,42.01,1.56,0.06,0.11,5.07,0.33
95CC12,2785,679,1258,786,33,1,1,20,7,24.38,45.17,28.22,1.18,0.04,0.04,0.72,0.25
95CC13,2474,516,1159,731,26,3,6,28,5,20.86,46.85,29.55,1.05,0.12,0.24,1.13,0.20
95CC14,3035,504,2288,158,40,6,3,31,5,16.61,75.39,5.21,1.32,0.20,0.10,1.02,0.16
95CC15,2903,642,1626,519,40,3,1,65,7,22.12,56.01,17.88,1.38,0.10,0.03,2.24,0.24
95CC16,2820,685,1830,198,24,8,0,67,8,24.29,64.89,7.02,0.85,0.28,0,2.38,0.28
95CC17,2730,479,1049,1080,61,9,2,40,10,17.55,38.42,39.56,2.23,0.33,0.07,1.47,0.37
95CC18,2342,324,1197,569,62,5,3,166,16,13.83,51.11,24.30,2.65,0.21,0.13,7.09,0.68
95CC19,2720,636,1537,462,28,11,2,33,11,23.38,56.51,16.99,1.03,0.40,0.07,1.21,0.40
95CC20,3010,493,2238,92,40,11,2,122,12,16.38,74.35,3.06,1.33,0.37,0.07,4.05,0.40
95CC21,2925,562,2096,162,40,7,1,50,7,19.21,71.66,5.54,1.37,0.24,0.03,1.71,0.24
95CC22,1740,397,984,160,26,2,0,143,28,22.82,56.55,9.20,1.49,0.11,0,8.22,1.61
95DD01,2099,322,1555,84,34,10,0,76,18,15.34,74.08,4.00,1.62,0.48,0,3.62,0.86
95DD02,3888,774,2955,95,27,6,0,15,16,19.91,76.00,2.44,0.69,0.15,0,0.39,0.41
95DD03,3503,480,2593,177,53,3,1,172,24,13.70,74.02,5.05,1.51,0.09,0.03,4.91,0.69
95DD04,1926,613,1238,44,11,2,0,14,4,31.83,64.28,2.28,0.57,0.10,0,0.73,0.21
95DD05,1739,564,1135,20,1,2,0,5,12,32.43,65.27,1.15,0.06,0.12,0,0.29,0.69
95DD06,2588,418,1890,118,50,3,1,101,7,16.15,73.03,4.56,1.93,0.12,0.04,3.90,0.27
95DD07,3363,659,2518,105,36,12,2,17,14,19.60,74.87,3.12,1.07,0.36,0.06,0.51,0.42
95DD08,2126,487,1081,139,28,4,2,343,42,22.91,50.85,6.54,1.32,0.19,0.09,16.13,1.98
95DD09,2590,566,1893,73,19,11,0,21,7,21.85,73.09,2.82,0.73,0.42,0,0.81,0.27
95DD10,2805,712,1962,49,21,5,3,47,6,25.38,69.95,1.75,0.75,0.18,0.11,1.68,0.21
95DD11,2363,617,1262,213,30,2,5,224,10,26.11,53.41,9.01,1.27,0.08,0.21,9.48,0.42
95DD12,2610,696,1656,206,36,5,1,7,3,26.67,63.45,7.89,1.38,0.19,0.04,0.27,0.11
95DD13,1784,417,952,196,27,2,1,171,18,23.37,53.36,10.99,1.51,0.11,0.06,9.59,1.01
95DD14,3277,475,2590,94,60,19,0,24,15,14.49,79.04,2.87,1.83,0.58,0,0.73,0.46
95DD15,3451,810,1870,677,63,5,0,16,10,23.47,54.19,19.62,1.83,0.14,0,0.46,0.29
95DD16,2981,638,2103,146,44,15,1,17,17,21.40,70.55,4.90,1.48,0.50,0.03,0.57,0.57
95DD17,3461,763,2086,526,65,6,1,4,10,22.05,60.27,15.20,1.88,0.17,0.03,0.12,0.29
95DD18,1885,516,1214,40,12,7,0,73,23,27.37,64.40,2.12,0.64,0.37,0,3.87,1.22
95DD19,3364,681,2510,79,50,7,0,32,5,20.24,74.61,2.35,1.49,0.21,0,0.95,0.15
95DD20,1746,478,1168,57,10,1,0,27,5,27.38,66.90,3.26,0.57,0.06,0,1.55,0.29
95DD21,2139,384,1321,167,38,6,1,200,22,17.95,61.76,7.81,1.78,0.28,0.05,9.35,1.03
95DD22,3136,900,1793,358,46,13,0,18,8,28.70,57.17,11.42,1.47,0.41,0,0.57,0.26
95DD23,2509,553,1801,116,22,3,0,11,3,22.04,71.78,4.62,0.88,0.12,0,0.44,0.12
95DD24,2711,493,1494,523,40,5,2,133,21,18.19,55.11,19.29,1.48,0.18,0.07,4.91,0.77
95EE01,1895,534,701,630,22,1,0,6,1,28.18,36.99,33.25,1.16,0.05,0,0.32,0.05
95EE02,2095,529,1474,64,21,3,0,1,3,25.25,70.36,3.05,1.00,0.14,0,0.05,0.14
95EE03,1999,533,1309,74,24,3,1,49,6,26.66,65.48,3.70,1.20,0.15,0.05,2.45,0.30
95EE04,1993,518,1212,227,23,2,1,3,7,25.99,60.81,11.39,1.15,0.10,0.05,0.15,0.35
95EE05,1509,351,1075,48,15,0,0,18,2,23.26,71.24,3.18,0.99,0,0,1.19,0.13
95EE06,2278,601,890,686,44,0,1,55,1,26.38,39.07,30.11,1.93,0,0.04,2.41,0.04
95EE07,1798,555,1163,67,8,0,0,4,1,30.87,64.68,3.73,0.44,0,0,0.22,0.06
95EE08,1719,385,1201,67,32,0,0,29,5,22.40,69.87,3.90,1.86,0,0,1.69,0.29
95EE09,1890,553,1039,254,22,6,0,15,1,29.26,54.97,13.44,1.16,0.32,0,0.79,0.05
95EE10,1797,462,821,407,17,0,0,74,16,25.71,45.69,22.65,0.95,0,0,4.12,0.89
95EE11,1677,462,1001,196,11,2,0,4,1,27.55,59.69,11.69,0.66,0.12,0,0.24,0.06
95EE12,2507,664,1725,50,15,2,0,50,1,26.49,68.81,1.99,0.60,0.08,0,1.99,0.04
95EE13,1529,462,953,74,13,4,3,15,5,30.22,62.33,4.84,0.85,0.26,0.20,0.98,0.33
95EE14,2684,686,1844,101,25,2,1,11,14,25.56,68.70,3.76,0.93,0.07,0.04,0.41,0.52
95EE15,1728,482,1094,119,18,1,1,10,3,27.89,63.31,6.89,1.04,0.06,0.06,0.58,0.17
95EE16,2126,606,1290,207,13,2,0,6,2,28.50,60.68,9.74,0.61,0.09,0,0.28,0.09
95FF01,4796,545,3452,571,104,16,4,78,26,11.36,71.98,11.91,2.17,0.33,0.08,1.63,0.54
95FF02,2817,728,1414,594,32,3,0,39,7,25.84,50.20,21.09,1.14,0.11,0,1.38,0.25
95FF03,3006,559,2005,326,38,7,2,56,13,18.60,66.70,10.84,1.26,0.23,0.07,1.86,0.43
95FF04,2629,533,1646,388,41,6,3,9,3,20.27,62.61,14.76,1.56,0.23,0.11,0.34,0.11
95FF05,2563,550,1751,152,38,5,1,53,13,21.46,68.32,5.93,1.48,0.20,0.04,2.07,0.51
95FF06,4116,684,3095,195,49,10,1,51,31,16.62,75.19,4.74,1.19,0.24,0.02,1.24,0.75
95FF07,2769,635,1670,373,31,7,2,33,18,22.93,60.31,13.47,1.12,0.25,0.07,1.19,0.65
95FF08,2364,421,1672,210,25,6,0,17,13,17.81,70.73,8.88,1.06,0.25,0,0.72,0.55
95FF09,2522,547,1593,308,29,1,1,28,15,21.69,63.16,12.21,1.15,0.04,0.04,1.11,0.59
95FF10,3473,659,2531,187,61,9,3,13,10,18.97,72.88,5.38,1.76,0.26,0.09,0.37,0.29
95FF11,2582,624,1606,300,21,7,3,9,12,24.17,62.20,11.62,0.81,0.27,0.12,0.35,0.46
95FF12,2724,459,1683,500,53,7,1,10,11,16.85,61.78,18.36,1.95,0.26,0.04,0.37,0.40
95FF13,2708,472,1766,378,52,2,2,21,15,17.43,65.21,13.96,1.92,0.07,0.07,0.78,0.55
95FF14,2432,409,1842,103,50,9,1,11,7,16.82,75.74,4.24,2.06,0.37,0.04,0.45,0.29
95FF15,2740,808,1474,336,31,4,0,80,7,29.49,53.80,12.26,1.13,0.15,0,2.92,0.26
95FF16,2374,413,1714,175,37,5,5,15,10,17.40,72.20,7.37,1.56,0.21,0.21,0.63,0.42
95FF17,1724,427,1079,153,22,1,1,31,10,24.77,62.59,8.87,1.28,0.06,0.06,1.80,0.58
95GG01,4907,838,1517,2397,124,2,2,11,16,17.08,30.92,48.85,2.53,0.04,0.04,0.22,0.33
95GG02,5987,1532,2439,1847,111,10,5,26,17,25.59,40.74,30.85,1.85,0.17,0.08,0.43,0.28
95GG03,5939,670,4332,454,165,39,7,99,173,11.28,72.94,7.64,2.78,0.66,0.12,1.67,2.91
95GG04,4908,1086,2539,1004,67,13,2,119,78,22.13,51.73,20.46,1.37,0.26,0.04,2.42,1.59
95GG05,5928,774,2914,1360,171,28,30,379,272,13.06,49.16,22.94,2.88,0.47,0.51,6.39,4.59
95GG06,5626,950,4294,219,50,15,1,64,33,16.89,76.32,3.89,0.89,0.27,0.02,1.14,0.59
95GG07,5485,1039,1998,2160,98,25,14,46,105,18.94,36.43,39.38,1.79,0.46,0.26,0.84,1.91
95GG08,4910,760,2689,1162,117,14,4,129,35,15.48,54.77,23.67,2.38,0.29,0.08,2.63,0.71
95GG09,6165,810,4832,258,104,22,5,73,61,13.14,78.38,4.18,1.69,0.36,0.08,1.18,0.99
95GG10,3998,738,2585,202,73,23,9,296,72,18.46,64.66,5.05,1.83,0.58,0.23,7.40,1.80
95GG11,5453,976,3632,324,104,20,1,322,74,17.90,66.61,5.94,1.91,0.37,0.02,5.91,1.36
95GG12,8945,987,3971,2845,196,45,25,413,463,11.03,44.39,31.81,2.19,0.50,0.28,4.62,5.18
95GG13,4722,655,2953,870,100,11,7,81,45,13.87,62.54,18.42,2.12,0.23,0.15,1.72,0.95
95GG14,4820,434,2850,1335,129,5,12,33,22,9.00,59.13,27.70,2.68,0.10,0.25,0.68,0.46
95GG15,5920,719,4515,347,157,30,5,90,57,12.15,76.27,5.86,2.65,0.51,0.08,1.52,0.96
95GG16,5452,819,2526,1749,135,21,8,118,76,15.02,46.33,32.08,2.48,0.39,0.15,2.16,1.39
95GG17,5330,967,2635,1524,85,10,7,67,35,18.14,49.44,28.59,1.59,0.19,0.13,1.26,0.66
95GG18,4975,1123,1796,1806,75,10,4,90,71,22.57,36.10,36.30,1.51,0.20,0.08,1.81,1.43
95GG19,4582,1196,3090,212,26,1,0,44,13,26.10,67.44,4.63,0.57,0.02,0,0.96,0.28
95GG20,4901,1099,2886,482,66,6,4,232,126,22.42,58.89,9.83,1.35,0.12,0.08,4.73,2.57
95GG21,5184,1271,1883,1738,54,7,5,83,143,24.52,36.32,33.53,1.04,0.14,0.10,1.60,2.76
95GG22,5343,845,1634,2661,115,7,9,29,43,15.82,30.58,49.80,2.15,0.13,0.17,0.54,0.80
95GG23,4555,419,2613,1221,144,28,3,33,94,9.20,57.37,26.81,3.16,0.61,0.07,0.72,2.06
95GG24,4561,647,2808,815,94,17,4,102,74,14.19,61.57,17.87,2.06,0.37,0.09,2.24,1.62
95GG25,5573,1016,1729,2656,115,1,6,16,34,18.23,31.02,47.66,2.06,0.02,0.11,0.29,0.61
95GG26,3749,768,2554,343,28,3,1,33,19,20.49,68.12,9.15,0.75,0.08,0.03,0.88,0.51
95GG27,6498,1145,2191,2981,119,4,12,30,16,17.62,33.72,45.88,1.83,0.06,0.18,0.46,0.25
95GG28,5651,881,4336,292,38,9,5,68,22,15.59,76.73,5.17,0.67,0.16,0.09,1.20,0.39
95GG29,5014,843,3301,240,67,13,3,301,246,16.81,65.84,4.79,1.34,0.26,0.06,6.00,4.91
95GG30,4827,588,3780,263,107,9,10,38,32,12.18,78.31,5.45,2.22,0.19,0.21,0.79,0.66
95GG31,6519,984,2484,2820,130,10,12,55,24,15.09,38.10,43.26,1.99,0.15,0.18,0.84,0.37
95GG32,6409,1236,3835,998,92,17,4,142,85,19.29,59.84,15.57,1.44,0.27,0.06,2.22,1.33
95GG33,5555,270,3134,1662,262,29,14,69,115,4.86,56.42,29.92,4.72,0.52,0.25,1.24,2.07
95GG34,4927,523,2539,1519,136,22,2,81,105,10.61,51.53,30.83,2.76,0.45,0.04,1.64,2.13
95GG35,4950,1205,2099,1427,80,10,1,86,42,24.34,42.40,28.83,1.62,0.20,0.02,1.74,0.85
95GG36,5619,714,4329,274,109,27,5,131,30,12.71,77.04,4.88,1.94,0.48,0.09,2.33,0.53
95GG37,6041,612,3671,1136,134,42,20,341,85,10.13,60.77,18.80,2.22,0.70,0.33,5.64,1.41
95GG38,6564,680,3369,1903,266,43,37,156,110,10.36,51.33,28.99,4.05,0.66,0.56,2.38,1.68
95GG39,7214,1173,3963,1055,134,27,10,254,598,16.26,54.93,14.62,1.86,0.37,0.14,3.52,8.29
95GG40,3816,970,2638,122,28,5,1,39,13,25.42,69.13,3.20,0.73,0.13,0.03,1.02,0.34
95GG41,5548,458,4405,375,184,27,13,28,58,8.26,79.40,6.76,3.32,0.49,0.23,0.50,1.05
95GG42,8139,451,4705,2094,354,49,40,141,305,5.54,57.81,25.73,4.35,0.60,0.49,1.73,3.75
95GG43,4874,754,3592,207,58,17,5,160,81,15.47,73.70,4.25,1.19,0.35,0.10,3.28,1.66
95GG44,5591,1269,3428,247,62,19,6,455,105,22.70,61.31,4.42,1.11,0.34,0.11,8.14,1.88
95GG45,4841,628,3180,675,190,14,2,74,78,12.97,65.69,13.94,3.92,0.29,0.04,1.53,1.61
95GG46,5250,1180,1835,2111,82,3,0,17,22,22.48,34.95,40.21,1.56,0.06,0,0.32,0.42
95GG47,5829,1360,2394,1707,104,12,12,160,80,23.33,41.07,29.28,1.78,0.21,0.21,2.74,1.37
95GG48,5694,1506,1978,2100,66,5,3,20,16,26.45,34.74,36.88,1.16,0.09,0.05,0.35,0.28
95GG49,8141,634,4389,1739,211,56,23,432,657,7.79,53.91,21.36,2.59,0.69,0.28,5.31,8.07
95GG50,5445,1105,3221,370,69,21,10,464,185,20.29,59.16,6.80,1.27,0.39,0.18,8.52,3.40
95GG51,4088,1003,2903,100,20,10,0,41,11,24.54,71.01,2.45,0.49,0.24,0,1.00,0.27
95HH01,2059,351,1515,108,50,8,4,14,9,17.05,73.58,5.25,2.43,0.39,0.19,0.68,0.44
95HH02,2962,297,2527,48,44,17,0,7,22,10.03,85.31,1.62,1.49,0.57,0,0.24,0.74
95HH03,1663,192,1315,86,36,8,1,10,15,11.55,79.07,5.17,2.16,0.48,0.06,0.60,0.90
95HH04,3067,277,2648,78,37,4,1,18,4,9.03,86.34,2.54,1.21,0.13,0.03,0.59,0.13
95HH05,2171,430,1619,54,10,6,0,45,7,19.81,74.57,2.49,0.46,0.28,0,2.07,0.32
95HH06,4797,606,3988,111,37,10,3,24,18,12.63,83.14,2.31,0.77,0.21,0.06,0.50,0.38
95HH07,1493,288,1129,32,11,2,1,17,13,19.29,75.62,2.14,0.74,0.13,0.07,1.14,0.87
95HH08,2619,330,2014,147,55,10,3,37,23,12.60,76.90,5.61,2.10,0.38,0.11,1.41,0.88
95HH09,2620,491,1841,130,31,15,2,70,40,18.74,70.27,4.96,1.18,0.57,0.08,2.67,1.53
95HH10,2489,210,2061,121,63,11,3,11,9,8.44,82.80,4.86,2.53,0.44,0.12,0.44,0.36
95HH11,1417,372,960,55,17,1,1,6,5,26.25,67.75,3.88,1.20,0.07,0.07,0.42,0.35
95HH12,1552,259,1209,48,11,5,1,9,10,16.69,77.90,3.09,0.71,0.32,0.06,0.58,0.64
95HH13,1407,400,971,15,9,0,0,6,6,28.43,69.01,1.07,0.64,0,0,0.43,0.43
95HH14,1530,327,1133,35,11,2,1,15,6,21.37,74.05,2.29,0.72,0.13,0.07,0.98,0.39
95HH15,2630,413,2073,74,21,14,1,12,22,15.70,78.82,2.81,0.80,0.53,0.04,0.46,0.84
95HH16,2159,269,1644,140,41,14,2,19,30,12.46,76.15,6.48,1.90,0.65,0.09,0.88,1.39
95HH17,2479,386,1984,53,23,5,1,18,9,15.57,80.03,2.14,0.93,0.20,0.04,0.73,0.36
95II01,3084,293,2576,84,58,19,2,25,27,9.50,83.53,2.72,1.88,0.62,0.06,0.81,0.88
95II02,4961,671,3304,702,127,29,11,53,64,13.53,66.60,14.15,2.56,0.58,0.22,1.07,1.29
95II03,3523,256,2387,675,89,26,3,32,55,7.27,67.75,19.16,2.53,0.74,0.09,0.91,1.56
95II04,4317,491,3624,88,50,9,1,23,31,11.37,83.95,2.04,1.16,0.21,0.02,0.53,0.72
95II05,3546,475,2240,658,82,16,3,21,51,13.40,63.17,18.56,2.31,0.45,0.08,0.59,1.44
95II06,3398,312,2262,652,88,9,14,34,27,9.18,66.57,19.19,2.59,0.26,0.41,1.00,0.79
95II07,2090,456,1501,69,19,3,3,25,14,21.82,71.82,3.30,0.91,0.14,0.14,1.20,0.67
95II08,2417,322,1876,122,23,8,3,47,16,13.32,77.62,5.05,0.95,0.33,0.12,1.94,0.66
95II09,3363,359,2711,129,41,17,2,37,67,10.67,80.61,3.84,1.22,0.51,0.06,1.10,1.99
95II10,2592,460,1998,56,30,9,4,18,17,17.75,77.08,2.16,1.16,0.35,0.15,0.69,0.66
95II11,2567,249,1657,504,74,9,2,38,34,9.70,64.55,19.63,2.88,0.35,0.08,1.48,1.32
95II12,2512,218,2057,141,36,16,2,32,10,8.68,81.89,5.61,1.43,0.64,0.08,1.27,0.40
95II13,2702,438,2072,82,18,6,0,26,60,16.21,76.68,3.03,0.67,0.22,0,0.96,2.22
95II14,2561,204,1887,341,72,2,4,36,15,7.97,73.68,13.32,2.81,0.08,0.16,1.41,0.59
95II15,3357,270,2162,705,127,4,8,49,32,8.04,64.40,21.00,3.78,0.12,0.24,1.46,0.95
95II16,2126,284,1726,60,30,5,1,15,5,13.36,81.19,2.82,1.41,0.24,0.05,0.71,0.24
95II17,2493,326,2020,72,42,10,0,15,8,13.08,81.03,2.89,1.68,0.40,0,0.60,0.32
95II18,2226,408,1635,84,26,6,0,23,44,18.33,73.45,3.77,1.17,0.27,0,1.03,1.98
95II19,3770,417,2972,262,61,16,3,19,20,11.06,78.83,6.95,1.62,0.42,0.08,0.50,0.53
95II20,2780,288,1817,448,77,10,2,69,69,10.36,65.36,16.12,2.77,0.36,0.07,2.48,2.48
95II21,2419,451,1867,53,15,5,3,17,8,18.64,77.18,2.19,0.62,0.21,0.12,0.70,0.33
95II22,2248,298,1788,79,28,4,1,39,11,13.26,79.54,3.51,1.25,0.18,0.04,1.73,0.49
95II23,2190,294,1324,428,69,10,6,44,15,13.42,60.46,19.54,3.15,0.46,0.27,2.01,0.68
95JJ01,2499,541,1684,222,23,2,1,7,19,21.65,67.39,8.88,0.92,0.08,0.04,0.28,0.76
95JJ02,2374,409,1546,293,53,8,0,55,10,17.23,65.12,12.34,2.23,0.34,0,2.32,0.42
95JJ03,2470,818,1555,58,11,6,2,12,8,33.12,62.96,2.35,0.45,0.24,0.08,0.49,0.32
95JJ04,3111,617,2219,157,65,10,1,24,18,19.83,71.33,5.05,2.09,0.32,0.03,0.77,0.58
95JJ05,1835,555,1036,89,16,7,1,107,24,30.25,56.46,4.85,0.87,0.38,0.05,5.83,1.31
95JJ06,2472,715,1423,152,21,3,1,143,14,28.92,57.56,6.15,0.85,0.12,0.04,5.78,0.57
95JJ07,2665,854,1629,89,9,5,4,62,13,32.05,61.13,3.34,0.34,0.19,0.15,2.33,0.49
95JJ08,3276,566,2246,328,68,11,6,26,25,17.28,68.56,10.01,2.08,0.34,0.18,0.79,0.76
95JJ09,1990,479,1374,80,28,7,2,9,11,24.07,69.05,4.02,1.41,0.35,0.10,0.45,0.55
95JJ10,2795,732,1492,502,24,6,1,31,7,26.19,53.38,17.96,0.86,0.21,0.04,1.11,0.25
95JJ11,3770,562,2752,268,73,18,3,71,23,14.91,73.00,7.11,1.94,0.48,0.08,1.88,0.61
95JJ12,2724,730,1255,601,36,0,1,81,20,26.80,46.07,22.06,1.32,0,0.04,2.97,0.73
95JJ13,3895,530,2993,192,60,8,6,79,27,13.61,76.84,4.93,1.54,0.21,0.15,2.03,0.69
95JJ14,2325,563,1609,107,23,8,2,6,7,24.22,69.20,4.60,0.99,0.34,0.09,0.26,0.30
95JJ15,1879,367,1152,170,46,18,5,87,34,19.53,61.31,9.05,2.45,0.96,0.27,4.63,1.81
95JJ16,1799,398,1085,232,31,4,0,27,22,22.12,60.31,12.90,1.72,0.22,0,1.50,1.22
95JJ17,2455,674,1313,405,37,4,1,17,4,27.45,53.48,16.50,1.51,0.16,0.04,0.69,0.16
95JJ18,2032,470,1310,127,31,4,2,72,16,23.13,64.47,6.25,1.53,0.20,0.10,3.54,0.79
95JJ19,2942,290,1891,593,87,11,6,33,31,9.86,64.28,20.16,2.96,0.37,0.20,1.12,1.05
95JJ20,4092,691,2994,277,43,12,3,59,13,16.89,73.17,6.77,1.05,0.29,0.07,1.44,0.32
95JJ21,2873,607,1803,285,24,10,4,35,105,21.13,62.76,9.92,0.84,0.35,0.14,1.22,3.65
95JJ22,2794,340,2046,243,58,10,1,71,25,12.17,73.23,8.70,2.08,0.36,0.04,2.54,0.89
95KK01,2578,743,945,834,34,2,2,8,10,28.82,36.66,32.35,1.32,0.08,0.08,0.31,0.39
95KK02,2029,524,1223,224,21,6,0,26,5,25.83,60.28,11.04,1.03,0.30,0,1.28,0.25
95KK03,2357,606,838,846,49,3,0,11,4,25.71,35.55,35.89,2.08,0.13,0,0.47,0.17
95KK04,2787,620,1174,681,48,4,7,242,11,22.25,42.12,24.43,1.72,0.14,0.25,8.68,0.39
95KK05,2616,616,1168,761,49,5,0,7,10,23.55,44.65,29.09,1.87,0.19,0,0.27,0.38
95KK06,1885,399,1015,347,18,1,0,102,3,21.17,53.85,18.41,0.95,0.05,0,5.41,0.16
95KK07,2045,562,1104,347,15,2,3,12,0,27.48,53.99,16.97,0.73,0.10,0.15,0.59,0
95KK08,2646,687,1519,338,34,2,4,41,21,25.96,57.41,12.77,1.28,0.08,0.15,1.55,0.79
