DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"KS407NI","COMMUNAL ESTABLISHMENT RESIDENTS AND LONG-TERM HEALTH PROBLEM OR DISABILITY","All communal establishments","1. 'Residents' includes 427 staff or owners and 1,318 family members or partners of staff or owners. ; 2. 'HSCT' (Health and Social Care Trust) was referred to as NHS/HSSB in the 2001 Census.; 3. 'Long-term health problem or disability' is a different statistic to that reported in the 2001 Census."
