DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"KS206NI","PASSPORTS HELD (CLASSIFICATION 2)","All usual residents","1. 'EU' is the European Union and is as defined on Census day (27 March 2011).; 2. 'EEA' is the European Economic Area and is as defined on Census day (27 March 2011).; 3. 'Other' includes British Overseas Territories."
