GeographyCode,KS106NI0001,KS106NI0002,KS106NI0003,KS106NI0004,KS106NI0005,KS106NI0006,KS106NI0007,KS106NI0008,KS106NI0009,KS106NI0010,KS106NI0011,KS106NI0012,KS106NI0013
95DD11,955,109,275,368,175,94,272,11.41,28.80,38.53,18.32,9.84,28.48
95DD12,890,16,215,329,124,67,263,1.80,24.16,36.97,13.93,7.53,29.55
95DD13,741,49,249,214,96,61,248,6.61,33.60,28.88,12.96,8.23,33.47
95DD14,1233,28,306,441,142,78,290,2.27,24.82,35.77,11.52,6.33,23.52
95DD15,1174,43,223,465,190,107,270,3.66,18.99,39.61,16.18,9.11,23.00
95DD16,1019,16,205,355,125,92,283,1.57,20.12,34.84,12.27,9.03,27.77
95DD17,1148,25,223,461,180,109,289,2.18,19.43,40.16,15.68,9.49,25.17
95DD18,873,29,326,173,73,35,313,3.32,37.34,19.82,8.36,4.01,35.85
95DD19,1275,43,333,449,181,103,377,3.37,26.12,35.22,14.20,8.08,29.57
95DD20,826,51,344,194,80,70,332,6.17,41.65,23.49,9.69,8.47,40.19
95DD21,891,51,243,273,112,50,229,5.72,27.27,30.64,12.57,5.61,25.70
95DD22,1156,41,348,388,150,93,407,3.55,30.10,33.56,12.98,8.04,35.21
95DD23,881,16,183,314,103,73,259,1.82,20.77,35.64,11.69,8.29,29.40
95DD24,990,43,244,362,139,81,256,4.34,24.65,36.57,14.04,8.18,25.86
95EE01,592,26,130,260,104,65,190,4.39,21.96,43.92,17.57,10.98,32.09
95EE02,790,43,214,266,113,65,248,5.44,27.09,33.67,14.30,8.23,31.39
95EE03,808,58,277,264,106,67,277,7.18,34.28,32.67,13.12,8.29,34.28
95EE04,736,34,196,242,87,60,232,4.62,26.63,32.88,11.82,8.15,31.52
95EE05,577,19,175,168,66,44,181,3.29,30.33,29.12,11.44,7.63,31.37
95EE06,692,38,154,335,145,86,186,5.49,22.25,48.41,20.95,12.43,26.88
95EE07,740,52,267,252,112,66,275,7.03,36.08,34.05,15.14,8.92,37.16
95EE08,711,29,258,171,51,43,234,4.08,36.29,24.05,7.17,6.05,32.91
95EE09,605,22,132,239,83,61,195,3.64,21.82,39.50,13.72,10.08,32.23
95EE10,598,25,144,229,102,49,157,4.18,24.08,38.29,17.06,8.19,26.25
95EE11,551,17,122,192,70,55,178,3.09,22.14,34.85,12.70,9.98,32.30
95EE12,1059,101,326,371,167,105,320,9.54,30.78,35.03,15.77,9.92,30.22
95EE13,718,30,358,151,65,39,320,4.18,49.86,21.03,9.05,5.43,44.57
95EE14,1016,58,281,383,154,111,306,5.71,27.66,37.70,15.16,10.93,30.12
95EE15,606,24,169,217,102,62,190,3.96,27.89,35.81,16.83,10.23,31.35
95EE16,709,31,158,286,118,94,203,4.37,22.28,40.34,16.64,13.26,28.63
95FF01,1740,52,331,728,294,160,382,2.99,19.02,41.84,16.90,9.20,21.95
95FF02,923,34,210,373,161,94,256,3.68,22.75,40.41,17.44,10.18,27.74
95FF03,1169,80,247,467,211,141,302,6.84,21.13,39.95,18.05,12.06,25.83
95FF04,862,25,182,335,133,89,268,2.90,21.11,38.86,15.43,10.32,31.09
95FF05,1119,55,362,337,148,87,349,4.92,32.35,30.12,13.23,7.77,31.19
95FF06,1540,48,313,618,254,126,329,3.12,20.32,40.13,16.49,8.18,21.36
95FF07,1154,108,376,425,194,132,379,9.36,32.58,36.83,16.81,11.44,32.84
95FF08,993,37,385,293,107,74,373,3.73,38.77,29.51,10.78,7.45,37.56
95FF09,1000,61,303,346,148,121,335,6.10,30.30,34.60,14.80,12.10,33.50
95FF10,1216,34,210,495,218,127,278,2.80,17.27,40.71,17.93,10.44,22.86
95FF11,873,23,182,326,142,79,254,2.63,20.85,37.34,16.27,9.05,29.10
95FF12,1018,36,246,345,143,112,311,3.54,24.17,33.89,14.05,11.00,30.55
95FF13,977,30,232,339,144,86,298,3.07,23.75,34.70,14.74,8.80,30.50
95FF14,862,12,200,291,96,60,248,1.39,23.20,33.76,11.14,6.96,28.77
95FF15,1073,60,350,358,170,84,371,5.59,32.62,33.36,15.84,7.83,34.58
95FF16,927,42,279,298,109,72,270,4.53,30.10,32.15,11.76,7.77,29.13
95FF17,857,44,353,187,93,43,353,5.13,41.19,21.82,10.85,5.02,41.19
95GG01,2004,107,834,526,174,204,983,5.34,41.62,26.25,8.68,10.18,49.05
95GG02,2568,492,1019,1007,432,411,1041,19.16,39.68,39.21,16.82,16.00,40.54
95GG03,2667,57,757,690,295,149,684,2.14,28.38,25.87,11.06,5.59,25.65
95GG04,2297,273,951,708,314,251,926,11.89,41.40,30.82,13.67,10.93,40.31
95GG05,2800,96,607,605,285,142,619,3.43,21.68,21.61,10.18,5.07,22.11
95GG06,2381,175,739,808,300,258,788,7.35,31.04,33.94,12.60,10.84,33.10
95GG07,2269,294,723,850,363,311,809,12.96,31.86,37.46,16.00,13.71,35.65
95GG08,2151,155,674,689,302,193,681,7.21,31.33,32.03,14.04,8.97,31.66
95GG09,2604,104,768,763,306,192,760,3.99,29.49,29.30,11.75,7.37,29.19
95GG10,2017,128,674,413,194,114,635,6.35,33.42,20.48,9.62,5.65,31.48
95GG11,2686,131,830,623,287,157,825,4.88,30.90,23.19,10.69,5.85,30.71
95GG12,3429,169,825,492,244,174,669,4.93,24.06,14.35,7.12,5.07,19.51
95GG13,2116,103,768,582,242,141,771,4.87,36.29,27.50,11.44,6.66,36.44
95GG14,1817,33,512,596,204,134,497,1.82,28.18,32.80,11.23,7.37,27.35
95GG15,2544,50,864,682,269,119,726,1.97,33.96,26.81,10.57,4.68,28.54
95GG16,2230,158,676,712,324,215,683,7.09,30.31,31.93,14.53,9.64,30.63
95GG17,2137,258,713,804,322,285,740,12.07,33.36,37.62,15.07,13.34,34.63
95GG18,2143,326,791,749,335,301,833,15.21,36.91,34.95,15.63,14.05,38.87
95GG19,2239,303,1140,633,271,261,1108,13.53,50.92,28.27,12.10,11.66,49.49
95GG20,2359,240,912,630,295,214,891,10.17,38.66,26.71,12.51,9.07,37.77
95GG21,2262,333,966,702,294,308,1037,14.72,42.71,31.03,13.00,13.62,45.84
95GG22,2208,133,865,648,236,220,936,6.02,39.18,29.35,10.69,9.96,42.39
95GG23,1821,30,581,501,185,92,555,1.65,31.91,27.51,10.16,5.05,30.48
95GG24,1945,83,652,518,222,110,651,4.27,33.52,26.63,11.41,5.66,33.47
95GG25,2194,170,783,760,284,279,896,7.75,35.69,34.64,12.94,12.72,40.84
95GG26,1654,180,631,508,224,187,674,10.88,38.15,30.71,13.54,11.31,40.75
95GG27,2467,238,801,949,362,369,924,9.65,32.47,38.47,14.67,14.96,37.45
95GG28,2325,189,725,834,346,267,803,8.13,31.18,35.87,14.88,11.48,34.54
95GG29,2430,189,757,675,331,192,744,7.78,31.15,27.78,13.62,7.90,30.62
95GG30,2083,51,711,583,230,140,674,2.45,34.13,27.99,11.04,6.72,32.36
95GG31,2463,257,748,955,335,356,859,10.43,30.37,38.77,13.60,14.45,34.88
95GG32,2649,275,916,952,428,279,908,10.38,34.58,35.94,16.16,10.53,34.28
95GG33,2195,33,570,590,170,91,438,1.50,25.97,26.88,7.74,4.15,19.95
95GG34,1999,62,560,604,213,144,586,3.10,28.01,30.22,10.66,7.20,29.31
95GG35,2244,287,1025,682,283,303,1055,12.79,45.68,30.39,12.61,13.50,47.01
95GG36,2481,48,723,686,301,153,785,1.93,29.14,27.65,12.13,6.17,31.64
95GG37,2687,77,569,610,257,120,572,2.87,21.18,22.70,9.56,4.47,21.29
95GG38,2915,63,737,690,295,135,706,2.16,25.28,23.67,10.12,4.63,24.22
95GG39,3616,281,1397,721,335,269,1321,7.77,38.63,19.94,9.26,7.44,36.53
95GG40,1861,236,909,546,221,207,835,12.68,48.84,29.34,11.88,11.12,44.87
95GG41,2173,34,713,611,214,115,566,1.56,32.81,28.12,9.85,5.29,26.05
95GG42,2606,28,599,602,258,85,462,1.07,22.99,23.10,9.90,3.26,17.73
95GG43,2316,97,710,556,252,134,750,4.19,30.66,24.01,10.88,5.79,32.38
95GG44,2705,270,939,713,346,223,924,9.98,34.71,26.36,12.79,8.24,34.16
95GG45,2129,99,788,590,227,143,694,4.65,37.01,27.71,10.66,6.72,32.60
95GG46,1932,295,710,758,263,364,834,15.27,36.75,39.23,13.61,18.84,43.17
95GG47,2641,313,1109,767,304,305,1071,11.85,41.99,29.04,11.51,11.55,40.55
95GG48,2051,430,645,951,370,469,789,20.97,31.45,46.37,18.04,22.87,38.47
95GG49,3351,68,813,412,196,81,607,2.03,24.26,12.29,5.85,2.42,18.11
95GG50,2653,246,850,676,290,209,841,9.27,32.04,25.48,10.93,7.88,31.70
95GG51,2081,234,986,552,264,221,935,11.24,47.38,26.53,12.69,10.62,44.93
95HH01,890,36,335,244,104,60,294,4.04,37.64,27.42,11.69,6.74,33.03
95HH02,1063,24,205,464,142,103,238,2.26,19.29,43.65,13.36,9.69,22.39
95HH03,726,17,312,162,57,60,260,2.34,42.98,22.31,7.85,8.26,35.81
95HH04,1160,27,281,408,113,107,356,2.33,24.22,35.17,9.74,9.22,30.69
95HH05,908,87,264,354,154,89,276,9.58,29.07,38.99,16.96,9.80,30.40
95HH06,1682,50,279,764,276,173,346,2.97,16.59,45.42,16.41,10.29,20.57
95HH07,733,36,271,183,77,52,279,4.91,36.97,24.97,10.50,7.09,38.06
95HH08,1083,32,304,314,118,74,287,2.95,28.07,28.99,10.90,6.83,26.50
95HH09,1423,43,618,254,108,77,536,3.02,43.43,17.85,7.59,5.41,37.67
95HH10,945,20,233,361,128,80,199,2.12,24.66,38.20,13.54,8.47,21.06
95HH11,655,55,247,187,87,47,248,8.40,37.71,28.55,13.28,7.18,37.86
95HH12,626,39,175,192,65,64,191,6.23,27.96,30.67,10.38,10.22,30.51
95HH13,614,76,177,230,97,73,176,12.38,28.83,37.46,15.80,11.89,28.66
95HH14,764,60,338,171,61,68,327,7.85,44.24,22.38,7.98,8.90,42.80
95HH15,1083,39,337,338,109,92,382,3.60,31.12,31.21,10.06,8.49,35.27
95HH16,917,32,326,271,88,77,270,3.49,35.55,29.55,9.60,8.40,29.44
95HH17,928,35,197,371,117,73,229,3.77,21.23,39.98,12.61,7.87,24.68
95II01,1260,19,385,340,108,72,348,1.51,30.56,26.98,8.57,5.71,27.62
95II02,1911,54,551,623,224,138,536,2.83,28.83,32.60,11.72,7.22,28.05
95II03,1304,15,233,512,171,83,237,1.15,17.87,39.26,13.11,6.37,18.17
95II04,1672,71,371,614,223,155,429,4.25,22.19,36.72,13.34,9.27,25.66
95II05,1301,26,379,445,151,111,376,2.00,29.13,34.20,11.61,8.53,28.90
95II06,1285,27,282,478,200,99,264,2.10,21.95,37.20,15.56,7.70,20.54
95II07,991,53,405,257,100,74,418,5.35,40.87,25.93,10.09,7.47,42.18
95II08,1073,22,363,275,114,66,366,2.05,33.83,25.63,10.62,6.15,34.11
95II09,1417,23,397,440,166,92,398,1.62,28.02,31.05,11.71,6.49,28.09
95II10,1144,60,413,340,131,103,453,5.24,36.10,29.72,11.45,9.00,39.60
95II11,1055,15,299,306,121,59,262,1.42,28.34,29.00,11.47,5.59,24.83
95II12,1007,10,355,306,108,63,280,0.99,35.25,30.39,10.72,6.26,27.81
95II13,1253,56,458,345,154,91,462,4.47,36.55,27.53,12.29,7.26,36.87
95II14,1026,10,339,286,109,58,282,0.97,33.04,27.88,10.62,5.65,27.49
95II15,1319,20,357,444,179,77,303,1.52,27.07,33.66,13.57,5.84,22.97
95II16,890,35,338,252,93,73,342,3.93,37.98,28.31,10.45,8.20,38.43
95II17,1190,33,446,295,89,72,417,2.77,37.48,24.79,7.48,6.05,35.04
95II18,1090,53,427,256,94,83,429,4.86,39.17,23.49,8.62,7.61,39.36
95II19,1389,22,352,477,123,108,399,1.58,25.34,34.34,8.86,7.78,28.73
95II20,1211,38,327,334,150,77,300,3.14,27.00,27.58,12.39,6.36,24.77
95II21,1045,98,316,348,158,116,345,9.38,30.24,33.30,15.12,11.10,33.01
95II22,990,26,347,266,109,61,346,2.63,35.05,26.87,11.01,6.16,34.95
95II23,910,22,278,258,98,66,276,2.42,30.55,28.35,10.77,7.25,30.33
95JJ01,892,27,197,301,108,78,272,3.03,22.09,33.74,12.11,8.74,30.49
95JJ02,1074,59,422,259,89,68,321,5.49,39.29,24.12,8.29,6.33,29.89
95JJ03,1023,151,295,409,163,140,306,14.76,28.84,39.98,15.93,13.69,29.91
95JJ04,1279,70,433,398,153,84,380,5.47,33.85,31.12,11.96,6.57,29.71
95JJ05,892,59,412,182,75,57,375,6.61,46.19,20.40,8.41,6.39,42.04
95JJ06,1063,104,379,366,156,97,359,9.78,35.65,34.43,14.68,9.13,33.77
95JJ07,1092,113,349,418,180,105,361,10.35,31.96,38.28,16.48,9.62,33.06
95JJ08,1187,51,320,378,136,87,301,4.30,26.96,31.84,11.46,7.33,25.36
95JJ09,839,16,307,189,57,42,282,1.91,36.59,22.53,6.79,5.01,33.61
95JJ10,1027,66,310,371,152,110,317,6.43,30.19,36.12,14.80,10.71,30.87
95JJ11,1542,76,492,507,176,110,448,4.93,31.91,32.88,11.41,7.13,29.05
95JJ12,1002,65,300,366,151,99,310,6.49,29.94,36.53,15.07,9.88,30.94
95JJ13,1457,62,291,575,216,113,304,4.26,19.97,39.46,14.82,7.76,20.86
95JJ14,849,32,214,287,104,74,248,3.77,25.21,33.80,12.25,8.72,29.21
95JJ15,779,26,280,185,81,48,224,3.34,35.94,23.75,10.40,6.16,28.75
95JJ16,916,42,399,162,67,49,342,4.59,43.56,17.69,7.31,5.35,37.34
95JJ17,824,24,212,308,108,83,243,2.91,25.73,37.38,13.11,10.07,29.49
95JJ18,975,35,414,191,64,48,338,3.59,42.46,19.59,6.56,4.92,34.67
95JJ19,1128,18,394,227,72,43,305,1.60,34.93,20.12,6.38,3.81,27.04
95JJ20,1618,68,433,565,182,115,416,4.20,26.76,34.92,11.25,7.11,25.71
95JJ21,962,60,340,262,92,78,359,6.24,35.34,27.23,9.56,8.11,37.32
95JJ22,1088,30,358,354,99,77,298,2.76,32.90,32.54,9.10,7.08,27.39
95KK01,836,53,245,353,161,132,307,6.34,29.31,42.22,19.26,15.79,36.72
95KK02,722,33,197,256,120,81,275,4.57,27.29,35.46,16.62,11.22,38.09
95KK03,704,27,168,306,147,89,239,3.84,23.86,43.47,20.88,12.64,33.95
95KK04,974,81,228,441,178,135,268,8.32,23.41,45.28,18.28,13.86,27.52
95KK05,803,52,196,352,134,107,274,6.48,24.41,43.84,16.69,13.33,34.12
95KK06,737,42,234,239,98,70,271,5.70,31.75,32.43,13.30,9.50,36.77
95KK07,682,23,162,235,78,69,219,3.37,23.75,34.46,11.44,10.12,32.11
95KK08,967,64,230,371,201,113,270,6.62,23.78,38.37,20.79,11.69,27.92
95KK09,947,60,334,269,113,76,342,6.34,35.27,28.41,11.93,8.03,36.11
95KK10,699,25,160,300,115,90,204,3.58,22.89,42.92,16.45,12.88,29.18
95KK11,982,69,307,337,138,99,350,7.03,31.26,34.32,14.05,10.08,35.64
95KK12,776,49,210,313,127,88,248,6.31,27.06,40.34,16.37,11.34,31.96
95KK13,642,19,185,216,83,59,214,2.96,28.82,33.64,12.93,9.19,33.33
95KK14,703,46,206,255,88,85,269,6.54,29.30,36.27,12.52,12.09,38.26
95KK15,921,36,176,418,197,121,237,3.91,19.11,45.39,21.39,13.14,25.73
95KK16,809,43,255,249,88,76,304,5.32,31.52,30.78,10.88,9.39,37.58
95LL01,1579,52,309,713,286,196,412,3.29,19.57,45.16,18.11,12.41,26.09
95LL02,1367,46,458,401,209,85,447,3.37,33.50,29.33,15.29,6.22,32.70
95LL03,1092,90,387,355,182,113,374,8.24,35.44,32.51,16.67,10.35,34.25
95LL04,1090,79,330,420,184,131,364,7.25,30.28,38.53,16.88,12.02,33.39
95LL05,1454,46,308,577,205,134,343,3.16,21.18,39.68,14.10,9.22,23.59
95LL06,1408,86,431,448,206,123,446,6.11,30.61,31.82,14.63,8.74,31.68
95LL07,1001,81,420,277,127,102,405,8.09,41.96,27.67,12.69,10.19,40.46
95LL08,1326,128,436,503,202,147,441,9.65,32.88,37.93,15.23,11.09,33.26
95LL09,1395,107,621,393,164,122,621,7.67,44.52,28.17,11.76,8.75,44.52
95LL10,1741,69,307,781,299,220,456,3.96,17.63,44.86,17.17,12.64,26.19
95LL11,1424,50,274,588,252,146,316,3.51,19.24,41.29,17.70,10.25,22.19
95LL12,1492,228,362,725,378,242,443,15.28,24.26,48.59,25.34,16.22,29.69
95LL13,1097,110,326,420,187,128,382,10.03,29.72,38.29,17.05,11.67,34.82
95LL14,970,96,357,338,116,140,438,9.90,36.80,34.85,11.96,14.43,45.15
95LL15,1330,49,504,341,133,97,512,3.68,37.89,25.64,10.00,7.29,38.50
95LL16,2282,78,466,918,447,206,504,3.42,20.42,40.23,19.59,9.03,22.09
95LL17,1106,49,398,307,122,69,409,4.43,35.99,27.76,11.03,6.24,36.98
95LL18,1331,52,411,410,173,105,402,3.91,30.88,30.80,13.00,7.89,30.20
95LL19,1904,65,447,747,292,151,482,3.41,23.48,39.23,15.34,7.93,25.32
95LL20,942,62,287,332,148,123,298,6.58,30.47,35.24,15.71,13.06,31.63
95LL21,1662,91,556,553,292,127,522,5.48,33.45,33.27,17.57,7.64,31.41
95LL22,1424,126,381,572,291,162,412,8.85,26.76,40.17,20.44,11.38,28.93
95LL23,973,60,367,280,130,88,374,6.17,37.72,28.78,13.36,9.04,38.44
95LL24,1312,53,255,510,242,112,364,4.04,19.44,38.87,18.45,8.54,27.74
95LL25,1739,48,389,636,270,120,408,2.76,22.37,36.57,15.53,6.90,23.46
95LL26,1490,72,448,481,178,130,499,4.83,30.07,32.28,11.95,8.72,33.49
95MM01,1897,182,505,700,302,179,498,9.59,26.62,36.90,15.92,9.44,26.25
95MM02,1144,37,322,358,92,91,347,3.23,28.15,31.29,8.04,7.95,30.33
95MM03,1155,74,267,482,208,131,338,6.41,23.12,41.73,18.01,11.34,29.26
95MM04,890,65,395,235,78,101,410,7.30,44.38,26.40,8.76,11.35,46.07
95MM05,1062,167,499,353,137,159,488,15.73,46.99,33.24,12.90,14.97,45.95
95MM06,949,141,310,398,146,165,336,14.86,32.67,41.94,15.38,17.39,35.41
95MM07,1201,109,472,345,149,93,474,9.08,39.30,28.73,12.41,7.74,39.47
95MM08,1238,95,470,376,122,105,504,7.67,37.96,30.37,9.85,8.48,40.71
95MM09,1220,91,335,502,189,126,404,7.46,27.46,41.15,15.49,10.33,33.11
95MM10,987,220,328,455,175,181,349,22.29,33.23,46.10,17.73,18.34,35.36
95MM11,855,170,322,358,125,136,352,19.88,37.66,41.87,14.62,15.91,41.17
95MM12,1976,359,470,1054,405,396,526,18.17,23.79,53.34,20.50,20.04,26.62
95MM13,2990,416,682,1585,581,504,770,13.91,22.81,53.01,19.43,16.86,25.75
95MM14,1176,106,518,311,139,81,441,9.01,44.05,26.45,11.82,6.89,37.50
95MM15,1570,82,409,652,227,159,444,5.22,26.05,41.53,14.46,10.13,28.28
95MM16,2079,182,440,946,424,257,467,8.75,21.16,45.50,20.39,12.36,22.46
95MM17,1347,104,347,523,164,173,408,7.72,25.76,38.83,12.18,12.84,30.29
95MM18,1766,116,349,799,327,225,441,6.57,19.76,45.24,18.52,12.74,24.97
95MM19,1269,62,314,378,165,113,352,4.89,24.74,29.79,13.00,8.90,27.74
95MM20,1469,90,587,406,159,114,599,6.13,39.96,27.64,10.82,7.76,40.78
95MM21,1254,73,317,461,170,130,355,5.82,25.28,36.76,13.56,10.37,28.31
95MM22,973,49,377,262,91,71,367,5.04,38.75,26.93,9.35,7.30,37.72
95MM23,1074,95,417,260,104,76,426,8.85,38.83,24.21,9.68,7.08,39.66
95MM24,892,173,327,375,137,179,337,19.39,36.66,42.04,15.36,20.07,37.78
95MM25,2188,476,510,1184,482,416,595,21.76,23.31,54.11,22.03,19.01,27.19
95MM26,1056,122,274,441,154,186,349,11.55,25.95,41.76,14.58,17.61,33.05
95MM27,1614,91,795,270,119,91,613,5.64,49.26,16.73,7.37,5.64,37.98
95MM28,1095,95,511,275,104,91,454,8.68,46.67,25.11,9.50,8.31,41.46
95MM29,1490,143,499,493,234,135,431,9.60,33.49,33.09,15.70,9.06,28.93
95MM30,903,110,428,258,97,108,400,12.18,47.40,28.57,10.74,11.96,44.30
95NN01,1201,79,371,405,160,137,423,6.58,30.89,33.72,13.32,11.41,35.22
95NN02,836,36,241,274,91,82,276,4.31,28.83,32.78,10.89,9.81,33.01
95NN03,1133,44,345,372,162,84,366,3.88,30.45,32.83,14.30,7.41,32.30
95NN04,1175,151,375,460,246,163,397,12.85,31.91,39.15,20.94,13.87,33.79
95NN05,1075,67,325,353,151,99,312,6.23,30.23,32.84,14.05,9.21,29.02
95NN06,1237,91,339,508,236,149,364,7.36,27.41,41.07,19.08,12.05,29.43
95NN07,1246,96,378,496,214,135,422,7.70,30.34,39.81,17.17,10.83,33.87
95NN08,1196,34,291,428,152,88,375,2.84,24.33,35.79,12.71,7.36,31.35
95NN09,1092,36,250,389,138,80,319,3.30,22.89,35.62,12.64,7.33,29.21
