GeographyCode,KS202NI0001,KS202NI0002,KS202NI0003,KS202NI0004,KS202NI0005,KS202NI0006,KS202NI0007,KS202NI0008,KS202NI0009,KS202NI0010,KS202NI0011,KS202NI0012,KS202NI0013,KS202NI0014,KS202NI0015,KS202NI0016,KS202NI0017
95FF12,2724,907,665,800,42,175,26,38,71,33.30,24.41,29.37,1.54,6.42,0.95,1.40,2.61
95FF13,2708,1303,469,589,26,201,21,43,56,48.12,17.32,21.75,0.96,7.42,0.78,1.59,2.07
95FF14,2432,1436,158,450,24,264,12,37,51,59.05,6.50,18.50,0.99,10.86,0.49,1.52,2.10
95FF15,2740,1272,484,637,12,161,22,20,132,46.42,17.66,23.25,0.44,5.88,0.80,0.73,4.82
95FF16,2374,1443,181,443,13,197,7,19,71,60.78,7.62,18.66,0.55,8.30,0.29,0.80,2.99
95FF17,1724,843,227,429,10,123,6,15,71,48.90,13.17,24.88,0.58,7.13,0.35,0.87,4.12
95GG01,4907,394,3244,1052,27,29,78,32,51,8.03,66.11,21.44,0.55,0.59,1.59,0.65,1.04
95GG02,5987,743,3546,1404,33,51,83,25,102,12.41,59.23,23.45,0.55,0.85,1.39,0.42,1.70
95GG03,5939,2872,507,1264,69,578,41,176,432,48.36,8.54,21.28,1.16,9.73,0.69,2.96,7.27
95GG04,4908,1845,1688,855,20,168,32,31,269,37.59,34.39,17.42,0.41,3.42,0.65,0.63,5.48
95GG05,5928,1494,1802,1305,61,169,133,98,866,25.20,30.40,22.01,1.03,2.85,2.24,1.65,14.61
95GG06,5626,3759,291,808,18,516,14,37,183,66.81,5.17,14.36,0.32,9.17,0.25,0.66,3.25
95GG07,5485,570,3546,975,12,52,61,20,249,10.39,64.65,17.78,0.22,0.95,1.11,0.36,4.54
95GG08,4910,1463,1695,1184,54,149,61,31,273,29.80,34.52,24.11,1.10,3.03,1.24,0.63,5.56
95GG09,6165,3675,284,1107,57,667,21,92,262,59.61,4.61,17.96,0.92,10.82,0.34,1.49,4.25
95GG10,3998,2113,299,664,21,314,25,40,522,52.85,7.48,16.61,0.53,7.85,0.63,1.00,13.06
95GG11,5453,2882,389,1043,61,404,17,88,569,52.85,7.13,19.13,1.12,7.41,0.31,1.61,10.43
95GG12,8945,1516,3639,1752,83,323,219,147,1266,16.95,40.68,19.59,0.93,3.61,2.45,1.64,14.15
95GG13,4722,2075,1162,852,39,290,43,44,217,43.94,24.61,18.04,0.83,6.14,0.91,0.93,4.60
95GG14,4820,1552,1703,946,70,254,98,93,104,32.20,35.33,19.63,1.45,5.27,2.03,1.93,2.16
95GG15,5920,3221,427,1110,86,604,33,150,289,54.41,7.21,18.75,1.45,10.20,0.56,2.53,4.88
95GG16,5452,1138,2493,1191,38,132,92,54,314,20.87,45.73,21.85,0.70,2.42,1.69,0.99,5.76
95GG17,5330,1331,2428,1116,23,160,69,36,167,24.97,45.55,20.94,0.43,3.00,1.29,0.68,3.13
95GG18,4975,523,3149,912,33,59,61,20,218,10.51,63.30,18.33,0.66,1.19,1.23,0.40,4.38
95GG19,4582,3184,379,530,15,339,15,14,106,69.49,8.27,11.57,0.33,7.40,0.33,0.31,2.31
95GG20,4901,2523,696,741,16,322,29,47,527,51.48,14.20,15.12,0.33,6.57,0.59,0.96,10.75
95GG21,5184,637,2958,1126,30,41,74,23,295,12.29,57.06,21.72,0.58,0.79,1.43,0.44,5.69
95GG22,5343,387,3596,1080,29,38,86,24,103,7.24,67.30,20.21,0.54,0.71,1.61,0.45,1.93
95GG23,4555,1552,1445,853,49,297,91,65,203,34.07,31.72,18.73,1.08,6.52,2.00,1.43,4.46
95GG24,4561,2012,1077,777,26,261,68,70,270,44.11,23.61,17.04,0.57,5.72,1.49,1.53,5.92
95GG25,5573,403,3945,931,32,43,101,23,95,7.23,70.79,16.71,0.57,0.77,1.81,0.41,1.70
95GG26,3749,2334,506,442,13,327,9,7,111,62.26,13.50,11.79,0.35,8.72,0.24,0.19,2.96
95GG27,6498,529,4465,1194,40,40,108,22,100,8.14,68.71,18.37,0.62,0.62,1.66,0.34,1.54
95GG28,5651,3902,373,646,9,494,22,16,189,69.05,6.60,11.43,0.16,8.74,0.39,0.28,3.34
95GG29,5014,2782,286,787,16,396,22,55,670,55.48,5.70,15.70,0.32,7.90,0.44,1.10,13.36
95GG30,4827,2889,269,796,40,577,30,75,151,59.85,5.57,16.49,0.83,11.95,0.62,1.55,3.13
95GG31,6519,881,3999,1246,36,84,83,35,155,13.51,61.34,19.11,0.55,1.29,1.27,0.54,2.38
95GG32,6409,2711,1641,1184,27,392,66,38,350,42.30,25.60,18.47,0.42,6.12,1.03,0.59,5.46
95GG33,5555,1313,2073,1123,113,272,135,187,339,23.64,37.32,20.22,2.03,4.90,2.43,3.37,6.10
95GG34,4927,1328,1903,1033,54,203,70,71,265,26.95,38.62,20.97,1.10,4.12,1.42,1.44,5.38
95GG35,4950,726,2646,1178,31,68,65,38,198,14.67,53.45,23.80,0.63,1.37,1.31,0.77,4.00
95GG36,5619,3161,355,1040,35,620,47,90,271,56.26,6.32,18.51,0.62,11.03,0.84,1.60,4.82
95GG37,6041,2038,1400,1274,66,380,122,140,621,33.74,23.17,21.09,1.09,6.29,2.02,2.32,10.28
95GG38,6564,1620,2293,1485,125,275,162,122,482,24.68,34.93,22.62,1.90,4.19,2.47,1.86,7.34
95GG39,7214,2903,1505,1148,38,386,83,86,1065,40.24,20.86,15.91,0.53,5.35,1.15,1.19,14.76
95GG40,3816,2752,205,434,7,248,5,26,139,72.12,5.37,11.37,0.18,6.50,0.13,0.68,3.64
95GG41,5548,2912,384,1082,73,618,45,195,239,52.49,6.92,19.50,1.32,11.14,0.81,3.51,4.31
95GG42,8139,2134,2411,1640,113,565,206,243,827,26.22,29.62,20.15,1.39,6.94,2.53,2.99,10.16
95GG43,4874,2840,217,850,18,471,21,60,397,58.27,4.45,17.44,0.37,9.66,0.43,1.23,8.15
95GG44,5591,3072,330,944,9,402,25,51,758,54.95,5.90,16.88,0.16,7.19,0.45,0.91,13.56
95GG45,4841,2362,817,824,53,375,55,96,259,48.79,16.88,17.02,1.09,7.75,1.14,1.98,5.35
95GG46,5250,534,3409,1098,23,41,49,25,71,10.17,64.93,20.91,0.44,0.78,0.93,0.48,1.35
95GG47,5829,781,3004,1419,47,78,95,31,374,13.40,51.54,24.34,0.81,1.34,1.63,0.53,6.42
95GG48,5694,516,3795,1111,30,51,77,10,104,9.06,66.65,19.51,0.53,0.90,1.35,0.18,1.83
95GG49,8141,1992,2032,1646,98,548,189,176,1460,24.47,24.96,20.22,1.20,6.73,2.32,2.16,17.93
95GG50,5445,2742,456,941,25,381,27,63,810,50.36,8.37,17.28,0.46,7.00,0.50,1.16,14.88
95GG51,4088,2914,150,490,5,376,8,18,127,71.28,3.67,11.99,0.12,9.20,0.20,0.44,3.11
95HH01,2059,1173,93,462,16,195,10,20,90,56.97,4.52,22.44,0.78,9.47,0.49,0.97,4.37
95HH02,2962,1832,57,531,5,393,12,31,101,61.85,1.92,17.93,0.17,13.27,0.41,1.05,3.41
95HH03,1663,1044,76,245,13,173,8,33,71,62.78,4.57,14.73,0.78,10.40,0.48,1.98,4.27
95HH04,3067,2018,51,424,25,423,12,30,84,65.80,1.66,13.82,0.82,13.79,0.39,0.98,2.74
95HH05,2171,1434,45,332,5,261,2,11,81,66.05,2.07,15.29,0.23,12.02,0.09,0.51,3.73
95HH06,4797,3031,115,755,23,645,7,62,159,63.19,2.40,15.74,0.48,13.45,0.15,1.29,3.31
95HH07,1493,973,22,261,11,162,0,7,57,65.17,1.47,17.48,0.74,10.85,0,0.47,3.82
95HH08,2619,1469,154,512,17,293,13,40,121,56.09,5.88,19.55,0.65,11.19,0.50,1.53,4.62
95HH09,2620,1512,119,486,19,240,13,31,200,57.71,4.54,18.55,0.73,9.16,0.50,1.18,7.63
95HH10,2489,1465,82,502,33,282,13,46,66,58.86,3.29,20.17,1.33,11.33,0.52,1.85,2.65
95HH11,1417,917,48,238,9,152,2,9,42,64.71,3.39,16.80,0.64,10.73,0.14,0.64,2.96
95HH12,1552,1057,37,234,5,162,1,12,44,68.11,2.38,15.08,0.32,10.44,0.06,0.77,2.84
95HH13,1407,982,22,226,0,122,2,12,41,69.79,1.56,16.06,0,8.67,0.14,0.85,2.91
95HH14,1530,1003,35,267,2,154,6,14,49,65.56,2.29,17.45,0.13,10.07,0.39,0.92,3.20
95HH15,2630,1710,72,392,29,301,6,21,99,65.02,2.74,14.90,1.10,11.44,0.23,0.80,3.76
95HH16,2159,1173,133,471,5,227,12,37,101,54.33,6.16,21.82,0.23,10.51,0.56,1.71,4.68
95HH17,2479,1643,64,354,19,296,6,24,73,66.28,2.58,14.28,0.77,11.94,0.24,0.97,2.94
95II01,3084,1939,66,546,20,344,13,47,109,62.87,2.14,17.70,0.65,11.15,0.42,1.52,3.53
95II02,4961,2189,879,1024,76,434,65,80,214,44.12,17.72,20.64,1.53,8.75,1.31,1.61,4.31
95II03,3523,1326,795,858,33,231,68,77,135,37.64,22.57,24.35,0.94,6.56,1.93,2.19,3.83
95II04,4317,2750,83,664,11,627,8,46,128,63.70,1.92,15.38,0.25,14.52,0.19,1.07,2.97
95II05,3546,1441,809,764,49,223,53,64,143,40.64,22.81,21.55,1.38,6.29,1.49,1.80,4.03
95II06,3398,1337,751,816,47,208,43,66,130,39.35,22.10,24.01,1.38,6.12,1.27,1.94,3.83
95II07,2090,1288,90,359,10,235,6,13,89,61.63,4.31,17.18,0.48,11.24,0.29,0.62,4.26
95II08,2417,1492,115,415,13,218,18,23,123,61.73,4.76,17.17,0.54,9.02,0.74,0.95,5.09
95II09,3363,2111,93,547,23,348,8,40,193,62.77,2.77,16.27,0.68,10.35,0.24,1.19,5.74
95II10,2592,1748,60,380,8,283,5,21,87,67.44,2.31,14.66,0.31,10.92,0.19,0.81,3.36
95II11,2567,941,545,588,18,212,72,75,116,36.66,21.23,22.91,0.70,8.26,2.80,2.92,4.52
95II12,2512,1450,108,451,12,313,13,70,95,57.72,4.30,17.95,0.48,12.46,0.52,2.79,3.78
95II13,2702,1722,60,454,11,288,6,17,144,63.73,2.22,16.80,0.41,10.66,0.22,0.63,5.33
95II14,2561,1202,357,506,41,232,53,57,113,46.93,13.94,19.76,1.60,9.06,2.07,2.23,4.41
95II15,3357,1177,901,702,41,235,56,80,165,35.06,26.84,20.91,1.22,7.00,1.67,2.38,4.92
95II16,2126,1385,60,304,2,289,7,27,52,65.15,2.82,14.30,0.09,13.59,0.33,1.27,2.45
95II17,2493,1608,73,430,13,260,16,31,62,64.50,2.93,17.25,0.52,10.43,0.64,1.24,2.49
95II18,2226,1402,104,308,10,252,7,26,117,62.98,4.67,13.84,0.45,11.32,0.31,1.17,5.26
95II19,3770,2241,257,601,14,457,41,66,93,59.44,6.82,15.94,0.37,12.12,1.09,1.75,2.47
95II20,2780,1128,568,535,37,218,36,64,194,40.58,20.43,19.24,1.33,7.84,1.29,2.30,6.98
95II21,2419,1634,44,399,7,257,1,17,60,67.55,1.82,16.49,0.29,10.62,0.04,0.70,2.48
95II22,2248,1432,74,353,13,248,8,38,82,63.70,3.29,15.70,0.58,11.03,0.36,1.69,3.65
95II23,2190,810,498,532,33,127,42,45,103,36.99,22.74,24.29,1.51,5.80,1.92,2.05,4.70
95JJ01,2499,1400,286,471,7,211,20,44,60,56.02,11.44,18.85,0.28,8.44,0.80,1.76,2.40
95JJ02,2374,1107,305,592,21,154,19,31,145,46.63,12.85,24.94,0.88,6.49,0.80,1.31,6.11
95JJ03,2470,1499,80,548,12,226,6,15,84,60.69,3.24,22.19,0.49,9.15,0.24,0.61,3.40
95JJ04,3111,1951,176,555,25,235,18,37,114,62.71,5.66,17.84,0.80,7.55,0.58,1.19,3.66
95JJ05,1835,969,127,371,5,132,10,23,198,52.81,6.92,20.22,0.27,7.19,0.54,1.25,10.79
95JJ06,2472,1254,252,494,1,209,13,24,225,50.73,10.19,19.98,0.04,8.45,0.53,0.97,9.10
95JJ07,2665,1632,99,593,5,181,13,6,136,61.24,3.71,22.25,0.19,6.79,0.49,0.23,5.10
95JJ08,3276,1665,356,719,18,305,29,56,128,50.82,10.87,21.95,0.55,9.31,0.89,1.71,3.91
95JJ09,1990,1319,68,332,15,178,4,20,54,66.28,3.42,16.68,0.75,8.94,0.20,1.01,2.71
95JJ10,2795,1189,727,580,9,158,36,16,80,42.54,26.01,20.75,0.32,5.65,1.29,0.57,2.86
95JJ11,3770,1960,315,818,35,349,22,64,207,51.99,8.36,21.70,0.93,9.26,0.58,1.70,5.49
95JJ12,2724,710,926,731,19,111,55,28,144,26.06,33.99,26.84,0.70,4.07,2.02,1.03,5.29
95JJ13,3895,2299,220,645,23,415,31,54,208,59.02,5.65,16.56,0.59,10.65,0.80,1.39,5.34
95JJ14,2325,1501,100,355,13,258,6,35,57,64.56,4.30,15.27,0.56,11.10,0.26,1.51,2.45
95JJ15,1879,825,230,387,30,155,18,41,193,43.91,12.24,20.60,1.60,8.25,0.96,2.18,10.27
95JJ16,1799,802,298,436,9,118,8,19,109,44.58,16.56,24.24,0.50,6.56,0.44,1.06,6.06
95JJ17,2455,1026,533,626,17,126,15,34,78,41.79,21.71,25.50,0.69,5.13,0.61,1.38,3.18
95JJ18,2032,1062,174,418,21,179,15,26,137,52.26,8.56,20.57,1.03,8.81,0.74,1.28,6.74
95JJ19,2942,1062,660,748,32,213,45,55,127,36.10,22.43,25.42,1.09,7.24,1.53,1.87,4.32
95JJ20,4092,2299,272,816,37,438,25,45,160,56.18,6.65,19.94,0.90,10.70,0.61,1.10,3.91
95JJ21,2873,1429,323,595,18,236,26,38,208,49.74,11.24,20.71,0.63,8.21,0.90,1.32,7.24
95JJ22,2794,1418,249,590,24,268,17,38,190,50.75,8.91,21.12,0.86,9.59,0.61,1.36,6.80
95KK01,2578,154,1342,935,12,19,64,5,47,5.97,52.06,36.27,0.47,0.74,2.48,0.19,1.82
95KK02,2029,973,348,480,1,137,8,7,75,47.95,17.15,23.66,0.05,6.75,0.39,0.34,3.70
95KK03,2357,200,1306,732,18,21,33,8,39,8.49,55.41,31.06,0.76,0.89,1.40,0.34,1.65
95KK04,2787,551,1018,778,12,60,43,25,300,19.77,36.53,27.92,0.43,2.15,1.54,0.90,10.76
95KK05,2616,360,1188,880,8,56,71,10,43,13.76,45.41,33.64,0.31,2.14,2.71,0.38,1.64
95KK06,1885,694,467,472,4,81,21,7,139,36.82,24.77,25.04,0.21,4.30,1.11,0.37,7.37
