GeographyCode,KS501NI0001,KS501NI0002,KS501NI0003,KS501NI0004,KS501NI0005,KS501NI0006,KS501NI0007,KS501NI0008,KS501NI0009,KS501NI0010,KS501NI0011,KS501NI0012,KS501NI0013,KS501NI0014,KS501NI0015,KS501NI0016,KS501NI0017,KS501NI0018,KS501NI0019,KS501NI0020,KS501NI0021,KS501NI0022,KS501NI0023
95HH04,2531,535,316,438,186,374,596,86,109,131,70,9,52,21.14,12.49,17.31,7.35,14.78,23.55,3.40,53.44,6.87,39.69
95HH05,1630,575,264,246,91,212,180,62,58,65,26,5,34,35.28,16.20,15.09,5.58,13.01,11.04,3.80,40.00,7.69,52.31
95HH06,3611,660,555,662,233,555,840,106,154,193,89,17,87,18.28,15.37,18.33,6.45,15.37,23.26,2.94,46.11,8.81,45.08
95HH07,1234,439,186,205,62,129,164,49,39,35,12,3,20,35.58,15.07,16.61,5.02,10.45,13.29,3.97,34.29,8.57,57.14
95HH08,2169,453,211,325,100,284,706,90,56,129,68,11,50,20.89,9.73,14.98,4.61,13.09,32.55,4.15,52.71,8.53,38.76
95HH09,2301,732,268,320,104,250,506,121,39,64,28,3,33,31.81,11.65,13.91,4.52,10.86,21.99,5.26,43.75,4.69,51.56
95HH10,1923,291,172,325,71,263,757,44,68,90,45,6,39,15.13,8.94,16.90,3.69,13.68,39.37,2.29,50.00,6.67,43.33
95HH11,1143,457,176,165,68,115,117,45,18,29,14,2,13,39.98,15.40,14.44,5.95,10.06,10.24,3.94,48.28,6.90,44.83
95HH12,1252,360,183,216,79,163,204,47,36,20,8,3,9,28.75,14.62,17.25,6.31,13.02,16.29,3.75,40.00,15.00,45.00
95HH13,1052,410,194,155,62,128,80,23,35,20,9,4,7,38.97,18.44,14.73,5.89,12.17,7.60,2.19,45.00,20.00,35.00
95HH14,1281,529,169,182,63,134,146,58,26,43,18,9,16,41.30,13.19,14.21,4.92,10.46,11.40,4.53,41.86,20.93,37.21
95HH15,2154,573,259,350,115,324,468,65,85,127,70,9,48,26.60,12.02,16.25,5.34,15.04,21.73,3.02,55.12,7.09,37.80
95HH16,1767,356,179,270,80,197,618,67,64,68,23,5,40,20.15,10.13,15.28,4.53,11.15,34.97,3.79,33.82,7.35,58.82
95HH17,1953,443,256,335,119,258,472,70,76,112,44,16,52,22.68,13.11,17.15,6.09,13.21,24.17,3.58,39.29,14.29,46.43
95II01,2595,512,251,412,155,348,829,88,67,137,57,3,77,19.73,9.67,15.88,5.97,13.41,31.95,3.39,41.61,2.19,56.20
95II02,3977,932,382,520,133,453,1444,113,132,193,87,12,94,23.43,9.61,13.08,3.34,11.39,36.31,2.84,45.08,6.22,48.70
95II03,2752,381,239,407,94,384,1147,100,112,167,79,6,82,13.84,8.68,14.79,3.42,13.95,41.68,3.63,47.31,3.59,49.10
95II04,3366,879,446,548,160,454,775,104,93,151,79,17,55,26.11,13.25,16.28,4.75,13.49,23.02,3.09,52.32,11.26,36.42
95II05,2854,583,267,393,121,383,1014,93,113,179,85,11,83,20.43,9.36,13.77,4.24,13.42,35.53,3.26,47.49,6.15,46.37
95II06,2648,395,247,436,91,368,1030,81,103,140,63,9,68,14.92,9.33,16.47,3.44,13.90,38.90,3.06,45.00,6.43,48.57
95II07,1687,672,255,230,75,173,220,62,54,51,20,6,25,39.83,15.12,13.63,4.45,10.25,13.04,3.68,39.22,11.76,49.02
95II08,1983,537,249,285,114,263,448,87,53,81,41,6,34,27.08,12.56,14.37,5.75,13.26,22.59,4.39,50.62,7.41,41.98
95II09,2712,552,334,442,171,327,764,122,75,106,54,9,43,20.35,12.32,16.30,6.31,12.06,28.17,4.50,50.94,8.49,40.57
95II10,2118,761,359,330,104,229,259,76,74,94,50,9,35,35.93,16.95,15.58,4.91,10.81,12.23,3.59,53.19,9.57,37.23
95II11,2105,323,178,270,84,248,929,73,60,92,37,4,51,15.34,8.46,12.83,3.99,11.78,44.13,3.47,40.22,4.35,55.43
95II12,2036,334,181,329,74,269,785,64,71,91,38,4,49,16.40,8.89,16.16,3.63,13.21,38.56,3.14,41.76,4.40,53.85
95II13,2198,710,336,332,135,232,362,91,55,75,34,10,31,32.30,15.29,15.10,6.14,10.56,16.47,4.14,45.33,13.33,41.33
95II14,2123,377,186,289,86,259,845,81,59,93,45,5,43,17.76,8.76,13.61,4.05,12.20,39.80,3.82,48.39,5.38,46.24
95II15,2669,393,198,358,78,304,1254,84,76,134,55,14,65,14.72,7.42,13.41,2.92,11.39,46.98,3.15,41.04,10.45,48.51
95II16,1748,583,258,259,107,187,289,65,45,70,32,7,31,33.35,14.76,14.82,6.12,10.70,16.53,3.72,45.71,10.00,44.29
95II17,2085,644,245,293,118,241,471,73,58,67,30,10,27,30.89,11.75,14.05,5.66,11.56,22.59,3.50,44.78,14.93,40.30
95II18,1861,684,246,257,93,183,331,67,47,63,27,14,22,36.75,13.22,13.81,5.00,9.83,17.79,3.60,42.86,22.22,34.92
95II19,3065,633,324,498,199,430,869,112,131,165,76,12,77,20.65,10.57,16.25,6.49,14.03,28.35,3.65,46.06,7.27,46.67
95II20,2284,420,203,291,85,253,939,93,60,100,55,3,42,18.39,8.89,12.74,3.72,11.08,41.11,4.07,55.00,3.00,42.00
95II21,1879,716,277,306,110,182,222,66,57,62,32,5,25,38.11,14.74,16.29,5.85,9.69,11.81,3.51,51.61,8.06,40.32
95II22,1854,519,266,259,108,214,407,81,41,71,36,8,27,27.99,14.35,13.97,5.83,11.54,21.95,4.37,50.70,11.27,38.03
95II23,1801,378,159,247,58,214,671,74,52,112,53,5,54,20.99,8.83,13.71,3.22,11.88,37.26,4.11,47.32,4.46,48.21
95JJ01,1993,602,224,280,79,234,505,69,64,78,26,3,49,30.21,11.24,14.05,3.96,11.74,25.34,3.46,33.33,3.85,62.82
95JJ02,1960,464,188,280,61,210,690,67,45,112,37,4,71,23.67,9.59,14.29,3.11,10.71,35.20,3.42,33.04,3.57,63.39
95JJ03,1812,717,308,318,51,178,199,41,66,79,37,12,30,39.57,17.00,17.55,2.81,9.82,10.98,2.26,46.84,15.19,37.97
95JJ04,2501,740,283,366,119,269,636,88,64,96,33,6,57,29.59,11.32,14.63,4.76,10.76,25.43,3.52,34.38,6.25,59.38
95JJ05,1597,694,186,237,48,140,190,102,44,56,23,7,26,43.46,11.65,14.84,3.01,8.77,11.90,6.39,41.07,12.50,46.43
95JJ06,1914,739,305,291,52,193,222,112,55,74,26,8,40,38.61,15.94,15.20,2.72,10.08,11.60,5.85,35.14,10.81,54.05
95JJ07,2035,875,294,346,67,183,196,74,70,87,29,9,49,43.00,14.45,17.00,3.29,8.99,9.63,3.64,33.33,10.34,56.32
95JJ08,2678,602,247,381,91,513,745,99,92,443,218,40,185,22.48,9.22,14.23,3.40,19.16,27.82,3.70,49.21,9.03,41.76
95JJ09,1700,548,153,243,68,172,456,60,53,49,21,0,28,32.24,9.00,14.29,4.00,10.12,26.82,3.53,42.86,0,57.14
95JJ10,2122,746,268,312,113,196,394,93,56,81,28,7,46,35.16,12.63,14.70,5.33,9.24,18.57,4.38,34.57,8.64,56.79
95JJ11,2959,652,313,465,104,343,949,133,112,155,42,18,95,22.03,10.58,15.71,3.51,11.59,32.07,4.49,27.10,11.61,61.29
95JJ12,2090,697,209,335,120,235,419,75,64,77,25,1,51,33.35,10.00,16.03,5.74,11.24,20.05,3.59,32.47,1.30,66.23
95JJ13,3024,615,385,516,101,394,900,113,122,147,50,8,89,20.34,12.73,17.06,3.34,13.03,29.76,3.74,34.01,5.44,60.54
95JJ14,1837,584,226,271,70,197,422,67,55,70,37,5,28,31.79,12.30,14.75,3.81,10.72,22.97,3.65,52.86,7.14,40.00
95JJ15,1604,407,138,211,50,158,547,93,39,40,12,1,27,25.37,8.60,13.15,3.12,9.85,34.10,5.80,30.00,2.50,67.50
95JJ16,1560,475,149,188,55,204,417,72,22,106,43,11,52,30.45,9.55,12.05,3.53,13.08,26.73,4.62,40.57,10.38,49.06
95JJ17,1885,605,206,253,96,224,439,62,66,86,31,2,53,32.10,10.93,13.42,5.09,11.88,23.29,3.29,36.05,2.33,61.63
95JJ18,1762,581,186,236,63,155,441,100,52,60,20,3,37,32.97,10.56,13.39,3.58,8.80,25.03,5.68,33.33,5.00,61.67
95JJ19,2580,329,163,302,57,675,945,109,54,743,386,38,319,12.75,6.32,11.71,2.21,26.16,36.63,4.22,51.95,5.11,42.93
95JJ20,3257,832,431,563,131,420,765,115,125,159,56,23,80,25.54,13.23,17.29,4.02,12.90,23.49,3.53,35.22,14.47,50.31
95JJ21,2479,661,259,358,66,608,417,110,70,746,305,106,335,26.66,10.45,14.44,2.66,24.53,16.82,4.44,40.88,14.21,44.91
95JJ22,2268,447,226,364,72,288,752,119,95,114,35,14,65,19.71,9.96,16.05,3.17,12.70,33.16,5.25,30.70,12.28,57.02
95KK01,1968,749,230,284,88,213,336,68,81,106,26,10,70,38.06,11.69,14.43,4.47,10.82,17.07,3.46,24.53,9.43,66.04
95KK02,1595,557,187,221,72,182,318,58,50,66,20,5,41,34.92,11.72,13.86,4.51,11.41,19.94,3.64,30.30,7.58,62.12
95KK03,1754,627,213,273,90,207,290,54,65,103,29,13,61,35.75,12.14,15.56,5.13,11.80,16.53,3.08,28.16,12.62,59.22
95KK04,2126,612,288,351,68,257,387,163,113,114,31,9,74,28.79,13.55,16.51,3.20,12.09,18.20,7.67,27.19,7.89,64.91
95KK05,2020,629,255,277,110,275,416,58,75,153,51,6,96,31.14,12.62,13.71,5.45,13.61,20.59,2.87,33.33,3.92,62.75
95KK06,1527,602,168,248,39,162,217,91,42,89,26,10,53,39.42,11.00,16.24,2.55,10.61,14.21,5.96,29.21,11.24,59.55
95KK07,1583,538,173,229,71,197,308,67,56,62,23,2,37,33.99,10.93,14.47,4.49,12.44,19.46,4.23,37.10,3.23,59.68
95KK08,1985,646,230,287,84,219,421,98,58,79,30,0,49,32.54,11.59,14.46,4.23,11.03,21.21,4.94,37.97,0,62.03
95KK09,1776,584,207,263,60,188,291,183,45,63,24,5,34,32.88,11.66,14.81,3.38,10.59,16.39,10.30,38.10,7.94,53.97
95KK10,1654,551,175,279,69,178,347,55,74,95,44,6,45,33.31,10.58,16.87,4.17,10.76,20.98,3.33,46.32,6.32,47.37
95KK11,1864,639,247,283,59,228,291,117,54,75,30,4,41,34.28,13.25,15.18,3.17,12.23,15.61,6.28,40.00,5.33,54.67
95KK12,1781,612,217,266,76,222,312,76,78,103,31,4,68,34.36,12.18,14.94,4.27,12.46,17.52,4.27,30.10,3.88,66.02
95KK13,1468,490,165,232,52,160,297,72,65,114,55,7,52,33.38,11.24,15.80,3.54,10.90,20.23,4.90,48.25,6.14,45.61
95KK14,1612,566,171,275,57,195,299,49,65,118,34,2,82,35.11,10.61,17.06,3.54,12.10,18.55,3.04,28.81,1.69,69.49
95KK15,2189,658,231,343,97,271,518,71,77,135,43,5,87,30.06,10.55,15.67,4.43,12.38,23.66,3.24,31.85,3.70,64.44
95KK16,1817,607,207,248,73,202,373,107,61,89,32,9,48,33.41,11.39,13.65,4.02,11.12,20.53,5.89,35.96,10.11,53.93
95LL01,3689,921,387,576,172,521,986,126,141,221,98,16,107,24.97,10.49,15.61,4.66,14.12,26.73,3.42,44.34,7.24,48.42
95LL02,2449,734,264,345,61,266,492,287,57,70,30,7,33,29.97,10.78,14.09,2.49,10.86,20.09,11.72,42.86,10.00,47.14
95LL03,1884,724,267,258,61,172,266,136,54,71,20,11,40,38.43,14.17,13.69,3.24,9.13,14.12,7.22,28.17,15.49,56.34
95LL04,2335,792,309,355,90,226,386,177,81,117,36,11,70,33.92,13.23,15.20,3.85,9.68,16.53,7.58,30.77,9.40,59.83
95LL05,3182,725,348,515,135,418,910,131,123,175,73,6,96,22.78,10.94,16.18,4.24,13.14,28.60,4.12,41.71,3.43,54.86
95LL06,2734,935,376,419,97,281,447,179,93,94,34,10,50,34.20,13.75,15.33,3.55,10.28,16.35,6.55,36.17,10.64,53.19
95LL07,1727,799,196,259,54,139,146,134,51,40,12,7,21,46.27,11.35,15.00,3.13,8.05,8.45,7.76,30.00,17.50,52.50
95LL08,2553,979,347,342,75,231,291,288,90,118,46,13,59,38.35,13.59,13.40,2.94,9.05,11.40,11.28,38.98,11.02,50.00
95LL09,2557,1243,289,330,76,213,254,152,68,121,46,9,66,48.61,11.30,12.91,2.97,8.33,9.93,5.94,38.02,7.44,54.55
95LL10,4141,1096,456,717,160,520,1036,156,185,286,133,19,134,26.47,11.01,17.31,3.86,12.56,25.02,3.77,46.50,6.64,46.85
95LL11,3048,710,322,552,132,382,850,100,107,150,62,8,80,23.29,10.56,18.11,4.33,12.53,27.89,3.28,41.33,5.33,53.33
95LL12,2995,1049,466,516,80,329,396,159,119,155,55,19,81,35.03,15.56,17.23,2.67,10.98,13.22,5.31,35.48,12.26,52.26
95LL13,2096,711,305,311,72,174,346,177,69,105,32,12,61,33.92,14.55,14.84,3.44,8.30,16.51,8.44,30.48,11.43,58.10
95LL14,2140,949,254,320,85,210,267,55,73,139,56,14,69,44.35,11.87,14.95,3.97,9.81,12.48,2.57,40.29,10.07,49.64
95LL15,2531,784,261,367,100,280,579,160,62,113,43,6,64,30.98,10.31,14.50,3.95,11.06,22.88,6.32,38.05,5.31,56.64
95LL16,4709,991,495,751,129,549,1417,377,167,197,75,15,107,21.04,10.51,15.95,2.74,11.66,30.09,8.01,38.07,7.61,54.31
95LL17,2106,653,213,318,88,221,485,128,62,72,37,2,33,31.01,10.11,15.10,4.18,10.49,23.03,6.08,51.39,2.78,45.83
95LL18,2716,695,277,449,148,357,669,121,74,114,43,4,67,25.59,10.20,16.53,5.45,13.14,24.63,4.46,37.72,3.51,58.77
95LL19,3975,940,455,650,153,492,1143,142,152,179,73,9,97,23.65,11.45,16.35,3.85,12.38,28.75,3.57,40.78,5.03,54.19
95LL20,1897,732,283,300,115,184,198,85,66,86,45,6,35,38.59,14.92,15.81,6.06,9.70,10.44,4.48,52.33,6.98,40.70
95LL21,3060,986,343,458,108,322,656,187,76,108,47,14,47,32.22,11.21,14.97,3.53,10.52,21.44,6.11,43.52,12.96,43.52
95LL22,2827,829,393,490,121,395,468,131,105,148,76,14,58,29.32,13.90,17.33,4.28,13.97,16.55,4.63,51.35,9.46,39.19
95LL23,1733,761,201,231,47,165,209,119,43,48,18,0,30,43.91,11.60,13.33,2.71,9.52,12.06,6.87,37.50,0,62.50
95LL24,2893,858,290,425,126,380,715,99,93,118,35,2,81,29.66,10.02,14.69,4.36,13.14,24.71,3.42,29.66,1.69,68.64
95LL25,3551,699,384,637,171,493,1059,108,108,165,66,14,85,19.68,10.81,17.94,4.82,13.88,29.82,3.04,40.00,8.48,51.52
95LL26,2975,883,322,467,111,414,640,138,121,192,91,9,92,29.68,10.82,15.70,3.73,13.92,21.51,4.64,47.40,4.69,47.92
95MM01,3797,1176,479,552,141,446,864,139,116,156,52,13,91,30.97,12.62,14.54,3.71,11.75,22.75,3.66,33.33,8.33,58.33
95MM02,2738,575,214,376,84,322,1085,82,104,176,64,19,93,21.00,7.82,13.73,3.07,11.76,39.63,2.99,36.36,10.80,52.84
95MM03,2617,869,326,357,132,267,602,64,100,119,36,5,78,33.21,12.46,13.64,5.04,10.20,23.00,2.45,30.25,4.20,65.55
95MM04,1822,768,187,260,60,194,307,46,57,102,33,10,59,42.15,10.26,14.27,3.29,10.65,16.85,2.52,32.35,9.80,57.84
95MM05,1955,943,240,241,65,208,211,47,84,138,46,12,80,48.24,12.28,12.33,3.32,10.64,10.79,2.40,33.33,8.70,57.97
95MM06,2015,833,280,277,79,216,277,53,75,117,37,13,67,41.34,13.90,13.75,3.92,10.72,13.75,2.63,31.62,11.11,57.26
95MM07,2105,800,230,311,66,204,410,84,50,88,35,10,43,38.00,10.93,14.77,3.14,9.69,19.48,3.99,39.77,11.36,48.86
95MM08,2408,810,277,355,95,258,538,75,81,130,41,13,76,33.64,11.50,14.74,3.95,10.71,22.34,3.11,31.54,10.00,58.46
95MM09,2663,922,323,385,110,285,565,73,100,142,47,7,88,34.62,12.13,14.46,4.13,10.70,21.22,2.74,33.10,4.93,61.97
95MM10,2026,905,267,290,66,241,221,36,120,165,39,21,105,44.67,13.18,14.31,3.26,11.90,10.91,1.78,23.64,12.73,63.64
95MM11,1736,891,212,236,51,161,154,31,76,130,45,18,67,51.32,12.21,13.59,2.94,9.27,8.87,1.79,34.62,13.85,51.54
95MM12,4173,1343,585,691,132,552,768,102,260,354,118,42,194,32.18,14.02,16.56,3.16,13.23,18.40,2.44,33.33,11.86,54.80
95MM13,6220,1728,750,944,223,813,1582,180,323,410,142,44,224,27.78,12.06,15.18,3.59,13.07,25.43,2.89,34.63,10.73,54.63
95MM14,2097,803,249,273,61,191,393,127,57,92,33,4,55,38.29,11.87,13.02,2.91,9.11,18.74,6.06,35.87,4.35,59.78
95MM15,3358,880,297,528,146,407,962,138,173,165,50,19,96,26.21,8.84,15.72,4.35,12.12,28.65,4.11,30.30,11.52,58.18
95MM16,4209,1065,461,604,115,510,1275,179,162,231,80,24,127,25.30,10.95,14.35,2.73,12.12,30.29,4.25,34.63,10.39,54.98
95MM17,3029,794,353,480,134,433,777,58,128,246,102,25,119,26.21,11.65,15.85,4.42,14.30,25.65,1.91,41.46,10.16,48.37
95MM18,3850,1084,456,596,148,524,916,126,150,226,81,32,113,28.16,11.84,15.48,3.84,13.61,23.79,3.27,35.84,14.16,50.00
95MM19,2478,601,281,413,96,365,602,120,67,115,47,10,58,24.25,11.34,16.67,3.87,14.73,24.29,4.84,40.87,8.70,50.43
95MM20,2754,977,346,402,124,319,485,101,68,108,30,14,64,35.48,12.56,14.60,4.50,11.58,17.61,3.67,27.78,12.96,59.26
95MM21,2712,749,317,419,119,311,691,106,102,143,53,9,81,27.62,11.69,15.45,4.39,11.47,25.48,3.91,37.06,6.29,56.64
95MM22,2117,593,197,256,69,255,671,76,65,135,44,8,83,28.01,9.31,12.09,3.26,12.05,31.70,3.59,32.59,5.93,61.48
95MM23,2143,701,212,315,75,277,484,79,61,169,57,16,96,32.71,9.89,14.70,3.50,12.93,22.59,3.69,33.73,9.47,56.80
95MM24,1928,863,237,265,54,200,256,53,87,139,47,11,81,44.76,12.29,13.74,2.80,10.37,13.28,2.75,33.81,7.91,58.27
95MM25,4405,1481,610,759,134,557,753,111,227,329,105,32,192,33.62,13.85,17.23,3.04,12.64,17.09,2.52,31.91,9.73,58.36
95MM26,2503,725,308,391,93,390,525,71,125,198,81,19,98,28.97,12.31,15.62,3.72,15.58,20.97,2.84,40.91,9.60,49.49
95MM27,3455,945,313,460,88,705,778,166,73,853,328,121,404,27.35,9.06,13.31,2.55,20.41,22.52,4.80,38.45,14.19,47.36
95MM28,1977,785,249,275,56,222,311,79,67,105,34,11,60,39.71,12.59,13.91,2.83,11.23,15.73,4.00,32.38,10.48,57.14
95MM29,2654,895,340,382,78,297,551,111,93,121,41,17,63,33.72,12.81,14.39,2.94,11.19,20.76,4.18,33.88,14.05,52.07
95MM30,1719,781,199,223,52,164,258,42,56,99,24,12,63,45.43,11.58,12.97,3.03,9.54,15.01,2.44,24.24,12.12,63.64
95NN01,2505,770,306,390,117,310,516,96,85,98,36,2,60,30.74,12.22,15.57,4.67,12.38,20.60,3.83,36.73,2.04,61.22
95NN02,1784,357,169,323,61,233,567,74,55,86,29,1,56,20.01,9.47,18.11,3.42,13.06,31.78,4.15,33.72,1.16,65.12
95NN03,2310,746,273,376,132,246,425,112,79,64,29,7,28,32.29,11.82,16.28,5.71,10.65,18.40,4.85,45.31,10.94,43.75
95NN04,2184,718,269,348,90,263,395,101,79,94,40,8,46,32.88,12.32,15.93,4.12,12.04,18.09,4.62,42.55,8.51,48.94
95NN05,1959,569,235,306,110,246,403,90,56,82,33,4,45,29.05,12.00,15.62,5.62,12.56,20.57,4.59,40.24,4.88,54.88
95NN06,2653,757,324,435,157,358,534,88,111,131,55,3,73,28.53,12.21,16.40,5.92,13.49,20.13,3.32,41.98,2.29,55.73
95NN07,2498,756,308,459,121,315,467,72,99,139,57,10,72,30.26,12.33,18.37,4.84,12.61,18.69,2.88,41.01,7.19,51.80
95NN08,2612,630,280,413,143,363,670,113,112,127,53,6,68,24.12,10.72,15.81,5.47,13.90,25.65,4.33,41.73,4.72,53.54
95NN09,2404,592,229,395,126,324,678,60,97,106,38,3,65,24.63,9.53,16.43,5.24,13.48,28.20,2.50,35.85,2.83,61.32
95NN10,2574,585,240,401,108,277,865,98,93,127,52,13,62,22.73,9.32,15.58,4.20,10.76,33.61,3.81,40.94,10.24,48.82
95NN11,2951,707,330,485,202,441,692,94,135,163,70,9,84,23.96,11.18,16.44,6.85,14.94,23.45,3.19,42.94,5.52,51.53
95NN12,2204,562,231,344,106,287,581,93,58,99,41,10,48,25.50,10.48,15.61,4.81,13.02,26.36,4.22,41.41,10.10,48.48
95NN13,2390,565,225,375,135,332,648,110,84,111,53,8,50,23.64,9.41,15.69,5.65,13.89,27.11,4.60,47.75,7.21,45.05
95NN14,2712,657,357,480,139,346,616,117,74,148,80,1,67,24.23,13.16,17.70,5.13,12.76,22.71,4.31,54.05,0.68,45.27
95NN15,2381,733,346,381,142,269,427,83,82,89,32,7,50,30.79,14.53,16.00,5.96,11.30,17.93,3.49,35.96,7.87,56.18
95NN16,2599,550,259,397,158,335,816,84,112,118,44,10,64,21.16,9.97,15.28,6.08,12.89,31.40,3.23,37.29,8.47,54.24
95NN17,1782,576,226,313,80,203,312,72,54,78,22,8,48,32.32,12.68,17.56,4.49,11.39,17.51,4.04,28.21,10.26,61.54
95NN18,2181,566,186,320,87,275,677,70,91,98,39,11,48,25.95,8.53,14.67,3.99,12.61,31.04,3.21,39.80,11.22,48.98
95NN19,2723,535,278,444,108,351,918,89,90,147,48,13,86,19.65,10.21,16.31,3.97,12.89,33.71,3.27,32.65,8.84,58.50
95NN20,2367,561,268,366,127,341,610,94,81,124,57,6,61,23.70,11.32,15.46,5.37,14.41,25.77,3.97,45.97,4.84,49.19
95NN21,2181,542,261,321,95,256,610,96,71,103,46,11,46,24.85,11.97,14.72,4.36,11.74,27.97,4.40,44.66,10.68,44.66
95NN22,2145,456,202,328,122,293,669,75,81,107,51,4,52,21.26,9.42,15.29,5.69,13.66,31.19,3.50,47.66,3.74,48.60
95NN23,2647,709,275,402,159,342,653,107,105,151,52,9,90,26.79,10.39,15.19,6.01,12.92,24.67,4.04,34.44,5.96,59.60
95OO01,1936,712,235,254,73,203,383,76,88,93,28,3,62,36.78,12.14,13.12,3.77,10.49,19.78,3.93,30.11,3.23,66.67
95OO02,1731,476,188,247,74,251,413,82,75,101,23,6,72,27.50,10.86,14.27,4.27,14.50,23.86,4.74,22.77,5.94,71.29
95OO03,2028,664,225,309,78,204,400,148,79,75,22,4,49,32.74,11.09,15.24,3.85,10.06,19.72,7.30,29.33,5.33,65.33
95OO04,1905,666,186,308,68,189,414,74,66,96,30,4,62,34.96,9.76,16.17,3.57,9.92,21.73,3.88,31.25,4.17,64.58
95OO05,2100,794,211,237,42,162,297,357,55,88,25,8,55,37.81,10.05,11.29,2.00,7.71,14.14,17.00,28.41,9.09,62.50
95OO06,2190,605,241,321,96,271,502,154,68,108,36,6,66,27.63,11.00,14.66,4.38,12.37,22.92,7.03,33.33,5.56,61.11
95OO07,1950,574,235,264,110,278,394,95,72,100,42,6,52,29.44,12.05,13.54,5.64,14.26,20.21,4.87,42.00,6.00,52.00
95OO08,2111,649,190,337,88,270,475,102,90,112,44,6,62,30.74,9.00,15.96,4.17,12.79,22.50,4.83,39.29,5.36,55.36
95OO09,1739,600,196,242,68,165,369,99,68,85,31,9,45,34.50,11.27,13.92,3.91,9.49,21.22,5.69,36.47,10.59,52.94
95OO10,2649,838,310,436,84,324,527,130,98,143,43,7,93,31.63,11.70,16.46,3.17,12.23,19.89,4.91,30.07,4.90,65.03
95OO11,1889,645,254,275,72,225,275,143,76,104,37,8,59,34.15,13.45,14.56,3.81,11.91,14.56,7.57,35.58,7.69,56.73
95OO12,2081,589,229,321,91,230,474,147,73,111,38,4,69,28.30,11.00,15.43,4.37,11.05,22.78,7.06,34.23,3.60,62.16
95OO13,2137,594,221,284,52,215,429,342,73,94,46,2,46,27.80,10.34,13.29,2.43,10.06,20.07,16.00,48.94,2.13,48.94
95OO14,1961,546,201,308,82,236,485,103,86,113,34,6,73,27.84,10.25,15.71,4.18,12.03,24.73,5.25,30.09,5.31,64.60
95OO15,1774,625,178,232,59,172,288,220,67,89,37,4,48,35.23,10.03,13.08,3.33,9.70,16.23,12.40,41.57,4.49,53.93
95OO16,1695,646,187,249,46,177,289,101,40,59,29,2,28,38.11,11.03,14.69,2.71,10.44,17.05,5.96,49.15,3.39,47.46
95OO17,2105,636,234,316,84,287,452,96,72,78,32,6,40,30.21,11.12,15.01,3.99,13.63,21.47,4.56,41.03,7.69,51.28
95OO18,2291,607,199,296,52,226,559,352,71,95,32,4,59,26.49,8.69,12.92,2.27,9.86,24.40,15.36,33.68,4.21,62.11
95OO19,2239,599,217,330,75,279,605,134,82,117,39,11,67,26.75,9.69,14.74,3.35,12.46,27.02,5.98,33.33,9.40,57.26
95OO20,1708,537,157,225,58,199,379,153,40,71,33,5,33,31.44,9.19,13.17,3.40,11.65,22.19,8.96,46.48,7.04,46.48
95OO21,1870,568,178,247,54,200,423,200,62,107,46,6,55,30.37,9.52,13.21,2.89,10.70,22.62,10.70,42.99,5.61,51.40
95OO22,2378,643,297,352,111,290,583,102,125,172,56,10,106,27.04,12.49,14.80,4.67,12.20,24.52,4.29,32.56,5.81,61.63
95PP01,1998,508,243,387,94,258,419,89,80,90,40,4,46,25.43,12.16,19.37,4.70,12.91,20.97,4.45,44.44,4.44,51.11
95PP02,2029,685,217,283,90,214,446,94,80,83,19,8,56,33.76,10.69,13.95,4.44,10.55,21.98,4.63,22.89,9.64,67.47
95PP03,2026,683,241,274,78,215,418,117,74,94,27,5,62,33.71,11.90,13.52,3.85,10.61,20.63,5.77,28.72,5.32,65.96
95PP04,2460,700,314,360,108,277,568,133,85,104,46,2,56,28.46,12.76,14.63,4.39,11.26,23.09,5.41,44.23,1.92,53.85
95PP05,1865,658,210,282,63,205,387,60,48,93,31,9,53,35.28,11.26,15.12,3.38,10.99,20.75,3.22,33.33,9.68,56.99
95PP06,3059,708,375,526,103,345,798,204,113,116,41,5,70,23.14,12.26,17.20,3.37,11.28,26.09,6.67,35.34,4.31,60.34
95PP07,2205,711,238,318,68,205,564,101,92,68,28,9,31,32.24,10.79,14.42,3.08,9.30,25.58,4.58,41.18,13.24,45.59
95PP08,2108,695,214,289,96,213,438,163,61,78,25,2,51,32.97,10.15,13.71,4.55,10.10,20.78,7.73,32.05,2.56,65.38
95PP09,1437,615,167,206,40,107,187,115,43,41,17,2,22,42.80,11.62,14.34,2.78,7.45,13.01,8.00,41.46,4.88,53.66
95PP10,1884,710,197,277,60,185,370,85,77,98,30,4,64,37.69,10.46,14.70,3.18,9.82,19.64,4.51,30.61,4.08,65.31
95PP11,2072,677,277,271,53,194,464,136,70,88,26,8,54,32.67,13.37,13.08,2.56,9.36,22.39,6.56,29.55,9.09,61.36
95PP12,2046,675,234,324,67,230,414,102,82,100,32,1,67,32.99,11.44,15.84,3.27,11.24,20.23,4.99,32.00,1.00,67.00
95PP13,1980,689,248,299,58,201,381,104,52,76,26,1,49,34.80,12.53,15.10,2.93,10.15,19.24,5.25,34.21,1.32,64.47
95PP14,2850,1006,366,421,97,304,543,113,102,107,38,4,65,35.30,12.84,14.77,3.40,10.67,19.05,3.96,35.51,3.74,60.75
95PP15,2385,614,299,413,86,316,559,98,108,105,42,5,58,25.74,12.54,17.32,3.61,13.25,23.44,4.11,40.00,4.76,55.24
