GeographyCode,KS404NI0001,KS404NI0002,KS404NI0003,KS404NI0004,KS404NI0005,KS404NI0006,KS404NI0007,KS404NI0008,KS404NI0009,KS404NI0010,KS404NI0011,KS404NI0012,KS404NI0013,KS404NI0014,KS404NI0015
95BB12,1130,10,435,20,554,23,1,87,0.88,38.50,1.77,49.03,2.04,0.09,7.70
95BB13,1687,8,347,22,1105,65,4,136,0.47,20.57,1.30,65.50,3.85,0.24,8.06
95BB14,1172,18,36,16,850,35,8,209,1.54,3.07,1.37,72.53,2.99,0.68,17.83
95BB15,1287,15,15,5,914,76,12,250,1.17,1.17,0.39,71.02,5.91,0.93,19.43
95BB16,1176,13,40,14,869,28,4,208,1.11,3.40,1.19,73.89,2.38,0.34,17.69
95BB17,1399,7,176,14,995,82,6,119,0.50,12.58,1.00,71.12,5.86,0.43,8.51
95BB18,1638,11,87,42,1274,44,6,174,0.67,5.31,2.56,77.78,2.69,0.37,10.62
95BB19,1724,2,255,19,1291,21,1,135,0.12,14.79,1.10,74.88,1.22,0.06,7.83
95BB20,1290,4,16,36,972,58,6,198,0.31,1.24,2.79,75.35,4.50,0.47,15.35
95BB21,1821,19,62,14,1402,50,4,270,1.04,3.40,0.77,76.99,2.75,0.22,14.83
95BB22,1194,6,469,158,467,27,3,64,0.50,39.28,13.23,39.11,2.26,0.25,5.36
95BB23,1161,4,181,13,848,10,1,104,0.34,15.59,1.12,73.04,0.86,0.09,8.96
95CC01,904,6,3,34,682,41,6,132,0.66,0.33,3.76,75.44,4.54,0.66,14.60
95CC02,875,8,5,4,602,27,12,217,0.91,0.57,0.46,68.80,3.09,1.37,24.80
95CC03,1127,8,3,126,805,51,10,124,0.71,0.27,11.18,71.43,4.53,0.89,11.00
95CC04,790,5,1,3,545,41,9,186,0.63,0.13,0.38,68.99,5.19,1.14,23.54
95CC05,954,7,5,7,660,39,6,230,0.73,0.52,0.73,69.18,4.09,0.63,24.11
95CC06,1096,3,7,27,866,16,6,171,0.27,0.64,2.46,79.01,1.46,0.55,15.60
95CC07,1108,9,3,25,749,41,14,267,0.81,0.27,2.26,67.60,3.70,1.26,24.10
95CC08,990,3,5,45,702,72,9,154,0.30,0.51,4.55,70.91,7.27,0.91,15.56
95CC09,1190,7,6,9,822,38,10,298,0.59,0.50,0.76,69.08,3.19,0.84,25.04
95CC10,901,5,4,9,614,28,5,236,0.55,0.44,1.00,68.15,3.11,0.55,26.19
95CC11,786,3,2,57,578,33,3,110,0.38,0.25,7.25,73.54,4.20,0.38,13.99
95CC12,890,6,4,1,647,24,5,203,0.67,0.45,0.11,72.70,2.70,0.56,22.81
95CC13,817,3,2,4,532,34,8,234,0.37,0.24,0.49,65.12,4.16,0.98,28.64
95CC14,1132,9,5,15,814,32,6,251,0.80,0.44,1.33,71.91,2.83,0.53,22.17
95CC15,1007,6,5,9,670,41,10,266,0.60,0.50,0.89,66.53,4.07,0.99,26.42
95CC16,1076,5,5,19,760,47,6,234,0.46,0.46,1.77,70.63,4.37,0.56,21.75
95CC17,897,7,3,1,615,20,8,243,0.78,0.33,0.11,68.56,2.23,0.89,27.09
95CC18,937,7,29,33,700,27,9,132,0.75,3.09,3.52,74.71,2.88,0.96,14.09
95CC19,981,10,9,6,701,32,11,212,1.02,0.92,0.61,71.46,3.26,1.12,21.61
95CC20,1127,2,7,33,805,21,7,252,0.18,0.62,2.93,71.43,1.86,0.62,22.36
95CC21,1167,1,7,59,814,57,6,223,0.09,0.60,5.06,69.75,4.88,0.51,19.11
95CC22,842,6,6,87,511,86,11,135,0.71,0.71,10.33,60.69,10.21,1.31,16.03
95DD01,836,7,40,15,637,16,4,117,0.84,4.78,1.79,76.20,1.91,0.48,14.00
95DD02,1490,5,28,19,1077,39,2,320,0.34,1.88,1.28,72.28,2.62,0.13,21.48
95DD03,1389,4,73,23,1089,11,3,186,0.29,5.26,1.66,78.40,0.79,0.22,13.39
95DD04,859,4,21,229,505,35,11,54,0.47,2.44,26.66,58.79,4.07,1.28,6.29
95DD05,685,1,117,11,385,69,3,99,0.15,17.08,1.61,56.20,10.07,0.44,14.45
95DD06,944,1,16,10,765,8,2,142,0.11,1.69,1.06,81.04,0.85,0.21,15.04
95DD07,1412,6,108,36,1010,41,4,207,0.42,7.65,2.55,71.53,2.90,0.28,14.66
95DD08,1041,11,51,141,680,39,11,108,1.06,4.90,13.54,65.32,3.75,1.06,10.37
95DD09,929,10,7,8,619,34,6,245,1.08,0.75,0.86,66.63,3.66,0.65,26.37
95DD10,1180,11,3,29,844,54,3,236,0.93,0.25,2.46,71.53,4.58,0.25,20.00
95DD11,955,2,29,116,685,33,7,83,0.21,3.04,12.15,71.73,3.46,0.73,8.69
95DD12,890,4,3,7,554,36,10,276,0.45,0.34,0.79,62.25,4.04,1.12,31.01
95DD13,741,4,15,72,470,50,3,127,0.54,2.02,9.72,63.43,6.75,0.40,17.14
95DD14,1233,10,29,17,930,27,1,219,0.81,2.35,1.38,75.43,2.19,0.08,17.76
95DD15,1174,10,18,9,766,56,16,299,0.85,1.53,0.77,65.25,4.77,1.36,25.47
95DD16,1019,11,9,8,655,39,11,286,1.08,0.88,0.79,64.28,3.83,1.08,28.07
95DD17,1148,15,8,4,784,43,8,286,1.31,0.70,0.35,68.29,3.75,0.70,24.91
95DD18,873,7,56,38,589,40,5,138,0.80,6.41,4.35,67.47,4.58,0.57,15.81
95DD19,1275,5,9,22,882,54,5,298,0.39,0.71,1.73,69.18,4.24,0.39,23.37
95DD20,826,3,192,77,410,46,10,88,0.36,23.24,9.32,49.64,5.57,1.21,10.65
95DD21,891,5,58,24,634,26,3,141,0.56,6.51,2.69,71.16,2.92,0.34,15.82
95DD22,1156,14,26,14,768,41,10,283,1.21,2.25,1.21,66.44,3.55,0.87,24.48
95DD23,881,19,8,2,581,29,5,237,2.16,0.91,0.23,65.95,3.29,0.57,26.90
95DD24,990,2,9,4,768,18,2,187,0.20,0.91,0.40,77.58,1.82,0.20,18.89
95EE01,592,2,3,1,410,14,3,159,0.34,0.51,0.17,69.26,2.36,0.51,26.86
95EE02,790,8,3,5,582,22,4,166,1.01,0.38,0.63,73.67,2.78,0.51,21.01
95EE03,808,2,37,31,565,31,4,138,0.25,4.58,3.84,69.93,3.84,0.50,17.08
95EE04,736,1,10,2,517,23,6,177,0.14,1.36,0.27,70.24,3.13,0.82,24.05
95EE05,577,6,8,4,387,23,1,148,1.04,1.39,0.69,67.07,3.99,0.17,25.65
95EE06,692,2,2,2,501,13,8,164,0.29,0.29,0.29,72.40,1.88,1.16,23.70
95EE07,740,2,15,20,535,17,5,146,0.27,2.03,2.70,72.30,2.30,0.68,19.73
95EE08,711,1,37,29,500,8,3,133,0.14,5.20,4.08,70.32,1.13,0.42,18.71
95EE09,605,2,3,1,403,31,0,165,0.33,0.50,0.17,66.61,5.12,0,27.27
95EE10,598,1,2,1,437,27,3,127,0.17,0.33,0.17,73.08,4.52,0.50,21.24
95EE11,551,5,5,4,357,22,3,155,0.91,0.91,0.73,64.79,3.99,0.54,28.13
95EE12,1059,2,190,16,688,19,5,139,0.19,17.94,1.51,64.97,1.79,0.47,13.13
95EE13,718,5,43,83,483,17,3,84,0.70,5.99,11.56,67.27,2.37,0.42,11.70
95EE14,1016,3,36,2,739,40,4,192,0.30,3.54,0.20,72.74,3.94,0.39,18.90
95EE15,606,5,2,2,413,23,3,158,0.83,0.33,0.33,68.15,3.80,0.50,26.07
95EE16,709,0,7,3,472,21,2,204,0,0.99,0.42,66.57,2.96,0.28,28.77
95FF01,1740,2,46,13,1354,16,7,302,0.11,2.64,0.75,77.82,0.92,0.40,17.36
95FF02,923,3,7,1,617,34,13,248,0.33,0.76,0.11,66.85,3.68,1.41,26.87
95FF03,1169,1,40,16,871,12,3,226,0.09,3.42,1.37,74.51,1.03,0.26,19.33
95FF04,862,4,6,1,595,27,9,220,0.46,0.70,0.12,69.03,3.13,1.04,25.52
95FF05,1119,7,12,42,818,56,4,180,0.63,1.07,3.75,73.10,5.00,0.36,16.09
95FF06,1540,4,16,31,1183,39,13,254,0.26,1.04,2.01,76.82,2.53,0.84,16.49
95FF07,1154,4,160,34,801,27,0,128,0.35,13.86,2.95,69.41,2.34,0,11.09
95FF08,993,7,115,35,667,17,6,146,0.70,11.58,3.52,67.17,1.71,0.60,14.70
95FF09,1000,6,19,34,693,56,6,186,0.60,1.90,3.40,69.30,5.60,0.60,18.60
95FF10,1216,21,6,8,830,52,8,291,1.73,0.49,0.66,68.26,4.28,0.66,23.93
95FF11,873,4,5,5,611,30,14,204,0.46,0.57,0.57,69.99,3.44,1.60,23.37
95FF12,1018,6,9,11,761,33,9,189,0.59,0.88,1.08,74.75,3.24,0.88,18.57
95FF13,977,10,4,6,700,33,3,221,1.02,0.41,0.61,71.65,3.38,0.31,22.62
95FF14,862,7,4,4,585,28,6,228,0.81,0.46,0.46,67.87,3.25,0.70,26.45
95FF15,1073,8,17,29,774,59,5,181,0.75,1.58,2.70,72.13,5.50,0.47,16.87
95FF16,927,7,47,17,677,41,6,132,0.76,5.07,1.83,73.03,4.42,0.65,14.24
95FF17,857,1,39,77,600,30,9,101,0.12,4.55,8.98,70.01,3.50,1.05,11.79
95GG01,2004,6,777,71,1069,10,10,61,0.30,38.77,3.54,53.34,0.50,0.50,3.04
95GG02,2568,29,1783,72,592,17,11,64,1.13,69.43,2.80,23.05,0.66,0.43,2.49
95GG03,2667,13,1087,183,1246,26,4,108,0.49,40.76,6.86,46.72,0.97,0.15,4.05
95GG04,2297,7,1372,97,745,21,7,48,0.30,59.73,4.22,32.43,0.91,0.30,2.09
95GG05,2800,24,1417,94,1124,35,4,102,0.86,50.61,3.36,40.14,1.25,0.14,3.64
95GG06,2381,10,1050,51,1180,39,6,45,0.42,44.10,2.14,49.56,1.64,0.25,1.89
95GG07,2269,16,933,47,1167,17,37,52,0.71,41.12,2.07,51.43,0.75,1.63,2.29
95GG08,2151,7,1059,48,934,29,5,69,0.33,49.23,2.23,43.42,1.35,0.23,3.21
95GG09,2604,12,1023,120,1331,22,14,82,0.46,39.29,4.61,51.11,0.84,0.54,3.15
95GG10,2017,24,1033,95,765,39,7,54,1.19,51.21,4.71,37.93,1.93,0.35,2.68
95GG11,2686,29,1211,122,1215,35,8,66,1.08,45.09,4.54,45.23,1.30,0.30,2.46
95GG12,3429,48,2220,310,713,14,14,110,1.40,64.74,9.04,20.79,0.41,0.41,3.21
95GG13,2116,19,941,251,797,28,15,65,0.90,44.47,11.86,37.67,1.32,0.71,3.07
95GG14,1817,5,656,21,1027,12,2,94,0.28,36.10,1.16,56.52,0.66,0.11,5.17
95GG15,2544,11,904,231,1271,16,4,107,0.43,35.53,9.08,49.96,0.63,0.16,4.21
95GG16,2230,18,1199,85,786,19,8,115,0.81,53.77,3.81,35.25,0.85,0.36,5.16
95GG17,2137,9,1107,68,872,17,8,56,0.42,51.80,3.18,40.80,0.80,0.37,2.62
95GG18,2143,12,1361,32,672,30,7,29,0.56,63.51,1.49,31.36,1.40,0.33,1.35
95GG19,2239,11,1346,122,605,90,22,43,0.49,60.12,5.45,27.02,4.02,0.98,1.92
95GG20,2359,15,1572,203,413,59,22,75,0.64,66.64,8.61,17.51,2.50,0.93,3.18
95GG21,2262,12,1464,160,519,38,30,39,0.53,64.72,7.07,22.94,1.68,1.33,1.72
95GG22,2208,9,835,26,1236,16,13,73,0.41,37.82,1.18,55.98,0.72,0.59,3.31
95GG23,1821,12,476,97,1151,11,1,73,0.66,26.14,5.33,63.21,0.60,0.05,4.01
95GG24,1945,14,739,41,1049,29,6,67,0.72,37.99,2.11,53.93,1.49,0.31,3.44
95GG25,2194,2,983,78,1066,13,4,48,0.09,44.80,3.56,48.59,0.59,0.18,2.19
95GG26,1654,4,630,63,884,33,6,34,0.24,38.09,3.81,53.45,2.00,0.36,2.06
95GG27,2467,7,697,295,1339,25,37,67,0.28,28.25,11.96,54.28,1.01,1.50,2.72
95GG28,2325,6,1201,76,956,26,1,59,0.26,51.66,3.27,41.12,1.12,0.04,2.54
95GG29,2430,12,1373,66,905,18,6,50,0.49,56.50,2.72,37.24,0.74,0.25,2.06
95GG30,2083,9,752,128,1112,12,9,61,0.43,36.10,6.14,53.38,0.58,0.43,2.93
95GG31,2463,2,1046,56,1252,23,5,79,0.08,42.47,2.27,50.83,0.93,0.20,3.21
95GG32,2649,16,1497,30,983,34,7,82,0.60,56.51,1.13,37.11,1.28,0.26,3.10
95GG33,2195,13,1027,176,850,8,5,116,0.59,46.79,8.02,38.72,0.36,0.23,5.28
95GG34,1999,6,648,136,1110,9,10,80,0.30,32.42,6.80,55.53,0.45,0.50,4.00
95GG35,2244,12,1276,274,527,52,43,60,0.53,56.86,12.21,23.48,2.32,1.92,2.67
95GG36,2481,17,889,57,1393,22,2,101,0.69,35.83,2.30,56.15,0.89,0.08,4.07
95GG37,2687,23,1086,192,1263,19,8,96,0.86,40.42,7.15,47.00,0.71,0.30,3.57
95GG38,2915,9,1653,153,973,7,3,117,0.31,56.71,5.25,33.38,0.24,0.10,4.01
95GG39,3616,17,2705,252,483,27,28,104,0.47,74.81,6.97,13.36,0.75,0.77,2.88
95GG40,1861,3,1249,137,380,45,9,38,0.16,67.11,7.36,20.42,2.42,0.48,2.04
95GG41,2173,7,811,123,1100,9,3,120,0.32,37.32,5.66,50.62,0.41,0.14,5.52
95GG42,2606,15,1252,154,1071,10,8,96,0.58,48.04,5.91,41.10,0.38,0.31,3.68
95GG43,2316,21,1006,99,1096,23,8,63,0.91,43.44,4.27,47.32,0.99,0.35,2.72
95GG44,2705,11,1627,213,715,42,12,85,0.41,60.15,7.87,26.43,1.55,0.44,3.14
95GG45,2129,6,922,116,993,9,3,80,0.28,43.31,5.45,46.64,0.42,0.14,3.76
95GG46,1932,1,975,52,834,16,10,44,0.05,50.47,2.69,43.17,0.83,0.52,2.28
95GG47,2641,21,1677,87,731,21,5,99,0.80,63.50,3.29,27.68,0.80,0.19,3.75
95GG48,2051,4,1229,42,717,21,2,36,0.20,59.92,2.05,34.96,1.02,0.10,1.76
95GG49,3351,61,1845,297,1009,29,12,98,1.82,55.06,8.86,30.11,0.87,0.36,2.92
95GG50,2653,27,1243,150,1122,41,11,59,1.02,46.85,5.65,42.29,1.55,0.41,2.22
95GG51,2081,11,1033,123,730,131,14,39,0.53,49.64,5.91,35.08,6.30,0.67,1.87
95HH01,890,2,45,65,664,26,3,85,0.22,5.06,7.30,74.61,2.92,0.34,9.55
95HH02,1063,0,85,7,836,13,1,121,0,8.00,0.66,78.65,1.22,0.09,11.38
95HH03,726,4,227,24,419,9,0,43,0.55,31.27,3.31,57.71,1.24,0,5.92
95HH04,1160,1,228,6,820,5,0,100,0.09,19.66,0.52,70.69,0.43,0,8.62
95HH05,908,3,370,10,470,16,1,38,0.33,40.75,1.10,51.76,1.76,0.11,4.19
95HH06,1682,2,256,27,1209,23,1,164,0.12,15.22,1.61,71.88,1.37,0.06,9.75
95HH07,733,5,346,40,293,10,2,37,0.68,47.20,5.46,39.97,1.36,0.27,5.05
95HH08,1083,8,349,21,611,16,1,77,0.74,32.23,1.94,56.42,1.48,0.09,7.11
95HH09,1423,6,844,191,290,25,10,57,0.42,59.31,13.42,20.38,1.76,0.70,4.01
95HH10,945,7,342,16,488,8,3,81,0.74,36.19,1.69,51.64,0.85,0.32,8.57
95HH11,655,3,297,17,294,14,1,29,0.46,45.34,2.60,44.89,2.14,0.15,4.43
95HH12,626,0,131,13,411,13,1,57,0,20.93,2.08,65.65,2.08,0.16,9.11
95HH13,614,4,149,28,361,33,1,38,0.65,24.27,4.56,58.79,5.37,0.16,6.19
95HH14,764,3,266,38,388,22,1,46,0.39,34.82,4.97,50.79,2.88,0.13,6.02
95HH15,1083,1,407,20,578,12,2,63,0.09,37.58,1.85,53.37,1.11,0.18,5.82
95HH16,917,11,37,50,686,22,2,109,1.20,4.03,5.45,74.81,2.40,0.22,11.89
95HH17,928,4,151,10,589,19,3,152,0.43,16.27,1.08,63.47,2.05,0.32,16.38
95II01,1260,4,226,45,876,23,6,80,0.32,17.94,3.57,69.52,1.83,0.48,6.35
95II02,1911,7,587,85,1135,15,6,76,0.37,30.72,4.45,59.39,0.78,0.31,3.98
95II03,1304,1,208,15,1002,0,1,77,0.08,15.95,1.15,76.84,0,0.08,5.90
95II04,1672,2,394,52,1142,16,3,63,0.12,23.56,3.11,68.30,0.96,0.18,3.77
95II05,1301,1,228,69,875,23,10,95,0.08,17.52,5.30,67.26,1.77,0.77,7.30
95II06,1285,2,347,15,795,9,3,114,0.16,27.00,1.17,61.87,0.70,0.23,8.87
95II07,991,7,362,194,379,16,11,22,0.71,36.53,19.58,38.24,1.61,1.11,2.22
95II08,1073,5,320,159,533,11,9,36,0.47,29.82,14.82,49.67,1.03,0.84,3.36
95II09,1417,7,416,29,877,12,11,65,0.49,29.36,2.05,61.89,0.85,0.78,4.59
95II10,1144,4,422,66,607,19,4,22,0.35,36.89,5.77,53.06,1.66,0.35,1.92
95II11,1055,1,217,31,749,3,0,54,0.09,20.57,2.94,71.00,0.28,0,5.12
95II12,1007,5,229,37,676,8,2,50,0.50,22.74,3.67,67.13,0.79,0.20,4.97
95II13,1253,5,364,151,656,19,15,43,0.40,29.05,12.05,52.35,1.52,1.20,3.43
95II14,1026,5,219,13,740,6,0,43,0.49,21.35,1.27,72.12,0.58,0,4.19
95II15,1319,2,349,19,895,1,1,52,0.15,26.46,1.44,67.85,0.08,0.08,3.94
95II16,890,1,281,62,512,8,2,24,0.11,31.57,6.97,57.53,0.90,0.22,2.70
95II17,1190,3,324,154,658,7,6,38,0.25,27.23,12.94,55.29,0.59,0.50,3.19
95II18,1090,7,437,121,475,23,3,24,0.64,40.09,11.10,43.58,2.11,0.28,2.20
95II19,1389,10,62,29,1110,30,4,144,0.72,4.46,2.09,79.91,2.16,0.29,10.37
95II20,1211,4,372,82,685,7,5,56,0.33,30.72,6.77,56.56,0.58,0.41,4.62
95II21,1045,2,305,105,551,53,9,20,0.19,29.19,10.05,52.73,5.07,0.86,1.91
95II22,990,5,258,72,616,7,2,30,0.51,26.06,7.27,62.22,0.71,0.20,3.03
95II23,910,2,283,29,553,8,2,33,0.22,31.10,3.19,60.77,0.88,0.22,3.63
95JJ01,892,6,11,2,627,28,6,212,0.67,1.23,0.22,70.29,3.14,0.67,23.77
95JJ02,1074,4,79,68,720,51,3,149,0.37,7.36,6.33,67.04,4.75,0.28,13.87
95JJ03,1023,2,17,114,750,34,9,97,0.20,1.66,11.14,73.31,3.32,0.88,9.48
95JJ04,1279,12,27,23,971,19,7,220,0.94,2.11,1.80,75.92,1.49,0.55,17.20
95JJ05,892,8,79,46,591,55,7,106,0.90,8.86,5.16,66.26,6.17,0.78,11.88
95JJ06,1063,3,63,117,642,110,3,125,0.28,5.93,11.01,60.40,10.35,0.28,11.76
95JJ07,1092,2,116,66,782,42,5,79,0.18,10.62,6.04,71.61,3.85,0.46,7.23
95JJ08,1187,4,53,5,909,28,3,185,0.34,4.47,0.42,76.58,2.36,0.25,15.59
95JJ09,839,9,17,14,588,35,4,172,1.07,2.03,1.67,70.08,4.17,0.48,20.50
95JJ10,1027,7,5,17,706,34,9,249,0.68,0.49,1.66,68.74,3.31,0.88,24.25
95JJ11,1542,4,28,30,1181,45,3,251,0.26,1.82,1.95,76.59,2.92,0.19,16.28
95JJ12,1002,6,9,33,694,29,6,225,0.60,0.90,3.29,69.26,2.89,0.60,22.46
95JJ13,1457,3,83,2,1098,21,6,244,0.21,5.70,0.14,75.36,1.44,0.41,16.75
95JJ14,849,2,4,3,595,36,14,195,0.24,0.47,0.35,70.08,4.24,1.65,22.97
95JJ15,779,2,105,47,506,7,0,112,0.26,13.48,6.03,64.96,0.90,0,14.38
95JJ16,916,2,62,120,570,33,9,120,0.22,6.77,13.10,62.23,3.60,0.98,13.10
95JJ17,824,8,3,6,564,31,5,207,0.97,0.36,0.73,68.45,3.76,0.61,25.12
95JJ18,975,12,46,132,621,33,9,122,1.23,4.72,13.54,63.69,3.38,0.92,12.51
95JJ19,1128,5,34,44,902,2,7,134,0.44,3.01,3.90,79.96,0.18,0.62,11.88
95JJ20,1618,4,24,34,1262,33,3,258,0.25,1.48,2.10,78.00,2.04,0.19,15.95
95JJ21,962,3,28,51,653,56,4,167,0.31,2.91,5.30,67.88,5.82,0.42,17.36
95JJ22,1088,5,44,30,852,13,3,141,0.46,4.04,2.76,78.31,1.19,0.28,12.96
95KK01,836,4,3,2,607,30,13,177,0.48,0.36,0.24,72.61,3.59,1.56,21.17
95KK02,722,5,6,4,534,11,13,149,0.69,0.83,0.55,73.96,1.52,1.80,20.64
95KK03,704,7,1,3,425,38,12,218,0.99,0.14,0.43,60.37,5.40,1.70,30.97
95KK04,974,5,3,7,735,31,12,181,0.51,0.31,0.72,75.46,3.18,1.23,18.58
95KK05,803,4,6,1,585,14,10,183,0.50,0.75,0.12,72.85,1.74,1.25,22.79
95KK06,737,2,2,10,558,23,5,137,0.27,0.27,1.36,75.71,3.12,0.68,18.59
95KK07,682,6,3,1,449,26,11,186,0.88,0.44,0.15,65.84,3.81,1.61,27.27
95KK08,967,11,4,4,712,27,5,204,1.14,0.41,0.41,73.63,2.79,0.52,21.10
95KK09,947,6,14,42,717,37,8,123,0.63,1.48,4.44,75.71,3.91,0.84,12.99
95KK10,699,3,2,1,444,31,11,207,0.43,0.29,0.14,63.52,4.43,1.57,29.61
95KK11,982,7,4,12,716,67,4,172,0.71,0.41,1.22,72.91,6.82,0.41,17.52
95KK12,776,4,7,1,502,34,9,219,0.52,0.90,0.13,64.69,4.38,1.16,28.22
95KK13,642,4,2,9,413,27,6,181,0.62,0.31,1.40,64.33,4.21,0.93,28.19
95KK14,703,3,1,4,487,30,5,173,0.43,0.14,0.57,69.27,4.27,0.71,24.61
95KK15,921,7,1,0,613,26,18,256,0.76,0.11,0,66.56,2.82,1.95,27.80
95KK16,809,4,23,14,596,12,3,157,0.49,2.84,1.73,73.67,1.48,0.37,19.41
95LL01,1579,8,10,13,1158,31,14,345,0.51,0.63,0.82,73.34,1.96,0.89,21.85
95LL02,1367,19,22,158,922,44,5,197,1.39,1.61,11.56,67.45,3.22,0.37,14.41
95LL03,1092,5,26,139,690,97,9,126,0.46,2.38,12.73,63.19,8.88,0.82,11.54
95LL04,1090,1,8,15,920,29,3,114,0.09,0.73,1.38,84.40,2.66,0.28,10.46
95LL05,1454,5,24,6,1106,37,7,269,0.34,1.65,0.41,76.07,2.54,0.48,18.50
95LL06,1408,2,102,60,1004,36,3,201,0.14,7.24,4.26,71.31,2.56,0.21,14.28
95LL07,1001,8,79,77,739,24,5,69,0.80,7.89,7.69,73.83,2.40,0.50,6.89
95LL08,1326,8,91,53,984,41,13,136,0.60,6.86,4.00,74.21,3.09,0.98,10.26
95LL09,1395,13,83,210,920,37,11,121,0.93,5.95,15.05,65.95,2.65,0.79,8.67
95LL10,1741,4,84,4,1232,30,6,381,0.23,4.82,0.23,70.76,1.72,0.34,21.88
95LL11,1424,2,23,8,1063,42,11,275,0.14,1.62,0.56,74.65,2.95,0.77,19.31
95LL12,1492,3,118,26,1232,24,5,84,0.20,7.91,1.74,82.57,1.61,0.34,5.63
95LL13,1097,1,8,58,937,25,8,60,0.09,0.73,5.29,85.41,2.28,0.73,5.47
95LL14,970,3,7,22,836,19,5,78,0.31,0.72,2.27,86.19,1.96,0.52,8.04
95LL15,1330,4,78,58,965,25,4,196,0.30,5.86,4.36,72.56,1.88,0.30,14.74
95LL16,2282,4,49,24,1881,30,9,285,0.18,2.15,1.05,82.43,1.31,0.39,12.49
95LL17,1106,6,79,75,802,19,6,119,0.54,7.14,6.78,72.51,1.72,0.54,10.76
95LL18,1331,5,40,14,1054,23,3,192,0.38,3.01,1.05,79.19,1.73,0.23,14.43
95LL19,1904,5,76,13,1496,27,10,277,0.26,3.99,0.68,78.57,1.42,0.53,14.55
95LL20,942,0,5,44,762,18,7,106,0,0.53,4.67,80.89,1.91,0.74,11.25
95LL21,1662,5,61,72,1302,40,9,173,0.30,3.67,4.33,78.34,2.41,0.54,10.41
95LL22,1424,1,21,103,1140,26,6,127,0.07,1.47,7.23,80.06,1.83,0.42,8.92
95LL23,973,5,3,79,691,94,4,97,0.51,0.31,8.12,71.02,9.66,0.41,9.97
95LL24,1312,10,3,10,917,36,10,326,0.76,0.23,0.76,69.89,2.74,0.76,24.85
95LL25,1739,7,28,21,1311,30,6,336,0.40,1.61,1.21,75.39,1.73,0.35,19.32
