GeographyCode,KS204NI0001,KS204NI0002,KS204NI0003,KS204NI0004,KS204NI0005,KS204NI0006,KS204NI0007,KS204NI0008,KS204NI0009,KS204NI0010,KS204NI0011,KS204NI0012,KS204NI0013,KS204NI0014,KS204NI0015,KS204NI0016,KS204NI0017
95DD04,1926,1784,62,28,5,14,6,12,15,92.63,3.22,1.45,0.26,0.73,0.31,0.62,0.78
95DD05,1739,1621,52,20,2,7,12,3,22,93.21,2.99,1.15,0.12,0.40,0.69,0.17,1.27
95DD06,2588,2303,87,24,2,30,5,111,26,88.99,3.36,0.93,0.08,1.16,0.19,4.29,1.00
95DD07,3363,3122,101,30,7,25,20,11,47,92.83,3.00,0.89,0.21,0.74,0.59,0.33,1.40
95DD08,2126,1557,63,22,0,31,15,374,64,73.24,2.96,1.03,0,1.46,0.71,17.59,3.01
95DD09,2590,2454,57,13,1,15,12,14,24,94.75,2.20,0.50,0.04,0.58,0.46,0.54,0.93
95DD10,2805,2632,57,30,5,7,11,43,20,93.83,2.03,1.07,0.18,0.25,0.39,1.53,0.71
95DD11,2363,1916,73,19,5,27,17,278,28,81.08,3.09,0.80,0.21,1.14,0.72,11.76,1.18
95DD12,2610,2484,57,15,1,26,2,6,19,95.17,2.18,0.57,0.04,1.00,0.08,0.23,0.73
95DD13,1784,1461,46,14,3,27,11,192,30,81.89,2.58,0.78,0.17,1.51,0.62,10.76,1.68
95DD14,3277,3010,85,51,3,18,19,18,73,91.85,2.59,1.56,0.09,0.55,0.58,0.55,2.23
95DD15,3451,3267,65,38,2,36,1,18,24,94.67,1.88,1.10,0.06,1.04,0.03,0.52,0.70
95DD16,2981,2791,82,22,1,31,8,11,35,93.63,2.75,0.74,0.03,1.04,0.27,0.37,1.17
95DD17,3461,3288,90,26,3,24,4,1,25,95.00,2.60,0.75,0.09,0.69,0.12,0.03,0.72
95DD18,1885,1701,39,16,1,8,8,71,41,90.24,2.07,0.85,0.05,0.42,0.42,3.77,2.18
95DD19,3364,3133,105,32,7,10,17,31,29,93.13,3.12,0.95,0.21,0.30,0.51,0.92,0.86
95DD20,1746,1596,57,25,2,10,10,36,10,91.41,3.26,1.43,0.11,0.57,0.57,2.06,0.57
95DD21,2139,1725,83,15,1,21,11,243,40,80.65,3.88,0.70,0.05,0.98,0.51,11.36,1.87
95DD22,3136,2948,63,21,4,21,3,43,33,94.01,2.01,0.67,0.13,0.67,0.10,1.37,1.05
95DD23,2509,2387,57,14,4,9,7,9,22,95.14,2.27,0.56,0.16,0.36,0.28,0.36,0.88
95DD24,2711,2322,92,33,2,48,5,171,38,85.65,3.39,1.22,0.07,1.77,0.18,6.31,1.40
95EE01,1895,1815,43,5,0,22,2,5,3,95.78,2.27,0.26,0,1.16,0.11,0.26,0.16
95EE02,2095,1979,67,21,1,6,6,0,15,94.46,3.20,1.00,0.05,0.29,0.29,0,0.72
95EE03,1999,1804,85,22,2,12,8,51,15,90.25,4.25,1.10,0.10,0.60,0.40,2.55,0.75
95EE04,1993,1888,45,16,1,17,7,5,14,94.73,2.26,0.80,0.05,0.85,0.35,0.25,0.70
95EE05,1509,1392,59,10,13,12,5,10,8,92.25,3.91,0.66,0.86,0.80,0.33,0.66,0.53
95EE06,2278,2143,24,8,3,34,5,51,10,94.07,1.05,0.35,0.13,1.49,0.22,2.24,0.44
95EE07,1798,1707,42,15,1,17,3,6,7,94.94,2.34,0.83,0.06,0.95,0.17,0.33,0.39
95EE08,1719,1572,48,17,1,19,8,29,25,91.45,2.79,0.99,0.06,1.11,0.47,1.69,1.45
95EE09,1890,1783,40,19,2,17,1,19,9,94.34,2.12,1.01,0.11,0.90,0.05,1.01,0.48
95EE10,1797,1626,43,4,0,21,3,78,22,90.48,2.39,0.22,0,1.17,0.17,4.34,1.22
95EE11,1677,1588,44,19,3,8,3,3,9,94.69,2.62,1.13,0.18,0.48,0.18,0.18,0.54
95EE12,2507,2272,115,26,7,13,6,57,11,90.63,4.59,1.04,0.28,0.52,0.24,2.27,0.44
95EE13,1529,1374,72,16,1,21,2,21,22,89.86,4.71,1.05,0.07,1.37,0.13,1.37,1.44
95EE14,2684,2457,124,29,3,26,6,14,25,91.54,4.62,1.08,0.11,0.97,0.22,0.52,0.93
95EE15,1728,1629,61,11,3,7,7,1,9,94.27,3.53,0.64,0.17,0.41,0.41,0.06,0.52
95EE16,2126,1983,79,23,2,16,5,5,13,93.27,3.72,1.08,0.09,0.75,0.24,0.24,0.61
95FF01,4796,4243,224,36,7,88,21,72,105,88.47,4.67,0.75,0.15,1.83,0.44,1.50,2.19
95FF02,2817,2660,52,18,1,26,7,35,18,94.43,1.85,0.64,0.04,0.92,0.25,1.24,0.64
95FF03,3006,2720,123,21,7,31,15,50,39,90.49,4.09,0.70,0.23,1.03,0.50,1.66,1.30
95FF04,2629,2478,67,17,5,33,2,5,22,94.26,2.55,0.65,0.19,1.26,0.08,0.19,0.84
95FF05,2563,2294,89,21,4,36,11,66,42,89.50,3.47,0.82,0.16,1.40,0.43,2.58,1.64
95FF06,4116,3736,136,45,10,44,21,63,61,90.77,3.30,1.09,0.24,1.07,0.51,1.53,1.48
95FF07,2769,2509,104,15,3,49,15,28,46,90.61,3.76,0.54,0.11,1.77,0.54,1.01,1.66
95FF08,2364,2163,88,20,4,32,13,14,30,91.50,3.72,0.85,0.17,1.35,0.55,0.59,1.27
95FF09,2522,2292,96,25,2,36,11,32,28,90.88,3.81,0.99,0.08,1.43,0.44,1.27,1.11
95FF10,3473,3260,109,12,2,22,16,7,45,93.87,3.14,0.35,0.06,0.63,0.46,0.20,1.30
95FF11,2582,2416,73,20,5,25,7,7,29,93.57,2.83,0.77,0.19,0.97,0.27,0.27,1.12
95FF12,2724,2532,88,19,4,37,6,5,33,92.95,3.23,0.70,0.15,1.36,0.22,0.18,1.21
95FF13,2708,2517,81,16,0,43,11,15,25,92.95,2.99,0.59,0,1.59,0.41,0.55,0.92
95FF14,2432,2296,55,20,4,30,6,6,15,94.41,2.26,0.82,0.16,1.23,0.25,0.25,0.62
95FF15,2740,2493,77,21,4,31,8,77,29,90.99,2.81,0.77,0.15,1.13,0.29,2.81,1.06
95FF16,2374,2170,91,30,9,32,7,9,26,91.41,3.83,1.26,0.38,1.35,0.29,0.38,1.10
95FF17,1724,1543,77,13,1,25,3,35,27,89.50,4.47,0.75,0.06,1.45,0.17,2.03,1.57
95GG01,4907,4665,57,15,3,102,9,10,46,95.07,1.16,0.31,0.06,2.08,0.18,0.20,0.94
95GG02,5987,5717,101,22,3,62,11,17,54,95.49,1.69,0.37,0.05,1.04,0.18,0.28,0.90
95GG03,5939,5036,274,68,12,111,57,67,314,84.80,4.61,1.14,0.20,1.87,0.96,1.13,5.29
95GG04,4908,4419,93,40,6,68,36,111,135,90.04,1.89,0.81,0.12,1.39,0.73,2.26,2.75
95GG05,5928,4388,280,56,10,258,87,329,520,74.02,4.72,0.94,0.17,4.35,1.47,5.55,8.77
95GG06,5626,5199,129,42,11,27,25,62,131,92.41,2.29,0.75,0.20,0.48,0.44,1.10,2.33
95GG07,5485,4956,73,15,3,105,9,52,272,90.36,1.33,0.27,0.05,1.91,0.16,0.95,4.96
95GG08,4910,4371,149,42,9,79,16,143,101,89.02,3.03,0.86,0.18,1.61,0.33,2.91,2.06
95GG09,6165,5552,218,73,10,60,33,68,151,90.06,3.54,1.18,0.16,0.97,0.54,1.10,2.45
95GG10,3998,3234,170,47,8,26,48,291,174,80.89,4.25,1.18,0.20,0.65,1.20,7.28,4.35
95GG11,5453,4543,218,60,10,72,53,344,153,83.31,4.00,1.10,0.18,1.32,0.97,6.31,2.81
95GG12,8945,6722,475,72,21,382,174,318,781,75.15,5.31,0.80,0.23,4.27,1.95,3.56,8.73
95GG13,4722,4254,139,38,8,74,39,61,109,90.09,2.94,0.80,0.17,1.57,0.83,1.29,2.31
95GG14,4820,4467,120,25,1,100,13,27,67,92.68,2.49,0.52,0.02,2.07,0.27,0.56,1.39
95GG15,5920,5267,233,48,8,112,19,69,164,88.97,3.94,0.81,0.14,1.89,0.32,1.17,2.77
95GG16,5452,4751,173,39,4,155,53,92,185,87.14,3.17,0.72,0.07,2.84,0.97,1.69,3.39
95GG17,5330,4957,109,25,6,76,26,55,76,93.00,2.05,0.47,0.11,1.43,0.49,1.03,1.43
95GG18,4975,4577,61,8,0,97,14,81,137,92.00,1.23,0.16,0,1.95,0.28,1.63,2.75
95GG19,4582,4320,99,42,5,10,18,34,54,94.28,2.16,0.92,0.11,0.22,0.39,0.74,1.18
95GG20,4901,4112,153,77,10,43,40,243,223,83.90,3.12,1.57,0.20,0.88,0.82,4.96,4.55
95GG21,5184,4726,77,19,4,64,27,66,201,91.17,1.49,0.37,0.08,1.23,0.52,1.27,3.88
95GG22,5343,4997,65,16,1,119,14,21,110,93.52,1.22,0.30,0.02,2.23,0.26,0.39,2.06
95GG23,4555,4037,130,22,2,100,25,21,218,88.63,2.85,0.48,0.04,2.20,0.55,0.46,4.79
95GG24,4561,3984,138,46,3,93,19,108,170,87.35,3.03,1.01,0.07,2.04,0.42,2.37,3.73
95GG25,5573,5251,83,18,5,110,3,26,77,94.22,1.49,0.32,0.09,1.97,0.05,0.47,1.38
95GG26,3749,3548,58,46,3,16,15,28,35,94.64,1.55,1.23,0.08,0.43,0.40,0.75,0.93
95GG27,6498,6199,103,22,5,70,13,26,60,95.40,1.59,0.34,0.08,1.08,0.20,0.40,0.92
95GG28,5651,5271,137,41,5,25,28,51,93,93.28,2.42,0.73,0.09,0.44,0.50,0.90,1.65
95GG29,5014,4067,180,69,6,40,58,271,323,81.11,3.59,1.38,0.12,0.80,1.16,5.40,6.44
95GG30,4827,4428,142,31,11,68,18,36,93,91.73,2.94,0.64,0.23,1.41,0.37,0.75,1.93
95GG31,6519,6117,120,19,5,92,19,52,95,93.83,1.84,0.29,0.08,1.41,0.29,0.80,1.46
95GG32,6409,5710,170,47,4,85,27,134,232,89.09,2.65,0.73,0.06,1.33,0.42,2.09,3.62
95GG33,5555,4668,251,61,13,230,42,41,249,84.03,4.52,1.10,0.23,4.14,0.76,0.74,4.48
95GG34,4927,4344,119,35,2,122,34,36,235,88.17,2.42,0.71,0.04,2.48,0.69,0.73,4.77
95GG35,4950,4586,75,12,1,67,27,97,85,92.65,1.52,0.24,0.02,1.35,0.55,1.96,1.72
95GG36,5619,5049,171,51,20,79,30,119,100,89.86,3.04,0.91,0.36,1.41,0.53,2.12,1.78
95GG37,6041,4884,281,59,9,227,92,302,187,80.85,4.65,0.98,0.15,3.76,1.52,5.00,3.10
95GG38,6564,5467,263,88,9,298,61,105,273,83.29,4.01,1.34,0.14,4.54,0.93,1.60,4.16
95GG39,7214,5572,233,62,14,164,115,199,855,77.24,3.23,0.86,0.19,2.27,1.59,2.76,11.85
95GG40,3816,3533,92,69,3,12,14,39,54,92.58,2.41,1.81,0.08,0.31,0.37,1.02,1.42
95GG41,5548,4926,236,48,11,111,29,9,178,88.79,4.25,0.87,0.20,2.00,0.52,0.16,3.21
95GG42,8139,6330,591,80,20,379,98,86,555,77.77,7.26,0.98,0.25,4.66,1.20,1.06,6.82
95GG43,4874,4231,176,53,10,49,29,167,159,86.81,3.61,1.09,0.21,1.01,0.59,3.43,3.26
95GG44,5591,4609,174,69,9,26,54,453,197,82.44,3.11,1.23,0.16,0.47,0.97,8.10,3.52
95GG45,4841,4203,174,66,10,96,37,46,209,86.82,3.59,1.36,0.21,1.98,0.76,0.95,4.32
95GG46,5250,5034,72,12,1,62,7,20,42,95.89,1.37,0.23,0.02,1.18,0.13,0.38,0.80
95GG47,5829,5118,177,35,2,136,44,158,159,87.80,3.04,0.60,0.03,2.33,0.75,2.71,2.73
95GG48,5694,5445,100,14,2,70,11,17,35,95.63,1.76,0.25,0.04,1.23,0.19,0.30,0.61
95GG49,8141,5858,458,72,13,313,147,349,931,71.96,5.63,0.88,0.16,3.84,1.81,4.29,11.44
95GG50,5445,4342,181,45,7,71,60,422,317,79.74,3.32,0.83,0.13,1.30,1.10,7.75,5.82
95GG51,4088,3798,123,52,2,9,24,35,45,92.91,3.01,1.27,0.05,0.22,0.59,0.86,1.10
95HH01,2059,1806,134,35,4,16,14,13,37,87.71,6.51,1.70,0.19,0.78,0.68,0.63,1.80
95HH02,2962,2717,123,34,5,9,8,4,62,91.73,4.15,1.15,0.17,0.30,0.27,0.14,2.09
95HH03,1663,1484,78,20,5,29,12,0,35,89.24,4.69,1.20,0.30,1.74,0.72,0,2.10
95HH04,3067,2832,118,37,3,20,15,9,33,92.34,3.85,1.21,0.10,0.65,0.49,0.29,1.08
95HH05,2171,1988,70,24,2,8,8,38,33,91.57,3.22,1.11,0.09,0.37,0.37,1.75,1.52
95HH06,4797,4404,192,59,5,23,26,11,77,91.81,4.00,1.23,0.10,0.48,0.54,0.23,1.61
95HH07,1493,1356,57,19,2,9,6,15,29,90.82,3.82,1.27,0.13,0.60,0.40,1.00,1.94
95HH08,2619,2318,114,37,4,38,16,35,57,88.51,4.35,1.41,0.15,1.45,0.61,1.34,2.18
95HH09,2620,2260,115,43,11,36,18,59,78,86.26,4.39,1.64,0.42,1.37,0.69,2.25,2.98
95HH10,2489,2251,98,39,4,40,16,6,35,90.44,3.94,1.57,0.16,1.61,0.64,0.24,1.41
95HH11,1417,1307,52,29,2,5,3,5,14,92.24,3.67,2.05,0.14,0.35,0.21,0.35,0.99
95HH12,1552,1413,75,13,7,7,12,6,19,91.04,4.83,0.84,0.45,0.45,0.77,0.39,1.22
95HH13,1407,1316,51,17,1,2,6,5,9,93.53,3.62,1.21,0.07,0.14,0.43,0.36,0.64
95HH14,1530,1403,52,17,1,9,17,13,18,91.70,3.40,1.11,0.07,0.59,1.11,0.85,1.18
95HH15,2630,2382,111,24,8,20,14,9,62,90.57,4.22,0.91,0.30,0.76,0.53,0.34,2.36
95HH16,2159,1839,136,43,5,46,19,9,62,85.18,6.30,1.99,0.23,2.13,0.88,0.42,2.87
95HH17,2479,2287,89,29,4,15,4,19,32,92.25,3.59,1.17,0.16,0.61,0.16,0.77,1.29
95II01,3084,2795,100,32,6,48,14,12,77,90.63,3.24,1.04,0.19,1.56,0.45,0.39,2.50
95II02,4961,4430,148,45,12,76,23,35,192,89.30,2.98,0.91,0.24,1.53,0.46,0.71,3.87
95II03,3523,3160,78,18,5,70,19,29,144,89.70,2.21,0.51,0.14,1.99,0.54,0.82,4.09
95II04,4317,3968,117,41,10,30,21,17,113,91.92,2.71,0.95,0.23,0.69,0.49,0.39,2.62
95II05,3546,3215,92,35,4,64,13,17,106,90.67,2.59,0.99,0.11,1.80,0.37,0.48,2.99
95II06,3398,3082,104,38,1,53,16,19,85,90.70,3.06,1.12,0.03,1.56,0.47,0.56,2.50
95II07,2090,1886,83,23,7,14,16,23,38,90.24,3.97,1.10,0.33,0.67,0.77,1.10,1.82
95II08,2417,2170,84,26,6,30,16,42,43,89.78,3.48,1.08,0.25,1.24,0.66,1.74,1.78
95II09,3363,2935,131,28,4,47,19,30,169,87.27,3.90,0.83,0.12,1.40,0.56,0.89,5.03
95II10,2592,2383,90,29,4,11,15,15,45,91.94,3.47,1.12,0.15,0.42,0.58,0.58,1.74
95II11,2567,2287,82,19,1,67,16,23,72,89.09,3.19,0.74,0.04,2.61,0.62,0.90,2.80
95II12,2512,2265,88,31,12,40,7,25,44,90.17,3.50,1.23,0.48,1.59,0.28,1.00,1.75
95II13,2702,2410,77,16,6,20,9,21,143,89.19,2.85,0.59,0.22,0.74,0.33,0.78,5.29
95II14,2561,2326,71,22,6,60,12,27,37,90.82,2.77,0.86,0.23,2.34,0.47,1.05,1.44
95II15,3357,2893,143,25,8,96,22,41,129,86.18,4.26,0.74,0.24,2.86,0.66,1.22,3.84
95II16,2126,1997,53,14,1,11,10,18,22,93.93,2.49,0.66,0.05,0.52,0.47,0.85,1.03
95II17,2493,2292,79,24,1,15,13,14,55,91.94,3.17,0.96,0.04,0.60,0.52,0.56,2.21
95II18,2226,2001,61,24,1,12,17,32,78,89.89,2.74,1.08,0.04,0.54,0.76,1.44,3.50
95II19,3770,3525,93,37,3,28,10,20,54,93.50,2.47,0.98,0.08,0.74,0.27,0.53,1.43
95II20,2780,2388,75,31,5,78,8,69,126,85.90,2.70,1.12,0.18,2.81,0.29,2.48,4.53
95II21,2419,2262,73,25,1,7,9,10,32,93.51,3.02,1.03,0.04,0.29,0.37,0.41,1.32
95II22,2248,2072,66,12,1,17,15,29,36,92.17,2.94,0.53,0.04,0.76,0.67,1.29,1.60
95II23,2190,1937,75,14,2,62,13,27,60,88.45,3.42,0.64,0.09,2.83,0.59,1.23,2.74
95JJ01,2499,2320,82,15,3,24,11,6,38,92.84,3.28,0.60,0.12,0.96,0.44,0.24,1.52
95JJ02,2374,2050,129,34,5,55,20,53,28,86.35,5.43,1.43,0.21,2.32,0.84,2.23,1.18
95JJ03,2470,2264,101,39,3,11,17,9,26,91.66,4.09,1.58,0.12,0.45,0.69,0.36,1.05
95JJ04,3111,2790,147,46,7,32,18,14,57,89.68,4.73,1.48,0.23,1.03,0.58,0.45,1.83
95JJ05,1835,1541,54,8,2,19,9,144,58,83.98,2.94,0.44,0.11,1.04,0.49,7.85,3.16
95JJ06,2472,2140,96,28,4,22,9,145,28,86.57,3.88,1.13,0.16,0.89,0.36,5.87,1.13
95JJ07,2665,2420,86,36,4,19,9,65,26,90.81,3.23,1.35,0.15,0.71,0.34,2.44,0.98
95JJ08,3276,2925,142,41,8,68,20,23,49,89.29,4.33,1.25,0.24,2.08,0.61,0.70,1.50
95JJ09,1990,1837,76,19,1,20,4,8,25,92.31,3.82,0.95,0.05,1.01,0.20,0.40,1.26
95JJ10,2795,2632,62,19,0,31,2,29,20,94.17,2.22,0.68,0,1.11,0.07,1.04,0.72
95JJ11,3770,3294,191,41,15,73,22,62,72,87.37,5.07,1.09,0.40,1.94,0.58,1.64,1.91
95JJ12,2724,2469,67,30,3,36,1,83,35,90.64,2.46,1.10,0.11,1.32,0.04,3.05,1.28
95JJ13,3895,3419,167,48,9,62,23,72,95,87.78,4.29,1.23,0.23,1.59,0.59,1.85,2.44
95JJ14,2325,2157,83,16,4,28,9,2,26,92.77,3.57,0.69,0.17,1.20,0.39,0.09,1.12
95JJ15,1879,1542,64,28,3,50,10,110,72,82.06,3.41,1.49,0.16,2.66,0.53,5.85,3.83
95JJ16,1799,1534,104,24,2,54,10,24,47,85.27,5.78,1.33,0.11,3.00,0.56,1.33,2.61
95JJ17,2455,2274,94,27,0,30,9,2,19,92.63,3.83,1.10,0,1.22,0.37,0.08,0.77
95JJ18,2032,1725,126,31,1,26,16,68,39,84.89,6.20,1.53,0.05,1.28,0.79,3.35,1.92
95JJ19,2942,2527,128,26,12,136,20,23,70,85.89,4.35,0.88,0.41,4.62,0.68,0.78,2.38
95JJ20,4092,3686,182,52,8,48,22,37,57,90.08,4.45,1.27,0.20,1.17,0.54,0.90,1.39
95JJ21,2873,2434,133,33,7,80,17,32,137,84.72,4.63,1.15,0.24,2.78,0.59,1.11,4.77
95JJ22,2794,2397,167,35,6,54,18,57,60,85.79,5.98,1.25,0.21,1.93,0.64,2.04,2.15
95KK01,2578,2464,51,7,2,31,1,8,14,95.58,1.98,0.27,0.08,1.20,0.04,0.31,0.54
95KK02,2029,1933,33,7,3,12,5,25,11,95.27,1.63,0.34,0.15,0.59,0.25,1.23,0.54
95KK03,2357,2222,67,6,0,35,1,12,14,94.27,2.84,0.25,0,1.48,0.04,0.51,0.59
95KK04,2787,2309,100,20,2,58,50,206,42,82.85,3.59,0.72,0.07,2.08,1.79,7.39,1.51
95KK05,2616,2488,56,11,1,24,1,11,24,95.11,2.14,0.42,0.04,0.92,0.04,0.42,0.92
95KK06,1885,1663,59,22,1,16,25,83,16,88.22,3.13,1.17,0.05,0.85,1.33,4.40,0.85
95KK07,2045,1970,31,4,2,16,3,11,8,96.33,1.52,0.20,0.10,0.78,0.15,0.54,0.39
