GeographyCode,KS603NI0001,KS603NI0002,KS603NI0003,KS603NI0004,KS603NI0005,KS603NI0006,KS603NI0007,KS603NI0008,KS603NI0009,KS603NI0010,KS603NI0011,KS603NI0012,KS603NI0013,KS603NI0014,KS603NI0015,KS603NI0016,KS603NI0017,KS603NI0018,KS603NI0019,KS603NI0020,KS603NI0021,KS603NI0022,KS603NI0023,KS603NI0024,KS603NI0025,KS603NI0026,KS603NI0027,KS603NI0028,KS603NI0029,KS603NI0030,KS603NI0031
95AA14,855,198,270,53,15,39,125,42,53,45,15,172,5,3,3,6,23.16,31.58,6.20,1.75,4.56,14.62,4.91,6.20,5.26,1.75,20.12,33.33,20.00,20.00,40.00
95AA15,1566,333,617,61,53,59,133,57,105,107,41,170,12,3,7,24,21.26,39.40,3.90,3.38,3.77,8.49,3.64,6.70,6.83,2.62,10.86,22.64,5.66,13.21,45.28
95AA16,702,159,208,13,21,18,125,27,51,59,21,67,6,1,2,8,22.65,29.63,1.85,2.99,2.56,17.81,3.85,7.26,8.40,2.99,9.54,28.57,4.76,9.52,38.10
95AA17,837,190,275,18,44,20,130,32,54,56,18,102,11,4,6,22,22.70,32.86,2.15,5.26,2.39,15.53,3.82,6.45,6.69,2.15,12.19,25.00,9.09,13.64,50.00
95AA18,936,163,285,56,10,23,240,42,65,34,18,210,0,3,0,5,17.41,30.45,5.98,1.07,2.46,25.64,4.49,6.94,3.63,1.92,22.44,0,30.00,0,50.00
95AA19,952,201,288,31,23,42,97,74,90,72,34,131,9,4,6,11,21.11,30.25,3.26,2.42,4.41,10.19,7.77,9.45,7.56,3.57,13.76,39.13,17.39,26.09,47.83
95BB01,1340,335,467,76,26,52,175,66,67,59,17,241,8,7,4,10,25.00,34.85,5.67,1.94,3.88,13.06,4.93,5.00,4.40,1.27,17.99,30.77,26.92,15.38,38.46
95BB02,847,186,217,24,25,32,167,42,61,65,28,108,1,3,3,16,21.96,25.62,2.83,2.95,3.78,19.72,4.96,7.20,7.67,3.31,12.75,4.00,12.00,12.00,64.00
95BB03,1576,314,432,60,39,29,355,56,125,106,60,234,12,5,6,17,19.92,27.41,3.81,2.47,1.84,22.53,3.55,7.93,6.73,3.81,14.85,30.77,12.82,15.38,43.59
95BB04,1167,255,294,55,27,38,305,53,77,45,18,227,10,6,3,11,21.85,25.19,4.71,2.31,3.26,26.14,4.54,6.60,3.86,1.54,19.45,37.04,22.22,11.11,40.74
95BB05,1296,305,376,108,28,45,226,42,82,62,22,240,8,7,4,6,23.53,29.01,8.33,2.16,3.47,17.44,3.24,6.33,4.78,1.70,18.52,28.57,25.00,14.29,21.43
95BB06,1086,228,329,29,35,28,193,39,76,99,30,117,15,4,6,12,20.99,30.29,2.67,3.22,2.58,17.77,3.59,7.00,9.12,2.76,10.77,42.86,11.43,17.14,34.29
95BB07,1103,250,336,51,35,31,207,36,80,58,19,143,7,11,4,19,22.67,30.46,4.62,3.17,2.81,18.77,3.26,7.25,5.26,1.72,12.96,20.00,31.43,11.43,54.29
95BB08,1022,261,302,37,18,31,180,43,60,71,19,128,7,4,2,5,25.54,29.55,3.62,1.76,3.03,17.61,4.21,5.87,6.95,1.86,12.52,38.89,22.22,11.11,27.78
95BB09,1147,261,392,56,19,40,247,42,44,26,20,230,6,2,6,6,22.76,34.18,4.88,1.66,3.49,21.53,3.66,3.84,2.27,1.74,20.05,31.58,10.53,31.58,31.58
95BB10,1265,246,365,97,23,27,310,51,67,51,28,273,6,6,3,8,19.45,28.85,7.67,1.82,2.13,24.51,4.03,5.30,4.03,2.21,21.58,26.09,26.09,13.04,34.78
95BB11,1120,261,286,41,34,36,258,35,63,79,27,165,13,6,11,15,23.30,25.54,3.66,3.04,3.21,23.04,3.13,5.63,7.05,2.41,14.73,38.24,17.65,32.35,44.12
95BB12,1086,251,253,46,42,32,220,56,96,63,27,168,17,4,6,19,23.11,23.30,4.24,3.87,2.95,20.26,5.16,8.84,5.80,2.49,15.47,40.48,9.52,14.29,45.24
95BB13,1692,422,521,66,48,66,268,81,107,87,26,257,15,6,8,19,24.94,30.79,3.90,2.84,3.90,15.84,4.79,6.32,5.14,1.54,15.19,31.25,12.50,16.67,39.58
95BB14,1144,256,362,94,14,35,212,64,58,27,22,266,5,3,2,5,22.38,31.64,8.22,1.22,3.06,18.53,5.59,5.07,2.36,1.92,23.25,35.71,21.43,14.29,35.71
95BB15,1276,246,363,79,37,51,210,63,107,86,34,184,6,7,3,15,19.28,28.45,6.19,2.90,4.00,16.46,4.94,8.39,6.74,2.66,14.42,16.22,18.92,8.11,40.54
95BB16,1129,252,331,81,8,29,242,61,76,25,24,247,2,1,1,2,22.32,29.32,7.17,0.71,2.57,21.43,5.40,6.73,2.21,2.13,21.88,25.00,12.50,12.50,25.00
95BB17,1336,342,413,73,44,32,183,61,91,70,27,196,12,7,7,18,25.60,30.91,5.46,3.29,2.40,13.70,4.57,6.81,5.24,2.02,14.67,27.27,15.91,15.91,40.91
95BB18,1564,336,474,90,35,46,288,64,103,100,28,274,8,5,4,17,21.48,30.31,5.75,2.24,2.94,18.41,4.09,6.59,6.39,1.79,17.52,22.86,14.29,11.43,48.57
95BB19,1770,497,596,80,40,66,211,79,107,65,29,319,16,1,6,17,28.08,33.67,4.52,2.26,3.73,11.92,4.46,6.05,3.67,1.64,18.02,40.00,2.50,15.00,42.50
95BB20,1216,236,342,55,40,28,225,62,83,104,41,222,19,4,9,17,19.41,28.13,4.52,3.29,2.30,18.50,5.10,6.83,8.55,3.37,18.26,47.50,10.00,22.50,42.50
95BB21,1740,389,489,77,46,60,314,71,138,111,45,244,10,13,4,20,22.36,28.10,4.43,2.64,3.45,18.05,4.08,7.93,6.38,2.59,14.02,21.74,28.26,8.70,43.48
95BB22,1164,282,312,31,69,28,131,62,109,94,46,115,24,10,9,39,24.23,26.80,2.66,5.93,2.41,11.25,5.33,9.36,8.08,3.95,9.88,34.78,14.49,13.04,56.52
95BB23,1172,285,350,58,17,39,261,60,54,30,18,218,10,0,5,6,24.32,29.86,4.95,1.45,3.33,22.27,5.12,4.61,2.56,1.54,18.60,58.82,0,29.41,35.29
95CC01,935,172,266,34,43,40,138,51,68,80,43,116,10,6,8,22,18.40,28.45,3.64,4.60,4.28,14.76,5.45,7.27,8.56,4.60,12.41,23.26,13.95,18.60,51.16
95CC02,936,196,298,62,21,47,114,65,65,49,19,204,5,2,3,8,20.94,31.84,6.62,2.24,5.02,12.18,6.94,6.94,5.24,2.03,21.79,23.81,9.52,14.29,38.10
95CC03,1026,216,245,19,72,34,104,68,111,115,42,123,21,16,16,35,21.05,23.88,1.85,7.02,3.31,10.14,6.63,10.82,11.21,4.09,11.99,29.17,22.22,22.22,48.61
95CC04,811,182,218,43,28,34,97,68,76,38,27,142,8,2,6,12,22.44,26.88,5.30,3.45,4.19,11.96,8.38,9.37,4.69,3.33,17.51,28.57,7.14,21.43,42.86
95CC05,956,200,257,53,22,30,149,81,73,57,34,154,6,6,6,8,20.92,26.88,5.54,2.30,3.14,15.59,8.47,7.64,5.96,3.56,16.11,27.27,27.27,27.27,36.36
95CC06,1072,207,383,41,39,27,185,50,58,58,24,199,13,5,3,20,19.31,35.73,3.82,3.64,2.52,17.26,4.66,5.41,5.41,2.24,18.56,33.33,12.82,7.69,51.28
95CC07,1188,244,341,52,46,43,126,82,137,70,47,200,14,3,10,21,20.54,28.70,4.38,3.87,3.62,10.61,6.90,11.53,5.89,3.96,16.84,30.43,6.52,21.74,45.65
95CC08,938,176,250,22,52,23,134,67,92,75,47,131,13,9,11,28,18.76,26.65,2.35,5.54,2.45,14.29,7.14,9.81,8.00,5.01,13.97,25.00,17.31,21.15,53.85
95CC09,1225,271,391,91,23,33,185,79,77,47,28,251,9,1,5,8,22.12,31.92,7.43,1.88,2.69,15.10,6.45,6.29,3.84,2.29,20.49,39.13,4.35,21.74,34.78
95CC10,889,178,273,61,19,27,184,53,45,34,15,188,7,4,3,6,20.02,30.71,6.86,2.14,3.04,20.70,5.96,5.06,3.82,1.69,21.15,36.84,21.05,15.79,31.58
95CC11,672,118,191,16,37,10,120,36,65,48,31,75,7,7,9,18,17.56,28.42,2.38,5.51,1.49,17.86,5.36,9.67,7.14,4.61,11.16,18.92,18.92,24.32,48.65
95CC12,944,219,281,55,21,33,136,59,61,52,27,172,7,2,4,10,23.20,29.77,5.83,2.22,3.50,14.41,6.25,6.46,5.51,2.86,18.22,33.33,9.52,19.05,47.62
95CC13,859,199,255,46,27,35,105,59,67,45,21,156,9,3,6,12,23.17,29.69,5.36,3.14,4.07,12.22,6.87,7.80,5.24,2.44,18.16,33.33,11.11,22.22,44.44
95CC14,1082,272,339,52,21,36,154,43,72,71,22,179,9,2,2,11,25.14,31.33,4.81,1.94,3.33,14.23,3.97,6.65,6.56,2.03,16.54,42.86,9.52,9.52,52.38
95CC15,1012,225,290,64,19,31,150,63,79,65,26,184,7,4,4,7,22.23,28.66,6.32,1.88,3.06,14.82,6.23,7.81,6.42,2.57,18.18,36.84,21.05,21.05,36.84
95CC16,1002,227,276,42,29,39,147,58,75,85,24,165,8,3,5,15,22.65,27.54,4.19,2.89,3.89,14.67,5.79,7.49,8.48,2.40,16.47,27.59,10.34,17.24,51.72
95CC17,944,232,286,64,25,42,116,58,61,45,15,185,10,2,4,11,24.58,30.30,6.78,2.65,4.45,12.29,6.14,6.46,4.77,1.59,19.60,40.00,8.00,16.00,44.00
95CC18,901,179,286,44,27,17,158,67,48,48,27,175,5,7,4,13,19.87,31.74,4.88,3.00,1.89,17.54,7.44,5.33,5.33,3.00,19.42,18.52,25.93,14.81,48.15
95CC19,939,220,282,58,15,34,119,61,65,61,24,196,1,1,1,8,23.43,30.03,6.18,1.60,3.62,12.67,6.50,6.92,6.50,2.56,20.87,6.67,6.67,6.67,53.33
95CC20,1118,267,354,54,33,32,155,64,74,61,24,184,5,6,2,15,23.88,31.66,4.83,2.95,2.86,13.86,5.72,6.62,5.46,2.15,16.46,15.15,18.18,6.06,45.45
95CC21,1058,241,311,58,34,24,177,47,71,67,28,175,13,6,9,16,22.78,29.40,5.48,3.21,2.27,16.73,4.44,6.71,6.33,2.65,16.54,38.24,17.65,26.47,47.06
95CC22,646,141,178,12,27,22,113,34,36,49,34,92,8,4,3,10,21.83,27.55,1.86,4.18,3.41,17.49,5.26,5.57,7.59,5.26,14.24,29.63,14.81,11.11,37.04
95DD01,783,155,216,31,20,15,210,30,47,36,23,171,6,5,3,8,19.80,27.59,3.96,2.55,1.92,26.82,3.83,6.00,4.60,2.94,21.84,30.00,25.00,15.00,40.00
95DD02,1451,334,523,63,41,47,218,52,77,65,31,228,18,3,2,23,23.02,36.04,4.34,2.83,3.24,15.02,3.58,5.31,4.48,2.14,15.71,43.90,7.32,4.88,56.10
95DD03,1347,277,478,88,21,43,246,53,77,38,26,283,5,5,2,10,20.56,35.49,6.53,1.56,3.19,18.26,3.93,5.72,2.82,1.93,21.01,23.81,23.81,9.52,47.62
95DD04,742,177,157,14,31,24,125,30,89,64,31,82,6,2,6,16,23.85,21.16,1.89,4.18,3.23,16.85,4.04,11.99,8.63,4.18,11.05,19.35,6.45,19.35,51.61
95DD05,686,161,136,19,33,23,100,27,94,59,34,70,12,8,5,18,23.47,19.83,2.77,4.81,3.35,14.58,3.94,13.70,8.60,4.96,10.20,36.36,24.24,15.15,54.55
95DD06,947,194,291,42,21,28,229,43,43,33,23,185,14,2,5,4,20.49,30.73,4.44,2.22,2.96,24.18,4.54,4.54,3.48,2.43,19.54,66.67,9.52,23.81,19.05
95DD07,1225,284,346,42,26,34,270,57,85,50,31,256,5,1,3,13,23.18,28.24,3.43,2.12,2.78,22.04,4.65,6.94,4.08,2.53,20.90,19.23,3.85,11.54,50.00
95DD08,766,160,253,16,23,16,111,33,37,84,33,87,5,4,3,8,20.89,33.03,2.09,3.00,2.09,14.49,4.31,4.83,10.97,4.31,11.36,21.74,17.39,13.04,34.78
95DD09,902,223,259,63,9,19,160,59,51,36,23,194,2,2,0,7,24.72,28.71,6.98,1.00,2.11,17.74,6.54,5.65,3.99,2.55,21.51,22.22,22.22,0,77.78
95DD10,1067,245,313,39,38,34,196,40,67,64,31,136,11,9,3,18,22.96,29.33,3.66,3.56,3.19,18.37,3.75,6.28,6.00,2.91,12.75,28.95,23.68,7.89,47.37
95DD11,866,179,254,18,42,19,92,52,105,73,32,97,12,3,9,17,20.67,29.33,2.08,4.85,2.19,10.62,6.00,12.12,8.43,3.70,11.20,28.57,7.14,21.43,40.48
95DD12,874,214,239,50,13,34,144,49,77,35,19,176,3,2,2,5,24.49,27.35,5.72,1.49,3.89,16.48,5.61,8.81,4.00,2.17,20.14,23.08,15.38,15.38,38.46
95DD13,607,132,191,10,19,10,106,24,59,44,12,73,4,5,5,11,21.75,31.47,1.65,3.13,1.65,17.46,3.95,9.72,7.25,1.98,12.03,21.05,26.32,26.32,57.89
95DD14,1219,284,408,78,20,44,204,62,59,45,15,262,6,4,2,12,23.30,33.47,6.40,1.64,3.61,16.74,5.09,4.84,3.69,1.23,21.49,30.00,20.00,10.00,60.00
95DD15,1227,279,399,59,38,41,161,81,98,50,21,245,10,7,4,23,22.74,32.52,4.81,3.10,3.34,13.12,6.60,7.99,4.07,1.71,19.97,26.32,18.42,10.53,60.53
95DD16,1034,260,317,74,14,49,152,50,56,43,19,203,3,1,2,7,25.15,30.66,7.16,1.35,4.74,14.70,4.84,5.42,4.16,1.84,19.63,21.43,7.14,14.29,50.00
95DD17,1215,283,394,81,22,50,166,76,76,43,24,242,5,4,3,14,23.29,32.43,6.67,1.81,4.12,13.66,6.26,6.26,3.54,1.98,19.92,22.73,18.18,13.64,63.64
95DD18,714,156,197,32,28,16,150,17,39,49,30,115,6,6,4,16,21.85,27.59,4.48,3.92,2.24,21.01,2.38,5.46,6.86,4.20,16.11,21.43,21.43,14.29,57.14
95DD19,1236,292,409,58,27,29,188,49,83,76,25,159,8,2,2,15,23.62,33.09,4.69,2.18,2.35,15.21,3.96,6.72,6.15,2.02,12.86,29.63,7.41,7.41,55.56
95DD20,648,152,146,12,27,18,110,26,55,70,32,72,10,2,3,14,23.46,22.53,1.85,4.17,2.78,16.98,4.01,8.49,10.80,4.94,11.11,37.04,7.41,11.11,51.85
95DD21,813,183,286,26,32,28,136,28,52,23,19,118,5,5,5,18,22.51,35.18,3.20,3.94,3.44,16.73,3.44,6.40,2.83,2.34,14.51,15.63,15.63,15.63,56.25
95DD22,1123,236,336,65,24,37,173,69,94,60,29,205,10,2,4,10,21.02,29.92,5.79,2.14,3.29,15.41,6.14,8.37,5.34,2.58,18.25,41.67,8.33,16.67,41.67
95DD23,855,219,256,68,16,29,131,49,52,21,14,169,8,3,3,2,25.61,29.94,7.95,1.87,3.39,15.32,5.73,6.08,2.46,1.64,19.77,50.00,18.75,18.75,12.50
95DD24,999,232,319,48,25,32,150,47,64,56,26,162,11,3,2,18,23.22,31.93,4.80,2.50,3.20,15.02,4.70,6.41,5.61,2.60,16.22,44.00,12.00,8.00,72.00
95EE01,660,114,196,41,20,15,89,68,76,25,16,101,2,4,3,11,17.27,29.70,6.21,3.03,2.27,13.48,10.30,11.52,3.79,2.42,15.30,10.00,20.00,15.00,55.00
95EE02,755,154,206,48,25,24,95,37,79,58,29,126,5,5,0,16,20.40,27.28,6.36,3.31,3.18,12.58,4.90,10.46,7.68,3.84,16.69,20.00,20.00,0,64.00
95EE03,776,142,215,23,28,20,121,39,76,81,31,109,6,4,4,16,18.30,27.71,2.96,3.61,2.58,15.59,5.03,9.79,10.44,3.99,14.05,21.43,14.29,14.29,57.14
95EE04,738,147,247,29,22,25,101,47,72,29,19,121,5,5,5,9,19.92,33.47,3.93,2.98,3.39,13.69,6.37,9.76,3.93,2.57,16.40,22.73,22.73,22.73,40.91
95EE05,549,131,136,40,12,13,88,38,45,30,16,92,2,4,1,7,23.86,24.77,7.29,2.19,2.37,16.03,6.92,8.20,5.46,2.91,16.76,16.67,33.33,8.33,58.33
95EE06,794,161,253,36,18,20,88,85,77,34,22,129,3,5,1,17,20.28,31.86,4.53,2.27,2.52,11.08,10.71,9.70,4.28,2.77,16.25,16.67,27.78,5.56,94.44
95EE07,676,145,179,21,24,9,130,40,64,45,19,81,5,3,4,16,21.45,26.48,3.11,3.55,1.33,19.23,5.92,9.47,6.66,2.81,11.98,20.83,12.50,16.67,66.67
95EE08,636,124,182,36,16,10,130,37,36,42,23,120,5,4,2,9,19.50,28.62,5.66,2.52,1.57,20.44,5.82,5.66,6.60,3.62,18.87,31.25,25.00,12.50,56.25
95EE09,650,145,177,35,16,13,84,61,56,40,23,131,2,2,3,9,22.31,27.23,5.38,2.46,2.00,12.92,9.38,8.62,6.15,3.54,20.15,12.50,12.50,18.75,56.25
95EE10,626,118,194,27,15,13,89,39,66,38,27,81,6,1,4,8,18.85,30.99,4.31,2.40,2.08,14.22,6.23,10.54,6.07,4.31,12.94,40.00,6.67,26.67,53.33
95EE11,589,104,169,44,12,17,101,40,61,27,14,109,2,3,2,7,17.66,28.69,7.47,2.04,2.89,17.15,6.79,10.36,4.58,2.38,18.51,16.67,25.00,16.67,58.33
95EE12,988,199,270,31,43,31,126,58,92,97,41,109,4,3,5,25,20.14,27.33,3.14,4.35,3.14,12.75,5.87,9.31,9.82,4.15,11.03,9.30,6.98,11.63,58.14
95EE13,533,89,118,27,11,7,136,31,43,47,24,88,3,2,3,4,16.70,22.14,5.07,2.06,1.31,25.52,5.82,8.07,8.82,4.50,16.51,27.27,18.18,27.27,36.36
95EE14,966,205,270,59,38,21,124,61,84,75,29,155,15,4,9,15,21.22,27.95,6.11,3.93,2.17,12.84,6.31,8.70,7.76,3.00,16.05,39.47,10.53,23.68,39.47
95EE15,602,137,153,43,26,13,100,40,45,25,20,127,6,4,4,12,22.76,25.42,7.14,4.32,2.16,16.61,6.64,7.48,4.15,3.32,21.10,23.08,15.38,15.38,46.15
95EE16,722,174,208,44,17,16,92,42,67,45,17,113,1,1,2,10,24.10,28.81,6.09,2.35,2.22,12.74,5.82,9.28,6.23,2.35,15.65,5.88,5.88,11.76,58.82
95FF01,1737,412,622,88,47,55,228,81,105,72,27,302,11,3,5,22,23.72,35.81,5.07,2.71,3.17,13.13,4.66,6.04,4.15,1.55,17.39,23.40,6.38,10.64,46.81
95FF02,925,215,270,60,15,36,123,50,76,48,32,175,5,1,1,4,23.24,29.19,6.49,1.62,3.89,13.30,5.41,8.22,5.19,3.46,18.92,33.33,6.67,6.67,26.67
95FF03,1133,269,379,33,40,37,134,45,85,82,29,153,15,3,6,19,23.74,33.45,2.91,3.53,3.27,11.83,3.97,7.50,7.24,2.56,13.50,37.50,7.50,15.00,47.50
95FF04,922,215,282,76,16,36,111,62,58,46,20,207,4,1,3,9,23.32,30.59,8.24,1.74,3.90,12.04,6.72,6.29,4.99,2.17,22.45,25.00,6.25,18.75,56.25
95FF05,940,191,323,35,19,14,168,55,58,64,13,144,5,1,0,12,20.32,34.36,3.72,2.02,1.49,17.87,5.85,6.17,6.81,1.38,15.32,26.32,5.26,0,63.16
95FF06,1436,358,514,96,32,33,171,73,82,55,22,270,9,6,3,11,24.93,35.79,6.69,2.23,2.30,11.91,5.08,5.71,3.83,1.53,18.80,28.13,18.75,9.38,34.38
95FF07,1045,256,262,22,52,21,133,63,78,119,39,124,17,9,4,27,24.50,25.07,2.11,4.98,2.01,12.73,6.03,7.46,11.39,3.73,11.87,32.69,17.31,7.69,51.92
95FF08,859,172,236,38,32,29,162,44,53,71,22,129,8,7,11,10,20.02,27.47,4.42,3.73,3.38,18.86,5.12,6.17,8.27,2.56,15.02,25.00,21.88,34.38,31.25
95FF09,892,169,247,40,27,26,131,39,83,102,28,117,8,3,5,13,18.95,27.69,4.48,3.03,2.91,14.69,4.37,9.30,11.43,3.14,13.12,29.63,11.11,18.52,48.15
95FF10,1228,285,419,87,28,41,133,54,86,58,37,208,10,2,2,16,23.21,34.12,7.08,2.28,3.34,10.83,4.40,7.00,4.72,3.01,16.94,35.71,7.14,7.14,57.14
95FF11,890,200,292,71,13,22,100,38,85,53,16,156,3,2,0,7,22.47,32.81,7.98,1.46,2.47,11.24,4.27,9.55,5.96,1.80,17.53,23.08,15.38,0,53.85
95FF12,1022,204,337,58,19,40,160,48,63,74,19,172,5,4,0,8,19.96,32.97,5.68,1.86,3.91,15.66,4.70,6.16,7.24,1.86,16.83,26.32,21.05,0,42.11
95FF13,971,202,298,69,20,26,160,46,72,50,28,187,8,6,4,6,20.80,30.69,7.11,2.06,2.68,16.48,4.74,7.42,5.15,2.88,19.26,40.00,30.00,20.00,30.00
95FF14,847,177,270,70,15,25,159,32,56,28,15,215,9,3,0,6,20.90,31.88,8.26,1.77,2.95,18.77,3.78,6.61,3.31,1.77,25.38,60.00,20.00,0,40.00
95FF15,938,213,264,34,26,25,158,45,83,54,36,141,6,2,1,8,22.71,28.14,3.62,2.77,2.67,16.84,4.80,8.85,5.76,3.84,15.03,23.08,7.69,3.85,30.77
95FF16,818,189,257,32,16,27,160,25,49,46,17,163,8,1,1,6,23.11,31.42,3.91,1.96,3.30,19.56,3.06,5.99,5.62,2.08,19.93,50.00,6.25,6.25,37.50
95FF17,672,128,190,25,19,17,128,28,40,73,24,76,3,3,2,11,19.05,28.27,3.72,2.83,2.53,19.05,4.17,5.95,10.86,3.57,11.31,15.79,15.79,10.53,57.89
95GG01,1878,388,492,35,41,68,346,96,128,224,60,260,9,11,3,28,20.66,26.20,1.86,2.18,3.62,18.42,5.11,6.82,11.93,3.19,13.84,21.95,26.83,7.32,68.29
95GG02,2267,474,319,19,126,85,266,167,301,387,123,202,40,15,39,56,20.91,14.07,0.84,5.56,3.75,11.73,7.37,13.28,17.07,5.43,8.91,31.75,11.90,30.95,44.44
95GG03,2282,441,887,141,43,77,354,94,102,111,32,570,10,6,7,19,19.33,38.87,6.18,1.88,3.37,15.51,4.12,4.47,4.86,1.40,24.98,23.26,13.95,16.28,44.19
95GG04,1855,371,379,21,93,69,217,99,240,267,99,174,31,13,26,46,20.00,20.43,1.13,5.01,3.72,11.70,5.34,12.94,14.39,5.34,9.38,33.33,13.98,27.96,49.46
95GG05,2332,381,1096,120,87,118,174,96,106,95,59,517,25,13,8,39,16.34,47.00,5.15,3.73,5.06,7.46,4.12,4.55,4.07,2.53,22.17,28.74,14.94,9.20,44.83
95GG06,2164,499,652,41,79,81,262,118,154,208,70,281,30,5,16,38,23.06,30.13,1.89,3.65,3.74,12.11,5.45,7.12,9.61,3.23,12.99,37.97,6.33,20.25,48.10
95GG07,2149,478,494,20,85,117,242,134,224,261,94,241,29,9,15,34,22.24,22.99,0.93,3.96,5.44,11.26,6.24,10.42,12.15,4.37,11.21,34.12,10.59,17.65,40.00
95GG08,1841,428,527,50,84,57,262,105,145,127,56,250,22,12,22,36,23.25,28.63,2.72,4.56,3.10,14.23,5.70,7.88,6.90,3.04,13.58,26.19,14.29,26.19,42.86
95GG09,2330,498,800,93,56,76,370,114,133,140,50,442,13,9,7,26,21.37,34.33,3.99,2.40,3.26,15.88,4.89,5.71,6.01,2.15,18.97,23.21,16.07,12.50,46.43
95GG10,1539,292,483,16,80,96,168,108,118,132,46,236,22,15,7,32,18.97,31.38,1.04,5.20,6.24,10.92,7.02,7.67,8.58,2.99,15.33,27.50,18.75,8.75,40.00
95GG11,2106,399,795,63,96,55,271,69,144,141,73,380,22,12,18,41,18.95,37.75,2.99,4.56,2.61,12.87,3.28,6.84,6.70,3.47,18.04,22.92,12.50,18.75,42.71
95GG12,3821,358,761,74,145,1235,115,735,144,181,73,1087,62,9,40,46,9.37,19.92,1.94,3.79,32.32,3.01,19.24,3.77,4.74,1.91,28.45,42.76,6.21,27.59,31.72
95GG13,1766,385,555,64,56,70,264,67,113,122,70,298,16,7,12,27,21.80,31.43,3.62,3.17,3.96,14.95,3.79,6.40,6.91,3.96,16.87,28.57,12.50,21.43,48.21
95GG14,1803,415,608,86,35,79,290,128,70,58,34,424,13,7,5,16,23.02,33.72,4.77,1.94,4.38,16.08,7.10,3.88,3.22,1.89,23.52,37.14,20.00,14.29,45.71
95GG15,2165,417,814,130,50,55,398,94,104,65,38,517,11,11,5,23,19.26,37.60,6.00,2.31,2.54,18.38,4.34,4.80,3.00,1.76,23.88,22.00,22.00,10.00,46.00
95GG16,1978,437,633,62,70,73,233,123,145,144,58,352,19,12,11,30,22.09,32.00,3.13,3.54,3.69,11.78,6.22,7.33,7.28,2.93,17.80,27.14,17.14,15.71,42.86
95GG17,1973,420,489,36,82,69,295,118,184,195,85,243,23,9,15,43,21.29,24.78,1.82,4.16,3.50,14.95,5.98,9.33,9.88,4.31,12.32,28.05,10.98,18.29,52.44
