GeographyCode,DC2251NI0001,DC2251NI0002,DC2251NI0003,DC2251NI0004,DC2251NI0005,DC2251NI0006,DC2251NI0007,DC2251NI0008,DC2251NI0009,DC2251NI0010,DC2251NI0011,DC2251NI0012,DC2251NI0013,DC2251NI0014,DC2251NI0015,DC2251NI0016,DC2251NI0017,DC2251NI0018,DC2251NI0019,DC2251NI0020,DC2251NI0021,DC2251NI0022,DC2251NI0023,DC2251NI0024,DC2251NI0025,DC2251NI0026,DC2251NI0027,DC2251NI0028,DC2251NI0029,DC2251NI0030,DC2251NI0031,DC2251NI0032,DC2251NI0033,DC2251NI0034,DC2251NI0035,DC2251NI0036,DC2251NI0037,DC2251NI0038,DC2251NI0039,DC2251NI0040,DC2251NI0041,DC2251NI0042,DC2251NI0043,DC2251NI0044,DC2251NI0045,DC2251NI0046,DC2251NI0047,DC2251NI0048,DC2251NI0049,DC2251NI0050,DC2251NI0051,DC2251NI0052,DC2251NI0053,DC2251NI0054,DC2251NI0055,DC2251NI0056,DC2251NI0057,DC2251NI0058,DC2251NI0059,DC2251NI0060,DC2251NI0061,DC2251NI0062,DC2251NI0063,DC2251NI0064,DC2251NI0065,DC2251NI0066,DC2251NI0067,DC2251NI0068,DC2251NI0069,DC2251NI0070,DC2251NI0071,DC2251NI0072,DC2251NI0073,DC2251NI0074,DC2251NI0075,DC2251NI0076,DC2251NI0077,DC2251NI0078,DC2251NI0079,DC2251NI0080,DC2251NI0081,DC2251NI0082,DC2251NI0083,DC2251NI0084,DC2251NI0085,DC2251NI0086,DC2251NI0087,DC2251NI0088,DC2251NI0089,DC2251NI0090
95AA11,5364,1875,2300,1191,717,114,278,53,801,335,726,255,300,166,88,17,29,2,97,72,3757,1035,1893,987,607,90,209,32,573,224,447,338,49,20,18,4,7,1,37,22,75,33,23,11,4,3,5,3,12,4,26,15,3,2,0,0,1,2,6,0,7,4,2,0,0,0,2,0,1,0,256,162,19,2,0,0,17,3,60,12,70,33,11,3,0,0,8,10,15,1
95AA12,2775,133,2161,1491,357,31,282,20,332,129,390,20,310,236,29,4,41,0,45,15,2239,81,1783,1228,299,27,229,18,265,92,88,28,30,13,15,0,2,1,14,15,43,1,32,12,13,0,7,0,4,6,4,0,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,2,3,1,0,0,2,0,2,0,4,1,1,0,0,0,1,0,1,1
95AA13,3307,2139,701,400,178,21,102,9,230,228,561,315,160,106,31,5,18,2,42,42,1829,1036,508,284,136,15,73,4,143,138,664,602,19,8,7,1,3,2,13,28,75,48,9,2,3,0,4,0,7,11,6,5,0,0,0,0,0,0,0,1,4,1,2,0,1,0,1,0,1,0,154,129,2,0,0,0,2,1,14,8,14,3,1,0,0,0,1,0,10,0
95AA14,2349,816,1215,836,169,27,183,13,178,127,477,164,262,204,32,4,22,7,21,23,1514,382,901,600,132,23,146,6,132,93,289,236,31,21,2,0,8,0,14,8,51,26,17,11,3,0,3,0,7,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,1,10,1,4,0,0,0,4,0,4,1
95AA15,4186,1586,1542,786,458,69,229,95,696,267,684,265,210,91,82,10,27,3,134,72,2663,771,1250,675,358,53,164,44,448,150,345,257,30,12,12,5,1,5,34,19,52,33,6,4,2,0,0,0,9,4,5,2,2,1,1,0,0,1,0,0,9,4,1,0,0,0,1,0,4,0,306,217,13,1,0,1,11,3,55,18,122,37,30,2,3,0,25,39,12,4
95AA16,1807,291,1128,608,366,34,120,14,256,118,413,50,270,141,100,3,26,1,65,27,1191,126,817,453,254,27,83,5,161,82,49,26,17,6,6,3,2,0,5,1,18,2,13,7,4,0,2,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,85,7,0,2,0,5,1,23,5,14,1,4,1,0,1,2,7,1,1
95AA17,2142,694,852,407,301,45,99,25,395,176,426,122,164,79,59,7,19,7,101,32,1462,405,663,318,236,33,76,16,261,117,141,92,13,7,4,2,0,0,20,16,19,14,2,1,1,0,0,0,2,1,4,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,67,44,3,1,0,0,2,1,11,8,23,16,6,1,0,3,2,1,0,0
95AA18,2439,283,1608,1043,346,61,158,34,348,166,299,31,212,144,37,11,20,3,27,26,1883,164,1302,852,280,46,124,15,278,124,120,61,34,16,10,4,4,2,16,7,80,13,51,28,15,0,8,1,13,2,11,1,5,1,4,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,24,12,3,2,0,0,1,1,3,5,22,1,1,0,0,0,1,12,7,1
95AA19,2687,2335,170,94,37,3,36,3,56,123,740,628,59,39,7,3,10,0,22,31,986,809,85,47,18,0,20,1,16,75,848,803,16,6,7,0,3,2,12,15,55,45,6,1,4,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,11,9,1,1,0,0,0,0,1,0,23,20,1,0,1,0,0,0,1,1,24,21,2,0,0,0,2,0,1,0
95BB01,3609,348,2524,1607,441,114,362,25,523,189,516,57,357,244,59,8,46,3,69,30,2849,199,2074,1320,363,97,294,18,410,148,147,76,41,23,10,1,7,3,17,10,46,6,29,14,8,3,4,0,10,1,16,4,8,2,0,4,2,1,3,0,1,0,1,0,0,0,1,0,0,0,16,5,1,0,1,0,0,0,10,0,18,1,13,4,0,1,8,0,4,0
95BB02,2347,184,1546,861,388,113,184,31,390,196,570,43,378,213,96,26,43,3,100,46,1594,89,1079,608,272,74,125,23,265,138,93,23,54,26,10,11,7,0,10,6,41,0,33,13,10,2,8,0,6,2,3,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,38,27,1,0,0,0,1,0,6,4,8,2,0,0,0,0,0,3,3,0
95BB03,4219,174,3100,1615,903,162,420,45,669,231,796,28,595,330,172,9,84,11,110,52,3213,108,2381,1236,689,146,310,30,521,173,127,24,78,36,27,2,13,1,19,5,42,3,33,9,13,5,6,1,4,1,10,0,6,0,1,0,5,0,4,0,1,0,0,0,0,0,0,1,0,0,19,11,2,2,0,0,0,0,6,0,11,0,5,2,1,0,2,1,5,0
95BB04,3048,173,2174,1160,505,190,319,22,476,203,373,18,273,166,51,27,29,2,51,29,2469,114,1793,941,428,157,267,16,390,156,92,16,47,22,12,5,8,1,15,13,73,13,50,28,13,1,8,0,7,3,11,0,5,2,1,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,23,11,3,0,0,0,3,0,7,2,7,1,3,1,0,0,2,2,1,0
95BB05,3401,79,2559,1451,645,135,328,50,520,193,543,12,412,241,106,19,46,5,83,31,2634,41,2004,1135,508,95,266,41,399,149,135,17,92,50,18,14,10,0,17,9,64,5,41,23,9,5,4,2,15,1,7,0,5,1,3,1,0,0,0,2,1,0,0,0,0,0,0,0,1,0,6,4,2,0,0,1,1,0,0,0,11,0,3,1,1,0,1,2,5,1
95BB06,2870,255,1795,1102,401,106,186,56,520,244,674,57,447,292,95,22,38,2,110,58,1953,135,1267,769,294,79,125,35,356,160,114,34,48,29,9,3,7,0,14,18,36,3,19,11,3,1,4,3,8,3,4,0,0,0,0,0,0,1,2,1,3,0,0,0,0,0,0,1,2,0,51,26,4,0,0,1,3,0,18,3,35,0,10,1,0,0,9,14,10,1
95BB07,2953,86,2155,1353,416,145,241,30,512,170,522,10,375,242,80,15,38,4,91,42,2250,45,1699,1068,326,127,178,19,374,113,72,16,38,26,3,2,7,0,12,6,33,0,21,11,7,1,2,0,8,4,9,2,4,2,0,0,2,0,0,3,3,0,1,0,0,0,1,1,1,0,39,12,5,0,0,0,5,0,20,2,25,1,12,4,0,0,8,6,6,0
95BB08,2625,122,1931,1241,385,119,186,31,407,134,498,13,381,241,66,20,54,6,70,28,1986,57,1501,972,306,95,128,17,308,103,63,19,29,10,12,3,4,1,12,2,18,0,9,7,1,1,0,1,7,1,3,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,39,29,6,6,0,0,0,0,4,0,17,4,2,2,0,0,0,5,6,0
95BB09,2943,107,2149,1354,451,107,237,12,540,135,376,14,286,201,49,12,24,1,55,20,2388,46,1790,1114,381,90,205,9,446,97,56,18,28,15,8,3,2,0,7,3,55,1,36,18,12,2,4,0,10,8,12,2,4,2,1,0,1,0,6,0,4,0,0,0,0,0,0,1,1,2,32,19,1,1,0,0,0,0,11,1,20,7,4,3,0,0,1,1,4,4
95BB10,3327,192,2278,1178,671,237,192,40,614,203,463,21,321,168,87,44,22,6,77,38,2552,105,1795,935,540,169,151,24,484,144,116,17,62,31,15,14,2,2,22,13,102,2,66,34,22,5,5,6,24,4,17,0,14,8,2,0,4,0,1,2,0,0,0,0,0,0,0,0,0,0,18,3,9,2,3,0,4,0,5,1,59,44,11,0,2,5,4,2,1,1
95BB11,2955,98,2173,1105,711,162,195,37,479,168,579,19,425,213,135,33,44,4,95,36,2218,49,1661,844,557,121,139,24,366,118,86,25,50,29,10,4,7,2,4,5,37,1,23,13,5,4,1,0,8,5,8,0,4,1,2,0,1,2,2,0,1,0,1,0,1,0,0,0,0,0,8,2,3,1,0,0,2,0,3,0,18,2,6,4,1,0,1,5,1,4
95BB12,2776,196,1763,961,448,117,237,53,570,194,604,28,397,248,89,25,35,10,119,50,1968,114,1275,672,337,86,180,30,415,134,109,28,49,24,13,3,9,3,21,8,47,9,32,16,8,2,6,0,5,1,4,0,2,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,26,14,4,0,0,1,3,1,7,0,18,3,4,1,1,0,2,8,3,0
95BB13,4444,256,3056,1703,713,245,395,49,823,260,645,21,448,273,102,28,45,2,134,40,3549,164,2512,1386,596,206,324,39,623,211,124,33,55,26,5,10,14,2,28,6,55,16,26,13,9,1,3,0,13,0,15,2,8,3,0,0,5,2,3,0,2,1,1,0,1,0,0,0,0,0,42,18,1,0,0,0,1,0,21,2,12,1,5,2,0,0,3,4,1,1
95BB14,3116,162,2192,1385,554,68,185,30,591,141,364,24,292,227,46,3,16,2,32,14,2491,96,1794,1111,469,63,151,20,469,112,125,31,55,17,23,1,14,4,27,8,70,9,36,22,10,1,3,0,25,0,17,0,6,1,4,0,1,1,9,1,2,0,0,0,0,0,0,1,0,1,34,1,3,3,0,0,0,0,25,5,13,1,6,4,2,0,0,2,4,0
95BB15,3489,1867,999,520,291,65,123,22,381,220,758,437,210,109,67,8,26,2,72,37,2115,945,741,395,210,54,82,15,270,144,507,411,38,13,11,2,12,3,20,35,51,31,8,3,2,1,2,0,12,0,6,4,0,0,0,0,0,0,1,1,5,5,0,0,0,0,0,0,0,0,32,25,1,0,0,0,1,1,4,1,15,9,1,0,1,0,0,1,2,2
95BB16,3136,130,2278,1452,533,81,212,29,556,143,440,21,334,261,44,5,24,10,53,22,2504,74,1845,1145,455,75,170,16,457,112,90,18,46,26,17,1,2,0,20,6,69,4,41,20,17,0,4,1,21,2,16,2,11,0,0,0,11,0,3,0,0,0,0,0,0,0,0,0,0,0,13,11,0,0,0,0,0,0,2,0,4,0,1,0,0,0,1,2,0,1
95BB17,3556,188,2334,1271,555,166,342,26,787,221,608,16,397,233,78,26,60,3,148,44,2733,123,1840,993,456,132,259,20,589,161,122,27,54,23,13,4,14,1,26,14,45,4,32,15,7,3,7,0,8,1,16,3,7,6,1,0,0,0,5,1,1,0,1,1,0,0,0,0,0,0,25,15,0,0,0,0,0,1,9,0,6,0,3,0,0,1,2,1,2,0
95BB18,4279,135,3032,1695,698,216,423,26,829,257,668,22,473,261,100,41,71,3,118,52,3381,79,2432,1373,566,165,328,20,654,196,130,22,69,36,20,5,8,3,29,7,56,5,37,17,9,5,6,0,12,2,10,0,7,3,1,0,3,0,3,0,6,2,4,2,1,0,1,0,0,0,20,4,5,0,1,0,4,0,11,0,8,1,5,3,0,0,2,0,2,0
95BB19,4788,343,3306,1705,820,329,452,43,879,217,564,45,364,214,79,19,52,1,128,26,3947,224,2813,1443,711,297,362,35,699,176,147,51,58,20,16,8,14,2,23,13,64,9,47,18,13,3,13,0,8,0,20,0,9,7,1,0,1,2,9,0,1,0,1,1,0,0,0,0,0,0,29,10,7,1,0,0,6,0,10,2,16,4,7,1,0,2,4,3,2,0
95BB20,3413,2572,431,193,159,45,34,8,238,164,836,659,85,45,27,8,5,1,34,57,1665,1133,305,139,113,31,22,4,149,74,777,703,20,4,13,0,3,1,28,25,85,54,12,5,3,4,0,0,12,7,9,1,1,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,26,17,5,0,0,1,4,0,4,0,15,5,3,0,3,0,0,2,4,1
95BB21,4719,484,3143,1544,645,273,681,43,758,291,889,58,614,288,128,57,141,4,136,77,3476,273,2416,1197,494,207,518,37,562,188,212,103,60,28,20,6,6,1,26,22,58,22,25,17,3,1,4,0,8,3,12,0,7,3,0,0,4,1,3,1,4,0,4,2,0,0,2,0,0,0,53,27,10,6,0,1,3,0,16,0,15,1,7,3,0,1,3,0,7,0
95BB22,3040,97,2142,1220,552,141,229,14,610,177,656,25,446,272,110,27,37,0,149,36,2220,48,1612,900,426,106,180,11,430,119,101,9,58,32,14,7,5,0,16,18,15,4,10,8,0,1,1,0,0,1,7,0,4,3,0,0,1,1,2,0,1,0,1,1,0,0,0,0,0,0,31,11,5,0,1,0,4,0,13,2,9,0,6,4,1,0,1,2,0,1
95BB23,3025,273,2042,1039,505,188,310,38,503,169,359,24,251,129,68,24,30,2,56,26,2360,153,1665,852,412,153,248,26,391,125,180,60,74,33,15,8,18,5,29,12,61,13,33,19,9,1,4,0,14,1,9,0,7,0,1,2,4,0,2,0,1,1,0,0,0,0,0,0,0,0,42,22,7,3,0,0,4,0,8,5,13,0,5,3,0,0,2,5,3,0
95CC01,2558,2136,170,57,53,3,57,16,76,160,625,469,99,36,23,2,38,0,11,46,707,551,58,18,28,1,11,12,27,59,1017,953,3,3,0,0,0,2,22,37,35,28,2,0,2,0,0,2,1,2,3,1,0,0,0,0,0,0,2,0,4,3,0,0,0,0,0,0,1,0,152,124,5,0,0,0,5,0,9,14,15,7,3,0,0,0,3,0,3,2
95CC02,2725,1789,711,200,338,54,119,3,103,119,537,300,195,43,111,19,22,0,15,27,1058,503,458,148,214,30,66,3,39,55,1039,919,43,8,11,3,21,0,40,37,48,40,3,0,1,1,1,0,5,0,8,1,6,0,0,0,6,0,1,0,10,9,1,1,0,0,0,0,0,0,15,13,1,0,0,1,0,0,1,0,10,4,4,0,1,0,3,0,2,0
95CC03,2817,2195,143,31,70,5,37,14,170,295,671,544,39,15,17,1,6,2,24,62,760,522,69,14,44,4,7,3,51,115,971,863,8,1,5,0,2,1,17,82,40,31,2,0,2,0,0,0,2,5,4,2,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,333,216,18,0,0,0,18,5,67,27,36,15,7,1,2,0,4,3,8,3
95CC04,2440,1625,560,364,126,0,70,4,46,205,642,385,204,128,58,0,18,0,6,47,755,301,326,215,66,0,45,3,19,106,960,884,26,18,2,0,6,1,4,45,38,25,4,3,0,0,1,0,3,6,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,1,0,36,22,0,0,0,0,0,0,13,1,2,2,0,0,0,0,0,0,0,0
95CC05,2774,1701,767,205,380,66,116,17,109,180,600,321,202,63,100,9,30,2,24,51,1110,444,533,137,270,55,71,7,42,84,875,804,13,1,8,1,3,4,22,32,64,46,10,4,1,1,4,0,2,6,2,0,1,0,0,0,1,0,0,1,2,2,0,0,0,0,0,0,0,0,104,68,7,0,1,0,6,4,19,6,17,16,1,0,0,0,1,0,0,0
95CC06,2776,1395,1000,382,476,30,112,24,164,193,403,165,167,76,65,6,20,5,30,36,1443,485,771,292,392,24,63,15,89,83,737,621,30,7,14,0,9,1,25,60,72,55,13,7,4,0,2,0,4,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,103,63,16,0,1,0,15,2,8,14,16,4,3,0,0,0,3,1,8,0
95CC07,3475,2597,457,256,100,7,94,6,68,347,730,515,128,84,22,0,22,1,10,76,974,490,297,160,67,5,65,2,30,155,1639,1489,23,8,10,2,3,1,19,107,68,58,5,4,1,0,0,0,2,3,2,1,0,0,0,0,0,1,0,0,5,5,0,0,0,0,0,0,0,0,42,30,3,0,0,0,3,1,5,3,15,9,1,0,0,0,1,0,2,3
95CC08,2565,2184,71,25,22,3,21,4,55,251,583,503,23,10,10,2,1,1,5,51,732,575,23,12,7,1,3,2,20,112,1060,976,7,3,2,0,2,0,13,64,59,47,2,0,2,0,0,0,1,9,2,1,0,0,0,0,0,0,1,0,4,3,0,0,0,0,0,0,1,0,100,69,10,0,0,0,10,0,12,9,25,10,6,0,1,0,5,1,2,6
95CC09,3354,249,2684,1140,1017,133,394,27,208,186,629,47,495,208,201,27,59,2,39,46,2438,70,2078,899,781,92,306,24,153,113,168,83,60,23,16,4,17,0,5,20,36,3,33,7,9,10,7,0,0,0,10,0,5,2,3,0,0,0,4,1,3,0,2,0,2,0,0,0,0,1,64,46,8,1,4,0,3,0,5,5,6,0,3,0,1,0,2,1,2,0
95CC10,2577,455,1855,553,735,180,387,16,163,88,466,73,340,96,149,23,72,4,27,22,1721,155,1404,421,544,151,288,11,107,44,258,188,53,22,23,4,4,1,5,11,75,26,45,12,19,1,13,0,2,2,5,1,4,1,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,45,11,3,0,0,0,3,0,22,9,6,0,6,1,0,1,4,0,0,0
95CC11,1795,1488,43,27,6,1,9,0,44,220,440,373,13,8,2,1,2,0,7,47,473,329,23,16,3,0,4,0,20,101,754,685,3,3,0,0,0,0,6,60,28,22,0,0,0,0,0,0,0,6,1,0,1,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,91,71,3,0,0,0,3,0,11,6,6,6,0,0,0,0,0,0,0,0
95CC12,2785,1222,1301,714,406,25,156,8,98,156,679,245,366,206,108,10,42,1,31,36,1258,240,894,489,288,15,102,5,47,72,786,708,24,12,5,0,7,0,9,45,33,13,13,6,5,0,2,1,4,2,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,20,10,3,0,0,0,3,0,7,0,7,5,1,1,0,0,0,1,0,0
95CC13,2474,1212,1042,480,407,32,123,15,87,118,516,234,247,99,102,12,34,1,15,19,1159,297,730,343,284,19,84,12,47,73,731,650,51,32,15,1,3,0,7,23,26,16,6,3,3,0,0,1,1,2,3,0,2,0,1,0,1,0,1,0,6,6,0,0,0,0,0,0,0,0,28,9,5,2,2,0,1,0,14,0,5,0,1,1,0,0,0,1,2,1
95CC14,3035,262,2341,690,1126,146,379,34,280,118,504,37,411,103,215,19,74,2,41,13,2288,125,1836,550,873,123,290,28,209,90,158,71,61,23,30,2,6,2,14,10,40,9,21,11,4,2,4,1,8,1,6,0,3,2,1,0,0,1,2,0,3,1,2,0,2,0,0,0,0,0,31,19,6,1,1,0,4,0,4,2,5,0,1,0,0,0,1,0,2,2
95CC15,2903,1067,1519,306,775,177,261,14,158,145,642,226,364,78,202,33,51,2,19,31,1626,323,1103,217,553,130,203,10,109,81,519,443,32,8,16,7,1,1,16,27,40,25,13,2,3,6,2,0,1,1,3,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,65,45,5,0,1,1,3,1,9,5,7,3,1,1,0,0,0,0,3,0
95CC16,2820,374,2086,1094,653,41,298,13,200,147,685,86,505,272,170,6,57,4,44,46,1830,113,1495,775,465,35,220,7,124,91,198,123,50,32,10,0,8,1,15,9,24,7,14,7,3,0,4,0,3,0,8,0,8,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,67,42,11,3,2,0,6,0,13,1,8,3,3,0,1,0,2,1,1,0
95CC17,2730,1771,710,327,261,12,110,19,80,150,479,269,158,78,68,0,12,3,10,39,1049,429,514,238,178,11,87,6,33,67,1080,985,29,11,12,1,5,3,23,40,61,48,8,0,3,0,5,1,1,3,9,5,0,0,0,0,0,0,4,0,2,1,0,0,0,0,0,0,0,1,40,29,0,0,0,0,0,4,7,0,10,5,1,0,0,0,1,2,2,0
95CC18,2342,1125,869,268,437,28,136,24,163,161,324,120,157,44,74,3,36,0,26,21,1197,353,644,206,328,22,88,12,90,98,569,485,35,10,22,1,2,2,28,19,62,34,21,8,8,2,3,0,2,5,5,0,4,0,4,0,0,0,1,0,3,2,0,0,0,0,0,0,1,0,166,126,8,0,1,0,7,1,14,17,16,5,0,0,0,0,0,9,1,1
95CC19,2720,877,1535,714,461,19,341,7,157,144,636,164,407,222,119,3,63,0,37,28,1537,264,1094,485,336,15,258,6,88,85,462,396,18,2,4,1,11,1,20,27,28,18,7,3,2,0,2,0,3,0,11,4,5,0,0,0,5,0,1,1,2,2,0,0,0,0,0,0,0,0,33,24,1,1,0,0,0,0,6,2,11,5,3,1,0,0,2,0,2,1
95CC20,3010,170,2424,863,1009,256,296,19,262,135,493,38,391,150,159,27,55,6,33,25,2238,40,1919,686,808,211,214,9,179,91,92,20,60,20,21,12,7,1,3,8,40,6,27,4,14,5,4,0,7,0,11,0,4,1,3,0,0,0,6,1,2,0,2,0,1,0,1,0,0,0,122,66,16,2,3,0,11,0,30,10,12,0,5,0,0,1,4,3,4,0
95CC21,2925,333,2161,685,1022,165,289,11,276,144,562,57,404,139,174,34,57,4,75,22,2096,154,1658,516,811,124,207,7,178,99,162,86,53,21,26,5,1,0,10,13,40,16,21,6,10,2,3,0,2,1,7,0,6,2,1,0,3,0,1,0,1,0,0,0,0,0,0,0,1,0,50,19,17,0,0,0,17,0,7,7,7,1,2,1,0,0,1,0,2,2
95CC22,1740,336,1079,336,605,30,108,12,174,139,397,57,273,79,160,7,27,3,25,39,984,87,720,233,421,19,47,5,101,71,160,93,43,14,17,3,9,1,8,15,26,12,5,2,2,0,1,0,5,4,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,143,87,24,0,4,0,20,1,22,9,28,0,13,8,1,1,3,2,12,1
95DD01,2099,302,1480,972,267,59,182,19,188,110,322,52,202,139,33,9,21,4,49,15,1555,146,1197,799,225,46,127,11,126,75,84,48,15,9,5,0,1,1,5,15,34,6,26,20,4,0,2,0,1,1,10,0,9,5,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,76,41,26,0,0,0,26,0,6,3,18,9,5,0,0,0,5,2,1,1
