ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC6112NI0001,Count,PERSONS,"All categories: Sex, All categories: NS-SEC, All categories: Age"
DC6112NI0002,Count,PERSONS,"All categories: Sex, All categories: NS-SEC, Aged 16 to 24"
DC6112NI0003,Count,PERSONS,"All categories: Sex, All categories: NS-SEC, Aged 25 to 29"
DC6112NI0004,Count,PERSONS,"All categories: Sex, All categories: NS-SEC, Aged 30 to 34"
DC6112NI0005,Count,PERSONS,"All categories: Sex, All categories: NS-SEC, Aged 35 to 39"
DC6112NI0006,Count,PERSONS,"All categories: Sex, All categories: NS-SEC, Aged 40 to 44"
DC6112NI0007,Count,PERSONS,"All categories: Sex, All categories: NS-SEC, Aged 45 to 49"
DC6112NI0008,Count,PERSONS,"All categories: Sex, All categories: NS-SEC, Aged 50 to 54"
DC6112NI0009,Count,PERSONS,"All categories: Sex, All categories: NS-SEC, Aged 55 to 59"
DC6112NI0010,Count,PERSONS,"All categories: Sex, All categories: NS-SEC, Aged 60 to 64"
DC6112NI0011,Count,PERSONS,"All categories: Sex, All categories: NS-SEC, Aged 65 to 69"
DC6112NI0012,Count,PERSONS,"All categories: Sex, All categories: NS-SEC, Aged 70 to 74"
DC6112NI0013,Count,PERSONS,"All categories: Sex, 1. Higher managerial, administrative and professional occupations: Total, All categories: Age"
DC6112NI0014,Count,PERSONS,"All categories: Sex, 1. Higher managerial, administrative and professional occupations: Total, Aged 16 to 24"
DC6112NI0015,Count,PERSONS,"All categories: Sex, 1. Higher managerial, administrative and professional occupations: Total, Aged 25 to 29"
DC6112NI0016,Count,PERSONS,"All categories: Sex, 1. Higher managerial, administrative and professional occupations: Total, Aged 30 to 34"
DC6112NI0017,Count,PERSONS,"All categories: Sex, 1. Higher managerial, administrative and professional occupations: Total, Aged 35 to 39"
DC6112NI0018,Count,PERSONS,"All categories: Sex, 1. Higher managerial, administrative and professional occupations: Total, Aged 40 to 44"
DC6112NI0019,Count,PERSONS,"All categories: Sex, 1. Higher managerial, administrative and professional occupations: Total, Aged 45 to 49"
DC6112NI0020,Count,PERSONS,"All categories: Sex, 1. Higher managerial, administrative and professional occupations: Total, Aged 50 to 54"
DC6112NI0021,Count,PERSONS,"All categories: Sex, 1. Higher managerial, administrative and professional occupations: Total, Aged 55 to 59"
DC6112NI0022,Count,PERSONS,"All categories: Sex, 1. Higher managerial, administrative and professional occupations: Total, Aged 60 to 64"
DC6112NI0023,Count,PERSONS,"All categories: Sex, 1. Higher managerial, administrative and professional occupations: Total, Aged 65 to 69"
DC6112NI0024,Count,PERSONS,"All categories: Sex, 1. Higher managerial, administrative and professional occupations: Total, Aged 70 to 74"
