ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC6607NI0001,Count,PERSONS,"All categories: Economic Activity, All usual residents aged 16 to 74"
DC6607NI0002,Count,PERSONS,"All categories: Economic Activity, Voluntary work without pay: Yes"
DC6607NI0003,Count,PERSONS,"All categories: Economic Activity, Voluntary work without pay: No"
DC6607NI0004,Count,PERSONS,"Economically active: Total, All usual residents aged 16 to 74"
DC6607NI0005,Count,PERSONS,"Economically active: Total, Voluntary work without pay: Yes"
DC6607NI0006,Count,PERSONS,"Economically active: Total, Voluntary work without pay: No"
DC6607NI0007,Count,PERSONS,"Economically active: Employee - Part-time, All usual residents aged 16 to 74"
DC6607NI0008,Count,PERSONS,"Economically active: Employee - Part-time, Voluntary work without pay: Yes"
DC6607NI0009,Count,PERSONS,"Economically active: Employee - Part-time, Voluntary work without pay: No"
DC6607NI0010,Count,PERSONS,"Economically active: Employee - Full-time, All usual residents aged 16 to 74"
DC6607NI0011,Count,PERSONS,"Economically active: Employee - Full-time, Voluntary work without pay: Yes"
DC6607NI0012,Count,PERSONS,"Economically active: Employee - Full-time, Voluntary work without pay: No"
DC6607NI0013,Count,PERSONS,"Economically active: Self-employed with employees, All usual residents aged 16 to 74"
DC6607NI0014,Count,PERSONS,"Economically active: Self-employed with employees, Voluntary work without pay: Yes"
DC6607NI0015,Count,PERSONS,"Economically active: Self-employed with employees, Voluntary work without pay: No"
DC6607NI0016,Count,PERSONS,"Economically active: Self-employed without employees, All usual residents aged 16 to 74"
DC6607NI0017,Count,PERSONS,"Economically active: Self-employed without employees, Voluntary work without pay: Yes"
DC6607NI0018,Count,PERSONS,"Economically active: Self-employed without employees, Voluntary work without pay: No"
DC6607NI0019,Count,PERSONS,"Economically active: Unemployed, All usual residents aged 16 to 74"
DC6607NI0020,Count,PERSONS,"Economically active: Unemployed, Voluntary work without pay: Yes"
DC6607NI0021,Count,PERSONS,"Economically active: Unemployed, Voluntary work without pay: No"
DC6607NI0022,Count,PERSONS,"Economically active: Full-time student, All usual residents aged 16 to 74"
DC6607NI0023,Count,PERSONS,"Economically active: Full-time student, Voluntary work without pay: Yes"
DC6607NI0024,Count,PERSONS,"Economically active: Full-time student, Voluntary work without pay: No"
DC6607NI0025,Count,PERSONS,"Economically inactive: Total, All usual residents aged 16 to 74"
DC6607NI0026,Count,PERSONS,"Economically inactive: Total, Voluntary work without pay: Yes"
DC6607NI0027,Count,PERSONS,"Economically inactive: Total, Voluntary work without pay: No"
DC6607NI0028,Count,PERSONS,"Economically inactive: Retired, All usual residents aged 16 to 74"
DC6607NI0029,Count,PERSONS,"Economically inactive: Retired, Voluntary work without pay: Yes"
DC6607NI0030,Count,PERSONS,"Economically inactive: Retired, Voluntary work without pay: No"
DC6607NI0031,Count,PERSONS,"Economically inactive: Student (including full-time students), All usual residents aged 16 to 74"
DC6607NI0032,Count,PERSONS,"Economically inactive: Student (including full-time students), Voluntary work without pay: Yes"
DC6607NI0033,Count,PERSONS,"Economically inactive: Student (including full-time students), Voluntary work without pay: No"
DC6607NI0034,Count,PERSONS,"Economically inactive: Looking after home/family, All usual residents aged 16 to 74"
DC6607NI0035,Count,PERSONS,"Economically inactive: Looking after home/family, Voluntary work without pay: Yes"
DC6607NI0036,Count,PERSONS,"Economically inactive: Looking after home/family, Voluntary work without pay: No"
DC6607NI0037,Count,PERSONS,"Economically inactive: Long-term sick/disabled, All usual residents aged 16 to 74"
DC6607NI0038,Count,PERSONS,"Economically inactive: Long-term sick/disabled, Voluntary work without pay: Yes"
DC6607NI0039,Count,PERSONS,"Economically inactive: Long-term sick/disabled, Voluntary work without pay: No"
DC6607NI0040,Count,PERSONS,"Economically inactive: Other, All usual residents aged 16 to 74"
DC6607NI0041,Count,PERSONS,"Economically inactive: Other, Voluntary work without pay: Yes"
DC6607NI0042,Count,PERSONS,"Economically inactive: Other, Voluntary work without pay: No"
