ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC1101NI0001,Count,PERSONS,"All categories: Age, All categories: Residence Type, All categories: Sex"
DC1101NI0002,Count,PERSONS,"All categories: Age, All categories: Residence Type, Males"
DC1101NI0003,Count,PERSONS,"All categories: Age, All categories: Residence Type, Females"
DC1101NI0004,Count,PERSONS,"All categories: Age, Lives in a household, All categories: Sex"
DC1101NI0005,Count,PERSONS,"All categories: Age, Lives in a household, Males"
DC1101NI0006,Count,PERSONS,"All categories: Age, Lives in a household, Females"
DC1101NI0007,Count,PERSONS,"All categories: Age, Lives in a communal establishment, All categories: Sex"
DC1101NI0008,Count,PERSONS,"All categories: Age, Lives in a communal establishment, Males"
DC1101NI0009,Count,PERSONS,"All categories: Age, Lives in a communal establishment, Females"
DC1101NI0010,Count,PERSONS,"Aged 0 to 4, All categories: Residence Type, All categories: Sex"
DC1101NI0011,Count,PERSONS,"Aged 0 to 4, All categories: Residence Type, Males"
DC1101NI0012,Count,PERSONS,"Aged 0 to 4, All categories: Residence Type, Females"
DC1101NI0013,Count,PERSONS,"Aged 0 to 4, Lives in a household, All categories: Sex"
DC1101NI0014,Count,PERSONS,"Aged 0 to 4, Lives in a household, Males"
DC1101NI0015,Count,PERSONS,"Aged 0 to 4, Lives in a household, Females"
DC1101NI0016,Count,PERSONS,"Aged 0 to 4, Lives in a communal establishment, All categories: Sex"
DC1101NI0017,Count,PERSONS,"Aged 0 to 4, Lives in a communal establishment, Males"
DC1101NI0018,Count,PERSONS,"Aged 0 to 4, Lives in a communal establishment, Females"
DC1101NI0019,Count,PERSONS,"0, All categories: Residence Type, All categories: Sex"
DC1101NI0020,Count,PERSONS,"0, All categories: Residence Type, Males"
DC1101NI0021,Count,PERSONS,"0, All categories: Residence Type, Females"
DC1101NI0022,Count,PERSONS,"0, Lives in a household, All categories: Sex"
DC1101NI0023,Count,PERSONS,"0, Lives in a household, Males"
DC1101NI0024,Count,PERSONS,"0, Lives in a household, Females"
DC1101NI0025,Count,PERSONS,"0, Lives in a communal establishment, All categories: Sex"
DC1101NI0026,Count,PERSONS,"0, Lives in a communal establishment, Males"
DC1101NI0027,Count,PERSONS,"0, Lives in a communal establishment, Females"
DC1101NI0028,Count,PERSONS,"1, All categories: Residence Type, All categories: Sex"
DC1101NI0029,Count,PERSONS,"1, All categories: Residence Type, Males"
DC1101NI0030,Count,PERSONS,"1, All categories: Residence Type, Females"
DC1101NI0031,Count,PERSONS,"1, Lives in a household, All categories: Sex"
DC1101NI0032,Count,PERSONS,"1, Lives in a household, Males"
DC1101NI0033,Count,PERSONS,"1, Lives in a household, Females"
DC1101NI0034,Count,PERSONS,"1, Lives in a communal establishment, All categories: Sex"
DC1101NI0035,Count,PERSONS,"1, Lives in a communal establishment, Males"
DC1101NI0036,Count,PERSONS,"1, Lives in a communal establishment, Females"
DC1101NI0037,Count,PERSONS,"2, All categories: Residence Type, All categories: Sex"
DC1101NI0038,Count,PERSONS,"2, All categories: Residence Type, Males"
DC1101NI0039,Count,PERSONS,"2, All categories: Residence Type, Females"
DC1101NI0040,Count,PERSONS,"2, Lives in a household, All categories: Sex"
DC1101NI0041,Count,PERSONS,"2, Lives in a household, Males"
DC1101NI0042,Count,PERSONS,"2, Lives in a household, Females"
DC1101NI0043,Count,PERSONS,"2, Lives in a communal establishment, All categories: Sex"
DC1101NI0044,Count,PERSONS,"2, Lives in a communal establishment, Males"
DC1101NI0045,Count,PERSONS,"2, Lives in a communal establishment, Females"
DC1101NI0046,Count,PERSONS,"3, All categories: Residence Type, All categories: Sex"
DC1101NI0047,Count,PERSONS,"3, All categories: Residence Type, Males"
DC1101NI0048,Count,PERSONS,"3, All categories: Residence Type, Females"
DC1101NI0049,Count,PERSONS,"3, Lives in a household, All categories: Sex"
DC1101NI0050,Count,PERSONS,"3, Lives in a household, Males"
DC1101NI0051,Count,PERSONS,"3, Lives in a household, Females"
DC1101NI0052,Count,PERSONS,"3, Lives in a communal establishment, All categories: Sex"
DC1101NI0053,Count,PERSONS,"3, Lives in a communal establishment, Males"
DC1101NI0054,Count,PERSONS,"3, Lives in a communal establishment, Females"
DC1101NI0055,Count,PERSONS,"4, All categories: Residence Type, All categories: Sex"
DC1101NI0056,Count,PERSONS,"4, All categories: Residence Type, Males"
DC1101NI0057,Count,PERSONS,"4, All categories: Residence Type, Females"
DC1101NI0058,Count,PERSONS,"4, Lives in a household, All categories: Sex"
DC1101NI0059,Count,PERSONS,"4, Lives in a household, Males"
DC1101NI0060,Count,PERSONS,"4, Lives in a household, Females"
DC1101NI0061,Count,PERSONS,"4, Lives in a communal establishment, All categories: Sex"
DC1101NI0062,Count,PERSONS,"4, Lives in a communal establishment, Males"
DC1101NI0063,Count,PERSONS,"4, Lives in a communal establishment, Females"
DC1101NI0064,Count,PERSONS,"Aged 5 to 9, All categories: Residence Type, All categories: Sex"
DC1101NI0065,Count,PERSONS,"Aged 5 to 9, All categories: Residence Type, Males"
DC1101NI0066,Count,PERSONS,"Aged 5 to 9, All categories: Residence Type, Females"
DC1101NI0067,Count,PERSONS,"Aged 5 to 9, Lives in a household, All categories: Sex"
DC1101NI0068,Count,PERSONS,"Aged 5 to 9, Lives in a household, Males"
DC1101NI0069,Count,PERSONS,"Aged 5 to 9, Lives in a household, Females"
DC1101NI0070,Count,PERSONS,"Aged 5 to 9, Lives in a communal establishment, All categories: Sex"
DC1101NI0071,Count,PERSONS,"Aged 5 to 9, Lives in a communal establishment, Males"
DC1101NI0072,Count,PERSONS,"Aged 5 to 9, Lives in a communal establishment, Females"
DC1101NI0073,Count,PERSONS,"5, All categories: Residence Type, All categories: Sex"
DC1101NI0074,Count,PERSONS,"5, All categories: Residence Type, Males"
DC1101NI0075,Count,PERSONS,"5, All categories: Residence Type, Females"
DC1101NI0076,Count,PERSONS,"5, Lives in a household, All categories: Sex"
DC1101NI0077,Count,PERSONS,"5, Lives in a household, Males"
DC1101NI0078,Count,PERSONS,"5, Lives in a household, Females"
DC1101NI0079,Count,PERSONS,"5, Lives in a communal establishment, All categories: Sex"
DC1101NI0080,Count,PERSONS,"5, Lives in a communal establishment, Males"
DC1101NI0081,Count,PERSONS,"5, Lives in a communal establishment, Females"
DC1101NI0082,Count,PERSONS,"6, All categories: Residence Type, All categories: Sex"
DC1101NI0083,Count,PERSONS,"6, All categories: Residence Type, Males"
DC1101NI0084,Count,PERSONS,"6, All categories: Residence Type, Females"
DC1101NI0085,Count,PERSONS,"6, Lives in a household, All categories: Sex"
DC1101NI0086,Count,PERSONS,"6, Lives in a household, Males"
DC1101NI0087,Count,PERSONS,"6, Lives in a household, Females"
DC1101NI0088,Count,PERSONS,"6, Lives in a communal establishment, All categories: Sex"
DC1101NI0089,Count,PERSONS,"6, Lives in a communal establishment, Males"
DC1101NI0090,Count,PERSONS,"6, Lives in a communal establishment, Females"
DC1101NI0091,Count,PERSONS,"7, All categories: Residence Type, All categories: Sex"
DC1101NI0092,Count,PERSONS,"7, All categories: Residence Type, Males"
DC1101NI0093,Count,PERSONS,"7, All categories: Residence Type, Females"
DC1101NI0094,Count,PERSONS,"7, Lives in a household, All categories: Sex"
DC1101NI0095,Count,PERSONS,"7, Lives in a household, Males"
DC1101NI0096,Count,PERSONS,"7, Lives in a household, Females"
DC1101NI0097,Count,PERSONS,"7, Lives in a communal establishment, All categories: Sex"
DC1101NI0098,Count,PERSONS,"7, Lives in a communal establishment, Males"
DC1101NI0099,Count,PERSONS,"7, Lives in a communal establishment, Females"
DC1101NI0100,Count,PERSONS,"8, All categories: Residence Type, All categories: Sex"
DC1101NI0101,Count,PERSONS,"8, All categories: Residence Type, Males"
DC1101NI0102,Count,PERSONS,"8, All categories: Residence Type, Females"
DC1101NI0103,Count,PERSONS,"8, Lives in a household, All categories: Sex"
DC1101NI0104,Count,PERSONS,"8, Lives in a household, Males"
DC1101NI0105,Count,PERSONS,"8, Lives in a household, Females"
DC1101NI0106,Count,PERSONS,"8, Lives in a communal establishment, All categories: Sex"
DC1101NI0107,Count,PERSONS,"8, Lives in a communal establishment, Males"
DC1101NI0108,Count,PERSONS,"8, Lives in a communal establishment, Females"
DC1101NI0109,Count,PERSONS,"9, All categories: Residence Type, All categories: Sex"
DC1101NI0110,Count,PERSONS,"9, All categories: Residence Type, Males"
DC1101NI0111,Count,PERSONS,"9, All categories: Residence Type, Females"
DC1101NI0112,Count,PERSONS,"9, Lives in a household, All categories: Sex"
DC1101NI0113,Count,PERSONS,"9, Lives in a household, Males"
DC1101NI0114,Count,PERSONS,"9, Lives in a household, Females"
DC1101NI0115,Count,PERSONS,"9, Lives in a communal establishment, All categories: Sex"
DC1101NI0116,Count,PERSONS,"9, Lives in a communal establishment, Males"
DC1101NI0117,Count,PERSONS,"9, Lives in a communal establishment, Females"
DC1101NI0118,Count,PERSONS,"Aged 10 to 14, All categories: Residence Type, All categories: Sex"
DC1101NI0119,Count,PERSONS,"Aged 10 to 14, All categories: Residence Type, Males"
DC1101NI0120,Count,PERSONS,"Aged 10 to 14, All categories: Residence Type, Females"
DC1101NI0121,Count,PERSONS,"Aged 10 to 14, Lives in a household, All categories: Sex"
DC1101NI0122,Count,PERSONS,"Aged 10 to 14, Lives in a household, Males"
DC1101NI0123,Count,PERSONS,"Aged 10 to 14, Lives in a household, Females"
DC1101NI0124,Count,PERSONS,"Aged 10 to 14, Lives in a communal establishment, All categories: Sex"
DC1101NI0125,Count,PERSONS,"Aged 10 to 14, Lives in a communal establishment, Males"
