ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC2420NI0001,Count,HOUSEHOLDS,"All categories: Household Size, All categories: Religion"
DC2420NI0002,Count,HOUSEHOLDS,"All categories: Household Size, Catholic"
DC2420NI0003,Count,HOUSEHOLDS,"All categories: Household Size, Protestant and other Christian: Total"
DC2420NI0004,Count,HOUSEHOLDS,"All categories: Household Size, Protestant and other Christian: Presbyterian Church in Ireland"
DC2420NI0005,Count,HOUSEHOLDS,"All categories: Household Size, Protestant and other Christian: Church of Ireland"
DC2420NI0006,Count,HOUSEHOLDS,"All categories: Household Size, Protestant and other Christian: Methodist Church in Ireland"
DC2420NI0007,Count,HOUSEHOLDS,"All categories: Household Size, Protestant and other Christian: Other Christian (including Christian related)"
DC2420NI0008,Count,HOUSEHOLDS,"All categories: Household Size, Other religions "
DC2420NI0009,Count,HOUSEHOLDS,"All categories: Household Size, No religion"
DC2420NI0010,Count,HOUSEHOLDS,"All categories: Household Size, Not stated"
DC2420NI0011,Count,HOUSEHOLDS,"1 person in household, All categories: Religion"
DC2420NI0012,Count,HOUSEHOLDS,"1 person in household, Catholic"
DC2420NI0013,Count,HOUSEHOLDS,"1 person in household, Protestant and other Christian: Total"
DC2420NI0014,Count,HOUSEHOLDS,"1 person in household, Protestant and other Christian: Presbyterian Church in Ireland"
DC2420NI0015,Count,HOUSEHOLDS,"1 person in household, Protestant and other Christian: Church of Ireland"
DC2420NI0016,Count,HOUSEHOLDS,"1 person in household, Protestant and other Christian: Methodist Church in Ireland"
DC2420NI0017,Count,HOUSEHOLDS,"1 person in household, Protestant and other Christian: Other Christian (including Christian related)"
DC2420NI0018,Count,HOUSEHOLDS,"1 person in household, Other religions "
DC2420NI0019,Count,HOUSEHOLDS,"1 person in household, No religion"
DC2420NI0020,Count,HOUSEHOLDS,"1 person in household, Not stated"
DC2420NI0021,Count,HOUSEHOLDS,"2 people in household, All categories: Religion"
DC2420NI0022,Count,HOUSEHOLDS,"2 people in household, Catholic"
DC2420NI0023,Count,HOUSEHOLDS,"2 people in household, Protestant and other Christian: Total"
DC2420NI0024,Count,HOUSEHOLDS,"2 people in household, Protestant and other Christian: Presbyterian Church in Ireland"
DC2420NI0025,Count,HOUSEHOLDS,"2 people in household, Protestant and other Christian: Church of Ireland"
DC2420NI0026,Count,HOUSEHOLDS,"2 people in household, Protestant and other Christian: Methodist Church in Ireland"
