DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"DC6202NI","RELIGION OR RELIGION BROUGHT UP IN BY VOLUNTARY WORK","All usual residents aged 16 and over","1. 'Religion' indicates religion, religious denomination or body.; 2. 'Catholic' includes those who gave their religion or their religion brought up in as Catholic or Roman Catholic."
