ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC2247NI0001,Count,PERSONS,"All categories: Ethnic Group, All categories: Religion"
DC2247NI0002,Count,PERSONS,"All categories: Ethnic Group, Catholic"
DC2247NI0003,Count,PERSONS,"All categories: Ethnic Group, Protestant and other Christian: Total"
DC2247NI0004,Count,PERSONS,"All categories: Ethnic Group, Protestant and other Christian: Presbyterian Church in Ireland"
DC2247NI0005,Count,PERSONS,"All categories: Ethnic Group, Protestant and other Christian: Church of Ireland"
DC2247NI0006,Count,PERSONS,"All categories: Ethnic Group, Protestant and other Christian: Methodist Church in Ireland"
DC2247NI0007,Count,PERSONS,"All categories: Ethnic Group, Protestant and other Christian: Other Christian (including Christian related)"
DC2247NI0008,Count,PERSONS,"All categories: Ethnic Group, Other religions "
DC2247NI0009,Count,PERSONS,"All categories: Ethnic Group, No religion"
DC2247NI0010,Count,PERSONS,"All categories: Ethnic Group, Not stated"
DC2247NI0011,Count,PERSONS,"White, All categories: Religion"
DC2247NI0012,Count,PERSONS,"White, Catholic"
DC2247NI0013,Count,PERSONS,"White, Protestant and other Christian: Total"
DC2247NI0014,Count,PERSONS,"White, Protestant and other Christian: Presbyterian Church in Ireland"
DC2247NI0015,Count,PERSONS,"White, Protestant and other Christian: Church of Ireland"
DC2247NI0016,Count,PERSONS,"White, Protestant and other Christian: Methodist Church in Ireland"
DC2247NI0017,Count,PERSONS,"White, Protestant and other Christian: Other Christian (including Christian related)"
DC2247NI0018,Count,PERSONS,"White, Other religions "
DC2247NI0019,Count,PERSONS,"White, No religion"
DC2247NI0020,Count,PERSONS,"White, Not stated"
DC2247NI0021,Count,PERSONS,"White: White, All categories: Religion"
DC2247NI0022,Count,PERSONS,"White: White, Catholic"
DC2247NI0023,Count,PERSONS,"White: White, Protestant and other Christian: Total"
DC2247NI0024,Count,PERSONS,"White: White, Protestant and other Christian: Presbyterian Church in Ireland"
DC2247NI0025,Count,PERSONS,"White: White, Protestant and other Christian: Church of Ireland"
DC2247NI0026,Count,PERSONS,"White: White, Protestant and other Christian: Methodist Church in Ireland"
DC2247NI0027,Count,PERSONS,"White: White, Protestant and other Christian: Other Christian (including Christian related)"
DC2247NI0028,Count,PERSONS,"White: White, Other religions "
DC2247NI0029,Count,PERSONS,"White: White, No religion"
DC2247NI0030,Count,PERSONS,"White: White, Not stated"
DC2247NI0031,Count,PERSONS,"White: Irish Traveller, All categories: Religion"
DC2247NI0032,Count,PERSONS,"White: Irish Traveller, Catholic"
DC2247NI0033,Count,PERSONS,"White: Irish Traveller, Protestant and other Christian: Total"
DC2247NI0034,Count,PERSONS,"White: Irish Traveller, Protestant and other Christian: Presbyterian Church in Ireland"
DC2247NI0035,Count,PERSONS,"White: Irish Traveller, Protestant and other Christian: Church of Ireland"
DC2247NI0036,Count,PERSONS,"White: Irish Traveller, Protestant and other Christian: Methodist Church in Ireland"
DC2247NI0037,Count,PERSONS,"White: Irish Traveller, Protestant and other Christian: Other Christian (including Christian related)"
DC2247NI0038,Count,PERSONS,"White: Irish Traveller, Other religions "
DC2247NI0039,Count,PERSONS,"White: Irish Traveller, No religion"
DC2247NI0040,Count,PERSONS,"White: Irish Traveller, Not stated"
DC2247NI0041,Count,PERSONS,"Asian, All categories: Religion"
DC2247NI0042,Count,PERSONS,"Asian, Catholic"
DC2247NI0043,Count,PERSONS,"Asian, Protestant and other Christian: Total"
DC2247NI0044,Count,PERSONS,"Asian, Protestant and other Christian: Presbyterian Church in Ireland"
DC2247NI0045,Count,PERSONS,"Asian, Protestant and other Christian: Church of Ireland"
DC2247NI0046,Count,PERSONS,"Asian, Protestant and other Christian: Methodist Church in Ireland"
DC2247NI0047,Count,PERSONS,"Asian, Protestant and other Christian: Other Christian (including Christian related)"
DC2247NI0048,Count,PERSONS,"Asian, Other religions "
DC2247NI0049,Count,PERSONS,"Asian, No religion"
DC2247NI0050,Count,PERSONS,"Asian, Not stated"
DC2247NI0051,Count,PERSONS,"Asian: Chinese, All categories: Religion"
DC2247NI0052,Count,PERSONS,"Asian: Chinese, Catholic"
DC2247NI0053,Count,PERSONS,"Asian: Chinese, Protestant and other Christian: Total"
DC2247NI0054,Count,PERSONS,"Asian: Chinese, Protestant and other Christian: Presbyterian Church in Ireland"
DC2247NI0055,Count,PERSONS,"Asian: Chinese, Protestant and other Christian: Church of Ireland"
DC2247NI0056,Count,PERSONS,"Asian: Chinese, Protestant and other Christian: Methodist Church in Ireland"
DC2247NI0057,Count,PERSONS,"Asian: Chinese, Protestant and other Christian: Other Christian (including Christian related)"
DC2247NI0058,Count,PERSONS,"Asian: Chinese, Other religions "
DC2247NI0059,Count,PERSONS,"Asian: Chinese, No religion"
DC2247NI0060,Count,PERSONS,"Asian: Chinese, Not stated"
DC2247NI0061,Count,PERSONS,"Asian: Indian, All categories: Religion"
DC2247NI0062,Count,PERSONS,"Asian: Indian, Catholic"
DC2247NI0063,Count,PERSONS,"Asian: Indian, Protestant and other Christian: Total"
DC2247NI0064,Count,PERSONS,"Asian: Indian, Protestant and other Christian: Presbyterian Church in Ireland"
DC2247NI0065,Count,PERSONS,"Asian: Indian, Protestant and other Christian: Church of Ireland"
DC2247NI0066,Count,PERSONS,"Asian: Indian, Protestant and other Christian: Methodist Church in Ireland"
DC2247NI0067,Count,PERSONS,"Asian: Indian, Protestant and other Christian: Other Christian (including Christian related)"
DC2247NI0068,Count,PERSONS,"Asian: Indian, Other religions "
DC2247NI0069,Count,PERSONS,"Asian: Indian, No religion"
DC2247NI0070,Count,PERSONS,"Asian: Indian, Not stated"
DC2247NI0071,Count,PERSONS,"Asian: Pakistani, All categories: Religion"
DC2247NI0072,Count,PERSONS,"Asian: Pakistani, Catholic"
DC2247NI0073,Count,PERSONS,"Asian: Pakistani, Protestant and other Christian: Total"
DC2247NI0074,Count,PERSONS,"Asian: Pakistani, Protestant and other Christian: Presbyterian Church in Ireland"
DC2247NI0075,Count,PERSONS,"Asian: Pakistani, Protestant and other Christian: Church of Ireland"
DC2247NI0076,Count,PERSONS,"Asian: Pakistani, Protestant and other Christian: Methodist Church in Ireland"
DC2247NI0077,Count,PERSONS,"Asian: Pakistani, Protestant and other Christian: Other Christian (including Christian related)"
DC2247NI0078,Count,PERSONS,"Asian: Pakistani, Other religions "
DC2247NI0079,Count,PERSONS,"Asian: Pakistani, No religion"
DC2247NI0080,Count,PERSONS,"Asian: Pakistani, Not stated"
DC2247NI0081,Count,PERSONS,"Asian: Bangladeshi, All categories: Religion"
DC2247NI0082,Count,PERSONS,"Asian: Bangladeshi, Catholic"
DC2247NI0083,Count,PERSONS,"Asian: Bangladeshi, Protestant and other Christian: Total"
DC2247NI0084,Count,PERSONS,"Asian: Bangladeshi, Protestant and other Christian: Presbyterian Church in Ireland"
DC2247NI0085,Count,PERSONS,"Asian: Bangladeshi, Protestant and other Christian: Church of Ireland"
DC2247NI0086,Count,PERSONS,"Asian: Bangladeshi, Protestant and other Christian: Methodist Church in Ireland"
DC2247NI0087,Count,PERSONS,"Asian: Bangladeshi, Protestant and other Christian: Other Christian (including Christian related)"
DC2247NI0088,Count,PERSONS,"Asian: Bangladeshi, Other religions "
DC2247NI0089,Count,PERSONS,"Asian: Bangladeshi, No religion"
DC2247NI0090,Count,PERSONS,"Asian: Bangladeshi, Not stated"
DC2247NI0091,Count,PERSONS,"Asian: Other Asian, All categories: Religion"
DC2247NI0092,Count,PERSONS,"Asian: Other Asian, Catholic"
DC2247NI0093,Count,PERSONS,"Asian: Other Asian, Protestant and other Christian: Total"
DC2247NI0094,Count,PERSONS,"Asian: Other Asian, Protestant and other Christian: Presbyterian Church in Ireland"
DC2247NI0095,Count,PERSONS,"Asian: Other Asian, Protestant and other Christian: Church of Ireland"
DC2247NI0096,Count,PERSONS,"Asian: Other Asian, Protestant and other Christian: Methodist Church in Ireland"
DC2247NI0097,Count,PERSONS,"Asian: Other Asian, Protestant and other Christian: Other Christian (including Christian related)"
DC2247NI0098,Count,PERSONS,"Asian: Other Asian, Other religions "
DC2247NI0099,Count,PERSONS,"Asian: Other Asian, No religion"
DC2247NI0100,Count,PERSONS,"Asian: Other Asian, Not stated"
DC2247NI0101,Count,PERSONS,"Black, All categories: Religion"
DC2247NI0102,Count,PERSONS,"Black, Catholic"
DC2247NI0103,Count,PERSONS,"Black, Protestant and other Christian: Total"
DC2247NI0104,Count,PERSONS,"Black, Protestant and other Christian: Presbyterian Church in Ireland"
DC2247NI0105,Count,PERSONS,"Black, Protestant and other Christian: Church of Ireland"
DC2247NI0106,Count,PERSONS,"Black, Protestant and other Christian: Methodist Church in Ireland"
DC2247NI0107,Count,PERSONS,"Black, Protestant and other Christian: Other Christian (including Christian related)"
DC2247NI0108,Count,PERSONS,"Black, Other religions "
DC2247NI0109,Count,PERSONS,"Black, No religion"
DC2247NI0110,Count,PERSONS,"Black, Not stated"
DC2247NI0111,Count,PERSONS,"Black: Caribbean, All categories: Religion"
DC2247NI0112,Count,PERSONS,"Black: Caribbean, Catholic"
DC2247NI0113,Count,PERSONS,"Black: Caribbean, Protestant and other Christian: Total"
DC2247NI0114,Count,PERSONS,"Black: Caribbean, Protestant and other Christian: Presbyterian Church in Ireland"
DC2247NI0115,Count,PERSONS,"Black: Caribbean, Protestant and other Christian: Church of Ireland"
DC2247NI0116,Count,PERSONS,"Black: Caribbean, Protestant and other Christian: Methodist Church in Ireland"
DC2247NI0117,Count,PERSONS,"Black: Caribbean, Protestant and other Christian: Other Christian (including Christian related)"
DC2247NI0118,Count,PERSONS,"Black: Caribbean, Other religions "
DC2247NI0119,Count,PERSONS,"Black: Caribbean, No religion"
DC2247NI0120,Count,PERSONS,"Black: Caribbean, Not stated"
DC2247NI0121,Count,PERSONS,"Black: African, All categories: Religion"
DC2247NI0122,Count,PERSONS,"Black: African, Catholic"
DC2247NI0123,Count,PERSONS,"Black: African, Protestant and other Christian: Total"
DC2247NI0124,Count,PERSONS,"Black: African, Protestant and other Christian: Presbyterian Church in Ireland"
DC2247NI0125,Count,PERSONS,"Black: African, Protestant and other Christian: Church of Ireland"
DC2247NI0126,Count,PERSONS,"Black: African, Protestant and other Christian: Methodist Church in Ireland"
DC2247NI0127,Count,PERSONS,"Black: African, Protestant and other Christian: Other Christian (including Christian related)"
DC2247NI0128,Count,PERSONS,"Black: African, Other religions "
DC2247NI0129,Count,PERSONS,"Black: African, No religion"
DC2247NI0130,Count,PERSONS,"Black: African, Not stated"
DC2247NI0131,Count,PERSONS,"Black: Black Other, All categories: Religion"
DC2247NI0132,Count,PERSONS,"Black: Black Other, Catholic"
DC2247NI0133,Count,PERSONS,"Black: Black Other, Protestant and other Christian: Total"
DC2247NI0134,Count,PERSONS,"Black: Black Other, Protestant and other Christian: Presbyterian Church in Ireland"
DC2247NI0135,Count,PERSONS,"Black: Black Other, Protestant and other Christian: Church of Ireland"
DC2247NI0136,Count,PERSONS,"Black: Black Other, Protestant and other Christian: Methodist Church in Ireland"
DC2247NI0137,Count,PERSONS,"Black: Black Other, Protestant and other Christian: Other Christian (including Christian related)"
DC2247NI0138,Count,PERSONS,"Black: Black Other, Other religions "
DC2247NI0139,Count,PERSONS,"Black: Black Other, No religion"
DC2247NI0140,Count,PERSONS,"Black: Black Other, Not stated"
DC2247NI0141,Count,PERSONS,"Mixed, All categories: Religion"
DC2247NI0142,Count,PERSONS,"Mixed, Catholic"
DC2247NI0143,Count,PERSONS,"Mixed, Protestant and other Christian: Total"
DC2247NI0144,Count,PERSONS,"Mixed, Protestant and other Christian: Presbyterian Church in Ireland"
DC2247NI0145,Count,PERSONS,"Mixed, Protestant and other Christian: Church of Ireland"
DC2247NI0146,Count,PERSONS,"Mixed, Protestant and other Christian: Methodist Church in Ireland"
DC2247NI0147,Count,PERSONS,"Mixed, Protestant and other Christian: Other Christian (including Christian related)"
DC2247NI0148,Count,PERSONS,"Mixed, Other religions "
DC2247NI0149,Count,PERSONS,"Mixed, No religion"
DC2247NI0150,Count,PERSONS,"Mixed, Not stated"
DC2247NI0151,Count,PERSONS,"Other, All categories: Religion"
DC2247NI0152,Count,PERSONS,"Other, Catholic"
DC2247NI0153,Count,PERSONS,"Other, Protestant and other Christian: Total"
DC2247NI0154,Count,PERSONS,"Other, Protestant and other Christian: Presbyterian Church in Ireland"
DC2247NI0155,Count,PERSONS,"Other, Protestant and other Christian: Church of Ireland"
