ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC6102NI0001,Count,PERSONS,"All categories: Sex, All categories: Economic Activity, All usual residents ages 16 to 74 in households"
DC6102NI0002,Count,PERSONS,"All categories: Sex, All categories: Economic Activity, Living in a couple: Married or in a registered same-sex civil partnership"
DC6102NI0003,Count,PERSONS,"All categories: Sex, All categories: Economic Activity, Living in a couple: Cohabiting"
DC6102NI0004,Count,PERSONS,"All categories: Sex, All categories: Economic Activity, Not living in a couple: Single (never married or never registered a same-sex civil partnership)"
DC6102NI0005,Count,PERSONS,"All categories: Sex, All categories: Economic Activity, Not living in a couple: Married or in a registered same-sex civil partnership"
DC6102NI0006,Count,PERSONS,"All categories: Sex, All categories: Economic Activity, Not living in a couple: Separated (but still legally married or still legally in a same-sex civil partnership)"
DC6102NI0007,Count,PERSONS,"All categories: Sex, All categories: Economic Activity, Not living in a couple: Divorced or formerly in a same-sex civil partnership which is now legally dissolved"
DC6102NI0008,Count,PERSONS,"All categories: Sex, All categories: Economic Activity, Not living in a couple: Widowed or surviving partner from a same-sex civil partnership "
DC6102NI0009,Count,PERSONS,"All categories: Sex, Economically active: Total, All usual residents ages 16 to 74 in households"
DC6102NI0010,Count,PERSONS,"All categories: Sex, Economically active: Total, Living in a couple: Married or in a registered same-sex civil partnership"
DC6102NI0011,Count,PERSONS,"All categories: Sex, Economically active: Total, Living in a couple: Cohabiting"
DC6102NI0012,Count,PERSONS,"All categories: Sex, Economically active: Total, Not living in a couple: Single (never married or never registered a same-sex civil partnership)"
DC6102NI0013,Count,PERSONS,"All categories: Sex, Economically active: Total, Not living in a couple: Married or in a registered same-sex civil partnership"
DC6102NI0014,Count,PERSONS,"All categories: Sex, Economically active: Total, Not living in a couple: Separated (but still legally married or still legally in a same-sex civil partnership)"
DC6102NI0015,Count,PERSONS,"All categories: Sex, Economically active: Total, Not living in a couple: Divorced or formerly in a same-sex civil partnership which is now legally dissolved"
DC6102NI0016,Count,PERSONS,"All categories: Sex, Economically active: Total, Not living in a couple: Widowed or surviving partner from a same-sex civil partnership "
DC6102NI0017,Count,PERSONS,"All categories: Sex, Economically active: Employee - Part-time, All usual residents ages 16 to 74 in households"
DC6102NI0018,Count,PERSONS,"All categories: Sex, Economically active: Employee - Part-time, Living in a couple: Married or in a registered same-sex civil partnership"
DC6102NI0019,Count,PERSONS,"All categories: Sex, Economically active: Employee - Part-time, Living in a couple: Cohabiting"
DC6102NI0020,Count,PERSONS,"All categories: Sex, Economically active: Employee - Part-time, Not living in a couple: Single (never married or never registered a same-sex civil partnership)"
DC6102NI0021,Count,PERSONS,"All categories: Sex, Economically active: Employee - Part-time, Not living in a couple: Married or in a registered same-sex civil partnership"
DC6102NI0022,Count,PERSONS,"All categories: Sex, Economically active: Employee - Part-time, Not living in a couple: Separated (but still legally married or still legally in a same-sex civil partnership)"
DC6102NI0023,Count,PERSONS,"All categories: Sex, Economically active: Employee - Part-time, Not living in a couple: Divorced or formerly in a same-sex civil partnership which is now legally dissolved"
DC6102NI0024,Count,PERSONS,"All categories: Sex, Economically active: Employee - Part-time, Not living in a couple: Widowed or surviving partner from a same-sex civil partnership "
DC6102NI0025,Count,PERSONS,"All categories: Sex, Economically active: Employee - Full-time, All usual residents ages 16 to 74 in households"
DC6102NI0026,Count,PERSONS,"All categories: Sex, Economically active: Employee - Full-time, Living in a couple: Married or in a registered same-sex civil partnership"
DC6102NI0027,Count,PERSONS,"All categories: Sex, Economically active: Employee - Full-time, Living in a couple: Cohabiting"
DC6102NI0028,Count,PERSONS,"All categories: Sex, Economically active: Employee - Full-time, Not living in a couple: Single (never married or never registered a same-sex civil partnership)"
DC6102NI0029,Count,PERSONS,"All categories: Sex, Economically active: Employee - Full-time, Not living in a couple: Married or in a registered same-sex civil partnership"
DC6102NI0030,Count,PERSONS,"All categories: Sex, Economically active: Employee - Full-time, Not living in a couple: Separated (but still legally married or still legally in a same-sex civil partnership)"
DC6102NI0031,Count,PERSONS,"All categories: Sex, Economically active: Employee - Full-time, Not living in a couple: Divorced or formerly in a same-sex civil partnership which is now legally dissolved"
DC6102NI0032,Count,PERSONS,"All categories: Sex, Economically active: Employee - Full-time, Not living in a couple: Widowed or surviving partner from a same-sex civil partnership "
DC6102NI0033,Count,PERSONS,"All categories: Sex, Economically active: Self-employed with employees, All usual residents ages 16 to 74 in households"
DC6102NI0034,Count,PERSONS,"All categories: Sex, Economically active: Self-employed with employees, Living in a couple: Married or in a registered same-sex civil partnership"
DC6102NI0035,Count,PERSONS,"All categories: Sex, Economically active: Self-employed with employees, Living in a couple: Cohabiting"
DC6102NI0036,Count,PERSONS,"All categories: Sex, Economically active: Self-employed with employees, Not living in a couple: Single (never married or never registered a same-sex civil partnership)"
