GeographyCode,DC6301NI0001,DC6301NI0002,DC6301NI0003,DC6301NI0004,DC6301NI0005,DC6301NI0006,DC6301NI0007,DC6301NI0008,DC6301NI0009,DC6301NI0010,DC6301NI0011,DC6301NI0012,DC6301NI0013,DC6301NI0014,DC6301NI0015
95XX15,2048,218,1830,1743,169,1574,157,32,125,52,7,45,96,10,86
95XX16,2646,434,2212,2166,311,1855,292,100,192,70,18,52,118,5,113
95XX17,2548,414,2134,2185,318,1867,245,72,173,49,6,43,69,18,51
95XX18,2536,510,2026,2205,394,1811,204,85,119,49,10,39,78,21,57
95XX19,2173,567,1606,1810,429,1381,274,118,156,28,8,20,61,12,49
95XX20,2722,358,2364,2355,284,2071,187,47,140,64,7,57,116,20,96
95XX21,2410,569,1841,2015,437,1578,296,113,183,38,10,28,61,9,52
95XX22,1887,252,1635,1588,201,1387,191,44,147,39,5,34,69,2,67
95XX23,2633,321,2312,2271,256,2015,222,49,173,57,5,52,83,11,72
95XX24,2270,377,1893,1890,269,1621,245,81,164,53,11,42,82,16,66
95XX25,1981,216,1765,1679,168,1511,158,27,131,47,8,39,97,13,84
95YY01,1879,383,1496,1571,279,1292,189,75,114,43,8,35,76,21,55
95YY02,1873,295,1578,1632,224,1408,134,49,85,36,10,26,71,12,59
95YY03,2336,406,1930,1999,296,1703,210,66,144,38,8,30,89,36,53
95YY04,2654,392,2262,2271,297,1974,198,59,139,80,15,65,105,21,84
95YY05,1421,237,1184,1233,185,1048,118,45,73,28,4,24,42,3,39
95YY06,1839,249,1590,1634,193,1441,108,33,75,34,12,22,63,11,52
95YY07,2174,373,1801,1852,280,1572,158,56,102,74,20,54,90,17,73
95YY08,1712,258,1454,1510,202,1308,112,39,73,35,5,30,55,12,43
95YY09,1982,364,1618,1726,276,1450,162,68,94,47,11,36,47,9,38
95YY10,1718,379,1339,1462,288,1174,160,65,95,42,16,26,54,10,44
95YY11,1637,227,1410,1416,170,1246,124,42,82,35,4,31,62,11,51
95YY12,2125,443,1682,1814,337,1477,199,79,120,47,11,36,65,16,49
95YY13,2197,247,1950,1906,192,1714,145,33,112,52,8,44,94,14,80
95YY14,2338,354,1984,1984,258,1726,192,68,124,65,14,51,97,14,83
95YY15,1530,184,1346,1362,149,1213,69,22,47,44,5,39,55,8,47
95YY16,1838,350,1488,1560,263,1297,167,68,99,56,12,44,55,7,48
95YY17,1770,330,1440,1514,238,1276,135,58,77,46,13,33,75,21,54
95YY18,1755,302,1453,1497,218,1279,150,57,93,44,9,35,64,18,46
95YY19,1259,163,1096,1122,126,996,68,22,46,25,7,18,44,8,36
95YY20,1815,340,1475,1516,250,1266,179,70,109,50,9,41,70,11,59
95YY21,1837,290,1547,1586,217,1369,151,50,101,40,13,27,60,10,50
95ZZ01,2140,303,1837,1845,225,1620,163,52,111,58,10,48,74,16,58
95ZZ02,1440,157,1283,1235,114,1121,88,27,61,51,11,40,66,5,61
95ZZ03,1724,184,1540,1500,141,1359,103,29,74,52,8,44,69,6,63
95ZZ04,2099,291,1808,1795,199,1596,162,71,91,63,13,50,79,8,71
95ZZ05,1699,244,1455,1443,189,1254,138,42,96,42,4,38,76,9,67
95ZZ06,1363,144,1219,1191,118,1073,56,19,37,59,3,56,57,4,53
95ZZ07,2154,268,1886,1877,200,1677,137,55,82,54,5,49,86,8,78
95ZZ08,2022,236,1786,1719,164,1555,142,48,94,66,14,52,95,10,85
95ZZ09,1779,249,1530,1534,199,1335,115,35,80,54,9,45,76,6,70
95ZZ10,2443,296,2147,2130,230,1900,164,40,124,60,11,49,89,15,74
95ZZ11,1726,344,1382,1478,255,1223,132,61,71,53,16,37,63,12,51
95ZZ12,1730,196,1534,1505,161,1344,87,17,70,46,7,39,92,11,81
95ZZ13,1970,280,1690,1687,217,1470,156,46,110,49,10,39,78,7,71
95ZZ14,2491,316,2175,2150,235,1915,167,50,117,67,11,56,107,20,87
95ZZ15,1798,241,1557,1555,173,1382,129,45,84,41,11,30,73,12,61
95ZZ16,2442,241,2201,2121,174,1947,142,35,107,59,12,47,120,20,100
