ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
DC2615NI0001,Count,PERSONS,"All categories: Sex, All categories: Economic Activity, All categories: Religion brought up in"
DC2615NI0002,Count,PERSONS,"All categories: Sex, All categories: Economic Activity, Catholic"
DC2615NI0003,Count,PERSONS,"All categories: Sex, All categories: Economic Activity, Protestant and other Christian: Other Christian (including Christian related)"
DC2615NI0004,Count,PERSONS,"All categories: Sex, All categories: Economic Activity, Other religions "
DC2615NI0005,Count,PERSONS,"All categories: Sex, All categories: Economic Activity, None"
DC2615NI0006,Count,PERSONS,"All categories: Sex, Economically active, All categories: Religion brought up in"
DC2615NI0007,Count,PERSONS,"All categories: Sex, Economically active, Catholic"
DC2615NI0008,Count,PERSONS,"All categories: Sex, Economically active, Protestant and other Christian: Other Christian (including Christian related)"
DC2615NI0009,Count,PERSONS,"All categories: Sex, Economically active, Other religions "
DC2615NI0010,Count,PERSONS,"All categories: Sex, Economically active, None"
DC2615NI0011,Count,PERSONS,"All categories: Sex, Economically active: Employee - Part-time, All categories: Religion brought up in"
DC2615NI0012,Count,PERSONS,"All categories: Sex, Economically active: Employee - Part-time, Catholic"
DC2615NI0013,Count,PERSONS,"All categories: Sex, Economically active: Employee - Part-time, Protestant and other Christian: Other Christian (including Christian related)"
DC2615NI0014,Count,PERSONS,"All categories: Sex, Economically active: Employee - Part-time, Other religions "
DC2615NI0015,Count,PERSONS,"All categories: Sex, Economically active: Employee - Part-time, None"
DC2615NI0016,Count,PERSONS,"All categories: Sex, Economically active: Employee - Full-time, All categories: Religion brought up in"
DC2615NI0017,Count,PERSONS,"All categories: Sex, Economically active: Employee - Full-time, Catholic"
DC2615NI0018,Count,PERSONS,"All categories: Sex, Economically active: Employee - Full-time, Protestant and other Christian: Other Christian (including Christian related)"
DC2615NI0019,Count,PERSONS,"All categories: Sex, Economically active: Employee - Full-time, Other religions "
DC2615NI0020,Count,PERSONS,"All categories: Sex, Economically active: Employee - Full-time, None"
DC2615NI0021,Count,PERSONS,"All categories: Sex, Economically active: Self-employed - Part-time, All categories: Religion brought up in"
DC2615NI0022,Count,PERSONS,"All categories: Sex, Economically active: Self-employed - Part-time, Catholic"
DC2615NI0023,Count,PERSONS,"All categories: Sex, Economically active: Self-employed - Part-time, Protestant and other Christian: Other Christian (including Christian related)"
DC2615NI0024,Count,PERSONS,"All categories: Sex, Economically active: Self-employed - Part-time, Other religions "
DC2615NI0025,Count,PERSONS,"All categories: Sex, Economically active: Self-employed - Part-time, None"
DC2615NI0026,Count,PERSONS,"All categories: Sex, Economically active: Self-employed - Full-time, All categories: Religion brought up in"
DC2615NI0027,Count,PERSONS,"All categories: Sex, Economically active: Self-employed - Full-time, Catholic"
DC2615NI0028,Count,PERSONS,"All categories: Sex, Economically active: Self-employed - Full-time, Protestant and other Christian: Other Christian (including Christian related)"
DC2615NI0029,Count,PERSONS,"All categories: Sex, Economically active: Self-employed - Full-time, Other religions "
DC2615NI0030,Count,PERSONS,"All categories: Sex, Economically active: Self-employed - Full-time, None"
DC2615NI0031,Count,PERSONS,"All categories: Sex, Economically active: Unemployed, All categories: Religion brought up in"
DC2615NI0032,Count,PERSONS,"All categories: Sex, Economically active: Unemployed, Catholic"
DC2615NI0033,Count,PERSONS,"All categories: Sex, Economically active: Unemployed, Protestant and other Christian: Other Christian (including Christian related)"
DC2615NI0034,Count,PERSONS,"All categories: Sex, Economically active: Unemployed, Other religions "
DC2615NI0035,Count,PERSONS,"All categories: Sex, Economically active: Unemployed, None"
DC2615NI0036,Count,PERSONS,"All categories: Sex, Economically active: Full-time student, All categories: Religion brought up in"
DC2615NI0037,Count,PERSONS,"All categories: Sex, Economically active: Full-time student, Catholic"
DC2615NI0038,Count,PERSONS,"All categories: Sex, Economically active: Full-time student, Protestant and other Christian: Other Christian (including Christian related)"
DC2615NI0039,Count,PERSONS,"All categories: Sex, Economically active: Full-time student, Other religions "
DC2615NI0040,Count,PERSONS,"All categories: Sex, Economically active: Full-time student, None"
DC2615NI0041,Count,PERSONS,"All categories: Sex, Economically inactive, All categories: Religion brought up in"
DC2615NI0042,Count,PERSONS,"All categories: Sex, Economically inactive, Catholic"
DC2615NI0043,Count,PERSONS,"All categories: Sex, Economically inactive, Protestant and other Christian: Other Christian (including Christian related)"
DC2615NI0044,Count,PERSONS,"All categories: Sex, Economically inactive, Other religions "
DC2615NI0045,Count,PERSONS,"All categories: Sex, Economically inactive, None"
DC2615NI0046,Count,PERSONS,"All categories: Sex, Economically inactive: Retired, All categories: Religion brought up in"
DC2615NI0047,Count,PERSONS,"All categories: Sex, Economically inactive: Retired, Catholic"
DC2615NI0048,Count,PERSONS,"All categories: Sex, Economically inactive: Retired, Protestant and other Christian: Other Christian (including Christian related)"
DC2615NI0049,Count,PERSONS,"All categories: Sex, Economically inactive: Retired, Other religions "
DC2615NI0050,Count,PERSONS,"All categories: Sex, Economically inactive: Retired, None"
DC2615NI0051,Count,PERSONS,"All categories: Sex, Economically inactive:Student (including full-time students), All categories: Religion brought up in"
DC2615NI0052,Count,PERSONS,"All categories: Sex, Economically inactive:Student (including full-time students), Catholic"
DC2615NI0053,Count,PERSONS,"All categories: Sex, Economically inactive:Student (including full-time students), Protestant and other Christian: Other Christian (including Christian related)"
DC2615NI0054,Count,PERSONS,"All categories: Sex, Economically inactive:Student (including full-time students), Other religions "
DC2615NI0055,Count,PERSONS,"All categories: Sex, Economically inactive:Student (including full-time students), None"
DC2615NI0056,Count,PERSONS,"All categories: Sex, Economically inactive:Looking after home/family, All categories: Religion brought up in"
DC2615NI0057,Count,PERSONS,"All categories: Sex, Economically inactive:Looking after home/family, Catholic"
DC2615NI0058,Count,PERSONS,"All categories: Sex, Economically inactive:Looking after home/family, Protestant and other Christian: Other Christian (including Christian related)"
DC2615NI0059,Count,PERSONS,"All categories: Sex, Economically inactive:Looking after home/family, Other religions "
DC2615NI0060,Count,PERSONS,"All categories: Sex, Economically inactive:Looking after home/family, None"
DC2615NI0061,Count,PERSONS,"All categories: Sex, Economically inactive:Long-term sick/disabled, All categories: Religion brought up in"
DC2615NI0062,Count,PERSONS,"All categories: Sex, Economically inactive:Long-term sick/disabled, Catholic"
DC2615NI0063,Count,PERSONS,"All categories: Sex, Economically inactive:Long-term sick/disabled, Protestant and other Christian: Other Christian (including Christian related)"
DC2615NI0064,Count,PERSONS,"All categories: Sex, Economically inactive:Long-term sick/disabled, Other religions "
DC2615NI0065,Count,PERSONS,"All categories: Sex, Economically inactive:Long-term sick/disabled, None"
DC2615NI0066,Count,PERSONS,"All categories: Sex, Economically inactive:Other, All categories: Religion brought up in"
DC2615NI0067,Count,PERSONS,"All categories: Sex, Economically inactive:Other, Catholic"
DC2615NI0068,Count,PERSONS,"All categories: Sex, Economically inactive:Other, Protestant and other Christian: Other Christian (including Christian related)"
DC2615NI0069,Count,PERSONS,"All categories: Sex, Economically inactive:Other, Other religions "
DC2615NI0070,Count,PERSONS,"All categories: Sex, Economically inactive:Other, None"
DC2615NI0071,Count,PERSONS,"Males, All categories: Economic Activity, All categories: Religion brought up in"
DC2615NI0072,Count,PERSONS,"Males, All categories: Economic Activity, Catholic"
DC2615NI0073,Count,PERSONS,"Males, All categories: Economic Activity, Protestant and other Christian: Other Christian (including Christian related)"
DC2615NI0074,Count,PERSONS,"Males, All categories: Economic Activity, Other religions "
DC2615NI0075,Count,PERSONS,"Males, All categories: Economic Activity, None"
DC2615NI0076,Count,PERSONS,"Males, Economically active, All categories: Religion brought up in"
DC2615NI0077,Count,PERSONS,"Males, Economically active, Catholic"
DC2615NI0078,Count,PERSONS,"Males, Economically active, Protestant and other Christian: Other Christian (including Christian related)"
DC2615NI0079,Count,PERSONS,"Males, Economically active, Other religions "
DC2615NI0080,Count,PERSONS,"Males, Economically active, None"
DC2615NI0081,Count,PERSONS,"Males, Economically active: Employee - Part-time, All categories: Religion brought up in"
DC2615NI0082,Count,PERSONS,"Males, Economically active: Employee - Part-time, Catholic"
DC2615NI0083,Count,PERSONS,"Males, Economically active: Employee - Part-time, Protestant and other Christian: Other Christian (including Christian related)"
DC2615NI0084,Count,PERSONS,"Males, Economically active: Employee - Part-time, Other religions "
DC2615NI0085,Count,PERSONS,"Males, Economically active: Employee - Part-time, None"
DC2615NI0086,Count,PERSONS,"Males, Economically active: Employee - Full-time, All categories: Religion brought up in"
DC2615NI0087,Count,PERSONS,"Males, Economically active: Employee - Full-time, Catholic"
DC2615NI0088,Count,PERSONS,"Males, Economically active: Employee - Full-time, Protestant and other Christian: Other Christian (including Christian related)"
DC2615NI0089,Count,PERSONS,"Males, Economically active: Employee - Full-time, Other religions "
DC2615NI0090,Count,PERSONS,"Males, Economically active: Employee - Full-time, None"
DC2615NI0091,Count,PERSONS,"Males, Economically active: Self-employed - Part-time, All categories: Religion brought up in"
DC2615NI0092,Count,PERSONS,"Males, Economically active: Self-employed - Part-time, Catholic"
DC2615NI0093,Count,PERSONS,"Males, Economically active: Self-employed - Part-time, Protestant and other Christian: Other Christian (including Christian related)"
DC2615NI0094,Count,PERSONS,"Males, Economically active: Self-employed - Part-time, Other religions "
DC2615NI0095,Count,PERSONS,"Males, Economically active: Self-employed - Part-time, None"
DC2615NI0096,Count,PERSONS,"Males, Economically active: Self-employed - Full-time, All categories: Religion brought up in"
DC2615NI0097,Count,PERSONS,"Males, Economically active: Self-employed - Full-time, Catholic"
DC2615NI0098,Count,PERSONS,"Males, Economically active: Self-employed - Full-time, Protestant and other Christian: Other Christian (including Christian related)"
DC2615NI0099,Count,PERSONS,"Males, Economically active: Self-employed - Full-time, Other religions "
DC2615NI0100,Count,PERSONS,"Males, Economically active: Self-employed - Full-time, None"
DC2615NI0101,Count,PERSONS,"Males, Economically active: Unemployed, All categories: Religion brought up in"
DC2615NI0102,Count,PERSONS,"Males, Economically active: Unemployed, Catholic"
