ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
"KS403NI0001","Count","HOUSEHOLDS","All households"
"KS403NI0002","Count","HOUSEHOLDS","1 person in household"
"KS403NI0003","Count","HOUSEHOLDS","2 people in household"
"KS403NI0004","Count","HOUSEHOLDS","3 people in household"
"KS403NI0005","Count","HOUSEHOLDS","4 people in household"
"KS403NI0006","Count","HOUSEHOLDS","5 people in household"
"KS403NI0007","Count","HOUSEHOLDS","6 people in household"
"KS403NI0008","Count","HOUSEHOLDS","7 people in household"
"KS403NI0009","Count","HOUSEHOLDS","8 or more people in household"
"KS403NI0010","Count","AVERAGE HOUSEHOLD SIZE","Average household size"
"KS403NI0011","Percentage","HOUSEHOLDS","1 person in household"
"KS403NI0012","Percentage","HOUSEHOLDS","2 people in household"
"KS403NI0013","Percentage","HOUSEHOLDS","3 people in household"
"KS403NI0014","Percentage","HOUSEHOLDS","4 people in household"
"KS403NI0015","Percentage","HOUSEHOLDS","5 people in household"
"KS403NI0016","Percentage","HOUSEHOLDS","6 people in household"
"KS403NI0017","Percentage","HOUSEHOLDS","7 people in household"
"KS403NI0018","Percentage","HOUSEHOLDS","8 or more people in household"
