DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"KS205NI","PASSPORTS HELD (CLASSIFICATION 1)","All usual residents","1. 'EU' is the European Union and is as defined on Census day (27 March 2011).; 2. 'United Kingdom' includes British Overseas Territories."
