GeographyCode,KS501NI0001,KS501NI0002,KS501NI0003,KS501NI0004,KS501NI0005,KS501NI0006,KS501NI0007,KS501NI0008,KS501NI0009,KS501NI0010,KS501NI0011,KS501NI0012,KS501NI0013,KS501NI0014,KS501NI0015,KS501NI0016,KS501NI0017,KS501NI0018,KS501NI0019,KS501NI0020,KS501NI0021,KS501NI0022,KS501NI0023
95BB,62813,16755,8030,10318,3507,7747,14010,2446,1845,2319,982,167,1170,26.67,12.78,16.43,5.58,12.33,22.30,3.89,42.35,7.20,50.45
95CC,46195,14021,5139,7072,1977,5411,10267,2308,1698,2114,748,120,1246,30.35,11.12,15.31,4.28,11.71,22.23,5.00,35.38,5.68,58.94
95DD,51185,16116,5540,7595,2357,5914,11263,2400,1586,1898,790,133,975,31.49,10.82,14.84,4.60,11.55,22.00,4.69,41.62,7.01,51.37
95EE,24608,8229,2914,3987,1165,2886,4521,906,832,1112,299,57,756,33.44,11.84,16.20,4.73,11.73,18.37,3.68,26.89,5.13,67.99
95FF,37527,10440,4525,5855,1689,4630,8924,1464,1258,1443,586,92,765,27.82,12.06,15.60,4.50,12.34,23.78,3.90,40.61,6.38,53.01
95GG,228679,69498,24585,28773,7444,30052,59536,8791,6700,20010,8657,1592,9761,30.39,10.75,12.58,3.26,13.14,26.03,3.84,43.26,7.96,48.78
95HH,31409,7992,4037,5074,1741,4108,7325,1132,1040,1369,631,123,615,25.44,12.85,16.15,5.54,13.08,23.32,3.60,46.09,8.98,44.92
95II,54400,12918,6086,7991,2553,6598,16304,1950,1688,2494,1165,189,1140,23.75,11.19,14.69,4.69,12.13,29.97,3.58,46.71,7.58,45.71
95JJ,47617,13612,5347,7116,1734,6189,11646,1973,1485,3658,1520,326,1812,28.59,11.23,14.94,3.64,13.00,24.46,4.14,41.55,8.91,49.54
95KK,28719,9667,3364,4359,1165,3356,5421,1387,1059,1564,529,97,938,33.66,11.71,15.18,4.06,11.69,18.88,4.83,33.82,6.20,59.97
95LL,72503,22178,8503,11358,2767,8334,15311,4052,2440,3402,1382,257,1763,30.59,11.73,15.67,3.82,11.49,21.12,5.59,40.62,7.55,51.82
95MM,83663,27285,9795,12316,2946,10294,18272,2755,3307,5701,1972,611,3118,32.61,11.71,14.72,3.52,12.30,21.84,3.29,34.59,10.72,54.69
95NN,54746,14199,6077,8802,2825,7006,13749,2088,1984,2590,1057,164,1369,25.94,11.10,16.08,5.16,12.80,25.11,3.81,40.81,6.33,52.86
95OO,44467,13813,4769,6390,1617,5053,9415,3410,1626,2211,783,127,1301,31.06,10.72,14.37,3.64,11.36,21.17,7.67,35.41,5.74,58.84
95PP,48664,15733,5725,7320,1714,5213,10353,2606,1745,1991,693,99,1199,32.33,11.76,15.04,3.52,10.71,21.27,5.36,34.81,4.97,60.22
95QQ,25999,7257,3247,4109,1574,3341,5422,1049,788,919,396,55,468,27.91,12.49,15.80,6.05,12.85,20.85,4.03,43.09,5.98,50.92
95RR,26293,9067,3079,4016,1131,3235,4753,1012,981,1357,380,90,887,34.48,11.71,15.27,4.30,12.30,18.08,3.85,28.00,6.63,65.36
95SS,93625,23658,11398,14760,4051,11629,24633,3496,3398,4506,1962,343,2201,25.27,12.17,15.77,4.33,12.42,26.31,3.73,43.54,7.61,48.85
95TT,34461,10871,3824,5198,1551,4152,7467,1398,1302,1905,603,70,1232,31.55,11.10,15.08,4.50,12.05,21.67,4.06,31.65,3.67,64.67
95UU,13603,4254,1629,2058,622,1491,2997,552,436,586,169,28,389,31.27,11.98,15.13,4.57,10.96,22.03,4.06,28.84,4.78,66.38
95VV,75962,22655,8476,11239,3883,9143,16483,4083,2860,3767,1365,278,2124,29.82,11.16,14.80,5.11,12.04,21.70,5.38,36.24,7.38,56.38
95WW,67792,17636,8451,10525,3271,9160,16248,2501,2113,4284,1893,383,2008,26.01,12.47,15.53,4.83,13.51,23.97,3.69,44.19,8.94,46.87
95XX,64422,12963,7395,10323,2877,8370,20087,2407,1829,2534,1086,199,1249,20.12,11.48,16.02,4.47,12.99,31.18,3.74,42.86,7.85,49.29
95YY,39689,12560,4178,5900,1458,4419,9318,1856,1601,1887,578,121,1188,31.65,10.53,14.87,3.67,11.13,23.48,4.68,30.63,6.41,62.96
95ZZ,31020,12570,3588,4253,970,3400,4991,1248,1148,1436,421,107,908,40.52,11.57,13.71,3.13,10.96,16.09,4.02,29.32,7.45,63.23
