DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"KS608NI","OCCUPATION","All usual residents aged 16 to 74 in employment","1. 'In employment' includes economically active full-time students in employment.; 2. The occupation classification is based on the Standard Occupation Classification 2010 (SOC2010)."
