GeographyCode,KS602NI0001,KS602NI0002,KS602NI0003,KS602NI0004,KS602NI0005,KS602NI0006,KS602NI0007,KS602NI0008,KS602NI0009,KS602NI0010,KS602NI0011,KS602NI0012,KS602NI0013,KS602NI0014,KS602NI0015,KS602NI0016,KS602NI0017,KS602NI0018,KS602NI0019,KS602NI0020,KS602NI0021,KS602NI0022,KS602NI0023,KS602NI0024,KS602NI0025,KS602NI0026,KS602NI0027,KS602NI0028,KS602NI0029,KS602NI0030,KS602NI0031
UKN04,103684,6022,36793,14747,9254,3177,11789,7168,1578,9354,3802,14300,2658,1461,1721,4226,5.81,35.49,14.22,8.93,3.06,11.37,6.91,1.52,9.02,3.67,13.79,28.72,15.79,18.60,45.67
UKN05,148071,7585,58047,27521,10304,3733,13804,9391,1813,11028,4845,21349,2846,1760,1498,4632,5.12,39.20,18.59,6.96,2.52,9.32,6.34,1.22,7.45,3.27,14.42,27.62,17.08,14.54,44.95
95AA,18999,892,9271,2668,983,611,1987,874,149,1156,408,2408,305,189,118,400,4.69,48.80,14.04,5.17,3.22,10.46,4.60,0.78,6.08,2.15,12.67,31.03,19.23,12.00,40.69
95BB,28032,1313,12035,4336,1578,697,4293,1340,222,1636,582,3889,484,339,188,676,4.68,42.93,15.47,5.63,2.49,15.31,4.78,0.79,5.84,2.08,13.87,30.67,21.48,11.91,42.84
95CC,21391,1014,8864,3837,1422,525,2201,1340,194,1396,598,3153,425,254,210,641,4.74,41.44,17.94,6.65,2.45,10.29,6.26,0.91,6.53,2.80,14.74,29.89,17.86,14.77,45.08
95DD,22991,1043,10785,3526,1237,570,2713,1140,175,1265,537,3327,397,241,157,493,4.54,46.91,15.34,5.38,2.48,11.80,4.96,0.76,5.50,2.34,14.47,32.09,19.48,12.69,39.85
95EE,11298,471,4431,2101,858,223,1207,730,130,834,313,1536,278,139,137,342,4.17,39.22,18.60,7.59,1.97,10.68,6.46,1.15,7.38,2.77,13.60,32.40,16.20,15.97,39.86
95FF,17280,705,7841,3030,965,449,1757,965,158,1049,361,2518,300,176,108,425,4.08,45.38,17.53,5.58,2.60,10.17,5.58,0.91,6.07,2.09,14.57,31.09,18.24,11.19,44.04
95GG,101270,5772,41453,7814,8046,5112,10242,7770,1637,10175,3249,14868,2388,1287,1695,3445,5.70,40.93,7.72,7.95,5.05,10.11,7.67,1.62,10.05,3.21,14.68,29.68,16.00,21.07,42.82
95HH,13905,652,6904,1327,789,427,1894,769,91,792,260,1976,251,190,101,374,4.69,49.65,9.54,5.67,3.07,13.62,5.53,0.65,5.70,1.87,14.21,31.81,24.08,12.80,47.40
95II,23437,1159,11773,2498,1071,777,3048,1300,180,1135,496,3706,339,237,142,450,4.95,50.23,10.66,4.57,3.32,13.01,5.55,0.77,4.84,2.12,15.81,31.65,22.13,13.26,42.02
95JJ,21081,1318,8101,3052,1407,842,2714,1503,216,1332,596,3416,419,259,204,625,6.25,38.43,14.48,6.67,3.99,12.87,7.13,1.02,6.32,2.83,16.20,29.78,18.41,14.50,44.42
95KK,13323,703,5182,2522,829,333,1185,885,178,1070,436,1712,221,136,123,364,5.28,38.90,18.93,6.22,2.50,8.89,6.64,1.34,8.03,3.27,12.85,26.66,16.41,14.84,43.91
95LL,33125,1586,15551,3722,2197,982,3368,1900,436,2497,886,4239,695,359,313,1042,4.79,46.95,11.24,6.63,2.96,10.17,5.74,1.32,7.54,2.67,12.80,31.63,16.34,14.25,47.43
95MM,38178,2486,13239,3960,3889,1402,4239,2878,696,4068,1321,5052,1118,551,869,1824,6.51,34.68,10.37,10.19,3.67,11.10,7.54,1.82,10.66,3.46,13.23,28.75,14.17,22.35,46.90
95NN,24879,1188,9713,4452,1726,708,2812,1499,279,1813,689,3781,491,315,229,755,4.78,39.04,17.89,6.94,2.85,11.30,6.03,1.12,7.29,2.77,15.20,28.45,18.25,13.27,43.74
95OO,20944,1040,8788,3685,1333,534,1748,1297,250,1577,692,2733,398,197,241,529,4.97,41.96,17.59,6.36,2.55,8.35,6.19,1.19,7.53,3.30,13.05,29.86,14.78,18.08,39.68
95PP,22508,1305,8718,4273,1469,556,2433,1343,268,1385,758,3638,356,290,208,693,5.80,38.73,18.98,6.53,2.47,10.81,5.97,1.19,6.15,3.37,16.16,24.23,19.74,14.16,47.17
95QQ,11615,515,5427,1546,663,260,1608,552,99,719,226,1498,214,155,86,269,4.43,46.72,13.31,5.71,2.24,13.84,4.75,0.85,6.19,1.95,12.90,32.28,23.38,12.97,40.57
95RR,12558,611,4212,1997,1187,247,1330,858,181,1117,818,1507,342,200,168,540,4.87,33.54,15.90,9.45,1.97,10.59,6.83,1.44,8.89,6.51,12.00,28.81,16.85,14.15,45.49
95SS,42177,2050,19754,5302,2316,1398,4803,2568,423,2475,1088,6283,751,434,363,986,4.86,46.84,12.57,5.49,3.31,11.39,6.09,1.00,5.87,2.58,14.90,32.43,18.74,15.67,42.57
95TT,16138,709,6773,3236,953,350,1324,1121,191,993,488,2212,300,165,115,385,4.39,41.97,20.05,5.91,2.17,8.20,6.95,1.18,6.15,3.02,13.71,31.48,17.31,12.07,40.40
95UU,6264,298,2086,1312,525,113,791,355,65,515,204,968,153,100,82,217,4.76,33.30,20.95,8.38,1.80,12.63,5.67,1.04,8.22,3.26,15.45,29.14,19.05,15.62,41.33
95VV,35288,1897,13006,6339,3054,1013,3175,2148,503,2955,1198,5024,779,502,386,1449,5.38,36.86,17.96,8.65,2.87,9.00,6.09,1.43,8.37,3.39,14.24,25.51,16.44,12.64,47.45
95WW,29823,1438,14879,2897,1513,1240,3589,1941,233,1543,550,4154,487,318,242,607,4.82,49.89,9.71,5.07,4.16,12.03,6.51,0.78,5.17,1.84,13.93,32.19,21.02,15.99,40.12
95XX,28081,1489,13341,3433,1375,818,4316,1401,181,1223,504,4574,400,314,152,569,5.30,47.51,12.23,4.90,2.91,15.37,4.99,0.64,4.36,1.79,16.29,29.09,22.84,11.05,41.38
95YY,18479,917,6716,3629,1244,422,1738,1257,229,1652,675,2877,367,216,215,571,4.96,36.34,19.64,6.73,2.28,9.41,6.80,1.24,8.94,3.65,15.57,29.50,17.36,17.28,45.90
95ZZ,14305,838,4724,2325,1388,350,1508,844,290,1488,550,1821,348,212,261,678,5.86,33.02,16.25,9.70,2.45,10.54,5.90,2.03,10.40,3.84,12.73,25.07,15.27,18.80,48.85
