ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
"KS602NI0001","Count","PERSONS","All usual residents: Aged 16-74 years (Males)"
"KS602NI0002","Count","PERSONS","Economically active: Employee: Part-time: Aged 16-74 years (Males)"
"KS602NI0003","Count","PERSONS","Economically active: Employee: Full-time: Aged 16-74 years (Males)"
"KS602NI0004","Count","PERSONS","Economically active: Self-employed: Aged 16-74 years (Males)"
"KS602NI0005","Count","PERSONS","Economically active: Unemployed: Aged 16-74 years (Males)"
"KS602NI0006","Count","PERSONS","Economically active: Full-time student: Aged 16-74 years (Males)"
"KS602NI0007","Count","PERSONS","Economically inactive: Retired: Aged 16-74 years (Males)"
"KS602NI0008","Count","PERSONS","Economically inactive: Student (including full-time students): Aged 16-74 years (Males)"
"KS602NI0009","Count","PERSONS","Economically inactive: Looking after home or family: Aged 16-74 years (Males)"
"KS602NI0010","Count","PERSONS","Economically inactive: Long-term sick or disabled: Aged 16-74 years (Males)"
"KS602NI0011","Count","PERSONS","Economically inactive: Other: Aged 16-74 years (Males)"
"KS602NI0012","Count","PERSONS","Carried out voluntary work: Aged 16-74 years (Males)"
"KS602NI0013","Count","PERSONS","Unemployed: Aged 16-24 years (Males)"
"KS602NI0014","Count","PERSONS","Unemployed: Aged 50-74 years (Males)"
"KS602NI0015","Count","PERSONS","Unemployed: Never worked: Aged 16-74 years (Males)"
"KS602NI0016","Count","PERSONS","Long-term unemployed: Aged 16-74 years (Males)"
"KS602NI0017","Percentage","PERSONS","Economically active: Employee: Part-time: Aged 16-74 years (Males)"
"KS602NI0018","Percentage","PERSONS","Economically active: Employee: Full-time: Aged 16-74 years (Males)"
"KS602NI0019","Percentage","PERSONS","Economically active: Self-employed: Aged 16-74 years (Males)"
"KS602NI0020","Percentage","PERSONS","Economically active: Unemployed: Aged 16-74 years (Males)"
"KS602NI0021","Percentage","PERSONS","Economically active: Full-time student: Aged 16-74 years (Males)"
"KS602NI0022","Percentage","PERSONS","Economically inactive: Retired: Aged 16-74 years (Males)"
"KS602NI0023","Percentage","PERSONS","Economically inactive: Student (including full-time students): Aged 16-74 years (Males)"
"KS602NI0024","Percentage","PERSONS","Economically inactive: Looking after home or family: Aged 16-74 years (Males)"
"KS602NI0025","Percentage","PERSONS","Economically inactive: Long-term sick or disabled: Aged 16-74 years (Males)"
"KS602NI0026","Percentage","PERSONS","Economically inactive: Other: Aged 16-74 years (Males)"
"KS602NI0027","Percentage","PERSONS","Carried out voluntary work: Aged 16-74 years (Males)"
"KS602NI0028","Percentage","PERSONS","Unemployed: Aged 16-24 years (Males)"
"KS602NI0029","Percentage","PERSONS","Unemployed: Aged 50-74 years (Males)"
"KS602NI0030","Percentage","PERSONS","Unemployed: Never worked: Aged 16-74 years (Males)"
"KS602NI0031","Percentage","PERSONS","Long-term unemployed: Aged 16-74 years (Males)"
