DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"KS701NI","METHOD OF TRAVEL TO WORK (RESIDENT POPULATION)","All usual residents aged 16 to 74 (excluding students) in employment and currently working","1. 'Public transport' and 'car or van availability' are a different statistic to the 2001 Census."
