GeographyCode,LC2403NI0001,LC2403NI0002,LC2403NI0003,LC2403NI0004,LC2403NI0005,LC2403NI0006,LC2403NI0007,LC2403NI0008,LC2403NI0009,LC2403NI0010,LC2403NI0011,LC2403NI0012,LC2403NI0013,LC2403NI0014,LC2403NI0015,LC2403NI0016
95CC21W1,1167,128,859,180,839,89,638,112,138,16,96,26,190,23,125,42
95CC22W1,842,150,542,150,432,73,294,65,236,27,169,40,174,50,79,45
95DD01W1,836,114,604,118,696,74,531,91,26,7,15,4,114,33,58,23
95DD02S1,599,13,511,75,413,6,362,45,116,4,96,16,70,3,53,14
95DD02S2,891,45,720,126,740,34,614,92,18,1,15,2,133,10,91,32
95DD03W1,1389,170,934,285,1092,115,774,203,21,0,18,3,276,55,142,79
95DD04W1,859,45,634,180,353,20,271,62,404,19,295,90,102,6,68,28
95DD05W1,685,24,509,152,347,12,276,59,266,11,187,68,72,1,46,25
95DD06W1,944,153,655,136,837,126,599,112,5,0,2,3,102,27,54,21
95DD07S1,689,32,541,116,473,15,378,80,76,4,63,9,140,13,100,27
95DD07S2,723,24,591,108,526,11,442,73,77,1,67,9,120,12,82,26
95DD08W1,1041,331,469,241,427,131,209,87,202,60,114,28,412,140,146,126
95DD09W1,929,52,770,107,797,38,677,82,22,1,18,3,110,13,75,22
95DD10W1,1180,30,983,167,779,17,673,89,233,2,190,41,168,11,120,37
95DD11W1,955,478,290,187,410,201,142,67,298,152,88,58,247,125,60,62
95DD12W1,890,101,670,119,777,93,589,95,22,2,14,6,91,6,67,18
95DD13W1,741,354,227,160,454,219,139,96,124,53,44,27,163,82,44,37
95DD14S1,626,17,498,111,505,11,413,81,30,0,25,5,91,6,60,25
95DD14S2,607,50,475,82,548,43,432,73,13,1,12,0,46,6,31,9
95DD15W1,1174,630,423,121,948,497,362,89,50,32,12,6,176,101,49,26
95DD16W1,1019,112,758,149,897,97,676,124,15,1,12,2,107,14,70,23
95DD17W1,1148,387,620,141,996,350,521,125,28,8,19,1,124,29,80,15
95DD18W1,873,50,663,160,540,20,442,78,92,2,76,14,241,28,145,68
95DD19S1,732,24,605,103,515,11,436,68,98,1,84,13,119,12,85,22
95DD19S2,543,26,434,83,462,23,370,69,16,1,12,3,65,2,52,11
95DD20W1,826,42,616,168,374,19,293,62,307,13,222,72,145,10,101,34
95DD21W1,891,241,465,185,595,151,334,110,19,2,11,6,277,88,120,69
95DD22S1,559,170,318,71,438,123,270,45,28,13,10,5,93,34,38,21
95DD22S2,597,182,354,61,415,117,260,38,82,32,42,8,100,33,52,15
95DD23W1,881,99,662,120,743,85,561,97,8,0,7,1,130,14,94,22
95DD24W1,990,586,264,140,747,448,201,98,82,51,25,6,161,87,38,36
95EE01W1,592,510,43,39,458,392,37,29,66,62,1,3,68,56,5,7
95EE02W1,790,25,648,117,545,17,443,85,125,2,113,10,120,6,92,22
95EE03W1,808,102,573,133,490,69,348,73,213,24,149,40,105,9,76,20
95EE04W1,736,248,395,93,552,196,287,69,64,14,41,9,120,38,67,15
95EE05W1,577,39,454,84,443,30,362,51,34,1,26,7,100,8,66,26
95EE06W1,692,535,105,52,530,403,92,35,72,59,4,9,90,73,9,8
95EE07W1,740,112,526,102,494,78,354,62,83,13,63,7,163,21,109,33
95EE08W1,711,90,499,122,518,64,372,82,22,3,15,4,171,23,112,36
95EE09W1,605,195,334,76,465,138,277,50,65,32,23,10,75,25,34,16
95EE10W1,598,323,224,51,434,218,180,36,50,39,11,0,114,66,33,15
95EE11W1,551,149,339,63,462,137,276,49,30,3,23,4,59,9,40,10
95EE12W1,1059,118,765,176,559,62,418,79,241,22,171,48,259,34,176,49
95EE13W1,718,143,462,113,369,60,257,52,181,49,104,28,168,34,101,33
95EE14W1,1016,118,745,153,748,83,558,107,83,2,71,10,185,33,116,36
95EE15W1,606,101,418,87,478,86,321,71,63,4,53,6,65,11,44,10
95EE16W1,709,157,470,82,575,128,383,64,45,11,28,6,89,18,59,12
95FF01S1,781,197,468,116,672,158,416,98,2,1,1,0,107,38,51,18
95FF01S2,959,283,513,163,742,203,425,114,11,5,3,3,206,75,85,46
95FF02W1,923,469,354,100,781,406,301,74,25,7,14,4,117,56,39,22
95FF03W1,1169,413,551,205,771,269,387,115,118,42,53,23,280,102,111,67
95FF04W1,862,283,461,118,755,239,418,98,36,21,10,5,71,23,33,15
95FF05W1,1119,182,713,224,718,110,459,149,192,22,139,31,209,50,115,44
95FF06S1,820,107,540,173,615,72,418,125,55,5,37,13,150,30,85,35
95FF06S2,720,81,507,132,601,66,439,96,36,0,28,8,83,15,40,28
95FF07W1,1154,462,478,214,610,238,267,105,310,136,123,51,234,88,88,58
95FF08W1,993,239,606,148,667,153,425,89,187,53,102,32,139,33,79,27
95FF09W1,1000,345,493,162,677,230,358,89,143,61,55,27,180,54,80,46
95FF10W1,1216,140,847,229,1040,125,736,179,48,6,32,10,128,9,79,40
95FF11W1,873,228,547,98,760,202,474,84,30,5,23,2,83,21,50,12
95FF12W1,1018,489,392,137,804,386,321,97,73,39,21,13,141,64,50,27
95FF13W1,977,299,543,135,794,243,445,106,49,15,22,12,134,41,76,17
95FF14W1,862,103,626,133,770,87,566,117,11,1,8,2,81,15,52,14
95FF15W1,1073,356,585,132,648,224,355,69,185,48,115,22,240,84,115,41
95FF16W1,927,162,619,146,711,125,482,104,107,14,74,19,109,23,63,23
95FF17W1,857,261,448,148,409,131,217,61,188,64,98,26,260,66,133,61
95GG01S1,739,649,13,77,489,438,6,45,158,134,5,19,92,77,2,13
95GG01S2,624,546,3,75,365,323,1,41,117,99,1,17,142,124,1,17
95GG01S3,641,550,6,85,507,443,3,61,54,45,1,8,80,62,2,16
95GG02S1,749,614,11,124,362,301,3,58,223,175,5,43,164,138,3,23
95GG02S2,859,681,22,156,373,308,4,61,278,224,12,42,208,149,6,53
95GG02S3,960,805,9,146,217,186,2,29,635,536,5,94,108,83,2,23
95GG03S1,895,134,501,260,662,92,401,169,30,4,13,13,203,38,87,78
95GG03S2,767,93,445,229,616,66,370,180,41,6,26,9,110,21,49,40
95GG03S3,1005,77,606,322,593,33,370,190,158,7,111,40,254,37,125,92
95GG04S1,801,405,209,187,256,153,44,59,408,200,138,70,137,52,27,58
95GG04S2,640,427,136,77,227,186,19,22,350,199,100,51,63,42,17,4
95GG04S3,856,39,562,255,233,6,167,60,400,9,279,112,223,24,116,83
95GG05S1,845,439,128,278,414,236,61,117,129,53,36,40,302,150,31,121
95GG05S2,948,403,188,357,513,233,99,181,84,20,39,25,351,150,50,151
95GG05S3,1007,355,248,404,300,127,66,107,353,91,136,126,354,137,46,171
95GG06S1,794,11,621,162,408,4,321,83,262,2,214,46,124,5,86,33
95GG06S2,833,45,593,195,566,32,409,125,100,2,74,24,167,11,110,46
95GG06S3,754,43,536,175,552,28,408,116,114,1,77,36,88,14,51,23
95GG07S1,796,636,29,131,465,388,8,69,91,71,3,17,240,177,18,45
95GG07S2,788,637,17,134,302,262,0,40,262,216,7,39,224,159,10,55
95GG07S3,685,574,14,97,388,324,8,56,172,153,1,18,125,97,5,23
95GG08S1,554,359,78,117,443,292,69,82,53,37,2,14,58,30,7,21
95GG08S2,810,430,217,163,446,236,126,84,198,109,50,39,166,85,41,40
95GG08S3,787,345,261,181,443,243,112,88,182,19,115,48,162,83,34,45
95GG09S1,844,41,584,219,711,26,508,177,30,0,19,11,103,15,57,31
95GG09S2,808,54,569,185,634,35,445,154,101,4,81,16,73,15,43,15
95GG09S3,952,51,669,232,431,22,314,95,356,9,270,77,165,20,85,60
95GG10S1,966,85,571,310,363,11,251,101,249,9,180,60,354,65,140,149
95GG10S2,1051,77,672,302,304,13,224,67,373,14,289,70,374,50,159,165
95GG11S1,987,79,555,353,393,20,227,146,283,6,187,90,311,53,141,117
95GG11S2,701,72,431,198,540,46,348,146,29,2,19,8,132,24,64,44
95GG11S3,998,100,546,352,520,35,327,158,107,4,71,32,371,61,148,162
95GG12S1,558,207,102,249,92,34,19,39,42,12,12,18,424,161,71,192
95GG12S2,727,303,117,307,116,29,26,61,82,29,19,34,529,245,72,212
95GG12S3,586,278,71,237,126,43,24,59,73,37,13,23,387,198,34,155
95GG12S4,719,271,106,342,42,20,4,18,118,52,20,46,559,199,82,278
95GG12S5,839,559,37,243,208,143,7,58,390,291,19,80,241,125,11,105
95GG13S1,664,80,421,163,280,49,165,66,270,7,201,62,114,24,55,35
95GG13S2,665,338,200,127,539,305,128,106,61,5,48,8,65,28,24,13
95GG13S3,787,150,484,153,453,118,250,85,224,1,181,42,110,31,53,26
95GG14S1,618,253,249,116,565,232,236,97,8,4,1,3,45,17,12,16
95GG14S2,582,391,100,91,496,347,79,70,36,16,9,11,50,28,12,10
95GG14S3,617,206,285,126,564,186,269,109,10,5,3,2,43,15,13,15
95GG15S1,736,79,489,168,650,66,443,141,20,1,15,4,66,12,31,23
95GG15S2,890,89,555,246,730,69,472,189,34,2,26,6,126,18,57,51
95GG15S3,918,69,633,216,595,49,423,123,206,6,150,50,117,14,60,43
95GG16S1,866,547,75,244,471,322,32,117,128,71,19,38,267,154,24,89
95GG16S2,777,544,42,191,481,343,25,113,154,115,8,31,142,86,9,47
95GG16S3,587,269,172,146,390,225,75,90,122,13,77,32,75,31,20,24
95GG17S1,770,605,28,137,405,315,14,76,214,171,9,34,151,119,5,27
95GG17S2,623,419,104,100,516,357,78,81,48,32,9,7,59,30,17,12
95GG17S3,744,249,349,146,353,173,117,63,255,25,182,48,136,51,50,35
95GG18S1,1073,882,18,173,471,390,8,73,373,309,4,60,229,183,6,40
95GG18S2,1070,853,20,197,384,316,4,64,411,338,5,68,275,199,11,65
95GG19S1,1061,10,876,175,270,1,228,41,592,9,488,95,199,0,160,39
95GG19S2,1178,104,828,246,243,23,169,51,760,72,534,154,175,9,125,41
95GG20S1,1393,228,747,418,319,39,195,85,642,87,397,158,432,102,155,175
95GG20S2,966,99,652,215,288,58,170,60,520,9,403,108,158,32,79,47
95GG21S1,639,516,12,111,183,150,5,28,375,311,3,61,81,55,4,22
95GG21S2,675,531,7,137,208,169,2,37,409,323,2,84,58,39,3,16
95GG21S3,948,690,30,228,263,211,7,45,474,388,6,80,211,91,17,103
95GG22S1,733,602,15,116,513,438,7,68,87,64,5,18,133,100,3,30
95GG22S2,814,711,9,94,578,521,4,53,147,119,3,25,89,71,2,16
95GG22S3,661,592,5,64,475,431,3,41,130,119,1,10,56,42,1,13
95GG23S1,566,126,323,117,517,112,303,102,6,1,3,2,43,13,17,13
95GG23S2,579,364,132,83,470,328,87,55,50,12,30,8,59,24,15,20
95GG23S3,676,193,333,150,558,150,293,115,28,6,14,8,90,37,26,27
95GG24S1,612,325,186,101,468,268,130,70,71,28,29,14,73,29,27,17
95GG24S2,712,44,488,180,507,13,399,95,37,3,19,15,168,28,70,70
95GG24S3,621,261,210,150,450,208,141,101,37,11,16,10,134,42,53,39
95GG25S1,868,749,10,109,531,462,7,62,213,188,0,25,124,99,3,22
95GG25S2,716,626,5,85,542,475,3,64,115,99,0,16,59,52,2,5
95GG25S3,610,524,6,80,391,342,4,45,166,139,2,25,53,43,0,10
95GG26S1,848,28,652,168,394,7,309,78,329,12,266,51,125,9,77,39
95GG26S2,806,164,485,157,452,140,240,72,213,10,162,41,141,14,83,44
95GG27S1,487,429,12,46,384,341,12,31,76,65,0,11,27,23,0,4
95GG27S2,607,518,7,82,373,319,3,51,183,158,2,23,51,41,2,8
95GG27S3,727,613,5,109,432,367,4,61,214,176,0,38,81,70,1,10
95GG27S4,646,533,7,106,361,307,3,51,220,176,2,42,65,50,2,13
95GG28S1,839,17,655,167,662,11,535,116,63,1,54,8,114,5,66,43
95GG28S2,712,82,509,121,498,58,370,70,146,10,106,30,68,14,33,21
95GG28S3,774,32,618,124,275,19,216,40,422,7,349,66,77,6,53,18
95GG29S1,1083,94,669,320,229,20,146,63,563,9,432,122,291,65,91,135
95GG29S2,1347,131,769,447,605,46,365,194,258,4,203,51,484,81,201,202
95GG30S1,763,28,549,186,451,23,319,109,238,2,178,58,74,3,52,19
95GG30S2,695,72,441,182,560,56,362,142,38,2,32,4,97,14,47,36
95GG30S3,625,14,471,140,575,11,441,123,6,0,5,1,44,3,25,16
95GG31S1,793,680,19,94,682,586,16,80,27,24,0,3,84,70,3,11
95GG31S2,800,465,194,141,551,396,82,73,181,37,97,47,68,32,15,21
95GG31S3,870,690,37,143,420,353,14,53,368,284,15,69,82,53,8,21
95GG32S1,1257,763,263,231,634,337,167,130,405,292,56,57,218,134,40,44
95GG32S2,698,81,479,138,363,26,277,60,189,40,110,39,146,15,92,39
95GG32S3,694,153,406,135,490,136,269,85,100,5,80,15,104,12,57,35
95GG33S1,737,408,190,139,622,356,166,100,10,1,2,7,105,51,22,32
95GG33S2,618,313,162,143,473,249,129,95,35,19,6,10,110,45,27,38
95GG33S3,840,347,221,272,556,234,162,160,13,2,6,5,271,111,53,107
95GG34S1,650,73,433,144,370,45,246,79,199,11,150,38,81,17,37,27
95GG34S2,553,483,22,48,509,454,17,38,8,5,2,1,36,24,3,9
95GG34S3,796,434,191,171,574,314,149,111,11,2,5,4,211,118,37,56
95GG35S1,867,666,27,174,240,191,8,41,521,400,16,105,106,75,3,28
95GG35S2,731,610,12,109,200,160,3,37,457,386,7,64,74,64,2,8
95GG35S3,646,498,11,137,210,160,3,47,314,245,7,62,122,93,1,28
95GG36S1,827,93,484,250,594,60,376,158,84,3,59,22,149,30,49,70
95GG36S2,836,51,590,195,704,40,513,151,67,2,46,19,65,9,31,25
95GG36S3,818,47,584,187,651,30,483,138,71,5,49,17,96,12,52,32
95GG37S1,779,296,236,247,577,212,186,179,22,6,10,6,180,78,40,62
95GG37S2,819,139,374,306,563,87,288,188,34,2,17,15,222,50,69,103
95GG37S3,1089,314,426,349,579,157,260,162,82,5,62,15,428,152,104,172
95GG38S1,1369,591,387,391,917,410,258,249,133,41,57,35,319,140,72,107
95GG38S2,853,382,242,229,470,224,129,117,130,35,61,34,253,123,52,78
95GG38S3,693,399,151,143,524,313,104,107,63,29,28,6,106,57,19,30
95GG39S1,1172,563,191,418,346,199,53,94,416,242,85,89,410,122,53,235
95GG39S2,1402,332,573,497,310,70,131,109,668,129,324,215,424,133,118,173
95GG39S3,1042,81,622,339,219,8,148,63,477,25,337,115,346,48,137,161
95GG40S1,802,29,626,147,202,8,153,41,448,18,358,72,152,3,115,34
95GG40S2,1059,25,776,258,193,5,137,51,717,6,551,160,149,14,88,47
95GG41S1,789,46,573,170,725,43,532,150,6,0,3,3,58,3,38,17
95GG41S2,596,47,392,157,512,39,343,130,39,4,26,9,45,4,23,18
95GG41S3,788,85,482,221,619,71,387,161,53,2,39,12,116,12,56,48
95GG42S1,689,257,252,180,592,224,225,143,8,2,3,3,89,31,24,34
95GG42S2,209,89,63,57,141,70,38,33,9,0,3,6,59,19,22,18
95GG42S3,740,288,209,243,309,119,100,90,13,3,8,2,418,166,101,151
95GG42S4,968,333,315,320,637,230,240,167,22,7,5,10,309,96,70,143
95GG43S1,720,39,490,191,350,19,251,80,223,4,172,47,147,16,67,64
95GG43S2,734,36,495,203,553,18,401,134,30,2,25,3,151,16,69,66
95GG43S3,862,48,544,270,463,16,296,151,185,2,145,38,214,30,103,81
95GG44S1,1390,127,793,470,348,19,220,109,606,16,401,189,436,92,172,172
95GG44S2,1315,113,753,449,407,30,228,149,472,14,316,142,436,69,209,158
95GG45S1,694,250,298,146,604,227,263,114,30,3,20,7,60,20,15,25
95GG45S2,686,39,483,164,279,19,187,73,335,11,250,74,72,9,46,17
95GG45S3,749,186,385,178,490,132,248,110,124,9,91,24,135,45,46,44
95GG46S1,663,572,3,88,378,324,3,51,232,202,0,30,53,46,0,7
95GG46S2,646,563,15,68,322,282,3,37,284,246,12,26,40,35,0,5
95GG46S3,623,527,5,91,281,242,2,37,293,246,2,45,49,39,1,9
95GG47S1,1025,752,51,222,330,238,14,78,448,347,21,80,247,167,16,64
95GG47S2,801,654,31,116,304,260,11,33,336,273,9,54,161,121,11,29
95GG47S3,815,597,28,190,324,246,9,69,265,194,15,56,226,157,4,65
95GG48S1,620,526,9,85,355,312,2,41,145,126,2,17,120,88,5,27
95GG48S2,842,720,13,109,201,166,4,31,543,473,6,64,98,81,3,14
95GG48S3,589,507,11,71,248,210,6,32,293,258,4,31,48,39,1,8
95GG49S1,748,315,187,246,344,151,105,88,47,13,19,15,357,151,63,143
95GG49S2,948,315,252,381,222,63,85,74,51,10,18,23,675,242,149,284
95GG49S3,821,210,288,323,167,37,68,62,91,15,47,29,563,158,173,232
95GG49S4,834,266,255,313,178,43,81,54,114,41,40,33,542,182,134,226
95GG50S1,764,99,415,250,350,40,199,111,146,10,97,39,268,49,119,100
95GG50S2,972,114,558,300,260,31,159,70,444,22,300,122,268,61,99,108
95GG50S3,917,132,484,301,294,38,167,89,331,25,213,93,292,69,104,119
95GG51S1,683,30,463,190,297,6,212,79,159,12,115,32,227,12,136,79
95GG51S2,710,19,556,135,242,4,199,39,277,3,214,60,191,12,143,36
95GG51S3,688,13,548,127,162,3,138,21,427,5,344,78,99,5,66,28
95HH01W1,890,102,524,264,622,74,373,175,128,16,76,36,140,12,75,53
95HH02S1,522,32,383,107,476,28,353,95,2,1,0,1,44,3,30,11
95HH02S2,541,25,394,122,506,21,371,114,5,0,3,2,30,4,20,6
95HH03W1,726,54,535,137,617,49,457,111,46,2,37,7,63,3,41,19
95HH04S1,645,39,456,150,595,36,421,138,0,0,0,0,50,3,35,12
95HH04S2,515,19,393,103,463,17,353,93,32,1,25,6,20,1,15,4
95HH05W1,908,44,636,228,507,20,367,120,224,6,168,50,177,18,101,58
95HH06S1,762,39,557,166,673,33,490,150,15,0,13,2,74,6,54,14
95HH06S2,920,52,663,205,760,43,547,170,72,1,54,17,88,8,62,18
95HH07W1,733,44,501,188,364,25,264,75,256,13,173,70,113,6,64,43
95HH08W1,1083,118,666,299,820,83,513,224,97,5,61,31,166,30,92,44
95HH09W1,1423,166,863,394,699,70,437,192,298,33,200,65,426,63,226,137
95HH10W1,945,75,640,230,833,69,571,193,33,1,23,9,79,5,46,28
95HH11W1,655,27,472,156,306,15,221,70,268,9,197,62,81,3,54,24
95HH12W1,626,29,442,155,491,25,360,106,71,0,47,24,64,4,35,25
95HH13W1,614,22,439,153,336,11,231,94,166,7,123,36,112,4,85,23
95HH14W1,764,54,528,182,402,28,281,93,232,13,165,54,130,13,82,35
95HH15W1,1083,89,754,240,760,54,545,161,165,19,111,35,158,16,98,44
95HH16W1,917,123,538,256,708,89,421,198,74,9,48,17,135,25,69,41
95HH17W1,928,36,687,205,809,22,608,179,30,3,22,5,89,11,57,21
95II01S1,626,23,452,151,517,15,381,121,52,1,40,11,57,7,31,19
95II01S2,634,16,482,136,588,11,448,129,4,0,4,0,42,5,30,7
95II02S1,507,227,172,108,443,208,146,89,23,5,13,5,41,14,13,14
95II02S2,678,153,345,180,481,128,226,127,128,9,89,30,69,16,30,23
95II02S3,726,78,473,175,371,57,231,83,293,9,213,71,62,12,29,21
95II03S1,575,236,210,129,527,216,193,118,4,3,1,0,44,17,16,11
95II03S2,729,258,312,159,643,226,285,132,7,2,4,1,79,30,23,26
95II04S1,864,27,632,205,740,17,547,176,40,0,35,5,84,10,50,24
95II04S2,808,18,602,188,535,17,401,117,186,0,148,38,87,1,53,33
95II05S1,527,283,154,90,494,267,146,81,1,0,0,1,32,16,8,8
95II05S2,774,212,402,160,580,171,292,117,94,11,69,14,100,30,41,29
95II06S1,533,199,232,102,502,189,223,90,5,1,2,2,26,9,7,10
95II06S2,752,309,298,145,621,255,257,109,6,2,1,3,125,52,40,33
95II07W1,991,64,665,262,458,35,307,116,403,12,284,107,130,17,74,39
95II08W1,1073,74,750,249,792,56,565,171,166,4,122,40,115,14,63,38
95II09S1,865,68,592,205,639,34,473,132,75,2,55,18,151,32,64,55
95II09S2,552,21,415,116,462,15,355,92,20,0,16,4,70,6,44,20
95II10W1,1144,25,865,254,665,12,513,140,377,8,287,82,102,5,65,32
95II11W1,1055,399,430,226,884,332,368,184,31,10,17,4,140,57,45,38
95II12W1,1007,58,708,241,928,51,651,226,11,1,6,4,68,6,51,11
