DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"LC2601NI","ECONOMIC ACTIVITY BY COUNTRY OF BIRTH BY AGE","All usual residents aged 16 to 74","1. 'Age' is age at last birthday."
