DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"LC3301NI","LONG-TERM HEALTH PROBLEM OR DISABILITY BY GENERAL HEALTH","All usual residents in households","1. 'Day-to-day activities limited' covers any health problem or disability (including problems related to old age) which has lasted or is expected to last for at least 12 months.; 2. General health refers to health over the 12 months prior to Census day (27 March 2011)."
