DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"LC6303NI","GENERAL HEALTH BY VOLUNTARY WORK","All usual residents aged 16 and over","1. General health refers to health over the 12 months prior to Census day (27 March 2011)."
