ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
LC2409NI0001,Count,HOUSEHOLDS,"All categories: Country of Birth, All categories: Household Size"
LC2409NI0002,Count,HOUSEHOLDS,"All categories: Country of Birth, 1 person in household"
LC2409NI0003,Count,HOUSEHOLDS,"All categories: Country of Birth, 2 people in household"
LC2409NI0004,Count,HOUSEHOLDS,"All categories: Country of Birth, 3 people in household"
LC2409NI0005,Count,HOUSEHOLDS,"All categories: Country of Birth, 4 or more people in household"
LC2409NI0006,Average,HOUSEHOLDS,"All categories: Country of Birth, Average household size"
LC2409NI0007,Count,HOUSEHOLDS,"Northern Ireland , All categories: Household Size"
LC2409NI0008,Count,HOUSEHOLDS,"Northern Ireland , 1 person in household"
LC2409NI0009,Count,HOUSEHOLDS,"Northern Ireland , 2 people in household"
LC2409NI0010,Count,HOUSEHOLDS,"Northern Ireland , 3 people in household"
LC2409NI0011,Count,HOUSEHOLDS,"Northern Ireland , 4 or more people in household"
LC2409NI0012,Average,HOUSEHOLDS,"Northern Ireland , Average household size"
LC2409NI0013,Count,HOUSEHOLDS,"Elsewhere, All categories: Household Size"
LC2409NI0014,Count,HOUSEHOLDS,"Elsewhere, 1 person in household"
LC2409NI0015,Count,HOUSEHOLDS,"Elsewhere, 2 people in household"
LC2409NI0016,Count,HOUSEHOLDS,"Elsewhere, 3 people in household"
LC2409NI0017,Count,HOUSEHOLDS,"Elsewhere, 4 or more people in household"
LC2409NI0018,Average,HOUSEHOLDS,"Elsewhere, Average household size"
