DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"LC2303NI","LONG-TERM HEALTH PROBLEM OR DISABILITY BY RELIGION","All usual residents","1. ‘Religion’ indicates religion, religious denomination or body.; 2. 'Catholic' includes those who gave their current religion as Catholic or Roman Catholic.; 3. 'Other Christian' includes the Methodist Church in Ireland.; 4. 'Day-to-day activities limited' covers any health problem or disability (including problems related to old age) which has lasted or is expected to last at least 12 months."
