ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
LC3105NI0001,Count ,PERSONS,"All categories: Age, All categories: Disability"
LC3105NI0002,Count ,PERSONS,"All categories: Age, Day-to-day activities limited a lot"
LC3105NI0003,Count ,PERSONS,"All categories: Age, Day-to-day activities limited a little"
LC3105NI0004,Count ,PERSONS,"All categories: Age, Day-to-day activities not limited"
LC3105NI0005,Count ,PERSONS,"Age 0 to 34, All categories: Disability"
LC3105NI0006,Count ,PERSONS,"Age 0 to 34, Day-to-day activities limited a lot"
LC3105NI0007,Count ,PERSONS,"Age 0 to 34, Day-to-day activities limited a little"
LC3105NI0008,Count ,PERSONS,"Age 0 to 34, Day-to-day activities not limited"
LC3105NI0009,Count ,PERSONS,"Age 35 to 54, All categories: Disability"
LC3105NI0010,Count ,PERSONS,"Age 35 to 54, Day-to-day activities limited a lot"
LC3105NI0011,Count ,PERSONS,"Age 35 to 54, Day-to-day activities limited a little"
LC3105NI0012,Count ,PERSONS,"Age 35 to 54, Day-to-day activities not limited"
LC3105NI0013,Count ,PERSONS,"Age 55 to 64, All categories: Disability"
LC3105NI0014,Count ,PERSONS,"Age 55 to 64, Day-to-day activities limited a lot"
LC3105NI0015,Count ,PERSONS,"Age 55 to 64, Day-to-day activities limited a little"
LC3105NI0016,Count ,PERSONS,"Age 55 to 64, Day-to-day activities not limited"
LC3105NI0017,Count ,PERSONS,"Age 65 to 74, All categories: Disability"
LC3105NI0018,Count ,PERSONS,"Age 65 to 74, Day-to-day activities limited a lot"
LC3105NI0019,Count ,PERSONS,"Age 65 to 74, Day-to-day activities limited a little"
LC3105NI0020,Count ,PERSONS,"Age 65 to 74, Day-to-day activities not limited"
LC3105NI0021,Count ,PERSONS,"Age 75 and over, All categories: Disability"
LC3105NI0022,Count ,PERSONS,"Age 75 and over, Day-to-day activities limited a lot"
LC3105NI0023,Count ,PERSONS,"Age 75 and over, Day-to-day activities limited a little"
LC3105NI0024,Count ,PERSONS,"Age 75 and over, Day-to-day activities not limited"
