DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"LC2104NI","COUNTRY OF BIRTH BY SEX","All usual residents","1. 'EU' is the European Union and is as defined on Census Day (27 March 2011).; 2. 'Other' includes persons born at sea or in the air, or with country of birth not stated. ; 3. 'Other EU countries' includes Ireland (part not specified)."
