GeographyCode,LC2108NI0001,LC2108NI0002,LC2108NI0003,LC2108NI0004,LC2108NI0005,LC2108NI0006,LC2108NI0007,LC2108NI0008,LC2108NI0009
95AA01S1,1003,976,27,553,541,12,450,435,15
95AA01S2,1764,1742,22,885,875,10,879,867,12
95AA01S3,1435,1388,47,708,676,32,727,712,15
95AA02W1,1683,1619,64,830,796,34,853,823,30
95AA03W1,1736,1699,37,807,788,19,929,911,18
95AA04W1,2922,2906,16,1517,1510,7,1405,1396,9
95AA05W1,2586,2537,49,1290,1269,21,1296,1268,28
95AA06S1,1860,1824,36,901,883,18,959,941,18
95AA06S2,2561,2508,53,1203,1181,22,1358,1327,31
95AA07W1,2070,2027,43,1030,1011,19,1040,1016,24
95AA08W1,1616,1539,77,776,733,43,840,806,34
95AA09W1,2105,2017,88,991,948,43,1114,1069,45
95AA10W1,1884,1816,68,913,880,33,971,936,35
95AA11S1,2685,2481,204,1289,1182,107,1396,1299,97
95AA11S2,2424,2312,112,1258,1201,57,1166,1111,55
95AA12W1,2690,2689,1,1357,1357,0,1333,1332,1
95AA13S1,1660,1561,99,816,769,47,844,792,52
95AA13S2,1487,1421,66,717,691,26,770,730,40
95AA14W1,2275,2267,8,1119,1115,4,1156,1152,4
95AA15S1,2474,2215,259,1206,1071,135,1268,1144,124
95AA15S2,1432,1282,150,706,616,90,726,666,60
95AA16W1,1722,1585,137,838,765,73,884,820,64
95AA17W1,2044,1969,75,998,959,39,1046,1010,36
95AA18W1,2369,2336,33,1143,1129,14,1226,1207,19
95AA19W1,2555,2522,33,1249,1229,20,1306,1293,13
95BB01S1,1521,1512,9,742,738,4,779,774,5
95BB01S2,1964,1948,16,984,976,8,980,972,8
95BB02W1,2280,2229,51,1105,1074,31,1175,1155,20
95BB03S1,1942,1921,21,946,931,15,996,990,6
95BB03S2,2116,2103,13,1045,1040,5,1071,1063,8
95BB04S1,1396,1372,24,682,670,12,714,702,12
95BB04S2,1563,1553,10,770,764,6,793,789,4
95BB05S1,1454,1444,10,719,713,6,735,731,4
95BB05S2,1847,1838,9,916,912,4,931,926,5
95BB06W1,2778,2682,96,1328,1282,46,1450,1400,50
95BB07S1,1592,1548,44,719,693,26,873,855,18
95BB07S2,1258,1249,9,619,614,5,639,635,4
95BB08S1,1275,1262,13,572,566,6,703,696,7
95BB08S2,1233,1208,25,591,581,10,642,627,15
95BB09S1,1282,1257,25,625,610,15,657,647,10
95BB09S2,1568,1556,12,775,767,8,793,789,4
95BB10S1,1651,1591,60,774,742,32,877,849,28
95BB10S2,1591,1589,2,790,789,1,801,800,1
95BB11S1,1356,1345,11,665,661,4,691,684,7
95BB11S2,1512,1500,12,718,712,6,794,788,6
95BB12S1,1370,1331,39,647,626,21,723,705,18
95BB12S2,1281,1273,8,615,610,5,666,663,3
95BB13S1,1350,1335,15,637,632,5,713,703,10
95BB13S2,1413,1380,33,681,663,18,732,717,15
95BB13S3,1508,1493,15,748,743,5,760,750,10
95BB14S1,1479,1471,8,743,737,6,736,734,2
95BB14S2,1557,1526,31,757,739,18,800,787,13
95BB15S1,1924,1907,17,960,950,10,964,957,7
95BB15S2,1434,1408,26,711,700,11,723,708,15
95BB16S1,1497,1491,6,775,773,2,722,718,4
95BB16S2,1555,1546,9,767,762,5,788,784,4
95BB17S1,1707,1690,17,803,794,9,904,896,8
95BB17S2,1699,1678,21,817,806,11,882,872,10
95BB18S1,1619,1603,16,772,764,8,847,839,8
95BB18S2,2475,2467,8,1181,1180,1,1294,1287,7
95BB19S1,1548,1529,19,738,731,7,810,798,12
95BB19S2,1711,1684,27,866,855,11,845,829,16
95BB19S3,1344,1323,21,668,661,7,676,662,14
95BB20S1,1820,1802,18,914,905,9,906,897,9
95BB20S2,1477,1466,11,765,759,6,712,707,5
95BB21S1,2280,2242,38,1143,1124,19,1137,1118,19
95BB21S2,2234,2217,17,1080,1070,10,1154,1147,7
95BB22S1,1498,1485,13,718,716,2,780,769,11
95BB22S2,1413,1387,26,641,625,16,772,762,10
95BB23S1,1499,1461,38,724,705,19,775,756,19
95BB23S2,1442,1421,21,709,697,12,733,724,9
95CC01W1,2462,2281,181,1193,1101,92,1269,1180,89
95CC02W1,2613,2564,49,1365,1339,26,1248,1225,23
95CC03W1,2649,2278,371,1252,1079,173,1397,1199,198
95CC04W1,2348,2306,42,1212,1188,24,1136,1118,18
95CC05W1,2655,2548,107,1333,1283,50,1322,1265,57
95CC06S1,1397,1344,53,658,632,26,739,712,27
95CC06S2,1251,1197,54,574,549,25,677,648,29
95CC07W1,3309,3267,42,1678,1658,20,1631,1609,22
95CC08W1,2446,2319,127,1144,1081,63,1302,1238,64
95CC09S1,1439,1434,5,721,720,1,718,714,4
95CC09S2,1781,1724,57,874,841,33,907,883,24
95CC10W1,2505,2459,46,1290,1261,29,1215,1198,17
95CC11W1,1732,1634,98,843,801,42,889,833,56
95CC12W1,2650,2627,23,1356,1343,13,1294,1284,10
95CC13W1,2365,2334,31,1232,1218,14,1133,1116,17
95CC14W1,2892,2862,30,1447,1433,14,1445,1429,16
95CC15W1,2781,2706,75,1399,1357,42,1382,1349,33
95CC16W1,2715,2648,67,1310,1275,35,1405,1373,32
95CC17W1,2609,2559,50,1360,1334,26,1249,1225,24
95CC18W1,2270,2087,183,1070,985,85,1200,1102,98
95CC19W1,2599,2557,42,1310,1285,25,1289,1272,17
95CC20S1,1239,1206,33,601,581,20,638,625,13
95CC20S2,1618,1520,98,807,756,51,811,764,47
95CC21W1,2791,2745,46,1392,1364,28,1399,1381,18
95CC22W1,1676,1510,166,810,728,82,866,782,84
95DD01W1,2053,1955,98,992,943,49,1061,1012,49
95DD02S1,1398,1383,15,694,685,9,704,698,6
95DD02S2,2322,2306,16,1132,1125,7,1190,1181,9
95DD03W1,3354,3159,195,1586,1490,96,1768,1669,99
95DD04W1,1836,1824,12,854,847,7,982,977,5
95DD05W1,1665,1648,17,779,773,6,886,875,11
95DD06W1,2537,2418,119,1183,1123,60,1354,1295,59
95DD07S1,1519,1509,10,734,728,6,785,781,4
95DD07S2,1695,1689,6,797,794,3,898,895,3
95DD08W1,2051,1661,390,1009,801,208,1042,860,182
95DD09W1,2506,2487,19,1296,1284,12,1210,1203,7
95DD10W1,2710,2652,58,1301,1276,25,1409,1376,33
95DD11W1,2215,1961,254,1022,893,129,1193,1068,125
95DD12W1,2506,2499,7,1303,1298,5,1203,1201,2
95DD13W1,1709,1522,187,840,753,87,869,769,100
95DD14S1,1541,1526,15,732,726,6,809,800,9
95DD14S2,1636,1609,27,805,790,15,831,819,12
95DD15W1,3295,3275,20,1651,1641,10,1644,1634,10
95DD16W1,2892,2865,27,1478,1463,15,1414,1402,12
95DD17W1,3317,3303,14,1642,1636,6,1675,1667,8
95DD18W1,1822,1742,80,894,851,43,928,891,37
95DD19S1,1791,1764,27,854,841,13,937,923,14
95DD19S2,1422,1409,13,716,710,6,706,699,7
95DD20W1,1688,1657,31,824,808,16,864,849,15
95DD21W1,2055,1833,222,977,865,112,1078,968,110
95DD22S1,1507,1492,15,751,740,11,756,752,4
95DD22S2,1505,1491,14,765,758,7,740,733,7
95DD23W1,2438,2420,18,1244,1232,12,1194,1188,6
95DD24W1,2616,2450,166,1274,1186,88,1342,1264,78
95EE01W1,1821,1813,8,921,919,2,900,894,6
95EE02W1,2004,2000,4,1017,1016,1,987,984,3
95EE03W1,1924,1863,61,927,895,32,997,968,29
95EE04W1,1923,1913,10,946,941,5,977,972,5
95EE05W1,1454,1439,15,738,730,8,716,709,7
95EE06W1,2178,2114,64,1073,1045,28,1105,1069,36
95EE07W1,1723,1714,9,803,798,5,920,916,4
95EE08W1,1678,1645,33,777,758,19,901,887,14
95EE09W1,1818,1798,20,922,910,12,896,888,8
95EE10W1,1706,1623,83,860,820,40,846,803,43
95EE11W1,1615,1610,5,834,832,2,781,778,3
95EE12W1,2376,2311,65,1110,1073,37,1266,1238,28
95EE13W1,1472,1446,26,717,704,13,755,742,13
95EE14W1,2565,2541,24,1268,1257,11,1297,1284,13
95EE15W1,1651,1646,5,848,847,1,803,799,4
95EE16W1,2029,2019,10,1037,1032,5,992,987,5
95FF01S1,2026,2000,26,993,982,11,1033,1018,15
95FF01S2,2540,2476,64,1277,1241,36,1263,1235,28
95FF02W1,2659,2612,47,1392,1355,37,1267,1257,10
95FF03W1,2850,2786,64,1379,1344,35,1471,1442,29
95FF04W1,2512,2499,13,1265,1256,9,1247,1243,4
95FF05W1,2442,2367,75,1168,1136,32,1274,1231,43
95FF06S1,1939,1870,69,914,879,35,1025,991,34
95FF06S2,1979,1957,22,992,981,11,987,976,11
95FF07W1,2616,2578,38,1231,1210,21,1385,1368,17
95FF08W1,2277,2251,26,1096,1084,12,1181,1167,14
95FF09W1,2421,2377,44,1210,1193,17,1211,1184,27
95FF10W1,3297,3279,18,1669,1660,9,1628,1619,9
95FF11W1,2466,2457,9,1252,1247,5,1214,1210,4
95FF12W1,2614,2602,12,1303,1298,5,1311,1304,7
95FF13W1,2583,2559,24,1288,1278,10,1295,1281,14
95FF14W1,2362,2355,7,1223,1219,4,1139,1136,3
95FF15W1,2593,2503,90,1254,1210,44,1339,1293,46
95FF16W1,2279,2255,24,1169,1155,14,1110,1100,10
95FF17W1,1657,1614,43,787,765,22,870,849,21
95GG01S1,1717,1673,44,785,768,17,932,905,27
95GG01S2,1487,1448,39,665,644,21,822,804,18
95GG01S3,1567,1517,50,728,709,19,839,808,31
95GG02S1,1658,1644,14,788,783,5,870,861,9
95GG02S2,1896,1871,25,876,861,15,1020,1010,10
95GG02S3,2115,2067,48,947,924,23,1168,1143,25
95GG03S1,1917,1847,70,906,869,37,1011,978,33
95GG03S2,1777,1719,58,860,831,29,917,888,29
95GG03S3,2020,1913,107,935,878,57,1085,1035,50
95GG04S1,1629,1558,71,775,733,42,854,825,29
95GG04S2,1475,1423,52,658,634,24,817,789,28
95GG04S3,1558,1445,113,773,719,54,785,726,59
95GG05S1,1747,1594,153,871,791,80,876,803,73
95GG05S2,1922,1711,211,927,818,109,995,893,102
95GG05S3,2023,1759,264,1073,942,131,950,817,133
95GG06S1,1830,1790,40,842,826,16,988,964,24
95GG06S2,1714,1678,36,822,809,13,892,869,23
95GG06S3,1847,1807,40,866,844,22,981,963,18
95GG07S1,1776,1637,139,823,756,67,953,881,72
95GG07S2,1805,1708,97,809,759,50,996,949,47
95GG07S3,1642,1576,66,771,742,29,871,834,37
95GG08S1,1332,1303,29,673,658,15,659,645,14
95GG08S2,1641,1568,73,767,731,36,874,837,37
95GG08S3,1682,1604,78,826,785,41,856,819,37
95GG09S1,2064,2048,16,983,976,7,1081,1072,9
95GG09S2,1833,1790,43,864,845,19,969,945,24
95GG09S3,2007,1940,67,943,914,29,1064,1026,38
95GG10S1,1773,1591,182,912,813,99,861,778,83
95GG10S2,2084,1903,181,1033,931,102,1051,972,79
95GG11S1,1808,1644,164,865,776,89,943,868,75
95GG11S2,1630,1571,59,813,791,22,817,780,37
95GG11S3,1786,1608,178,875,787,88,911,821,90
95GG12S1,1536,1356,180,792,696,96,744,660,84
95GG12S2,1927,1806,121,1048,976,72,879,830,49
95GG12S3,1459,1296,163,710,625,85,749,671,78
95GG12S4,1680,1429,251,895,775,120,785,654,131
95GG12S5,2133,1954,179,1054,958,96,1079,996,83
95GG13S1,1276,1217,59,616,588,28,660,629,31
95GG13S2,1682,1656,26,793,781,12,889,875,14
95GG13S3,1569,1527,42,717,701,16,852,826,26
95GG14S1,1564,1546,18,748,738,10,816,808,8
95GG14S2,1543,1513,30,766,750,16,777,763,14
95GG14S3,1546,1519,27,730,712,18,816,807,9
95GG15S1,1898,1885,13,849,843,6,1049,1042,7
95GG15S2,1965,1908,57,897,875,22,1068,1033,35
95GG15S3,1852,1789,63,823,795,28,1029,994,35
95GG16S1,1899,1812,87,972,931,41,927,881,46
95GG16S2,1892,1853,39,950,928,22,942,925,17
95GG16S3,1419,1360,59,690,658,32,729,702,27
95GG17S1,1913,1861,52,887,864,23,1026,997,29
95GG17S2,1553,1523,30,757,743,14,796,780,16
95GG17S3,1619,1577,42,764,741,23,855,836,19
95GG18S1,2419,2353,66,1110,1076,34,1309,1277,32
95GG18S2,2301,2163,138,1133,1053,80,1168,1110,58
95GG19S1,1952,1937,15,912,903,9,1040,1034,6
95GG19S2,2434,2373,61,1124,1095,29,1310,1278,32
95GG20S1,2678,2449,229,1452,1331,121,1226,1118,108
95GG20S2,1981,1882,99,948,900,48,1033,982,51
95GG21S1,1451,1415,36,703,687,16,748,728,20
95GG21S2,1653,1628,25,740,727,13,913,901,12
95GG21S3,1849,1694,155,925,836,89,924,858,66
95GG22S1,1614,1516,98,744,693,51,870,823,47
95GG22S2,1874,1841,33,862,848,14,1012,993,19
95GG22S3,1659,1605,54,755,728,27,904,877,27
95GG23S1,1366,1319,47,646,621,25,720,698,22
95GG23S2,1523,1496,27,699,687,12,824,809,15
95GG23S3,1524,1452,72,724,690,34,800,762,38
95GG24S1,1349,1310,39,570,554,16,779,756,23
95GG24S2,1489,1415,74,718,680,38,771,735,36
95GG24S3,1545,1481,64,704,672,32,841,809,32
95GG25S1,2070,1999,71,1017,973,44,1053,1026,27
95GG25S2,1783,1744,39,863,838,25,920,906,14
95GG25S3,1513,1423,90,709,666,43,804,757,47
95GG26S1,1900,1866,34,913,897,16,987,969,18
95GG26S2,1687,1671,16,777,768,9,910,903,7
95GG27S1,1484,1439,45,718,696,22,766,743,23
95GG27S2,1543,1512,31,720,705,15,823,807,16
95GG27S3,1639,1597,42,880,855,25,759,742,17
95GG27S4,1564,1523,41,742,720,22,822,803,19
95GG28S1,2042,1993,49,992,967,25,1050,1026,24
95GG28S2,1677,1645,32,800,782,18,877,863,14
95GG28S3,1676,1654,22,770,762,8,906,892,14
95GG29S1,2140,1992,148,1024,942,82,1116,1050,66
95GG29S2,2599,2329,270,1201,1066,135,1398,1263,135
95GG30S1,1535,1510,25,738,725,13,797,785,12
95GG30S2,1622,1594,28,764,750,14,858,844,14
95GG30S3,1497,1480,17,715,706,9,782,774,8
95GG31S1,2138,2108,30,1002,983,19,1136,1125,11
95GG31S2,1970,1910,60,951,917,34,1019,993,26
95GG31S3,2189,2150,39,1025,1003,22,1164,1147,17
95GG32S1,3017,2834,183,1408,1309,99,1609,1525,84
95GG32S2,1488,1438,50,699,676,23,789,762,27
95GG32S3,1567,1530,37,742,724,18,825,806,19
95GG33S1,1913,1877,36,917,895,22,996,982,14
95GG33S2,1602,1558,44,778,756,22,824,802,22
95GG33S3,1902,1823,79,920,893,27,982,930,52
95GG34S1,1390,1314,76,627,596,31,763,718,45
95GG34S2,1554,1508,46,761,735,26,793,773,20
95GG34S3,1797,1721,76,885,849,36,912,872,40
95GG35S1,1894,1829,65,912,874,38,982,955,27
95GG35S2,1423,1376,47,705,677,28,718,699,19
95GG35S3,1412,1351,61,669,633,36,743,718,25
95GG36S1,1712,1611,101,829,778,51,883,833,50
95GG36S2,1834,1807,27,882,869,13,952,938,14
95GG36S3,1824,1793,31,856,841,15,968,952,16
95GG37S1,2019,1915,104,969,919,50,1050,996,54
95GG37S2,1753,1620,133,813,743,70,940,877,63
95GG37S3,2052,1898,154,1011,922,89,1041,976,65
95GG38S1,2976,2844,132,1431,1368,63,1545,1476,69
95GG38S2,1808,1733,75,810,769,41,998,964,34
95GG38S3,1517,1466,51,694,669,25,823,797,26
95GG39S1,2300,2049,251,1249,1102,147,1051,947,104
95GG39S2,2631,2296,335,1356,1190,166,1275,1106,169
95GG39S3,2021,1850,171,996,906,90,1025,944,81
95GG40S1,1625,1613,12,754,746,8,871,867,4
95GG40S2,2029,1971,58,942,915,27,1087,1056,31
95GG41S1,1878,1867,11,909,904,5,969,963,6
95GG41S2,1482,1474,8,728,723,5,754,751,3
95GG41S3,2022,1956,66,952,895,57,1070,1061,9
95GG42S1,1782,1714,68,849,817,32,933,897,36
95GG42S2,1765,1637,128,767,709,58,998,928,70
95GG42S3,2209,2111,98,1060,1008,52,1149,1103,46
95GG42S4,2175,2061,114,1088,1033,55,1087,1028,59
95GG43S1,1418,1356,62,685,653,32,733,703,30
95GG43S2,1606,1535,71,751,714,37,855,821,34
95GG43S3,1635,1543,92,787,738,49,848,805,43
95GG44S1,2740,2442,298,1385,1217,168,1355,1225,130
95GG44S2,2598,2368,230,1321,1193,128,1277,1175,102
95GG45S1,1625,1580,45,765,748,17,860,832,28
95GG45S2,1484,1458,26,690,681,9,794,777,17
95GG45S3,1549,1475,74,707,674,33,842,801,41
95GG46S1,1657,1609,48,774,755,19,883,854,29
95GG46S2,1777,1722,55,824,806,18,953,916,37
95GG46S3,1615,1567,48,774,746,28,841,821,20
95GG47S1,2222,2092,130,1180,1100,80,1042,992,50
95GG47S2,1647,1557,90,791,742,49,856,815,41
95GG47S3,1719,1650,69,881,837,44,838,813,25
95GG48S1,1535,1497,38,721,703,18,814,794,20
95GG48S2,2297,2207,90,1059,1012,47,1238,1195,43
95GG48S3,1600,1546,54,747,723,24,853,823,30
95GG49S1,1633,1531,102,764,716,48,869,815,54
95GG49S2,2227,1929,298,1185,1017,168,1042,912,130
95GG49S3,2087,1741,346,991,815,176,1096,926,170
95GG49S4,2027,1802,225,963,850,113,1064,952,112
95GG50S1,1433,1258,175,689,601,88,744,657,87
95GG50S2,1964,1714,250,930,798,132,1034,916,118
95GG50S3,1822,1619,203,897,804,93,925,815,110
95GG51S1,1288,1271,17,608,599,9,680,672,8
95GG51S2,1335,1317,18,640,630,10,695,687,8
95GG51S3,1275,1263,12,612,605,7,663,658,5
95HH01W1,1983,1963,20,949,940,9,1034,1023,11
95HH02S1,1314,1293,21,646,639,7,668,654,14
95HH02S2,1547,1532,15,790,781,9,757,751,6
95HH03W1,1625,1604,21,765,757,8,860,847,13
95HH04S1,1661,1647,14,804,794,10,857,853,4
95HH04S2,1328,1323,5,658,656,2,670,667,3
95HH05W1,2051,2010,41,970,946,24,1081,1064,17
95HH06S1,2149,2128,21,1079,1069,10,1070,1059,11
95HH06S2,2453,2437,16,1212,1203,9,1241,1234,7
95HH07W1,1438,1413,25,704,692,12,734,721,13
95HH08W1,2530,2474,56,1198,1164,34,1332,1310,22
95HH09W1,2541,2432,109,1209,1147,62,1332,1285,47
95HH10W1,2407,2388,19,1186,1177,9,1221,1211,10
95HH11W1,1358,1351,7,608,605,3,750,746,4
95HH12W1,1503,1485,18,720,716,4,783,769,14
95HH13W1,1340,1335,5,638,637,1,702,698,4
95HH14W1,1481,1458,23,704,692,12,777,766,11
95HH15W1,2551,2528,23,1159,1152,7,1392,1376,16
95HH16W1,2093,2062,31,999,984,15,1094,1078,16
95HH17W1,2386,2363,23,1184,1175,9,1202,1188,14
95II01S1,1502,1476,26,738,724,14,764,752,12
95II01S2,1505,1490,15,739,733,6,766,757,9
95II02S1,1720,1674,46,886,861,25,834,813,21
95II02S2,1642,1601,41,803,788,15,839,813,26
95II02S3,1438,1399,39,689,668,21,749,731,18
95II03S1,1676,1613,63,811,784,27,865,829,36
95II03S2,1704,1672,32,821,805,16,883,867,16
95II04S1,2264,2212,52,1102,1076,26,1162,1136,26
95II04S2,1879,1856,23,890,878,12,989,978,11
95II05S1,1598,1564,34,771,755,16,827,809,18
95II05S2,1831,1781,50,846,820,26,985,961,24
95II06S1,1459,1441,18,715,705,10,744,736,8
95II06S2,1766,1724,42,837,817,20,929,907,22
95II07W1,1999,1964,35,937,918,19,1062,1046,16
95II08W1,2322,2264,58,1098,1064,34,1224,1200,24
95II09S1,1885,1800,85,906,862,44,979,938,41
95II09S2,1353,1306,47,649,625,24,704,681,23
95II10W1,2501,2461,40,1192,1168,24,1309,1293,16
95II11W1,2470,2397,73,1169,1134,35,1301,1263,38
95II12W1,2435,2395,40,1172,1154,18,1263,1241,22
95II13W1,2578,2473,105,1221,1164,57,1357,1309,48
95II14W1,2473,2428,45,1177,1158,19,1296,1270,26
95II15S1,1686,1598,88,811,766,45,875,832,43
95II15S2,1513,1486,27,746,731,15,767,755,12
95II16W1,2060,2038,22,1000,991,9,1060,1047,13
95II17W1,2424,2390,34,1159,1144,15,1265,1246,19
95II18W1,2155,2097,58,1003,975,28,1152,1122,30
95II19S1,1797,1776,21,911,900,11,886,876,10
95II19S2,1886,1874,12,951,947,4,935,927,8
95II20W1,2654,2525,129,1207,1149,58,1447,1376,71
95II21W1,2301,2283,18,1059,1050,9,1242,1233,9
95II22W1,2164,2120,44,1005,988,17,1159,1132,27
95II23W1,2116,2045,71,981,946,35,1135,1099,36
95JJ01W1,2416,2397,19,1226,1217,9,1190,1180,10
95JJ02W1,2315,2251,64,1125,1094,31,1190,1157,33
95JJ03S1,1315,1301,14,643,632,11,672,669,3
95JJ03S2,1023,1012,11,490,482,8,533,530,3
95JJ04S1,1486,1472,14,746,740,6,740,732,8
95JJ04S2,1511,1493,18,728,721,7,783,772,11
95JJ05W1,1771,1611,160,855,763,92,916,848,68
95JJ06W1,2357,2196,161,1139,1059,80,1218,1137,81
95JJ07W1,2517,2438,79,1150,1109,41,1367,1329,38
95JJ08S1,1341,1336,5,673,670,3,668,666,2
95JJ08S2,1834,1795,39,853,836,17,981,959,22
95JJ09W1,1948,1935,13,989,983,6,959,952,7
95JJ10W1,2679,2629,50,1354,1324,30,1325,1305,20
95JJ11S1,1756,1726,30,842,825,17,914,901,13
95JJ11S2,1883,1830,53,890,864,26,993,966,27
95JJ12W1,2595,2501,94,1310,1267,43,1285,1234,51
95JJ13S1,2037,1979,58,991,964,27,1046,1015,31
95JJ13S2,1688,1635,53,847,817,30,841,818,23
95JJ14W1,2242,2231,11,1117,1113,4,1125,1118,7
95JJ15W1,1813,1674,139,865,801,64,948,873,75
95JJ16W1,1750,1699,51,838,813,25,912,886,26
95JJ17W1,2360,2346,14,1225,1217,8,1135,1129,6
95JJ18W1,1983,1895,88,963,919,44,1020,976,44
95JJ19S1,1653,1635,18,798,792,6,855,843,12
95JJ19S2,1221,1188,33,551,533,18,670,655,15
95JJ20S1,2103,2049,54,1019,990,29,1084,1059,25
95JJ20S2,1865,1850,15,892,886,6,973,964,9
95JJ21W1,2801,2692,109,1285,1236,49,1516,1456,60
95JJ22W1,2727,2638,89,1272,1231,41,1455,1407,48
95KK01W1,2435,2419,16,1240,1230,10,1195,1189,6
95KK02W1,1927,1897,30,949,934,15,978,963,15
95KK03W1,2228,2213,15,1118,1110,8,1110,1103,7
95KK04W1,2634,2388,246,1267,1126,141,1367,1262,105
95KK05W1,2505,2476,29,1278,1266,12,1227,1210,17
95KK06W1,1812,1706,106,855,799,56,957,907,50
95KK07W1,1989,1975,14,1037,1027,10,952,948,4
95KK08W1,2494,2433,61,1224,1194,30,1270,1239,31
95KK09W1,2088,1787,301,1059,882,177,1029,905,124
95KK10W1,2086,2082,4,1078,1076,2,1008,1006,2
95KK11W1,2272,2149,123,1091,1029,62,1181,1120,61
95KK12W1,2199,2111,88,1106,1059,47,1093,1052,41
