GeographyCode,LC3606NI0001,LC3606NI0002,LC3606NI0003,LC3606NI0004,LC3606NI0005,LC3606NI0006,LC3606NI0007,LC3606NI0008,LC3606NI0009,LC3606NI0010,LC3606NI0011,LC3606NI0012
95AA01S1,591,97,494,566,90,476,14,2,12,11,5,6
95AA01S2,939,260,679,774,206,568,125,39,86,40,15,25
95AA01S3,813,186,627,715,153,562,67,20,47,31,13,18
95AA02W1,826,229,597,705,184,521,80,29,51,41,16,25
95AA03W1,775,230,545,661,198,463,70,15,55,44,17,27
95AA04W1,1570,457,1113,1300,373,927,195,61,134,75,23,52
95AA05W1,1276,310,966,1093,267,826,143,32,111,40,11,29
95AA06S1,892,298,594,753,249,504,95,36,59,44,13,31
95AA06S2,1201,375,826,995,305,690,135,46,89,71,24,47
95AA07W1,1046,272,774,890,230,660,123,34,89,33,8,25
95AA08W1,700,228,472,602,187,415,51,23,28,47,18,29
95AA09W1,915,296,619,811,262,549,71,26,45,33,8,25
95AA10W1,807,250,557,682,218,464,79,19,60,46,13,33
95AA11S1,1405,333,1072,1235,281,954,117,34,83,53,18,35
95AA11S2,1395,330,1065,1242,284,958,100,26,74,53,20,33
95AA12W1,1459,402,1057,1193,325,868,208,57,151,58,20,38
95AA13S1,823,187,636,703,148,555,90,27,63,30,12,18
95AA13S2,750,197,553,637,166,471,74,19,55,39,12,27
95AA14W1,1151,321,830,960,255,705,134,47,87,57,19,38
95AA15S1,1428,349,1079,1279,307,972,94,27,67,55,15,40
95AA15S2,687,194,493,601,171,430,54,15,39,32,8,24
95AA16W1,828,225,603,726,189,537,75,24,51,27,12,15
95AA17W1,1009,289,720,889,251,638,88,27,61,32,11,21
95AA18W1,1123,292,831,941,233,708,148,46,102,34,13,21
95AA19W1,1186,303,883,1021,249,772,110,33,77,55,21,34
95BB01S1,823,236,587,668,190,478,117,37,80,38,9,29
95BB01S2,1055,294,761,856,234,622,136,38,98,63,22,41
95BB02W1,929,284,645,767,229,538,98,41,57,64,14,50
95BB03S1,799,215,584,658,171,487,84,28,56,57,16,41
95BB03S2,911,245,666,745,199,546,104,26,78,62,20,42
95BB04S1,610,193,417,480,138,342,104,45,59,26,10,16
95BB04S2,716,222,494,585,173,412,96,36,60,35,13,22
95BB05S1,756,233,523,632,201,431,94,23,71,30,9,21
95BB05S2,940,267,673,786,216,570,105,33,72,49,18,31
95BB06W1,1194,337,857,1012,276,736,135,40,95,47,21,26
95BB07S1,689,181,508,593,150,443,71,25,46,25,6,19
95BB07S2,613,196,417,513,162,351,67,20,47,33,14,19
95BB08S1,541,168,373,449,133,316,63,21,42,29,14,15
95BB08S2,691,190,501,588,150,438,75,27,48,28,13,15
95BB09S1,641,190,451,524,158,366,89,23,66,28,9,19
95BB09S2,893,248,645,735,199,536,131,41,90,27,8,19
95BB10S1,741,209,532,618,173,445,90,24,66,33,12,21
95BB10S2,752,215,537,601,167,434,127,37,90,24,11,13
95BB11S1,573,187,386,480,152,328,66,24,42,27,11,16
