ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
LC2214NI0001,Count,PERSONS,"All categories: Passport, All categories: Religion Brought Up In"
LC2214NI0002,Count,PERSONS,"All categories: Passport, Catholic"
LC2214NI0003,Count,PERSONS,"All categories: Passport, Protestant and Other Christian (including Christian related)"
LC2214NI0004,Count,PERSONS,"All categories: Passport, Other religions and none"
LC2214NI0005,Count,PERSONS,"No passport, All categories: Religion Brought Up In"
LC2214NI0006,Count,PERSONS,"No passport, Catholic"
LC2214NI0007,Count,PERSONS,"No passport, Protestant and Other Christian (including Christian related)"
LC2214NI0008,Count,PERSONS,"No passport, Other religions and none"
LC2214NI0009,Count,PERSONS,"United Kingdom, All categories: Religion Brought Up In"
LC2214NI0010,Count,PERSONS,"United Kingdom, Catholic"
LC2214NI0011,Count,PERSONS,"United Kingdom, Protestant and Other Christian (including Christian related)"
LC2214NI0012,Count,PERSONS,"United Kingdom, Other religions and none"
LC2214NI0013,Count,PERSONS,"Ireland, All categories: Religion Brought Up In"
LC2214NI0014,Count,PERSONS,"Ireland, Catholic"
LC2214NI0015,Count,PERSONS,"Ireland, Protestant and Other Christian (including Christian related)"
LC2214NI0016,Count,PERSONS,"Ireland, Other religions and none"
LC2214NI0017,Count,PERSONS,"Other, All categories: Religion Brought Up In"
LC2214NI0018,Count,PERSONS,"Other, Catholic"
LC2214NI0019,Count,PERSONS,"Other, Protestant and Other Christian (including Christian related)"
LC2214NI0020,Count,PERSONS,"Other, Other religions and none"
