ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
LC2207NI0001,Count,PERSONS,"All categories: Knowledge of Ulster-Scots, All categories: National Identity"
LC2207NI0002,Count,PERSONS,"All categories: Knowledge of Ulster-Scots, British only"
LC2207NI0003,Count,PERSONS,"All categories: Knowledge of Ulster-Scots, Irish only"
LC2207NI0004,Count,PERSONS,"All categories: Knowledge of Ulster-Scots, Northern Irish only"
LC2207NI0005,Count,PERSONS,"All categories: Knowledge of Ulster-Scots, Other"
LC2207NI0006,Count,PERSONS,"Some ability in Ulster-Scots, All categories: National Identity"
LC2207NI0007,Count,PERSONS,"Some ability in Ulster-Scots, British only"
LC2207NI0008,Count,PERSONS,"Some ability in Ulster-Scots, Irish only"
LC2207NI0009,Count,PERSONS,"Some ability in Ulster-Scots, Northern Irish only"
LC2207NI0010,Count,PERSONS,"Some ability in Ulster-Scots, Other"
LC2207NI0011,Count,PERSONS,"No ability in Ulster-Scots, All categories: National Identity"
LC2207NI0012,Count,PERSONS,"No ability in Ulster-Scots, British only"
LC2207NI0013,Count,PERSONS,"No ability in Ulster-Scots, Irish only"
LC2207NI0014,Count,PERSONS,"No ability in Ulster-Scots, Northern Irish only"
LC2207NI0015,Count,PERSONS,"No ability in Ulster-Scots, Other"
