GeographyCode,LC2304NI0001,LC2304NI0002,LC2304NI0003,LC2304NI0004,LC2304NI0005,LC2304NI0006,LC2304NI0007,LC2304NI0008,LC2304NI0009,LC2304NI0010,LC2304NI0011,LC2304NI0012
95AA01S1,1113,161,516,436,40,6,20,14,1073,155,496,422
95AA01S2,1829,1003,736,90,266,126,130,10,1563,877,606,80
95AA01S3,1502,321,1032,149,201,34,156,11,1301,287,876,138
95AA02W1,1734,570,1048,116,465,160,296,9,1269,410,752,107
95AA03W1,1822,195,1422,205,460,40,389,31,1362,155,1033,174
95AA04W1,3013,832,1979,202,436,103,316,17,2577,729,1663,185
95AA05W1,2701,1683,900,118,490,276,195,19,2211,1407,705,99
95AA06S1,1953,1585,319,49,375,277,91,7,1578,1308,228,42
95AA06S2,2694,2170,455,69,446,328,106,12,2248,1842,349,57
95AA07W1,2140,336,1680,124,407,58,330,19,1733,278,1350,105
95AA08W1,1698,757,761,180,452,205,223,24,1246,552,538,156
95AA09W1,2220,491,1466,263,514,107,380,27,1706,384,1086,236
95AA10W1,1953,806,939,208,465,181,247,37,1488,625,692,171
95AA11S1,2800,955,1548,297,556,165,361,30,2244,790,1187,267
95AA11S2,2564,1130,1190,244,338,116,206,16,2226,1014,984,228
95AA12W1,2775,197,2395,183,371,23,338,10,2404,174,2057,173
95AA13S1,1745,1201,456,88,298,168,120,10,1447,1033,336,78
95AA13S2,1562,1081,412,69,295,170,121,4,1267,911,291,65
95AA14W1,2349,872,1373,104,395,115,267,13,1954,757,1106,91
95AA15S1,2641,1091,1226,324,372,186,172,14,2269,905,1054,310
95AA15S2,1545,665,652,228,290,112,151,27,1255,553,501,201
95AA16W1,1807,344,1276,187,445,54,369,22,1362,290,907,165
95AA17W1,2142,813,1067,262,419,157,225,37,1723,656,842,225
95AA18W1,2439,341,1891,207,463,52,392,19,1976,289,1499,188
95AA19W1,2687,2410,231,46,436,386,42,8,2251,2024,189,38
95BB01S1,1574,255,1197,122,248,58,181,9,1326,197,1016,113
95BB01S2,2035,150,1697,188,320,18,280,22,1715,132,1417,166
95BB02W1,2347,224,1881,242,709,66,596,47,1638,158,1285,195
95BB03S1,2026,59,1781,186,526,12,484,30,1500,47,1297,156
95BB03S2,2193,174,1782,237,519,36,441,42,1674,138,1341,195
95BB04S1,1438,127,1150,161,387,28,336,23,1051,99,814,138
