GeographyCode,LC3604NI0001,LC3604NI0002,LC3604NI0003,LC3604NI0004,LC3604NI0005,LC3604NI0006,LC3604NI0007,LC3604NI0008,LC3604NI0009,LC3604NI0010,LC3604NI0011,LC3604NI0012,LC3604NI0013,LC3604NI0014,LC3604NI0015
95AA01S1,754,725,29,591,566,25,97,90,7,494,476,18,163,159,4
95AA01S2,1313,1099,214,939,774,165,260,206,54,679,568,111,374,325,49
95AA01S3,1110,970,140,813,715,98,186,153,33,627,562,65,297,255,42
95AA02W1,1319,1130,189,826,705,121,229,184,45,597,521,76,493,425,68
95AA03W1,1317,1110,207,775,661,114,230,198,32,545,463,82,542,449,93
95AA04W1,2227,1851,376,1570,1300,270,457,373,84,1113,927,186,657,551,106
95AA05W1,1924,1633,291,1276,1093,183,310,267,43,966,826,140,648,540,108
95AA06S1,1322,1101,221,892,753,139,298,249,49,594,504,90,430,348,82
95AA06S2,1811,1511,300,1201,995,206,375,305,70,826,690,136,610,516,94
95AA07W1,1592,1345,247,1046,890,156,272,230,42,774,660,114,546,455,91
95AA08W1,1262,1070,192,700,602,98,228,187,41,472,415,57,562,468,94
95AA09W1,1595,1405,190,915,811,104,296,262,34,619,549,70,680,594,86
95AA10W1,1461,1219,242,807,682,125,250,218,32,557,464,93,654,537,117
95AA11S1,1995,1744,251,1405,1235,170,333,281,52,1072,954,118,590,509,81
95AA11S2,1839,1626,213,1395,1242,153,330,284,46,1065,958,107,444,384,60
95AA12W1,2037,1673,364,1459,1193,266,402,325,77,1057,868,189,578,480,98
95AA13S1,1230,1061,169,823,703,120,187,148,39,636,555,81,407,358,49
95AA13S2,1109,955,154,750,637,113,197,166,31,553,471,82,359,318,41
95AA14W1,1678,1413,265,1151,960,191,321,255,66,830,705,125,527,453,74
95AA15S1,1930,1708,222,1428,1279,149,349,307,42,1079,972,107,502,429,73
95AA15S2,1098,961,137,687,601,86,194,171,23,493,430,63,411,360,51
95AA16W1,1351,1174,177,828,726,102,225,189,36,603,537,66,523,448,75
95AA17W1,1614,1421,193,1009,889,120,289,251,38,720,638,82,605,532,73
95AA18W1,1821,1514,307,1123,941,182,292,233,59,831,708,123,698,573,125
95AA19W1,1888,1630,258,1186,1021,165,303,249,54,883,772,111,702,609,93
95BB01S1,1143,932,211,823,668,155,236,190,46,587,478,109,320,264,56
95BB01S2,1507,1244,263,1055,856,199,294,234,60,761,622,139,452,388,64
95BB02W1,1711,1409,302,929,767,162,284,229,55,645,538,107,782,642,140
95BB03S1,1460,1191,269,799,658,141,215,171,44,584,487,97,661,533,128
95BB03S2,1620,1344,276,911,745,166,245,199,46,666,546,120,709,599,110
95BB04S1,1110,898,212,610,480,130,193,138,55,417,342,75,500,418,82
95BB04S2,1177,955,222,716,585,131,222,173,49,494,412,82,461,370,91
95BB05S1,1121,925,196,756,632,124,233,201,32,523,431,92,365,293,72
95BB05S2,1438,1177,261,940,786,154,267,216,51,673,570,103,498,391,107
95BB06W1,2163,1857,306,1194,1012,182,337,276,61,857,736,121,969,845,124
95BB07S1,1150,980,170,689,593,96,181,150,31,508,443,65,461,387,74
95BB07S2,986,809,177,613,513,100,196,162,34,417,351,66,373,296,77
95BB08S1,952,788,164,541,449,92,168,133,35,373,316,57,411,339,72
95BB08S2,986,826,160,691,588,103,190,150,40,501,438,63,295,238,57
95BB09S1,1001,813,188,641,524,117,190,158,32,451,366,85,360,289,71
95BB09S2,1292,1058,234,893,735,158,248,199,49,645,536,109,399,323,76
95BB10S1,1247,1031,216,741,618,123,209,173,36,532,445,87,506,413,93
95BB10S2,1218,979,239,752,601,151,215,167,48,537,434,103,466,378,88
95BB11S1,1023,865,158,573,480,93,187,152,35,386,328,58,450,385,65
95BB11S2,1129,917,212,645,518,127,209,160,49,436,358,78,484,399,85
95BB12S1,1043,887,156,542,450,92,195,153,42,347,297,50,501,437,64
95BB12S2,982,806,176,596,481,115,204,159,45,392,322,70,386,325,61
95BB13S1,1015,826,189,649,523,126,229,186,43,420,337,83,366,303,63
95BB13S2,1107,926,181,610,522,88,198,160,38,412,362,50,497,404,93
95BB13S3,1155,979,176,844,714,130,241,196,45,603,518,85,311,265,46
95BB14S1,1127,918,209,763,614,149,213,158,55,550,456,94,364,304,60
95BB14S2,1156,981,175,783,668,115,224,184,40,559,484,75,373,313,60
95BB15S1,1430,1198,232,898,749,149,235,184,51,663,565,98,532,449,83
95BB15S2,1097,942,155,648,564,84,176,149,27,472,415,57,449,378,71
95BB16S1,1171,957,214,778,628,150,221,168,53,557,460,97,393,329,64
95BB16S2,1157,946,211,780,639,141,207,171,36,573,468,105,377,307,70
95BB17S1,1286,1055,231,916,754,162,263,215,48,653,539,114,370,301,69
95BB17S2,1246,1013,233,787,644,143,245,199,46,542,445,97,459,369,90
95BB18S1,1223,1001,222,695,581,114,184,149,35,511,432,79,528,420,108
95BB18S2,1792,1480,312,1243,1022,221,328,248,80,915,774,141,549,458,91
95BB19S1,1174,985,189,777,642,135,230,180,50,547,462,85,397,343,54
95BB19S2,1289,1088,201,961,815,146,297,240,57,664,575,89,328,273,55
95BB19S3,1028,864,164,759,638,121,236,194,42,523,444,79,269,226,43
95BB20S1,1363,1157,206,819,687,132,222,172,50,597,515,82,544,470,74
95BB20S2,1132,942,190,536,436,100,153,119,34,383,317,66,596,506,90
95BB21S1,1728,1412,316,991,828,163,301,244,57,690,584,106,737,584,153
95BB21S2,1692,1405,287,1066,892,174,300,232,68,766,660,106,626,513,113
95BB22S1,1115,932,183,689,577,112,200,161,39,489,416,73,426,355,71
95BB22S2,1031,881,150,569,488,81,191,163,28,378,325,53,462,393,69
95BB23S1,1181,989,192,743,626,117,227,185,42,516,441,75,438,363,75
95BB23S2,1136,907,229,789,627,162,257,201,56,532,426,106,347,280,67
95CC01W1,1864,1613,251,994,852,142,295,243,52,699,609,90,870,761,109
95CC02W1,1971,1686,285,1287,1092,195,362,300,62,925,792,133,684,594,90
95CC03W1,1989,1757,232,995,869,126,331,286,45,664,583,81,994,888,106
95CC04W1,1699,1463,236,1074,907,167,324,275,49,750,632,118,625,556,69
95CC05W1,1935,1641,294,1212,1024,188,328,265,63,884,759,125,723,617,106
95CC06S1,1081,919,162,701,593,108,173,132,41,528,461,67,380,326,54
95CC06S2,922,768,154,563,467,96,154,127,27,409,340,69,359,301,58
95CC07W1,2417,2069,348,1474,1261,213,420,342,78,1054,919,135,943,808,135
95CC08W1,1783,1526,257,944,808,136,275,225,50,669,583,86,839,718,121
95CC09S1,1091,915,176,735,614,121,186,143,43,549,471,78,356,301,55
95CC09S2,1399,1201,198,987,841,146,248,196,52,739,645,94,412,360,52
95CC10W1,1889,1576,313,1243,1029,214,322,260,62,921,769,152,646,547,99
95CC11W1,1334,1195,139,670,616,54,184,164,20,486,452,34,664,579,85
95CC12W1,1965,1703,262,1282,1114,168,346,304,42,936,810,126,683,589,94
95CC13W1,1784,1562,222,1186,1026,160,339,275,64,847,751,96,598,536,62
95CC14W1,2160,1816,344,1449,1225,224,420,338,82,1029,887,142,711,591,120
95CC15W1,2065,1759,306,1318,1121,197,352,288,64,966,833,133,747,638,109
95CC16W1,1964,1662,302,1217,1015,202,360,298,62,857,717,140,747,647,100
95CC17W1,2001,1744,257,1337,1172,165,368,315,53,969,857,112,664,572,92
95CC18W1,1712,1469,243,1049,904,145,295,249,46,754,655,99,663,565,98
95CC19W1,1910,1610,300,1283,1072,211,357,295,62,926,777,149,627,538,89
95CC20S1,934,766,168,640,520,120,177,134,43,463,386,77,294,246,48
95CC20S2,1264,1095,169,815,703,112,210,181,29,605,522,83,449,392,57
95CC21W1,2120,1802,318,1384,1177,207,370,308,62,1014,869,145,736,625,111
95CC22W1,1291,1133,158,747,651,96,213,181,32,534,470,64,544,482,62
95DD01W1,1527,1301,226,897,775,122,247,204,43,650,571,79,630,526,104
95DD02S1,1086,944,142,690,595,95,192,155,37,498,440,58,396,349,47
95DD02S2,1745,1497,248,1270,1097,173,309,259,50,961,838,123,475,400,75
95DD03W1,2537,2182,355,1747,1496,251,414,343,71,1333,1153,180,790,686,104
95DD04W1,1377,1180,197,704,604,100,246,202,44,458,402,56,673,576,97
95DD05W1,1286,1111,175,674,579,95,242,199,43,432,380,52,612,532,80
95DD06W1,1870,1580,290,1167,978,189,309,251,58,858,727,131,703,602,101
95DD07S1,1141,968,173,692,593,99,191,168,23,501,425,76,449,375,74
95DD07S2,1238,1078,160,813,706,107,227,189,38,586,517,69,425,372,53
95DD08W1,1596,1400,196,943,827,116,240,199,41,703,628,75,653,573,80
95DD09W1,1863,1590,273,1276,1081,195,348,287,61,928,794,134,587,509,78
95DD10W1,2073,1793,280,1277,1090,187,359,294,65,918,796,122,796,703,93
