GeographyCode,LC6303NI0001,LC6303NI0002,LC6303NI0003,LC6303NI0004,LC6303NI0005,LC6303NI0006,LC6303NI0007,LC6303NI0008,LC6303NI0009
95AA01S1,757,110,647,719,104,615,38,6,32
95AA01S2,1393,244,1149,1149,228,921,244,16,228
95AA01S3,1194,219,975,988,193,795,206,26,180
95AA02W1,1468,164,1304,981,128,853,487,36,451
95AA03W1,1436,133,1303,981,107,874,455,26,429
95AA04W1,2373,453,1920,1958,410,1548,415,43,372
95AA05W1,2083,324,1759,1637,289,1348,446,35,411
95AA06S1,1437,199,1238,1122,171,951,315,28,287
95AA06S2,1909,233,1676,1501,194,1307,408,39,369
95AA07W1,1714,281,1433,1338,248,1090,376,33,343
95AA08W1,1347,148,1199,953,115,838,394,33,361
95AA09W1,1772,198,1574,1222,165,1057,550,33,517
95AA10W1,1551,208,1343,1116,176,940,435,32,403
95AA11S1,2227,310,1917,1687,265,1422,540,45,495
95AA11S2,1925,216,1709,1635,190,1445,290,26,264
95AA12W1,2162,421,1741,1833,375,1458,329,46,283
95AA13S1,1330,184,1146,1036,168,868,294,16,278
95AA13S2,1198,168,1030,931,146,785,267,22,245
95AA14W1,1852,318,1534,1455,284,1171,397,34,363
95AA15S1,2016,222,1794,1636,189,1447,380,33,347
95AA15S2,1134,98,1036,866,81,785,268,17,251
95AA16W1,1463,117,1346,1040,86,954,423,31,392
95AA17W1,1669,170,1499,1266,136,1130,403,34,369
95AA18W1,2063,403,1660,1671,358,1313,392,45,347
95AA19W1,2006,243,1763,1582,217,1365,424,26,398
95BB01S1,1242,208,1034,1013,186,827,229,22,207
95BB01S2,1595,237,1358,1286,211,1075,309,26,283
95BB02W1,2020,232,1788,1326,189,1137,694,43,651
95BB03S1,1614,182,1432,1116,151,965,498,31,467
95BB03S2,1788,255,1533,1298,216,1082,490,39,451
95BB04S1,1258,171,1087,911,145,766,347,26,321
95BB04S2,1356,255,1101,1084,226,858,272,29,243
95BB05S1,1209,217,992,950,199,751,259,18,241
95BB05S2,1550,236,1314,1155,210,945,395,26,369
95BB06W1,2484,251,2233,1625,196,1429,859,55,804
95BB07S1,1390,153,1237,930,129,801,460,24,436
95BB07S2,1055,147,908,830,131,699,225,16,209
95BB08S1,1085,102,983,688,79,609,397,23,374
95BB08S2,1017,135,882,815,119,696,202,16,186
95BB09S1,1129,173,956,878,150,728,251,23,228
95BB09S2,1378,255,1123,1126,229,897,252,26,226
95BB10S1,1462,225,1237,1058,190,868,404,35,369
95BB10S2,1366,283,1083,1131,256,875,235,27,208
95BB11S1,1122,124,998,763,99,664,359,25,334
95BB11S2,1358,190,1168,896,146,750,462,44,418
95BB12S1,1115,118,997,765,80,685,350,38,312
95BB12S2,1062,213,849,881,187,694,181,26,155
95BB13S1,1050,163,887,835,146,689,215,17,198
95BB13S2,1197,146,1051,843,122,721,354,24,330
95BB13S3,1201,165,1036,970,141,829,231,24,207
95BB14S1,1234,219,1015,1014,198,816,220,21,199
95BB14S2,1299,263,1036,1071,244,827,228,19,209
95BB15S1,1535,216,1319,1168,179,989,367,37,330
95BB15S2,1164,137,1027,866,112,754,298,25,273
95BB16S1,1281,238,1043,1031,213,818,250,25,225
95BB16S2,1290,245,1045,1062,219,843,228,26,202
95BB17S1,1352,147,1205,1031,117,914,321,30,291
95BB17S2,1359,211,1148,1023,179,844,336,32,304
95BB18S1,1328,165,1163,889,130,759,439,35,404
95BB18S2,1980,340,1640,1551,301,1250,429,39,390
95BB19S1,1318,187,1131,978,144,834,340,43,297
95BB19S2,1338,219,1119,1139,196,943,199,23,176
95BB19S3,1063,159,904,897,138,759,166,21,145
95BB20S1,1499,275,1224,1093,234,859,406,41,365
95BB20S2,1230,153,1077,829,128,701,401,25,376
95BB21S1,1853,194,1659,1314,172,1142,539,22,517
95BB21S2,1818,249,1569,1346,202,1144,472,47,425
95BB22S1,1145,124,1021,848,105,743,297,19,278
95BB22S2,1093,85,1008,724,67,657,369,18,351
95BB23S1,1303,220,1083,1037,186,851,266,34,232
95BB23S2,1228,193,1035,985,171,814,243,22,221
95CC01W1,2046,254,1792,1452,217,1235,594,37,557
95CC02W1,2140,388,1752,1705,347,1358,435,41,394
95CC03W1,2141,258,1883,1511,220,1291,630,38,592
95CC04W1,1879,278,1601,1438,252,1186,441,26,415
95CC05W1,2112,300,1812,1557,259,1298,555,41,514
95CC06S1,1173,218,955,967,194,773,206,24,182
95CC06S2,1013,164,849,772,138,634,241,26,215
95CC07W1,2554,369,2185,2050,337,1713,504,32,472
95CC08W1,1988,252,1736,1434,217,1217,554,35,519
95CC09S1,1164,218,946,960,195,765,204,23,181
95CC09S2,1466,233,1233,1224,214,1010,242,19,223
95CC10W1,2101,385,1716,1626,352,1274,475,33,442
95CC11W1,1482,146,1336,1009,119,890,473,27,446
95CC12W1,2119,331,1788,1652,283,1369,467,48,419
95CC13W1,1923,312,1611,1512,277,1235,411,35,376
95CC14W1,2328,339,1989,1793,299,1494,535,40,495
95CC15W1,2228,357,1871,1705,311,1394,523,46,477
95CC16W1,2155,321,1834,1587,265,1322,568,56,512
95CC17W1,2117,357,1760,1694,316,1378,423,41,382
95CC18W1,1899,331,1568,1462,287,1175,437,44,393
95CC19W1,2070,344,1726,1603,305,1298,467,39,428
95CC20S1,997,176,821,821,160,661,176,16,160
95CC20S2,1345,185,1160,1048,152,896,297,33,264
95CC21W1,2289,353,1936,1703,294,1409,586,59,527
95CC22W1,1466,180,1286,1050,149,901,416,31,385
95DD01W1,1765,316,1449,1368,275,1093,397,41,356
95DD02S1,1182,139,1043,896,124,772,286,15,271
95DD02S2,1859,298,1561,1552,275,1277,307,23,284
95DD03W1,2779,515,2264,2309,474,1835,470,41,429
95DD04W1,1512,135,1377,992,114,878,520,21,499
95DD05W1,1330,114,1216,938,87,851,392,27,365
95DD06W1,2216,358,1858,1699,308,1391,517,50,467
95DD07S1,1320,237,1083,958,202,756,362,35,327
95DD07S2,1390,244,1146,1088,207,881,302,37,265
95DD08W1,1842,173,1669,1262,137,1125,580,36,544
95DD09W1,2059,364,1695,1660,321,1339,399,43,356
95DD10W1,2297,285,2012,1736,251,1485,561,34,527
95DD11W1,1718,167,1551,1268,139,1129,450,28,422
95DD12W1,2069,352,1717,1626,318,1308,443,34,409
95DD13W1,1435,158,1277,1051,127,924,384,31,353
95DD14S1,1252,203,1049,1003,178,825,249,25,224
95DD14S2,1348,312,1036,1163,282,881,185,30,155
95DD15W1,2606,467,2139,2162,423,1739,444,44,400
95DD16W1,2368,382,1986,1868,343,1525,500,39,461
95DD17W1,2658,474,2184,2173,429,1744,485,45,440
95DD18W1,1635,220,1415,1096,180,916,539,40,499
95DD19S1,1472,157,1315,1081,139,942,391,18,373
95DD19S2,1189,187,1002,935,168,767,254,19,235
95DD20W1,1442,139,1303,951,103,848,491,36,455
95DD21W1,1744,222,1522,1400,194,1206,344,28,316
95DD22S1,1275,205,1070,997,180,817,278,25,253
95DD22S2,1244,189,1055,926,167,759,318,22,296
95DD23W1,2027,335,1692,1631,302,1329,396,33,363
95DD24W1,2152,293,1859,1710,253,1457,442,40,402
95EE01W1,1421,196,1225,1109,178,931,312,18,294
95EE02W1,1644,235,1409,1253,204,1049,391,31,360
95EE03W1,1605,212,1393,1166,175,991,439,37,402
95EE04W1,1602,226,1376,1231,197,1034,371,29,342
95EE05W1,1243,174,1069,924,149,775,319,25,294
95EE06W1,1700,245,1455,1340,220,1120,360,25,335
95EE07W1,1407,155,1252,1014,118,896,393,37,356
95EE08W1,1457,231,1226,1070,209,861,387,22,365
95EE09W1,1500,265,1235,1170,246,924,330,19,311
95EE10W1,1388,159,1229,1137,142,995,251,17,234
95EE11W1,1339,214,1125,1048,193,855,291,21,270
95EE12W1,1968,206,1762,1429,170,1259,539,36,503
95EE13W1,1280,179,1101,866,147,719,414,32,382
95EE14W1,2083,288,1795,1591,256,1335,492,32,460
95EE15W1,1357,228,1129,1055,194,861,302,34,268
95EE16W1,1614,226,1388,1230,198,1032,384,28,356
95FF01S1,1671,262,1409,1329,233,1096,342,29,313
95FF01S2,1989,333,1656,1660,301,1359,329,32,297
95FF02W1,2105,355,1750,1675,311,1364,430,44,386
95FF03W1,2304,287,2017,1773,246,1527,531,41,490
95FF04W1,2038,378,1660,1598,340,1258,440,38,402
95FF05W1,2045,265,1780,1537,235,1302,508,30,478
95FF06S1,1586,213,1373,1223,186,1037,363,27,336
95FF06S2,1507,303,1204,1280,279,1001,227,24,203
95FF07W1,2091,218,1873,1457,166,1291,634,52,582
95FF08W1,1941,256,1685,1393,221,1172,548,35,513
95FF09W1,1935,230,1705,1361,196,1165,574,34,540
95FF10W1,2625,413,2212,2099,359,1740,526,54,472
95FF11W1,2014,323,1691,1606,281,1325,408,42,366
95FF12W1,2184,325,1859,1664,288,1376,520,37,483
95FF13W1,2087,366,1721,1616,318,1298,471,48,423
95FF14W1,1917,390,1527,1525,353,1172,392,37,355
95FF15W1,2144,265,1879,1525,230,1295,619,35,584
95FF16W1,1910,319,1591,1477,274,1203,433,45,388
95FF17W1,1434,135,1299,982,110,872,452,25,427
95GG01S1,1507,172,1335,949,142,807,558,30,528
95GG01S2,1293,146,1147,768,120,648,525,26,499
95GG01S3,1351,181,1170,898,155,743,453,26,427
95GG02S1,1326,121,1205,794,99,695,532,22,510
95GG02S2,1469,124,1345,868,97,771,601,27,574
95GG02S3,1659,134,1525,948,111,837,711,23,688
95GG03S1,1603,368,1235,1287,333,954,316,35,281
95GG03S2,1520,374,1146,1230,330,900,290,44,246
95GG03S3,1774,335,1439,1363,303,1060,411,32,379
95GG04S1,1356,131,1225,847,95,752,509,36,473
95GG04S2,1151,102,1049,729,86,643,422,16,406
95GG04S3,1355,107,1248,806,70,736,549,37,512
95GG05S1,1514,302,1212,1208,260,948,306,42,264
95GG05S2,1721,352,1369,1457,317,1140,264,35,229
95GG05S3,1808,349,1459,1423,305,1118,385,44,341
95GG06S1,1529,121,1408,1005,94,911,524,27,497
95GG06S2,1486,160,1326,1006,120,886,480,40,440
95GG06S3,1488,202,1286,1097,175,922,391,27,364
95GG07S1,1487,170,1317,992,138,854,495,32,463
95GG07S2,1399,124,1275,898,99,799,501,25,476
95GG07S3,1356,90,1266,902,77,825,454,13,441
95GG08S1,1113,167,946,832,143,689,281,24,257
95GG08S2,1371,131,1240,918,103,815,453,28,425
95GG08S3,1386,183,1203,1015,148,867,371,35,336
95GG09S1,1721,405,1316,1382,364,1018,339,41,298
95GG09S2,1635,239,1396,1236,209,1027,399,30,369
95GG09S3,1662,206,1456,1141,166,975,521,40,481
95GG10S1,1568,185,1383,1102,161,941,466,24,442
95GG10S2,1820,269,1551,1274,228,1046,546,41,505
95GG11S1,1562,180,1382,1039,153,886,523,27,496
95GG11S2,1370,305,1065,1080,278,802,290,27,263
95GG11S3,1612,218,1394,1171,183,988,441,35,406
95GG12S1,1453,420,1033,1359,396,963,94,24,70
95GG12S2,1855,502,1353,1653,462,1191,202,40,162
95GG12S3,1394,348,1046,1254,334,920,140,14,126
95GG12S4,1636,466,1170,1421,428,993,215,38,177
95GG12S5,1733,255,1478,1255,225,1030,478,30,448
95GG13S1,1089,123,966,739,99,640,350,24,326
95GG13S2,1360,267,1093,1061,230,831,299,37,262
95GG13S3,1371,166,1205,919,135,784,452,31,421
95GG14S1,1292,245,1047,1055,223,832,237,22,215
95GG14S2,1294,297,997,1087,269,818,207,28,179
95GG14S3,1304,283,1021,1066,252,814,238,31,207
95GG15S1,1610,386,1224,1230,346,884,380,40,340
95GG15S2,1677,329,1348,1387,287,1100,290,42,248
95GG15S3,1614,249,1365,1117,206,911,497,43,454
95GG16S1,1596,244,1352,1119,198,921,477,46,431
