GeographyCode,LC6108NI0001,LC6108NI0002,LC6108NI0003,LC6108NI0004,LC6108NI0005,LC6108NI0006,LC6108NI0007,LC6108NI0008,LC6108NI0009,LC6108NI0010,LC6108NI0011,LC6108NI0012,LC6108NI0013,LC6108NI0014,LC6108NI0015,LC6108NI0016,LC6108NI0017,LC6108NI0018,LC6108NI0019,LC6108NI0020,LC6108NI0021
95GG02S2,1376,640,736,694,355,339,249,62,187,255,154,101,32,27,5,158,112,46,682,285,397
95GG02S3,1553,684,869,720,350,370,253,65,188,265,153,112,28,18,10,174,114,60,833,334,499
95GG03S1,1431,695,736,1051,530,521,186,35,151,696,382,314,129,85,44,40,28,12,380,165,215
95GG03S2,1364,672,692,992,510,482,237,68,169,562,320,242,151,96,55,42,26,16,372,162,210
95GG03S3,1614,760,854,1177,591,586,246,64,182,750,411,339,120,78,42,61,38,23,437,169,268
95GG04S1,1246,594,652,693,354,339,197,42,155,340,206,134,31,24,7,125,82,43,553,240,313
95GG04S2,1089,488,601,548,266,282,178,32,146,247,154,93,29,21,8,94,59,35,541,222,319
95GG04S3,1249,647,602,707,395,312,158,45,113,421,259,162,28,21,7,100,70,30,542,252,290
95GG05S1,1414,721,693,1121,571,550,192,57,135,747,399,348,116,69,47,66,46,20,293,150,143
95GG05S2,1651,795,856,1362,678,684,236,72,164,913,468,445,120,75,45,93,63,30,289,117,172
95GG05S3,1728,945,783,1303,735,568,267,107,160,799,475,324,91,59,32,146,94,52,425,210,215
95GG06S1,1382,623,759,840,397,443,236,42,194,454,263,191,41,26,15,109,66,43,542,226,316
95GG06S2,1328,650,678,890,466,424,225,57,168,528,307,221,49,39,10,88,63,25,438,184,254
95GG06S3,1371,644,727,964,479,485,254,58,196,575,323,252,75,58,17,60,40,20,407,165,242
95GG07S1,1374,636,738,857,406,451,229,73,156,480,231,249,39,33,6,109,69,40,517,230,287
95GG07S2,1305,574,731,701,342,359,217,44,173,332,201,131,29,21,8,123,76,47,604,232,372
95GG07S3,1289,609,680,735,351,384,269,48,221,340,216,124,39,33,6,87,54,33,554,258,296
95GG08S1,996,503,493,646,353,293,157,49,108,364,211,153,79,62,17,46,31,15,350,150,200
95GG08S2,1254,577,677,790,394,396,219,46,173,388,228,160,61,46,15,122,74,48,464,183,281
95GG08S3,1298,627,671,907,450,457,229,44,185,514,293,221,74,55,19,90,58,32,391,177,214
95GG09S1,1463,722,741,1011,533,478,236,46,190,590,354,236,147,105,42,38,28,10,452,189,263
95GG09S2,1458,692,766,1005,504,501,224,56,168,643,360,283,81,54,27,57,34,23,453,188,265
95GG09S3,1542,719,823,1058,514,544,249,46,203,640,357,283,82,55,27,87,56,31,484,205,279
95GG10S1,1460,770,690,995,545,450,249,80,169,584,347,237,41,27,14,121,91,30,465,225,240
95GG10S2,1711,862,849,1130,613,517,275,81,194,653,396,257,42,36,6,160,100,60,581,249,332
95GG11S1,1444,712,732,971,498,473,193,48,145,613,335,278,52,42,10,113,73,40,473,214,259
95GG11S2,1248,619,629,890,467,423,174,39,135,516,299,217,129,88,41,71,41,30,358,152,206
95GG11S3,1493,748,745,1072,560,512,206,52,154,710,403,307,61,46,15,95,59,36,421,188,233
95GG12S1,1444,753,691,953,500,453,420,147,273,374,242,132,56,42,14,103,69,34,491,253,238
95GG12S2,1821,1004,817,1169,620,549,608,277,331,386,244,142,36,22,14,139,77,62,652,384,268
95GG12S3,1381,672,709,964,444,520,441,138,303,368,215,153,55,32,23,100,59,41,417,228,189
95GG12S4,1631,878,753,1131,573,558,433,170,263,472,277,195,55,35,20,171,91,80,500,305,195
95GG12S5,1668,817,851,1019,526,493,309,102,207,513,297,216,35,27,8,162,100,62,649,291,358
95GG13S1,978,488,490,637,338,299,148,36,112,349,206,143,32,26,6,108,70,38,341,150,191
95GG13S2,1199,579,620,851,420,431,201,45,156,478,252,226,123,87,36,49,36,13,348,159,189
95GG13S3,1206,550,656,771,371,400,181,26,155,440,243,197,71,49,22,79,53,26,435,179,256
95GG14S1,1140,548,592,826,424,402,220,53,167,485,286,199,78,57,21,43,28,15,314,124,190
95GG14S2,1191,592,599,816,418,398,189,44,145,441,247,194,143,100,43,43,27,16,375,174,201
95GG14S3,1163,551,612,857,434,423,204,42,162,521,299,222,87,64,23,45,29,16,306,117,189
95GG15S1,1263,596,667,884,448,436,171,36,135,523,288,235,157,103,54,33,21,12,379,148,231
95GG15S2,1465,681,784,1126,545,581,209,41,168,725,383,342,142,92,50,50,29,21,339,136,203
95GG15S3,1343,629,714,890,441,449,192,40,152,556,312,244,79,51,28,63,38,25,453,188,265
95GG16S1,1518,773,745,962,505,457,243,61,182,536,309,227,65,45,20,118,90,28,556,268,288
95GG16S2,1418,730,688,972,514,458,241,68,173,517,299,218,102,74,28,112,73,39,446,216,230
95GG16S3,1055,510,545,758,398,360,179,52,127,470,272,198,51,36,15,58,38,20,297,112,185
95GG17S1,1381,623,758,806,409,397,235,54,181,386,220,166,62,50,12,123,85,38,575,214,361
95GG17S2,1217,605,612,797,416,381,216,65,151,438,239,199,72,61,11,71,51,20,420,189,231
95GG17S3,1159,556,603,667,349,318,180,38,142,342,209,133,50,37,13,95,65,30,492,207,285
95GG18S1,1741,808,933,903,448,455,279,63,216,440,259,181,35,25,10,149,101,48,838,360,478
95GG18S2,1833,898,935,1029,542,487,271,74,197,544,309,235,42,35,7,172,124,48,804,356,448
95GG19S1,1385,669,716,582,319,263,161,37,124,265,169,96,42,33,9,114,80,34,803,350,453
95GG19S2,1782,805,977,872,438,434,276,66,210,423,262,161,30,19,11,143,91,52,910,367,543
95GG20S1,2205,1232,973,1364,802,562,315,102,213,763,491,272,93,67,26,193,142,51,841,430,411
95GG20S2,1461,674,787,772,392,380,230,52,178,380,229,151,54,39,15,108,72,36,689,282,407
95GG21S1,1103,548,555,496,256,240,163,51,112,192,112,80,27,21,6,114,72,42,607,292,315
95GG21S2,1216,529,687,540,244,296,203,45,158,213,120,93,12,12,0,112,67,45,676,285,391
95GG21S3,1502,769,733,808,448,360,180,38,142,450,280,170,31,27,4,147,103,44,694,321,373
95GG22S1,1210,578,632,807,412,395,224,63,161,426,238,188,71,52,19,86,59,27,403,166,237
95GG22S2,1396,671,725,815,411,404,239,63,176,419,242,177,74,55,19,83,51,32,581,260,321
95GG22S3,1251,573,678,740,362,378,229,58,171,358,196,162,58,47,11,95,61,34,511,211,300
95GG23S1,1066,492,574,722,358,364,187,40,147,419,234,185,87,63,24,29,21,8,344,134,210
95GG23S2,1081,516,565,747,373,374,204,49,155,404,229,175,80,63,17,59,32,27,334,143,191
95GG23S3,1191,565,626,843,425,418,187,42,145,521,293,228,93,67,26,42,23,19,348,140,208
95GG24S1,966,427,539,597,282,315,150,41,109,351,170,181,65,46,19,31,25,6,369,145,224
95GG24S2,1152,552,600,761,387,374,224,60,164,426,245,181,51,41,10,60,41,19,391,165,226
95GG24S3,1137,536,601,809,418,391,186,38,148,474,277,197,101,74,27,48,29,19,328,118,210
95GG25S1,1526,758,768,886,460,426,262,68,194,475,286,189,53,41,12,96,65,31,640,298,342
95GG25S2,1350,670,680,873,435,438,287,83,204,435,245,190,57,46,11,94,61,33,477,235,242
95GG25S3,1132,533,599,724,366,358,244,65,179,338,192,146,51,44,7,91,65,26,408,167,241
95GG26S1,1405,666,739,780,406,374,227,51,176,400,238,162,44,35,9,109,82,27,625,260,365
95GG26S2,1240,571,669,716,369,347,194,36,158,393,239,154,34,31,3,95,63,32,524,202,322
95GG27S1,1086,522,564,762,392,370,249,60,189,363,222,141,77,59,18,73,51,22,324,130,194
95GG27S2,1159,532,627,677,323,354,203,31,172,322,189,133,50,40,10,102,63,39,482,209,273
95GG27S3,1322,723,599,800,458,342,218,59,159,391,244,147,46,38,8,145,117,28,522,265,257
95GG27S4,1167,550,617,601,306,295,181,42,139,274,165,109,42,34,8,104,65,39,566,244,322
95GG28S1,1534,757,777,1094,571,523,297,48,249,646,412,234,93,75,18,58,36,22,440,186,254
95GG28S2,1251,592,659,770,392,378,187,32,155,448,264,184,63,51,12,72,45,27,481,200,281
95GG28S3,1254,566,688,746,358,388,233,47,186,381,226,155,21,15,6,111,70,41,508,208,300
95GG29S1,1624,787,837,964,521,443,203,42,161,600,365,235,51,38,13,110,76,34,660,266,394
95GG29S2,2080,988,1092,1525,772,753,280,61,219,1037,576,461,91,55,36,117,80,37,555,216,339
95GG30S1,1123,545,578,741,401,340,186,38,148,419,270,149,81,54,27,55,39,16,382,144,238
95GG30S2,1202,568,634,879,447,432,204,31,173,514,306,208,128,83,45,33,27,6,323,121,202
95GG30S3,1142,540,602,788,398,390,216,44,172,499,298,201,54,42,12,19,14,5,354,142,212
95GG31S1,1687,772,915,1161,558,603,318,60,258,660,363,297,109,85,24,74,50,24,526,214,312
95GG31S2,1546,744,802,914,483,431,238,60,178,478,288,190,81,57,24,117,78,39,632,261,371
95GG31S3,1587,737,850,843,419,424,257,60,197,373,215,158,62,48,14,151,96,55,744,318,426
95GG32S1,2192,1009,1183,1378,683,695,363,75,288,746,424,322,98,82,16,171,102,69,814,326,488
95GG32S2,1126,544,582,658,340,318,181,35,146,369,230,139,40,29,11,68,46,22,468,204,264
95GG32S3,1195,586,609,738,392,346,186,48,138,429,263,166,62,44,18,61,37,24,457,194,263
95GG33S1,1451,712,739,981,530,451,164,46,118,531,290,241,245,170,75,41,24,17,470,182,288
95GG33S2,1158,582,576,782,422,360,150,41,109,387,224,163,207,136,71,38,21,17,376,160,216
95GG33S3,1457,701,756,1105,551,554,193,59,134,667,340,327,189,126,63,56,26,30,352,150,202
95GG34S1,991,450,541,636,304,332,163,40,123,375,203,172,47,34,13,51,27,24,355,146,209
95GG34S2,1241,601,640,844,428,416,221,57,164,486,270,216,72,56,16,65,45,20,397,173,224
95GG34S3,1412,705,707,1098,572,526,204,51,153,696,389,307,130,92,38,68,40,28,314,133,181
95GG35S1,1424,708,716,699,374,325,200,56,144,316,193,123,32,24,8,151,101,50,725,334,391
95GG35S2,1129,573,556,498,264,234,142,37,105,239,137,102,21,14,7,96,76,20,631,309,322
95GG35S3,1060,493,567,574,279,295,198,53,145,262,154,108,30,22,8,84,50,34,486,214,272
95GG36S1,1333,659,674,1013,541,472,210,47,163,641,380,261,115,81,34,47,33,14,320,118,202
95GG36S2,1365,662,703,1005,514,491,235,52,183,615,352,263,118,85,33,37,25,12,360,148,212
95GG36S3,1382,660,722,1023,522,501,249,70,179,624,358,266,100,67,33,50,27,23,359,138,221
95GG37S1,1529,750,779,1168,602,566,208,41,167,719,399,320,172,117,55,69,45,24,361,148,213
95GG37S2,1415,668,747,1076,542,534,183,48,135,732,388,344,91,60,31,70,46,24,339,126,213
95GG37S3,1742,877,865,1420,761,659,178,58,120,1062,589,473,113,70,43,67,44,23,322,116,206
95GG38S1,2409,1157,1252,1890,928,962,296,64,232,1265,666,599,240,152,88,89,46,43,519,229,290
