GeographyCode,LC2408NI0001,LC2408NI0002,LC2408NI0003,LC2408NI0004,LC2408NI0005,LC2408NI0006,LC2408NI0007,LC2408NI0008,LC2408NI0009,LC2408NI0010,LC2408NI0011,LC2408NI0012,LC2408NI0013,LC2408NI0014,LC2408NI0015,LC2408NI0016
95DD11W1,955,527,381,47,336,182,131,23,449,253,182,14,170,92,68,10
95DD12W1,890,116,739,35,49,6,41,2,282,32,236,14,559,78,462,19
95DD13W1,741,399,305,37,231,114,107,10,358,198,139,21,152,87,59,6
95DD14S1,626,23,574,29,74,2,68,4,280,8,263,9,272,13,243,16
95DD14S2,607,58,529,20,20,1,18,1,194,14,173,7,393,43,338,12
95DD15W1,1174,662,484,28,81,50,29,2,426,247,165,14,667,365,290,12
95DD16W1,1019,120,857,42,55,8,45,2,296,29,253,14,668,83,559,26
95DD17W1,1148,409,703,36,70,27,40,3,344,96,237,11,734,286,426,22
95DD18W1,873,70,749,54,259,25,216,18,418,37,363,18,196,8,170,18
95DD19S1,732,38,667,27,125,3,119,3,301,17,271,13,306,18,277,11
95DD19S2,543,30,491,22,40,2,37,1,178,8,161,9,325,20,293,12
95DD20W1,826,61,719,46,327,24,285,18,402,30,349,23,97,7,85,5
95DD21W1,891,281,564,46,191,61,117,13,413,116,276,21,287,104,171,12
95DD22S1,559,190,356,13,71,32,39,0,187,75,107,5,301,83,210,8
95DD22S2,597,190,390,17,103,35,67,1,232,72,151,9,262,83,172,7
95DD23W1,881,110,740,31,40,5,34,1,285,41,231,13,556,64,475,17
95DD24W1,990,625,326,39,144,85,52,7,450,279,149,22,396,261,125,10
95EE01W1,592,528,58,6,52,47,4,1,243,216,24,3,297,265,30,2
95EE02W1,790,48,713,29,117,2,112,3,337,22,303,12,336,24,298,14
95EE03W1,808,119,646,43,187,21,151,15,343,46,278,19,278,52,217,9
95EE04W1,736,257,459,20,90,28,61,1,307,98,200,9,339,131,198,10
95EE05W1,577,45,511,21,67,5,60,2,212,14,188,10,298,26,263,9
95EE06W1,692,555,131,6,77,64,13,0,270,225,42,3,345,266,76,3
95EE07W1,740,124,586,30,149,34,113,2,362,51,298,13,229,39,175,15
95EE08W1,711,102,576,33,134,26,100,8,324,44,266,14,253,32,210,11
95EE09W1,605,210,376,19,67,33,34,0,208,70,129,9,330,107,213,10
95EE10W1,598,338,250,10,67,45,21,1,234,141,90,3,297,152,139,6
95EE11W1,551,158,375,18,38,7,29,2,186,48,130,8,327,103,216,8
95EE12W1,1059,138,879,42,272,39,222,11,496,62,411,23,291,37,246,8
95EE13W1,718,167,516,35,233,67,153,13,286,65,205,16,199,35,158,6
95EE14W1,1016,136,838,42,119,17,95,7,426,60,350,16,471,59,393,19
95EE15W1,606,114,468,24,60,5,53,2,229,35,185,9,317,74,230,13
95EE16W1,709,173,514,22,49,14,33,2,268,58,198,12,392,101,283,8
95FF01S1,781,218,532,31,46,14,32,0,334,106,215,13,401,98,285,18
95FF01S2,959,312,594,53,77,22,48,7,361,115,227,19,521,175,319,27
95FF02W1,923,497,397,29,56,31,19,6,286,142,134,10,581,324,244,13
95FF03W1,1169,468,654,47,157,71,79,7,579,244,307,28,433,153,268,12
95FF04W1,862,315,520,27,50,25,25,0,245,94,137,14,567,196,358,13
95FF05W1,1119,209,853,57,244,46,189,9,485,87,369,29,390,76,295,19
95FF06S1,820,127,633,60,111,14,87,10,362,62,271,29,347,51,275,21
95FF06S2,720,99,594,27,50,5,44,1,253,36,205,12,417,58,345,14
95FF07W1,1154,511,586,57,343,163,162,18,522,212,282,28,289,136,142,11
95FF08W1,993,267,687,39,245,79,159,7,417,105,292,20,331,83,236,12
95FF09W1,1000,391,567,42,209,101,96,12,441,184,241,16,350,106,230,14
95FF10W1,1216,161,998,57,60,12,48,0,378,50,305,23,778,99,645,34
95FF11W1,873,249,596,28,48,19,29,0,268,60,194,14,557,170,373,14
95FF12W1,1018,524,461,33,109,53,52,4,410,220,172,18,499,251,237,11
95FF13W1,977,324,617,36,90,31,56,3,356,122,218,16,531,171,343,17
95FF14W1,862,122,706,34,43,12,29,2,244,47,190,7,575,63,487,25
95FF15W1,1073,391,647,35,222,66,150,6,457,177,266,14,394,148,231,15
95FF16W1,927,189,700,38,134,24,105,5,337,69,251,17,456,96,344,16
95FF17W1,857,299,505,53,302,101,186,15,403,136,239,28,152,62,80,10
95GG01S1,739,702,34,3,220,210,9,1,376,352,23,1,143,140,2,1
95GG01S2,624,597,21,6,265,258,6,1,268,257,9,2,91,82,6,3
95GG01S3,641,607,26,8,240,224,11,5,296,282,11,3,105,101,4,0
95GG02S1,749,700,41,8,445,420,21,4,263,242,17,4,41,38,3,0
95GG02S2,859,784,53,22,550,504,34,12,278,255,15,8,31,25,4,2
95GG02S3,960,910,33,17,684,652,21,11,231,216,10,5,45,42,2,1
95GG03S1,895,178,637,80,163,36,105,22,454,97,319,38,278,45,213,20
95GG03S2,767,125,580,62,137,28,100,9,349,58,260,31,281,39,220,22
95GG03S3,1005,130,754,121,269,34,198,37,509,65,386,58,227,31,170,26
95GG04S1,801,464,291,46,434,237,166,31,303,190,100,13,64,37,25,2
95GG04S2,640,463,162,15,348,232,107,9,254,201,48,5,38,30,7,1
95GG04S3,856,100,686,70,527,63,418,46,285,33,230,22,44,4,38,2
95GG05S1,845,562,206,77,284,165,87,32,406,274,95,37,155,123,24,8
95GG05S2,948,537,301,110,285,142,103,40,486,284,147,55,177,111,51,15
95GG05S3,1007,491,363,153,472,198,195,79,407,210,137,60,128,83,31,14
95GG06S1,794,40,700,54,328,18,285,25,358,20,314,24,108,2,101,5
95GG06S2,833,79,703,51,288,22,247,19,427,47,356,24,118,10,100,8
95GG06S3,754,63,643,48,203,16,172,15,342,28,288,26,209,19,183,7
95GG07S1,796,713,66,17,383,345,28,10,341,301,34,6,72,67,4,1
95GG07S2,788,712,50,26,504,456,27,21,250,228,18,4,34,28,5,1
95GG07S3,685,626,44,15,353,322,24,7,280,258,16,6,52,46,4,2
95GG08S1,554,409,125,20,95,66,23,6,256,182,65,9,203,161,37,5
95GG08S2,810,485,290,35,357,214,127,16,357,212,127,18,96,59,36,1
95GG08S3,787,406,326,55,216,88,105,23,412,234,155,23,159,84,66,9
95GG09S1,844,62,727,55,84,7,70,7,341,30,287,24,419,25,370,24
95GG09S2,808,68,680,60,136,10,119,7,411,32,349,30,261,26,212,23
95GG09S3,952,80,798,74,315,19,266,30,457,43,386,28,180,18,146,16
95GG10S1,966,126,726,114,513,65,380,68,380,55,289,36,73,6,57,10
95GG10S2,1051,117,796,138,579,55,435,89,369,41,291,37,103,21,70,12
95GG11S1,987,128,746,113,504,59,396,49,409,56,296,57,74,13,54,7
95GG11S2,701,100,548,53,133,17,105,11,346,49,272,25,222,34,171,17
95GG11S3,998,161,728,109,433,55,325,53,455,80,327,48,110,26,76,8
95GG12S1,558,271,161,126,250,113,64,73,187,99,52,36,121,59,45,17
95GG12S2,727,398,224,105,350,190,97,63,212,111,74,27,165,97,53,15
95GG12S3,586,353,147,86,294,170,70,54,174,105,46,23,118,78,31,9
95GG12S4,719,376,198,145,419,204,109,106,187,112,49,26,113,60,40,13
95GG12S5,839,666,101,72,485,388,49,48,290,232,39,19,64,46,13,5
95GG13S1,664,105,499,60,300,25,245,30,293,60,208,25,71,20,46,5
95GG13S2,665,385,251,29,128,44,82,2,287,160,110,17,250,181,59,10
95GG13S3,787,184,555,48,283,28,238,17,347,93,232,22,157,63,85,9
95GG14S1,618,286,307,25,85,37,43,5,289,131,146,12,244,118,118,8
95GG14S2,582,437,123,22,78,47,26,5,197,142,47,8,307,248,50,9
95GG14S3,617,247,345,25,68,23,41,4,301,117,174,10,248,107,130,11
95GG15S1,736,100,597,39,53,8,41,4,305,37,251,17,378,55,305,18
95GG15S2,890,134,682,74,114,22,81,11,426,58,327,41,350,54,274,22
95GG15S3,918,109,753,56,252,29,214,9,436,52,355,29,230,28,184,18
95GG16S1,866,680,128,58,361,271,64,26,393,322,48,23,112,87,16,9
95GG16S2,777,640,98,39,252,207,35,10,342,283,37,22,183,150,26,7
95GG16S3,587,323,211,53,170,59,93,18,279,165,92,22,138,99,26,13
95GG17S1,770,684,51,35,376,339,24,13,273,239,18,16,121,106,9,6
95GG17S2,623,461,145,17,149,103,43,3,317,238,69,10,157,120,33,4
95GG17S3,744,301,408,35,353,125,208,20,287,119,158,10,104,57,42,5
95GG18S1,1073,984,66,23,655,613,30,12,375,332,33,10,43,39,3,1
95GG18S2,1070,959,84,27,649,583,50,16,353,317,27,9,68,59,7,2
95GG19S1,1061,48,965,48,711,31,654,26,306,16,269,21,44,1,42,1
95GG19S2,1178,149,967,62,701,77,588,36,406,57,328,21,71,15,51,5
95GG20S1,1393,324,902,167,789,152,533,104,526,152,318,56,78,20,51,7
95GG20S2,966,152,750,64,532,56,445,31,364,69,270,25,70,27,35,8
95GG21S1,639,590,42,7,455,427,25,3,159,142,14,3,25,21,3,1
95GG21S2,675,612,54,9,510,464,39,7,139,127,10,2,26,21,5,0
95GG21S3,948,789,67,92,647,534,39,74,252,214,23,15,49,41,5,3
95GG22S1,733,685,30,18,308,284,16,8,322,304,10,8,103,97,4,2
95GG22S2,814,774,29,11,309,291,11,7,359,345,11,3,146,138,7,1
95GG22S3,661,635,21,5,220,213,4,3,330,313,15,2,111,109,2,0
95GG23S1,566,157,363,46,59,9,48,2,280,56,204,20,227,92,111,24
95GG23S2,579,402,154,23,127,50,68,9,220,148,60,12,232,204,26,2
95GG23S3,676,230,393,53,103,28,65,10,338,112,204,22,235,90,124,21
95GG24S1,612,356,228,28,161,84,69,8,308,182,113,13,143,90,46,7
95GG24S2,712,99,561,52,280,60,202,18,323,31,267,25,109,8,92,9
95GG24S3,621,310,267,44,148,43,90,15,266,140,106,20,207,127,71,9
95GG25S1,868,823,29,16,383,362,14,7,345,330,9,6,140,131,6,3
95GG25S2,716,689,20,7,266,256,6,4,329,314,12,3,121,119,2,0
95GG25S3,610,582,20,8,272,261,7,4,268,254,10,4,70,67,3,0
95GG26S1,848,58,746,44,401,25,353,23,369,27,325,17,78,6,68,4
95GG26S2,806,199,567,40,406,68,321,17,326,100,208,18,74,31,38,5
95GG27S1,487,459,22,6,88,86,1,1,247,231,12,4,152,142,9,1
95GG27S2,607,578,27,2,247,231,14,2,265,255,10,0,95,92,3,0
95GG27S3,727,682,33,12,314,292,14,8,307,291,14,2,106,99,5,2
95GG27S4,646,597,41,8,315,291,17,7,261,241,19,1,70,65,5,0
95GG28S1,839,36,740,63,174,9,148,17,414,18,364,32,251,9,228,14
95GG28S2,712,102,573,37,233,33,187,13,327,48,265,14,152,21,121,10
95GG28S3,774,58,681,35,410,26,368,16,300,23,262,15,64,9,51,4
95GG29S1,1083,133,802,148,556,45,440,71,447,71,307,69,80,17,55,8
95GG29S2,1347,177,1005,165,523,49,407,67,640,96,464,80,184,32,134,18
95GG30S1,763,47,653,63,279,10,251,18,313,21,265,27,171,16,137,18
95GG30S2,695,90,546,59,94,12,77,5,303,28,247,28,298,50,222,26
95GG30S3,625,25,569,31,86,4,74,8,336,13,308,15,203,8,187,8
95GG31S1,793,743,36,14,116,111,2,3,427,402,17,8,250,230,17,3
95GG31S2,800,525,231,44,256,124,115,17,384,269,92,23,160,132,24,4
95GG31S3,870,774,76,20,414,365,37,12,359,321,31,7,97,88,8,1
95GG32S1,1257,847,358,52,470,339,117,14,566,380,160,26,221,128,81,12
95GG32S2,698,118,544,36,309,59,233,17,286,45,226,15,103,14,85,4
95GG32S3,694,188,470,36,210,44,152,14,351,93,241,17,133,51,77,5
95GG33S1,737,458,238,41,52,32,14,6,267,152,97,18,418,274,127,17
95GG33S2,618,349,221,48,78,36,31,11,223,112,92,19,317,201,98,18
95GG33S3,840,427,325,88,161,73,63,25,397,196,153,48,282,158,109,15
95GG34S1,650,101,509,40,264,37,214,13,275,43,216,16,111,21,79,11
95GG34S2,553,508,36,9,58,45,10,3,273,250,19,4,222,213,7,2
95GG34S3,796,501,255,40,112,59,41,12,432,281,131,20,252,161,83,8
95GG35S1,867,759,85,23,588,516,53,19,247,214,29,4,32,29,3,0
95GG35S2,731,682,38,11,521,489,24,8,183,170,11,2,27,23,3,1
95GG35S3,646,578,48,20,420,379,28,13,199,178,15,6,27,21,5,1
95GG36S1,827,125,629,73,203,24,157,22,439,74,326,39,185,27,146,12
95GG36S2,836,66,709,61,144,10,126,8,394,33,328,33,298,23,255,20
95GG36S3,818,67,706,45,140,5,131,4,421,29,367,25,257,33,208,16
95GG37S1,779,377,342,60,104,52,36,16,368,169,176,23,307,156,130,21
95GG37S2,819,219,506,94,222,36,156,30,395,108,237,50,202,75,113,14
95GG37S3,1089,397,574,118,247,57,159,31,580,215,297,68,262,125,118,19
95GG38S1,1369,713,528,128,220,83,118,19,638,332,232,74,511,298,178,35
95GG38S2,853,459,330,64,219,93,114,12,420,230,159,31,214,136,57,21
95GG38S3,693,446,215,32,142,74,62,6,322,202,103,17,229,170,50,9
95GG39S1,1172,671,291,210,685,373,173,139,397,243,92,62,90,55,26,9
95GG39S2,1402,426,768,208,819,236,460,123,462,155,244,63,121,35,64,22
95GG39S3,1042,143,775,124,651,87,481,83,328,50,241,37,63,6,53,4
95GG40S1,802,42,720,40,507,23,460,24,245,11,218,16,50,8,42,0
95GG40S2,1059,55,940,64,679,29,610,40,347,23,301,23,33,3,29,1
95GG41S1,789,64,685,40,44,3,36,5,290,18,256,16,455,43,393,19
95GG41S2,596,68,498,30,63,9,51,3,200,19,171,10,333,40,276,17
95GG41S3,788,125,595,68,128,18,95,15,337,44,258,35,323,63,242,18
95GG42S1,689,294,330,65,61,23,33,5,267,97,144,26,361,174,153,34
95GG42S2,209,99,85,25,49,21,22,6,86,46,31,9,74,32,32,10
95GG42S3,740,352,291,97,179,86,60,33,286,131,121,34,275,135,110,30
95GG42S4,968,429,433,106,147,54,69,24,473,196,216,61,348,179,148,21
95GG43S1,720,61,587,72,282,15,241,26,323,38,250,35,115,8,96,11
95GG43S2,734,57,607,70,196,17,162,17,385,28,316,41,153,12,129,12
95GG43S3,862,75,698,89,305,22,256,27,431,36,346,49,126,17,96,13
95GG44S1,1390,190,1015,185,790,88,608,94,491,86,331,74,109,16,76,17
95GG44S2,1315,179,981,155,716,81,549,86,482,80,344,58,117,18,88,11
95GG45S1,694,287,361,46,56,12,41,3,273,110,143,20,365,165,177,23
95GG45S2,686,67,574,45,320,22,271,27,276,31,231,14,90,14,72,4
95GG45S3,749,224,458,67,191,32,137,22,371,111,235,25,187,81,86,20
95GG46S1,663,625,28,10,333,319,9,5,249,228,17,4,81,78,2,1
95GG46S2,646,607,30,9,335,316,14,5,252,239,10,3,59,52,6,1
95GG46S3,623,588,22,13,372,356,10,6,204,193,6,5,47,39,6,2
95GG47S1,1025,892,85,48,642,575,38,29,308,261,36,11,75,56,11,8
95GG47S2,801,729,49,23,489,446,28,15,253,229,16,8,59,54,5,0
95GG47S3,815,711,60,44,430,379,32,19,318,274,22,22,67,58,6,3
95GG48S1,620,572,29,19,355,327,15,13,230,215,10,5,35,30,4,1
95GG48S2,842,789,35,18,525,497,19,9,284,265,11,8,33,27,5,1
95GG48S3,589,552,29,8,356,338,14,4,194,183,8,3,39,31,7,1
95GG49S1,748,404,268,76,205,97,78,30,340,182,126,32,203,125,64,14
95GG49S2,948,408,364,176,398,158,141,99,344,154,135,55,206,96,88,22
95GG49S3,821,295,379,147,382,124,176,82,287,117,121,49,152,54,82,16
95GG49S4,834,363,341,130,389,176,140,73,295,120,133,42,150,67,68,15
95GG50S1,764,137,526,101,354,47,255,52,326,70,216,40,84,20,55,9
95GG50S2,972,154,699,119,538,74,406,58,355,62,242,51,79,18,51,10
95GG50S3,917,178,602,137,460,70,315,75,373,85,238,50,84,23,49,12
95GG51S1,683,52,583,48,368,27,317,24,270,21,227,22,45,4,39,2
95GG51S2,710,28,652,30,435,14,401,20,231,14,209,8,44,0,42,2
95GG51S3,688,25,640,23,439,18,409,12,218,6,204,8,31,1,27,3
95HH01W1,890,138,681,71,172,29,127,16,436,66,333,37,282,43,221,18
95HH02S1,522,41,444,37,53,4,42,7,247,14,218,15,222,23,184,15
95HH02S2,541,32,471,38,18,1,12,5,183,7,164,12,340,24,295,21
95HH03W1,726,69,620,37,116,8,103,5,328,32,275,21,282,29,242,11
95HH04S1,645,49,545,51,39,6,31,2,301,21,254,26,305,22,260,23
95HH04S2,515,24,466,25,52,2,48,2,179,6,168,5,284,16,250,18
95HH05W1,908,55,779,74,333,19,281,33,412,30,356,26,163,6,142,15
95HH06S1,762,51,665,46,53,5,46,2,235,15,204,16,474,31,415,28
95HH06S2,920,70,781,69,100,5,84,11,390,34,328,28,430,31,369,30
95HH07W1,733,57,609,67,276,19,230,27,329,26,270,33,128,12,109,7
95HH08W1,1083,150,851,82,137,6,117,14,457,69,355,33,489,75,379,35
95HH09W1,1423,202,1072,149,561,86,418,57,650,87,490,73,212,29,164,19
95HH10W1,945,98,777,70,93,12,70,11,338,44,275,19,514,42,432,40
95HH11W1,655,34,571,50,255,10,228,17,320,14,277,29,80,10,66,4
95HH12W1,626,40,534,52,112,7,89,16,294,15,255,24,220,18,190,12
95HH13W1,614,35,524,55,243,13,211,19,293,19,245,29,78,3,68,7
95HH14W1,764,76,640,48,309,34,262,13,343,27,290,26,112,15,88,9
95HH15W1,1083,113,895,75,279,45,221,13,463,43,384,36,341,25,290,26
95HH16W1,917,151,683,83,159,33,115,11,421,61,320,40,337,57,248,32
95HH17W1,928,58,814,56,72,3,65,4,370,36,313,21,486,19,436,31
95II01S1,626,32,534,60,63,1,56,6,266,15,228,23,297,16,250,31
95II01S2,634,20,582,32,41,0,41,0,256,12,231,13,337,8,310,19
95II02S1,507,247,220,40,28,6,19,3,164,73,73,18,315,168,128,19
95II02S2,678,175,448,55,103,6,86,11,303,71,206,26,272,98,156,18
95II02S3,726,103,571,52,205,14,180,11,331,35,269,27,190,54,122,14
95II03S1,575,265,268,42,26,10,14,2,206,93,99,14,343,162,155,26
95II03S2,729,288,387,54,57,19,32,6,339,126,190,23,333,143,165,25
95II04S1,864,38,767,59,73,3,66,4,357,19,314,24,434,16,387,31
95II04S2,808,32,713,63,224,2,204,18,356,20,312,24,228,10,197,21
95II05S1,527,307,206,14,24,17,7,0,187,97,85,5,316,193,114,9
95II05S2,774,246,484,44,127,31,91,5,382,123,233,26,265,92,160,13
95II06S1,533,227,281,25,27,9,17,1,190,83,97,10,316,135,167,14
95II06S2,752,345,364,43,70,29,37,4,339,155,169,15,343,161,158,24
95II07W1,991,85,829,77,423,25,367,31,423,38,350,35,145,22,112,11
95II08W1,1073,103,897,73,273,18,241,14,509,49,424,36,291,36,232,23
95II09S1,865,83,710,72,136,14,107,15,408,44,326,38,321,25,277,19
95II09S2,552,28,482,42,77,4,67,6,254,15,223,16,221,9,192,20
95II10W1,1144,33,1002,109,369,7,321,41,534,14,480,40,241,12,201,28
95II11W1,1055,450,541,64,129,49,74,6,502,200,266,36,424,201,201,22
95II12W1,1007,77,872,58,90,3,84,3,455,36,391,28,462,38,397,27
