GeographyCode,LC2202NI0001,LC2202NI0002,LC2202NI0003,LC2202NI0004,LC2202NI0005,LC2202NI0006,LC2202NI0007,LC2202NI0008,LC2202NI0009,LC2202NI0010,LC2202NI0011,LC2202NI0012,LC2202NI0013,LC2202NI0014,LC2202NI0015,LC2202NI0016,LC2202NI0017,LC2202NI0018,LC2202NI0019,LC2202NI0020
95AA01S1,1113,141,458,514,482,269,44,128,97,90,699,76,264,359,349,145,21,66,58,43
95AA01S2,1829,939,635,255,170,1666,873,571,222,143,109,36,47,26,24,54,30,17,7,3
95AA01S3,1502,276,878,348,235,1320,224,824,272,180,98,25,36,37,31,84,27,18,39,24
95AA02W1,1734,504,888,342,204,1505,434,814,257,139,137,37,61,39,33,92,33,13,46,32
95AA03W1,1822,135,1222,465,315,1632,98,1142,392,261,111,18,56,37,30,79,19,24,36,24
95AA04W1,3013,751,1772,490,343,2791,704,1673,414,291,168,40,73,55,38,54,7,26,21,14
95AA05W1,2701,1579,757,365,178,2477,1469,709,299,142,137,70,35,32,24,87,40,13,34,12
95AA06S1,1953,1489,238,226,91,1792,1384,211,197,70,116,71,23,22,17,45,34,4,7,4
95AA06S2,2694,2022,346,326,131,2504,1918,314,272,95,139,75,22,42,29,51,29,10,12,7
95AA07W1,2140,283,1553,304,189,1956,215,1482,259,155,114,32,53,29,25,70,36,18,16,9
95AA08W1,1698,680,623,395,247,1465,571,567,327,214,134,58,46,30,21,99,51,10,38,12
95AA09W1,2220,387,1244,589,346,1898,302,1143,453,264,164,39,79,46,41,158,46,22,90,41
95AA10W1,1953,712,810,431,292,1721,626,751,344,227,145,51,52,42,36,87,35,7,45,29
95AA11S1,2800,832,1313,655,455,2344,665,1193,486,329,194,45,91,58,49,262,122,29,111,77
95AA11S2,2564,1043,987,534,346,2094,854,860,380,232,263,70,109,84,72,207,119,18,70,42
95AA12W1,2775,133,2161,481,332,2582,112,2053,417,285,157,18,91,48,36,36,3,17,16,11
95AA13S1,1745,1116,367,262,129,1512,986,327,199,92,121,54,33,34,21,112,76,7,29,16
95AA13S2,1562,1023,334,205,101,1383,914,305,164,72,87,49,19,19,16,92,60,10,22,13
95AA14W1,2349,816,1215,318,178,2185,770,1149,266,135,130,36,52,42,34,34,10,14,10,9
95AA15S1,2641,998,1040,603,423,2096,751,913,432,320,184,54,69,61,48,361,193,58,110,55
95AA15S2,1545,588,502,455,273,1232,450,432,350,209,116,29,51,36,27,197,109,19,69,37
95AA16W1,1807,291,1128,388,256,1490,180,1038,272,179,144,18,63,63,43,173,93,27,53,34
95AA17W1,2142,694,852,596,395,1857,596,766,495,331,165,39,65,61,42,120,59,21,40,22
95AA18W1,2439,283,1608,548,348,2201,247,1521,433,284,146,23,69,54,43,92,13,18,61,21
95AA19W1,2687,2335,170,182,56,2551,2232,162,157,41,84,60,5,19,10,52,43,3,6,5
95BB01S1,1574,224,1051,299,190,1481,207,1007,267,171,67,12,30,25,15,26,5,14,7,4
95BB01S2,2035,124,1473,438,333,1903,111,1398,394,292,97,7,59,31,28,35,6,16,13,13
95BB02W1,2347,184,1546,617,390,2122,135,1453,534,334,147,17,75,55,44,78,32,18,28,12
95BB03S1,2026,42,1590,394,268,1815,29,1471,315,212,165,3,102,60,41,46,10,17,19,15
95BB03S2,2193,132,1510,551,401,1969,118,1393,458,323,187,11,99,77,63,37,3,18,16,15
95BB04S1,1438,90,959,389,239,1306,73,905,328,202,88,9,43,36,28,44,8,11,25,9
95BB04S2,1610,83,1215,312,237,1471,67,1133,271,202,106,12,69,25,21,33,4,13,16,14
95BB05S1,1490,44,1116,330,212,1360,36,1037,287,180,103,7,66,30,24,27,1,13,13,8
95BB05S2,1911,35,1443,433,308,1743,27,1355,361,253,120,5,64,51,41,48,3,24,21,14
95BB06W1,2870,255,1795,820,520,2564,206,1684,674,433,153,18,76,59,48,153,31,35,87,39
95BB07S1,1658,66,1142,450,313,1472,41,1072,359,256,102,10,52,40,27,84,15,18,51,30
95BB07S2,1295,20,1013,262,199,1209,15,958,236,181,68,4,45,19,16,18,1,10,7,2
95BB08S1,1331,69,948,314,209,1236,49,909,278,187,58,7,28,23,15,37,13,11,13,7
95BB08S2,1294,53,983,258,198,1182,32,930,220,164,73,6,47,20,18,39,15,6,18,16
95BB09S1,1325,44,978,303,229,1191,22,928,241,177,84,7,42,35,31,50,15,8,27,21
95BB09S2,1618,63,1171,384,311,1489,45,1108,336,270,84,5,47,32,30,45,13,16,16,11
95BB10S1,1690,112,1114,464,330,1425,61,997,367,255,173,8,88,77,63,92,43,29,20,12
95BB10S2,1637,80,1164,393,284,1473,66,1070,337,238,143,12,81,50,41,21,2,13,6,5
95BB11S1,1408,39,1064,305,216,1289,29,1010,250,174,94,9,46,39,33,25,1,8,16,9
95BB11S2,1547,59,1109,379,263,1375,39,1022,314,223,129,15,68,46,35,43,5,19,19,5
95BB12S1,1440,126,833,481,326,1300,105,782,413,282,73,8,38,27,22,67,13,13,41,22
95BB12S2,1336,70,930,336,244,1206,56,853,297,213,99,8,62,29,23,31,6,15,10,8
95BB13S1,1392,67,945,380,282,1262,56,879,327,236,98,10,54,34,32,32,1,12,19,14
95BB13S2,1472,100,1012,360,224,1369,81,964,324,198,57,3,33,21,19,46,16,15,15,7
95BB13S3,1580,89,1099,392,317,1444,78,1032,334,272,97,6,51,40,34,39,5,16,18,11
95BB14S1,1510,63,1115,332,261,1377,56,1053,268,214,93,6,45,42,36,40,1,17,22,11
95BB14S2,1606,99,1077,430,330,1379,76,991,312,235,161,20,71,70,63,66,3,15,48,32
95BB15S1,2005,977,636,392,236,1864,944,598,322,186,101,19,35,47,35,40,14,3,23,15
95BB15S2,1484,890,363,231,145,1364,825,334,205,121,77,29,28,20,18,43,36,1,6,6
95BB16S1,1533,48,1131,354,265,1429,42,1072,315,238,87,3,53,31,20,17,3,6,8,7
95BB16S2,1603,82,1147,374,291,1477,65,1083,329,257,91,9,49,33,24,35,8,15,12,10
