GeographyCode,LC2211NI0001,LC2211NI0002,LC2211NI0003,LC2211NI0004,LC2211NI0005,LC2211NI0006,LC2211NI0007,LC2211NI0008,LC2211NI0009,LC2211NI0010,LC2211NI0011,LC2211NI0012
95AA01S1,1003,154,471,378,45,16,16,13,958,138,455,365
95AA01S2,1764,965,725,74,222,212,6,4,1542,753,719,70
95AA01S3,1435,308,995,132,62,47,9,6,1373,261,986,126
95AA02W1,1683,555,1027,101,99,81,13,5,1584,474,1014,96
95AA03W1,1736,182,1375,179,60,36,21,3,1676,146,1354,176
95AA04W1,2922,799,1937,186,187,160,22,5,2735,639,1915,181
95AA05W1,2586,1602,873,111,423,405,15,3,2163,1197,858,108
95AA06S1,1860,1508,308,44,365,355,6,4,1495,1153,302,40
95AA06S2,2561,2060,437,64,470,457,3,10,2091,1603,434,54
95AA07W1,2070,319,1640,111,59,37,19,3,2011,282,1621,108
95AA08W1,1616,718,734,164,104,92,9,3,1512,626,725,161
95AA09W1,2105,466,1411,228,76,64,8,4,2029,402,1403,224
95AA10W1,1884,770,920,194,93,76,15,2,1791,694,905,192
95AA11S1,2685,912,1497,276,134,111,17,6,2551,801,1480,270
95AA11S2,2424,1054,1155,215,167,151,14,2,2257,903,1141,213
95AA12W1,2690,187,2335,168,41,27,14,0,2649,160,2321,168
95AA13S1,1660,1133,446,81,221,205,12,4,1439,928,434,77
95AA13S2,1487,1028,400,59,217,208,8,1,1270,820,392,58
95AA14W1,2275,846,1334,95,209,200,7,2,2066,646,1327,93
95AA15S1,2474,1026,1168,280,146,112,26,8,2328,914,1142,272
95AA15S2,1432,616,624,192,88,74,12,2,1344,542,612,190
95AA16W1,1722,326,1230,166,54,35,14,5,1668,291,1216,161
95AA17W1,2044,778,1029,237,117,101,13,3,1927,677,1016,234
95AA18W1,2369,323,1855,191,78,49,24,5,2291,274,1831,186
95AA19W1,2555,2293,222,40,546,535,5,6,2009,1758,217,34
95BB01S1,1521,251,1159,111,54,38,14,2,1467,213,1145,109
95BB01S2,1964,145,1646,173,58,12,39,7,1906,133,1607,166
95BB02W1,2280,222,1842,216,83,26,55,2,2197,196,1787,214
95BB03S1,1942,58,1721,163,34,7,27,0,1908,51,1694,163
95BB03S2,2116,170,1729,217,56,25,24,7,2060,145,1705,210
95BB04S1,1396,121,1125,150,27,8,18,1,1369,113,1107,149
