GeographyCode,LC2213NI0001,LC2213NI0002,LC2213NI0003,LC2213NI0004,LC2213NI0005,LC2213NI0006,LC2213NI0007,LC2213NI0008,LC2213NI0009,LC2213NI0010,LC2213NI0011,LC2213NI0012,LC2213NI0013,LC2213NI0014,LC2213NI0015,LC2213NI0016,LC2213NI0017,LC2213NI0018,LC2213NI0019,LC2213NI0020
95AA01S1,1113,141,458,514,125,8,39,78,911,103,399,409,29,20,1,8,65,14,30,21
95AA01S2,1829,939,635,255,214,93,85,36,1177,460,529,188,465,402,28,35,35,24,6,5
95AA01S3,1502,276,878,348,195,19,139,37,1134,165,704,265,152,78,41,33,60,25,12,23
95AA02W1,1734,504,888,342,335,83,189,63,1202,302,681,219,155,102,19,34,71,28,3,40
95AA03W1,1822,135,1222,465,502,30,361,111,1223,74,840,309,63,18,23,22,50,14,7,29
95AA04W1,3013,751,1772,490,352,87,208,57,2313,403,1509,401,396,275,79,42,32,4,19,9
95AA05W1,2701,1579,757,365,519,281,170,68,1527,729,557,241,650,582,29,39,55,23,12,20
95AA06S1,1953,1489,238,226,288,206,47,35,941,619,185,137,754,693,10,51,33,28,2,3
95AA06S2,2694,2022,346,326,393,265,58,70,1288,829,277,182,1030,946,12,72,31,22,1,8
95AA07W1,2140,283,1553,304,481,54,376,51,1515,143,1151,221,135,60,46,29,51,37,5,9
95AA08W1,1698,680,623,395,495,203,179,113,966,312,427,227,181,135,10,36,80,46,7,27
95AA09W1,2220,387,1244,589,459,58,275,126,1563,231,938,394,119,52,30,37,98,49,11,38
95AA10W1,1953,712,810,431,393,156,136,101,1326,392,649,285,200,145,31,24,58,27,5,26
95AA11S1,2800,832,1313,655,477,141,224,112,1913,444,1033,436,243,148,48,47,217,117,23,77
95AA11S2,2564,1043,987,534,249,114,76,59,1951,640,888,423,290,228,28,34,140,97,12,31
95AA12W1,2775,133,2161,481,390,20,310,60,2286,82,1817,387,131,29,62,40,15,3,6,6
95AA13S1,1745,1116,367,262,266,147,75,44,1010,565,278,167,401,345,14,42,105,82,1,22
95AA13S2,1562,1023,334,205,295,168,85,42,900,524,239,137,342,306,16,20,73,56,4,13
95AA14W1,2349,816,1215,318,477,164,262,51,1565,408,918,239,342,264,48,30,18,8,4,6
95AA15S1,2641,998,1040,603,330,137,107,86,1843,540,890,413,247,187,23,37,269,159,29,81
95AA15S2,1545,588,502,455,354,128,103,123,878,266,369,243,160,107,15,38,173,101,17,55
95AA16W1,1807,291,1128,388,413,50,270,93,1210,129,830,251,67,28,30,9,136,87,11,38
95AA17W1,2142,694,852,596,426,122,164,140,1486,421,666,399,161,107,15,39,94,61,10,23
95AA18W1,2439,283,1608,548,299,31,212,56,1974,178,1358,438,200,74,85,41,57,14,9,34
95AA19W1,2687,2335,170,182,740,628,59,53,1047,860,91,96,920,863,23,34,58,50,4,4
95BB01S1,1574,224,1051,299,215,39,133,43,1262,126,893,243,105,61,28,16,22,7,11,4
95BB01S2,2035,124,1473,438,301,18,224,59,1651,83,1220,348,91,21,45,25,29,3,12,14
95BB02W1,2347,184,1546,617,570,43,378,149,1638,89,1113,436,134,23,87,24,49,29,2,18
95BB03S1,2026,42,1590,394,413,5,325,83,1547,25,1224,298,66,3,51,12,26,9,9,8
95BB03S2,2193,132,1510,551,383,23,270,90,1720,86,1197,437,106,24,61,21,15,2,4,9
95BB04S1,1438,90,959,389,208,13,144,51,1172,65,794,313,71,11,39,21,28,8,8,12
95BB04S2,1610,83,1215,312,165,5,129,31,1382,62,1055,265,95,18,59,18,13,4,3,6
95BB05S1,1490,44,1116,330,207,7,161,39,1205,24,910,271,98,15,60,23,11,1,2,8
95BB05S2,1911,35,1443,433,336,5,251,80,1500,22,1140,338,102,7,73,22,14,3,8,3
95BB06W1,2870,255,1795,820,674,57,447,170,1993,138,1286,569,153,37,67,49,93,26,14,53
95BB07S1,1658,66,1142,450,345,6,253,86,1203,35,852,316,75,13,37,25,62,14,12,36
95BB07S2,1295,20,1013,262,177,4,122,51,1089,12,872,205,33,3,23,7,14,1,10,3
