GeographyCode,LC2406NI0001,LC2406NI0002,LC2406NI0003,LC2406NI0004,LC2406NI0005,LC2406NI0006,LC2406NI0007,LC2406NI0008,LC2406NI0009,LC2406NI0010,LC2406NI0011,LC2406NI0012,LC2406NI0013,LC2406NI0014,LC2406NI0015,LC2406NI0016
95DD18W1,873,70,749,54,540,25,489,26,92,5,83,4,241,40,177,24
95DD19S1,732,38,667,27,515,20,476,19,98,2,93,3,119,16,98,5
95DD19S2,543,30,491,22,462,27,418,17,16,1,13,2,65,2,60,3
95DD20W1,826,61,719,46,374,23,337,14,307,25,265,17,145,13,117,15
95DD21W1,891,281,564,46,595,175,402,18,19,3,15,1,277,103,147,27
95DD22S1,559,190,356,13,438,134,294,10,28,14,14,0,93,42,48,3
95DD22S2,597,190,390,17,415,120,286,9,82,34,45,3,100,36,59,5
95DD23W1,881,110,740,31,743,93,631,19,8,0,8,0,130,17,101,12
95DD24W1,990,625,326,39,747,473,252,22,82,55,27,0,161,97,47,17
95EE01W1,592,528,58,6,458,407,47,4,66,63,3,0,68,58,8,2
95EE02W1,790,48,713,29,545,36,492,17,125,2,119,4,120,10,102,8
95EE03W1,808,119,646,43,490,80,390,20,213,28,170,15,105,11,86,8
95EE04W1,736,257,459,20,552,202,336,14,64,15,48,1,120,40,75,5
95EE05W1,577,45,511,21,443,35,398,10,34,1,31,2,100,9,82,9
95EE06W1,692,555,131,6,530,418,108,4,72,63,9,0,90,74,14,2
95EE07W1,740,124,586,30,494,83,392,19,83,15,68,0,163,26,126,11
95EE08W1,711,102,576,33,518,70,429,19,22,4,17,1,171,28,130,13
95EE09W1,605,210,376,19,465,150,303,12,65,34,29,2,75,26,44,5
95EE10W1,598,338,250,10,434,229,199,6,50,39,11,0,114,70,40,4
95EE11W1,551,158,375,18,462,144,306,12,30,3,25,2,59,11,44,4
95EE12W1,1059,138,879,42,559,69,471,19,241,28,208,5,259,41,200,18
95EE13W1,718,167,516,35,369,73,284,12,181,57,116,8,168,37,116,15
95EE14W1,1016,136,838,42,748,97,626,25,83,2,79,2,185,37,133,15
95EE15W1,606,114,468,24,478,97,365,16,63,5,55,3,65,12,48,5
95EE16W1,709,173,514,22,575,141,419,15,45,12,32,1,89,20,63,6
95FF01S1,781,218,532,31,672,178,468,26,2,1,1,0,107,39,63,5
95FF01S2,959,312,594,53,742,223,488,31,11,5,4,2,206,84,102,20
95FF02W1,923,497,397,29,781,429,336,16,25,8,15,2,117,60,46,11
95FF03W1,1169,468,654,47,771,296,456,19,118,48,64,6,280,124,134,22
95FF04W1,862,315,520,27,755,263,468,24,36,24,12,0,71,28,40,3
95FF05W1,1119,209,853,57,718,127,560,31,192,27,157,8,209,55,136,18
95FF06S1,820,127,633,60,615,88,486,41,55,6,46,3,150,33,101,16
95FF06S2,720,99,594,27,601,77,507,17,36,2,31,3,83,20,56,7
95FF07W1,1154,511,586,57,610,259,327,24,310,150,140,20,234,102,119,13
95FF08W1,993,267,687,39,667,171,477,19,187,57,122,8,139,39,88,12
95FF09W1,1000,391,567,42,677,252,406,19,143,68,65,10,180,71,96,13
95FF10W1,1216,161,998,57,1040,143,859,38,48,7,39,2,128,11,100,17
95FF11W1,873,249,596,28,760,220,516,24,30,5,24,1,83,24,56,3
95FF12W1,1018,524,461,33,804,412,370,22,73,42,26,5,141,70,65,6
95FF13W1,977,324,617,36,794,263,503,28,49,16,30,3,134,45,84,5
95FF14W1,862,122,706,34,770,101,638,31,11,2,8,1,81,19,60,2
95FF15W1,1073,391,647,35,648,245,391,12,185,53,125,7,240,93,131,16
95FF16W1,927,189,700,38,711,141,544,26,107,18,84,5,109,30,72,7
95FF17W1,857,299,505,53,409,148,239,22,188,70,107,11,260,81,159,20
95GG01S1,739,702,34,3,489,467,21,1,158,148,8,2,92,87,5,0
95GG01S2,624,597,21,6,365,349,12,4,117,112,4,1,142,136,5,1
95GG01S3,641,607,26,8,507,485,17,5,54,52,2,0,80,70,7,3
95GG02S1,749,700,41,8,362,346,14,2,223,199,21,3,164,155,6,3
95GG02S2,859,784,53,22,373,348,18,7,278,255,21,2,208,181,14,13
95GG02S3,960,910,33,17,217,208,5,4,635,603,20,12,108,99,8,1
95GG03S1,895,178,637,80,662,113,508,41,30,6,15,9,203,59,114,30
95GG03S2,767,125,580,62,616,94,479,43,41,6,33,2,110,25,68,17
95GG03S3,1005,130,754,121,593,68,462,63,158,14,127,17,254,48,165,41
95GG04S1,801,464,291,46,256,171,78,7,408,225,172,11,137,68,41,28
95GG04S2,640,463,162,15,227,197,25,5,350,222,119,9,63,44,18,1
95GG04S3,856,100,686,70,233,15,199,19,400,41,336,23,223,44,151,28
95GG05S1,845,562,206,77,414,295,97,22,129,68,50,11,302,199,59,44
95GG05S2,948,537,301,110,513,306,172,35,84,26,47,11,351,205,82,64
95GG05S3,1007,491,363,153,300,170,103,27,353,139,166,48,354,182,94,78
95GG06S1,794,40,700,54,408,20,367,21,262,8,236,18,124,12,97,15
95GG06S2,833,79,703,51,566,58,474,34,100,5,90,5,167,16,139,12
95GG06S3,754,63,643,48,552,41,486,25,114,4,95,15,88,18,62,8
95GG07S1,796,713,66,17,465,432,28,5,91,79,9,3,240,202,29,9
95GG07S2,788,712,50,26,302,287,8,7,262,241,18,3,224,184,24,16
95GG07S3,685,626,44,15,388,353,27,8,172,164,5,3,125,109,12,4
95GG08S1,554,409,125,20,443,329,102,12,53,46,6,1,58,34,17,7
95GG08S2,810,485,290,35,446,265,167,14,198,120,68,10,166,100,55,11
95GG08S3,787,406,326,55,443,277,146,20,182,31,134,17,162,98,46,18
95GG09S1,844,62,727,55,711,43,628,40,30,1,26,3,103,18,73,12
95GG09S2,808,68,680,60,634,47,539,48,101,5,90,6,73,16,51,6
95GG09S3,952,80,798,74,431,38,369,24,356,14,316,26,165,28,113,24
95GG10S1,966,126,726,114,363,27,315,21,249,17,211,21,354,82,200,72
95GG10S2,1051,117,796,138,304,21,258,25,373,23,321,29,374,73,217,84
95GG11S1,987,128,746,113,393,38,304,51,283,17,249,17,311,73,193,45
95GG11S2,701,100,548,53,540,64,442,34,29,3,23,3,132,33,83,16
95GG11S3,998,161,728,109,520,60,421,39,107,8,86,13,371,93,221,57
95GG12S1,558,271,161,126,92,48,30,14,42,16,16,10,424,207,115,102
95GG12S2,727,398,224,105,116,49,52,15,82,39,32,11,529,310,140,79
95GG12S3,586,353,147,86,126,62,47,17,73,47,19,7,387,244,81,62
95GG12S4,719,376,198,145,42,28,9,5,118,68,32,18,559,280,157,122
95GG12S5,839,666,101,72,208,166,26,16,390,331,42,17,241,169,33,39
95GG13S1,664,105,499,60,280,55,204,21,270,17,225,28,114,33,70,11
95GG13S2,665,385,251,29,539,349,167,23,61,7,53,1,65,29,31,5
95GG13S3,787,184,555,48,453,136,295,22,224,10,199,15,110,38,61,11
95GG14S1,618,286,307,25,565,257,288,20,8,6,1,1,45,23,18,4
95GG14S2,582,437,123,22,496,379,98,19,36,23,12,1,50,35,13,2
95GG14S3,617,247,345,25,564,221,323,20,10,6,4,0,43,20,18,5
95GG15S1,736,100,597,39,650,86,536,28,20,1,17,2,66,13,44,9
95GG15S2,890,134,682,74,730,101,580,49,34,3,27,4,126,30,75,21
95GG15S3,918,109,753,56,595,74,495,26,206,15,177,14,117,20,81,16
95GG16S1,866,680,128,58,471,390,62,19,128,86,26,16,267,204,40,23
95GG16S2,777,640,98,39,481,398,59,24,154,132,16,6,142,110,23,9
95GG16S3,587,323,211,53,390,269,100,21,122,19,83,20,75,35,28,12
95GG17S1,770,684,51,35,405,361,26,18,214,188,14,12,151,135,11,5
95GG17S2,623,461,145,17,516,393,111,12,48,35,12,1,59,33,22,4
95GG17S3,744,301,408,35,353,202,142,9,255,39,204,12,136,60,62,14
95GG18S1,1073,984,66,23,471,434,26,11,373,341,24,8,229,209,16,4
95GG18S2,1070,959,84,27,384,348,25,11,411,376,26,9,275,235,33,7
95GG19S1,1061,48,965,48,270,11,251,8,592,32,537,23,199,5,177,17
95GG19S2,1178,149,967,62,243,38,189,16,760,96,629,35,175,15,149,11
95GG20S1,1393,324,902,167,319,53,238,28,642,135,462,45,432,136,202,94
95GG20S2,966,152,750,64,288,72,197,19,520,39,454,27,158,41,99,18
95GG21S1,639,590,42,7,183,168,13,2,375,353,20,2,81,69,9,3
95GG21S2,675,612,54,9,208,189,14,5,409,370,36,3,58,53,4,1
95GG21S3,948,789,67,92,263,237,17,9,474,436,21,17,211,116,29,66
95GG22S1,733,685,30,18,513,489,16,8,87,75,8,4,133,121,6,6
95GG22S2,814,774,29,11,578,558,16,4,147,137,6,4,89,79,7,3
95GG22S3,661,635,21,5,475,459,13,3,130,125,5,0,56,51,3,2
95GG23S1,566,157,363,46,517,139,339,39,6,1,5,0,43,17,19,7
95GG23S2,579,402,154,23,470,357,102,11,50,14,32,4,59,31,20,8
95GG23S3,676,230,393,53,558,179,344,35,28,8,17,3,90,43,32,15
95GG24S1,612,356,228,28,468,291,159,18,71,31,38,2,73,34,31,8
95GG24S2,712,99,561,52,507,40,450,17,37,9,22,6,168,50,89,29
95GG24S3,621,310,267,44,450,244,182,24,37,16,18,3,134,50,67,17
95GG25S1,868,823,29,16,531,503,17,11,213,206,4,3,124,114,8,2
95GG25S2,716,689,20,7,542,523,14,5,115,110,3,2,59,56,3,0
95GG25S3,610,582,20,8,391,375,13,3,166,158,6,2,53,49,1,3
95GG26S1,848,58,746,44,394,23,352,19,329,18,299,12,125,17,95,13
95GG26S2,806,199,567,40,452,160,277,15,213,17,188,8,141,22,102,17
95GG27S1,487,459,22,6,384,358,21,5,76,74,1,1,27,27,0,0
95GG27S2,607,578,27,2,373,356,17,0,183,175,7,1,51,47,3,1
95GG27S3,727,682,33,12,432,406,20,6,214,201,9,4,81,75,4,2
95GG27S4,646,597,41,8,361,344,15,2,220,199,17,4,65,54,9,2
95GG28S1,839,36,740,63,662,22,604,36,63,3,57,3,114,11,79,24
95GG28S2,712,102,573,37,498,68,411,19,146,15,123,8,68,19,39,10
95GG28S3,774,58,681,35,275,30,238,7,422,19,384,19,77,9,59,9
95GG29S1,1083,133,802,148,229,32,174,23,563,25,507,31,291,76,121,94
95GG29S2,1347,177,1005,165,605,61,486,58,258,10,227,21,484,106,292,86
95GG30S1,763,47,653,63,451,36,374,41,238,4,216,18,74,7,63,4
95GG30S2,695,90,546,59,560,69,446,45,38,3,35,0,97,18,65,14
95GG30S3,625,25,569,31,575,20,534,21,6,1,5,0,44,4,30,10
95GG31S1,793,743,36,14,682,640,31,11,27,27,0,0,84,76,5,3
95GG31S2,800,525,231,44,551,432,102,17,181,51,110,20,68,42,19,7
95GG31S3,870,774,76,20,420,384,31,5,368,328,32,8,82,62,13,7
95GG32S1,1257,847,358,52,634,375,229,30,405,319,76,10,218,153,53,12
95GG32S2,698,118,544,36,363,38,312,13,189,52,131,6,146,28,101,17
95GG32S3,694,188,470,36,490,158,313,19,100,8,86,6,104,22,71,11
95GG33S1,737,458,238,41,622,391,205,26,10,1,4,5,105,66,29,10
95GG33S2,618,349,221,48,473,271,179,23,35,23,8,4,110,55,34,21
95GG33S3,840,427,325,88,556,284,229,43,13,5,6,2,271,138,90,43
95GG34S1,650,101,509,40,370,61,288,21,199,19,171,9,81,21,50,10
95GG34S2,553,508,36,9,509,476,30,3,8,5,2,1,36,27,4,5
95GG34S3,796,501,255,40,574,357,194,23,11,2,6,3,211,142,55,14
95GG35S1,867,759,85,23,240,214,19,7,521,458,54,9,106,87,12,7
95GG35S2,731,682,38,11,200,187,11,2,457,425,24,8,74,70,3,1
95GG35S3,646,578,48,20,210,189,16,5,314,283,25,6,122,106,7,9
95GG36S1,827,125,629,73,594,77,475,42,84,7,71,6,149,41,83,25
95GG36S2,836,66,709,61,704,52,605,47,67,3,60,4,65,11,44,10
95GG36S3,818,67,706,45,651,48,570,33,71,6,63,2,96,13,73,10
95GG37S1,779,377,342,60,577,274,270,33,22,7,13,2,180,96,59,25
95GG37S2,819,219,506,94,563,140,372,51,34,3,27,4,222,76,107,39
95GG37S3,1089,397,574,118,579,198,339,42,82,8,67,7,428,191,168,69
95GG38S1,1369,713,528,128,917,496,350,71,133,49,71,13,319,168,107,44
95GG38S2,853,459,330,64,470,265,178,27,130,45,79,6,253,149,73,31
95GG38S3,693,446,215,32,524,347,155,22,63,30,32,1,106,69,28,9
95GG39S1,1172,671,291,210,346,233,79,34,416,268,121,27,410,170,91,149
95GG39S2,1402,426,768,208,310,94,181,35,668,158,415,95,424,174,172,78
95GG39S3,1042,143,775,124,219,15,187,17,477,44,401,32,346,84,187,75
95GG40S1,802,42,720,40,202,13,179,10,448,23,407,18,152,6,134,12
95GG40S2,1059,55,940,64,193,11,162,20,717,26,662,29,149,18,116,15
95GG41S1,789,64,685,40,725,56,635,34,6,0,5,1,58,8,45,5
95GG41S2,596,68,498,30,512,56,436,20,39,5,31,3,45,7,31,7
95GG41S3,788,125,595,68,619,94,478,47,53,9,43,1,116,22,74,20
95GG42S1,689,294,330,65,592,256,288,48,8,2,4,2,89,36,38,15
95GG42S2,209,99,85,25,141,74,58,9,9,0,4,5,59,25,23,11
95GG42S3,740,352,291,97,309,142,143,24,13,4,8,1,418,206,140,72
95GG42S4,968,429,433,106,637,273,326,38,22,8,8,6,309,148,99,62
95GG43S1,720,61,587,72,350,29,296,25,223,12,197,14,147,20,94,33
95GG43S2,734,57,607,70,553,30,486,37,30,2,27,1,151,25,94,32
95GG43S3,862,75,698,89,463,31,388,44,185,5,166,14,214,39,144,31
95GG44S1,1390,190,1015,185,348,32,280,36,606,34,504,68,436,124,231,81
95GG44S2,1315,179,981,155,407,51,313,43,472,37,389,46,436,91,279,66
95GG45S1,694,287,361,46,604,256,316,32,30,4,24,2,60,27,21,12
95GG45S2,686,67,574,45,279,31,230,18,335,22,290,23,72,14,54,4
95GG45S3,749,224,458,67,490,156,298,36,124,14,101,9,135,54,59,22
95GG46S1,663,625,28,10,378,352,19,7,232,222,8,2,53,51,1,1
95GG46S2,646,607,30,9,322,305,12,5,284,266,15,3,40,36,3,1
95GG46S3,623,588,22,13,281,265,10,6,293,279,8,6,49,44,4,1
95GG47S1,1025,892,85,48,330,287,29,14,448,400,28,20,247,205,28,14
95GG47S2,801,729,49,23,304,281,19,4,336,308,19,9,161,140,11,10
95GG47S3,815,711,60,44,324,289,20,15,265,233,22,10,226,189,18,19
95GG48S1,620,572,29,19,355,336,14,5,145,137,6,2,120,99,9,12
95GG48S2,842,789,35,18,201,182,12,7,543,515,17,11,98,92,6,0
95GG48S3,589,552,29,8,248,228,15,5,293,279,12,2,48,45,2,1
95GG49S1,748,404,268,76,344,186,143,15,47,18,22,7,357,200,103,54
95GG49S2,948,408,364,176,222,80,124,18,51,16,29,6,675,312,211,152
95GG49S3,821,295,379,147,167,53,98,16,91,23,56,12,563,219,225,119
95GG49S4,834,363,341,130,178,60,108,10,114,50,52,12,542,253,181,108
95GG50S1,764,137,526,101,350,56,258,36,146,14,119,13,268,67,149,52
95GG50S2,972,154,699,119,260,40,196,24,444,37,362,45,268,77,141,50
95GG50S3,917,178,602,137,294,54,208,32,331,37,253,41,292,87,141,64
95GG51S1,683,52,583,48,297,18,266,13,159,14,134,11,227,20,183,24
95GG51S2,710,28,652,30,242,7,226,9,277,8,256,13,191,13,170,8
95GG51S3,688,25,640,23,162,6,153,3,427,12,403,12,99,7,84,8
95HH01W1,890,138,681,71,622,94,482,46,128,23,95,10,140,21,104,15
95HH02S1,522,41,444,37,476,37,411,28,2,1,0,1,44,3,33,8
95HH02S2,541,32,471,38,506,28,445,33,5,0,5,0,30,4,21,5
95HH03W1,726,69,620,37,617,60,526,31,46,3,42,1,63,6,52,5
95HH04S1,645,49,545,51,595,44,506,45,0,0,0,0,50,5,39,6
95HH04S2,515,24,466,25,463,22,419,22,32,1,29,2,20,1,18,1
95HH05W1,908,55,779,74,507,27,441,39,224,9,200,15,177,19,138,20
95HH06S1,762,51,665,46,673,44,589,40,15,0,15,0,74,7,61,6
95HH06S2,920,70,781,69,760,57,646,57,72,3,64,5,88,10,71,7
95HH07W1,733,57,609,67,364,33,311,20,256,14,218,24,113,10,80,23
95HH08W1,1083,150,851,82,820,108,655,57,97,7,80,10,166,35,116,15
95HH09W1,1423,202,1072,149,699,83,552,64,298,40,240,18,426,79,280,67
95HH10W1,945,98,777,70,833,88,688,57,33,1,29,3,79,9,60,10
95HH11W1,655,34,571,50,306,18,265,23,268,11,236,21,81,5,70,6
95HH12W1,626,40,534,52,491,34,428,29,71,2,59,10,64,4,47,13
95HH13W1,614,35,524,55,336,18,290,28,166,10,139,17,112,7,95,10
95HH14W1,764,76,640,48,402,36,338,28,232,24,199,9,130,16,103,11
95HH15W1,1083,113,895,75,760,71,647,42,165,22,134,9,158,20,114,24
95HH16W1,917,151,683,83,708,112,535,61,74,10,59,5,135,29,89,17
95HH17W1,928,58,814,56,809,42,723,44,30,4,23,3,89,12,68,9
95II01S1,626,32,534,60,517,22,451,44,52,1,45,6,57,9,38,10
95II01S2,634,20,582,32,588,15,543,30,4,0,4,0,42,5,35,2
95II02S1,507,247,220,40,443,226,188,29,23,5,16,2,41,16,16,9
95II02S2,678,175,448,55,481,147,306,28,128,10,104,14,69,18,38,13
95II02S3,726,103,571,52,371,74,276,21,293,14,255,24,62,15,40,7
95II03S1,575,265,268,42,527,241,250,36,4,3,1,0,44,21,17,6
95II03S2,729,288,387,54,643,250,352,41,7,3,4,0,79,35,31,13
95II04S1,864,38,767,59,740,27,664,49,40,1,37,2,84,10,66,8
95II04S2,808,32,713,63,535,26,472,37,186,2,172,12,87,4,69,14
95II05S1,527,307,206,14,494,288,194,12,1,1,0,0,32,18,12,2
95II05S2,774,246,484,44,580,198,355,27,94,15,76,3,100,33,53,14
95II06S1,533,227,281,25,502,213,267,22,5,3,2,0,26,11,12,3
95II06S2,752,345,364,43,621,284,308,29,6,2,3,1,125,59,53,13
95II07W1,991,85,829,77,458,46,376,36,403,20,356,27,130,19,97,14
95II08W1,1073,103,897,73,792,78,671,43,166,6,146,14,115,19,80,16
95II09S1,865,83,710,72,639,44,556,39,75,3,66,6,151,36,88,27
95II09S2,552,28,482,42,462,19,411,32,20,0,17,3,70,9,54,7
95II10W1,1144,33,1002,109,665,17,592,56,377,9,331,37,102,7,79,16
95II11W1,1055,450,541,64,884,370,464,50,31,11,19,1,140,69,58,13
95II12W1,1007,77,872,58,928,70,807,51,11,1,10,0,68,6,55,7
