GeographyCode,LC4406NI0001,LC4406NI0002,LC4406NI0003,LC4406NI0004,LC4406NI0005,LC4406NI0006,LC4406NI0007,LC4406NI0008,LC4406NI0009,LC4406NI0010,LC4406NI0011,LC4406NI0012
95AA01S1,982,93,26,863,973,90,26,857,9,3,0,6
95AA01S2,1814,1623,22,169,1766,1589,16,161,48,34,6,8
95AA01S3,1494,1232,8,254,1416,1201,7,208,78,31,1,46
95AA02W1,1734,1156,231,347,1474,1093,134,247,260,63,97,100
95AA03W1,1822,1132,419,271,1776,1126,399,251,46,6,20,20
95AA04W1,3002,2791,13,198,2948,2745,11,192,54,46,2,6
95AA05W1,2654,2229,132,293,2620,2217,126,277,34,12,6,16
95AA06S1,1953,1613,121,219,1870,1586,91,193,83,27,30,26
95AA06S2,2651,2212,208,231,2586,2202,169,215,65,10,39,16
95AA07W1,2119,1680,146,293,2085,1669,135,281,34,11,11,12
95AA08W1,1676,1021,389,266,1636,1016,375,245,40,5,14,21
95AA09W1,2143,1248,557,338,1971,1228,439,304,172,20,118,34
95AA10W1,1953,1304,456,193,1846,1291,373,182,107,13,83,11
95AA11S1,2698,2026,149,523,2541,1992,108,441,157,34,41,82
95AA11S2,2431,2112,32,287,2402,2105,30,267,29,7,2,20
95AA12W1,2775,2492,71,212,2767,2490,71,206,8,2,0,6
95AA13S1,1707,1272,86,349,1614,1257,73,284,93,15,13,65
95AA13S2,1561,1181,98,282,1504,1177,71,256,57,4,27,26
95AA14W1,2302,2110,8,184,2288,2098,7,183,14,12,1,1
95AA15S1,2630,1932,165,533,2457,1870,119,468,173,62,46,65
95AA15S2,1472,741,425,306,1393,732,379,282,79,9,46,24
95AA16W1,1807,1028,378,401,1594,994,258,342,213,34,120,59
95AA17W1,2142,1567,326,249,2068,1562,267,239,74,5,59,10
95AA18W1,2373,2044,31,298,2240,2005,30,205,133,39,1,93
95AA19W1,2645,2041,274,330,2610,2028,272,310,35,13,2,20
95BB01S1,1574,1430,46,98,1571,1428,45,98,3,2,1,0
95BB01S2,2035,1834,97,104,1983,1800,95,88,52,34,2,16
95BB02W1,2334,1375,590,369,1859,1270,313,276,475,105,277,93
95BB03S1,2026,1388,302,336,1970,1381,271,318,56,7,31,18
95BB03S2,2191,1765,147,279,2108,1693,145,270,83,72,2,9
95BB04S1,1399,988,188,223,1314,977,130,207,85,11,58,16
95BB04S2,1610,1472,16,122,1601,1463,16,122,9,9,0,0
95BB05S1,1490,1250,69,171,1472,1247,69,156,18,3,0,15
95BB05S2,1911,1523,156,232,1900,1518,156,226,11,5,0,6
95BB06W1,2870,1467,676,727,2244,1328,422,494,626,139,254,233
95BB07S1,1601,783,425,393,1347,715,327,305,254,68,98,88
95BB07S2,1295,1103,111,81,1293,1101,111,81,2,2,0,0
95BB08S1,1331,719,402,210,1305,716,387,202,26,3,15,8
95BB08S2,1294,1166,14,114,1284,1162,13,109,10,4,1,5
95BB09S1,1291,1106,24,161,1261,1095,13,153,30,11,11,8
95BB09S2,1618,1334,38,246,1519,1267,35,217,99,67,3,29
95BB10S1,1663,1064,238,361,1344,971,119,254,319,93,119,107
95BB10S2,1615,1436,54,125,1572,1408,53,111,43,28,1,14
95BB11S1,1408,891,420,97,1303,884,329,90,105,7,91,7
95BB11S2,1495,1256,84,155,1435,1225,65,145,60,31,19,10
95BB12S1,1440,680,483,277,1351,668,459,224,89,12,24,53
95BB12S2,1336,1085,183,68,1336,1085,183,68,0,0,0,0
95BB13S1,1392,927,391,74,1385,927,388,70,7,0,3,4
95BB13S2,1466,1045,265,156,1417,1022,245,150,49,23,20,6
95BB13S3,1580,1423,24,133,1572,1419,24,129,8,4,0,4
95BB14S1,1510,1387,16,107,1508,1385,16,107,2,2,0,0
95BB14S2,1578,1356,67,155,1570,1353,67,150,8,3,0,5
95BB15S1,2005,1689,86,230,1997,1681,86,230,8,8,0,0
95BB15S2,1484,1030,177,277,1463,1016,176,271,21,14,1,6
95BB16S1,1533,1411,9,113,1528,1406,9,113,5,5,0,0
95BB16S2,1600,1441,51,108,1590,1435,49,106,10,6,2,2
95BB17S1,1793,1431,181,181,1769,1425,174,170,24,6,7,11
95BB17S2,1742,1293,271,178,1737,1291,269,177,5,2,2,1
95BB18S1,1688,1154,269,265,1647,1142,253,252,41,12,16,13
95BB18S2,2524,2287,18,219,2516,2283,16,217,8,4,2,2
95BB19S1,1557,1311,86,160,1512,1297,63,152,45,14,23,8
95BB19S2,1777,1657,10,110,1765,1653,10,102,12,4,0,8
95BB19S3,1391,1285,16,90,1382,1285,16,81,9,0,0,9
95BB20S1,1844,1501,105,238,1826,1495,104,227,18,6,1,11
95BB20S2,1524,980,285,259,1475,969,266,240,49,11,19,19
95BB21S1,2379,1923,167,289,2355,1921,153,281,24,2,14,8
95BB21S2,2320,2009,56,255,2265,1971,56,238,55,38,0,17
95BB22S1,1525,1032,336,157,1421,1019,259,143,104,13,77,14
95BB22S2,1468,753,587,128,1281,745,417,119,187,8,170,9
95BB23S1,1540,1400,22,118,1517,1391,20,106,23,9,2,12
95BB23S2,1436,1303,7,126,1436,1303,7,126,0,0,0,0
95CC01W1,2376,1643,172,561,2246,1601,129,516,130,42,43,45
95CC02W1,2693,2364,75,254,2682,2354,75,253,11,10,0,1
95CC03W1,2791,1246,654,891,2507,1207,536,764,284,39,118,127
95CC04W1,2384,2051,96,237,2369,2040,96,233,15,11,0,4
95CC05W1,2749,2306,80,363,2722,2296,79,347,27,10,1,16
95CC06S1,1458,1216,8,234,1435,1214,8,213,23,2,0,21
95CC06S2,1292,1000,100,192,1278,996,100,182,14,4,0,10
