ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
LC2119NI0001,Count,PERSONS,"All categories: Living arrangements, All categories: Sex, All categories: Religion"
LC2119NI0002,Count,PERSONS,"All categories: Living arrangements, All categories: Sex, Catholic"
LC2119NI0003,Count,PERSONS,"All categories: Living arrangements, All categories: Sex, Protestant and Other Christian: Total"
LC2119NI0004,Count,PERSONS,"All categories: Living arrangements, All categories: Sex, Protestant and Other Christian: Presbyterian Church in Ireland"
LC2119NI0005,Count,PERSONS,"All categories: Living arrangements, All categories: Sex, Protestant and Other Christian: Church of Ireland"
LC2119NI0006,Count,PERSONS,"All categories: Living arrangements, All categories: Sex, Protestant and Other Christian: Other Christian (including Christian related)"
LC2119NI0007,Count,PERSONS,"All categories: Living arrangements, All categories: Sex, Other religions, no religion and religion not stated: Total"
LC2119NI0008,Count,PERSONS,"All categories: Living arrangements, All categories: Sex, Other religions, no religion and religion not stated: No religion"
LC2119NI0009,Count,PERSONS,"All categories: Living arrangements, Males, All categories: Religion"
LC2119NI0010,Count,PERSONS,"All categories: Living arrangements, Males, Catholic"
LC2119NI0011,Count,PERSONS,"All categories: Living arrangements, Males, Protestant and Other Christian: Total"
LC2119NI0012,Count,PERSONS,"All categories: Living arrangements, Males, Protestant and Other Christian: Presbyterian Church in Ireland"
LC2119NI0013,Count,PERSONS,"All categories: Living arrangements, Males, Protestant and Other Christian: Church of Ireland"
LC2119NI0014,Count,PERSONS,"All categories: Living arrangements, Males, Protestant and Other Christian: Other Christian (including Christian related)"
LC2119NI0015,Count,PERSONS,"All categories: Living arrangements, Males, Other religions, no religion and religion not stated: Total"
LC2119NI0016,Count,PERSONS,"All categories: Living arrangements, Males, Other religions, no religion and religion not stated: No religion"
LC2119NI0017,Count,PERSONS,"All categories: Living arrangements, Females, All categories: Religion"
LC2119NI0018,Count,PERSONS,"All categories: Living arrangements, Females, Catholic"
LC2119NI0019,Count,PERSONS,"All categories: Living arrangements, Females, Protestant and Other Christian: Total"
LC2119NI0020,Count,PERSONS,"All categories: Living arrangements, Females, Protestant and Other Christian: Presbyterian Church in Ireland"
LC2119NI0021,Count,PERSONS,"All categories: Living arrangements, Females, Protestant and Other Christian: Church of Ireland"
LC2119NI0022,Count,PERSONS,"All categories: Living arrangements, Females, Protestant and Other Christian: Other Christian (including Christian related)"
LC2119NI0023,Count,PERSONS,"All categories: Living arrangements, Females, Other religions, no religion and religion not stated: Total"
LC2119NI0024,Count,PERSONS,"All categories: Living arrangements, Females, Other religions, no religion and religion not stated: No religion"
LC2119NI0025,Count,PERSONS,"Living in a couple, All categories: Sex, All categories: Religion"
LC2119NI0026,Count,PERSONS,"Living in a couple, All categories: Sex, Catholic"
LC2119NI0027,Count,PERSONS,"Living in a couple, All categories: Sex, Protestant and Other Christian: Total"
LC2119NI0028,Count,PERSONS,"Living in a couple, All categories: Sex, Protestant and Other Christian: Presbyterian Church in Ireland"
