ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
LC6108NI0001,Count,PERSONS,"All categories: Economic Activity, All categories: Sex"
LC6108NI0002,Count,PERSONS,"All categories: Economic Activity, Males"
LC6108NI0003,Count,PERSONS,"All categories: Economic Activity, Females"
LC6108NI0004,Count,PERSONS,"Economically active: Total, All categories: Sex"
LC6108NI0005,Count,PERSONS,"Economically active: Total, Males"
LC6108NI0006,Count,PERSONS,"Economically active: Total, Females"
LC6108NI0007,Count,PERSONS,"Economically active: Employee - Part-time, All categories: Sex"
LC6108NI0008,Count,PERSONS,"Economically active: Employee - Part-time, Males"
LC6108NI0009,Count,PERSONS,"Economically active: Employee - Part-time, Females"
LC6108NI0010,Count,PERSONS,"Economically active: Employee - Full-time, All categories: Sex"
LC6108NI0011,Count,PERSONS,"Economically active: Employee - Full-time, Males"
LC6108NI0012,Count,PERSONS,"Economically active: Employee - Full-time, Females"
LC6108NI0013,Count,PERSONS,"Economically active: Self-employed, All categories: Sex"
LC6108NI0014,Count,PERSONS,"Economically active: Self-employed, Males"
LC6108NI0015,Count,PERSONS,"Economically active: Self-employed, Females"
LC6108NI0016,Count,PERSONS,"Economically active: Unemployed, All categories: Sex"
LC6108NI0017,Count,PERSONS,"Economically active: Unemployed, Males"
LC6108NI0018,Count,PERSONS,"Economically active: Unemployed, Females"
LC6108NI0019,Count,PERSONS,"Economically inactive: Total, All categories: Sex"
LC6108NI0020,Count,PERSONS,"Economically inactive: Total, Males"
LC6108NI0021,Count,PERSONS,"Economically inactive: Total, Females"
