GeographyCode,LC3101NI0001,LC3101NI0002,LC3101NI0003,LC3101NI0004,LC3101NI0005,LC3101NI0006,LC3101NI0007,LC3101NI0008,LC3101NI0009,LC3101NI0010,LC3101NI0011,LC3101NI0012,LC3101NI0013,LC3101NI0014,LC3101NI0015,LC3101NI0016,LC3101NI0017,LC3101NI0018
95CC01W1,2376,2105,271,1172,1102,70,338,295,43,346,273,73,247,191,56,273,244,29
95CC02W1,2693,2381,312,1299,1233,66,361,295,66,373,304,69,301,245,56,359,304,55
95CC03W1,2791,2545,246,1539,1474,65,357,300,57,321,266,55,238,199,39,336,306,30
95CC04W1,2384,2127,257,1217,1153,64,306,250,56,304,238,66,251,205,46,306,281,25
95CC05W1,2749,2426,323,1361,1288,73,388,311,77,342,263,79,269,220,49,389,344,45
95CC06S1,1458,1280,178,667,639,28,185,159,26,216,164,52,184,140,44,206,178,28
95CC06S2,1292,1120,172,593,559,34,184,151,33,174,131,43,145,112,33,196,167,29
95CC07W1,3475,3102,373,1851,1753,98,506,427,79,484,380,104,312,252,60,322,290,32
95CC08W1,2511,2231,280,1288,1215,73,317,266,51,350,274,76,223,189,34,333,287,46
95CC09S1,1485,1302,183,689,653,36,205,171,34,223,168,55,155,117,38,213,193,20
95CC09S2,1838,1628,210,909,862,47,292,244,48,244,185,59,187,149,38,206,188,18
95CC10W1,2495,2162,333,1050,997,53,330,272,58,376,281,95,324,252,72,415,360,55
95CC11W1,1787,1636,151,807,781,26,216,197,19,222,186,36,220,186,34,322,286,36
95CC12W1,2751,2472,279,1352,1297,55,386,326,60,364,299,65,288,241,47,361,309,52
95CC13W1,2474,2231,243,1209,1162,47,341,289,52,313,250,63,308,262,46,303,268,35
95CC14W1,3017,2649,368,1430,1359,71,471,400,71,373,286,87,340,249,91,403,355,48
95CC15W1,2893,2569,324,1387,1330,57,430,359,71,407,310,97,288,233,55,381,337,44
95CC16W1,2801,2476,325,1363,1293,70,396,338,58,347,250,97,256,207,49,439,388,51
95CC17W1,2724,2444,280,1384,1332,52,393,326,67,338,273,65,290,242,48,319,271,48
95CC18W1,2309,2029,280,992,939,53,303,240,63,360,291,69,246,195,51,408,364,44
95CC19W1,2720,2398,322,1274,1210,64,428,347,81,364,279,85,276,230,46,378,332,46
95CC20S1,1308,1129,179,604,577,27,180,143,37,208,161,47,169,129,40,147,119,28
95CC20S2,1658,1477,181,770,737,33,251,217,34,239,188,51,201,164,37,197,171,26
95CC21W1,2925,2580,345,1330,1271,59,456,386,70,378,294,84,336,277,59,425,352,73
95CC22W1,1724,1543,181,692,653,39,223,193,30,244,198,46,214,187,27,351,312,39
95DD01W1,2031,1782,249,682,660,22,262,226,36,276,218,58,308,249,59,503,429,74
95DD02S1,1453,1305,148,616,590,26,192,165,27,206,159,47,199,165,34,240,226,14
95DD02S2,2419,2153,266,1196,1143,53,432,368,64,303,241,62,241,182,59,247,219,28
95DD03W1,3474,3099,375,1562,1492,70,564,481,83,423,337,86,346,272,74,579,517,62
95DD04W1,1926,1713,213,915,856,59,254,212,42,232,192,40,227,182,45,298,271,27
95DD05W1,1739,1550,189,880,819,61,256,223,33,232,186,46,202,170,32,169,152,17
95DD06W1,2427,2092,335,909,862,47,251,203,48,367,282,85,387,314,73,513,431,82
95DD07S1,1596,1403,193,602,585,17,195,158,37,193,142,51,227,189,38,379,329,50
95DD07S2,1767,1589,178,729,700,29,285,245,40,245,203,42,181,152,29,327,289,38
95DD08W1,2083,1866,217,866,817,49,292,248,44,277,230,47,224,187,37,424,384,40
95DD09W1,2572,2273,299,1015,968,47,408,346,62,410,322,88,307,256,51,432,381,51
95DD10W1,2805,2505,300,1179,1115,64,421,362,59,363,301,62,326,256,70,516,471,45
95DD11W1,2363,2173,190,1320,1257,63,375,325,50,229,198,31,212,182,30,227,211,16
95DD12W1,2582,2284,298,1119,1075,44,371,311,60,368,284,84,307,242,65,417,372,45
95DD13W1,1743,1595,148,810,779,31,219,192,27,207,171,36,204,176,28,303,277,26
95DD14S1,1601,1432,169,683,659,24,268,228,40,238,191,47,163,127,36,249,227,22
95DD14S2,1667,1461,206,645,630,15,257,221,36,316,239,77,195,146,49,254,225,29
95DD15W1,3451,3078,373,1682,1613,69,601,499,102,438,339,99,331,271,60,399,356,43
95DD16W1,2943,2566,377,1284,1214,70,444,372,72,434,340,94,382,302,80,399,338,61
95DD17W1,3461,3099,362,1658,1604,54,531,439,92,427,332,95,375,300,75,470,424,46
95DD18W1,1813,1585,228,666,635,31,246,210,36,235,187,48,269,223,46,397,330,67
95DD19S1,1855,1641,214,938,878,60,308,267,41,218,174,44,182,152,30,209,170,39
95DD19S2,1460,1256,204,564,536,28,207,174,33,250,191,59,189,142,47,250,213,37
95DD20W1,1742,1544,198,731,682,49,258,213,45,220,181,39,209,181,28,324,287,37
95DD21W1,2130,1884,246,969,917,52,290,246,44,260,204,56,255,204,51,356,313,43
95DD22S1,1537,1382,155,681,644,37,192,166,26,240,204,36,181,146,35,243,222,21
95DD22S2,1581,1427,154,733,703,30,215,189,26,193,153,40,207,172,35,233,210,23
95DD23W1,2490,2147,343,1031,984,47,364,303,61,374,263,111,305,240,65,416,357,59
95DD24W1,2692,2384,308,1257,1188,69,379,328,51,355,279,76,351,286,65,350,303,47
95EE01W1,1895,1682,213,990,950,40,289,224,65,234,184,50,158,128,30,224,196,28
95EE02W1,2095,1850,245,978,931,47,288,234,54,342,276,66,244,187,57,243,222,21
95EE03W1,1983,1754,229,888,828,60,294,256,38,298,241,57,209,168,41,294,261,33
95EE04W1,1990,1779,211,881,834,47,349,305,44,270,214,56,181,147,34,309,279,30
95EE05W1,1497,1318,179,581,549,32,218,175,43,265,212,53,187,158,29,246,224,22
95EE06W1,2278,2039,239,1234,1173,61,356,296,60,271,211,60,154,128,26,263,231,32
95EE07W1,1798,1622,176,803,768,35,274,235,39,227,187,40,145,120,25,349,312,37
95EE08W1,1633,1409,224,617,569,48,213,185,28,267,196,71,225,186,39,311,273,38
95EE09W1,1859,1671,188,883,835,48,262,225,37,286,236,50,178,154,24,250,221,29
95EE10W1,1797,1633,164,906,870,36,257,220,37,233,184,49,170,150,20,231,209,22
95EE11W1,1677,1490,187,750,712,38,213,171,42,229,188,41,222,184,38,263,235,28
95EE12W1,2500,2233,267,1263,1193,70,408,351,57,345,277,68,222,183,39,262,229,33
95EE13W1,1529,1376,153,559,535,24,175,158,17,207,173,34,212,176,36,376,334,42
95EE14W1,2684,2365,319,1277,1209,68,426,366,60,371,295,76,241,173,68,369,322,47
95EE15W1,1728,1529,199,789,743,46,276,240,36,211,166,45,201,160,41,251,220,31
95EE16W1,2111,1881,230,1024,976,48,314,262,52,302,240,62,207,170,37,264,233,31
95FF01S1,2098,1844,254,990,947,43,313,266,47,352,268,84,180,147,33,263,216,47
95FF01S2,2655,2358,297,1345,1282,63,440,380,60,415,327,88,225,170,55,230,199,31
95FF02W1,2817,2480,337,1391,1316,75,465,395,70,358,271,87,264,211,53,339,287,52
95FF03W1,3006,2666,340,1588,1516,72,453,369,84,406,318,88,271,220,51,288,243,45
95FF04W1,2629,2304,325,1183,1128,55,358,293,65,424,320,104,314,253,61,350,310,40
95FF05W1,2563,2262,301,1119,1068,51,406,340,66,318,248,70,255,203,52,465,403,62
95FF06S1,1974,1751,223,956,918,38,334,281,53,254,199,55,172,136,36,258,217,41
95FF06S2,2080,1842,238,1032,985,47,412,356,56,310,236,74,145,116,29,181,149,32
95FF07W1,2763,2454,309,1425,1343,82,383,316,67,407,314,93,234,199,35,314,282,32
95FF08W1,2328,2028,300,942,894,48,300,252,48,351,269,82,282,216,66,453,397,56
95FF09W1,2521,2198,323,1201,1125,76,369,301,68,337,255,82,275,226,49,339,291,48
95FF10W1,3473,3077,396,1701,1620,81,583,503,80,509,385,124,320,261,59,360,308,52
95FF11W1,2582,2281,301,1195,1149,46,376,315,61,349,259,90,314,247,67,348,311,37
95FF12W1,2721,2339,382,1270,1174,96,383,312,71,366,267,99,334,263,71,368,323,45
95FF13W1,2708,2343,365,1233,1171,62,397,327,70,404,283,121,310,249,61,364,313,51
95FF14W1,2413,2122,291,926,895,31,390,331,59,405,313,92,314,251,63,378,332,46
95FF15W1,2680,2352,328,1303,1221,82,364,293,71,305,224,81,280,225,55,428,389,39
95FF16W1,2317,2029,288,968,927,41,330,285,45,367,277,90,281,221,60,371,319,52
95FF17W1,1717,1549,168,760,712,48,237,212,25,204,167,37,186,161,25,330,297,33
95GG01S1,1765,1483,282,678,611,67,181,147,34,261,193,68,200,152,48,445,380,65
95GG01S2,1464,1256,208,569,534,35,153,127,26,245,179,66,182,141,41,315,275,40
95GG01S3,1616,1377,239,687,639,48,174,138,36,240,183,57,211,165,46,304,252,52
95GG02S1,1745,1515,230,942,857,85,242,189,53,182,140,42,147,124,23,232,205,27
95GG02S2,2018,1787,231,1134,1062,72,243,188,55,237,197,40,147,121,26,257,219,38
95GG02S3,2224,1966,258,1231,1128,103,264,215,49,262,212,50,214,180,34,253,231,22
95GG03S1,1952,1695,257,823,787,36,343,296,47,253,183,70,235,183,52,298,246,52
95GG03S2,1833,1575,258,723,686,37,281,246,35,304,219,85,217,146,71,308,278,30
95GG03S3,2072,1837,235,913,864,49,359,313,46,282,226,56,189,142,47,329,292,37
95GG04S1,1708,1518,190,882,812,70,210,177,33,215,177,38,162,139,23,239,213,26
95GG04S2,1564,1379,185,869,804,65,171,139,32,205,159,46,132,113,19,187,164,23
95GG04S3,1636,1472,164,797,757,40,216,180,36,224,183,41,148,131,17,251,221,30
95GG05S1,1777,1615,162,929,889,40,320,284,36,217,175,42,142,123,19,169,144,25
95GG05S2,2009,1818,191,1125,1055,70,357,323,34,240,192,48,145,118,27,142,130,12
95GG05S3,2106,1925,181,1275,1216,59,297,259,38,234,186,48,129,113,16,171,151,20
95GG06S1,1866,1643,223,928,869,59,235,188,47,241,189,52,189,153,36,273,244,29
95GG06S2,1779,1539,240,798,736,62,234,190,44,276,214,62,189,151,38,282,248,34
95GG06S3,1922,1661,261,930,864,66,302,241,61,307,238,69,158,122,36,225,196,29
95GG07S1,1844,1611,233,915,835,80,261,217,44,239,191,48,178,148,30,251,220,31
95GG07S2,1922,1705,217,1088,1020,68,266,201,65,225,182,43,141,124,17,202,178,24
95GG07S3,1701,1468,233,832,758,74,257,205,52,270,213,57,152,126,26,190,166,24
95GG08S1,1394,1200,194,586,555,31,182,145,37,204,152,52,145,109,36,277,239,38
95GG08S2,1730,1542,188,846,784,62,259,206,53,227,196,31,146,121,25,252,235,17
95GG08S3,1786,1566,220,976,900,76,254,215,39,211,157,54,153,124,29,192,170,22
95GG09S1,2089,1809,280,808,783,25,318,278,40,311,226,85,253,175,78,399,347,52
95GG09S2,1856,1563,293,736,694,42,273,207,66,294,214,80,216,173,43,337,275,62
95GG09S3,2110,1861,249,1022,972,50,313,266,47,299,229,70,219,173,46,257,221,36
95GG10S1,1826,1643,183,934,867,67,263,231,32,231,191,40,157,136,21,241,218,23
95GG10S2,2171,1959,212,1272,1194,78,243,214,29,241,187,54,173,142,31,242,222,20
95GG11S1,1895,1703,192,1013,950,63,275,240,35,192,160,32,156,127,29,259,226,33
95GG11S2,1636,1406,230,716,665,51,243,221,22,264,189,75,183,138,45,230,193,37
95GG11S3,1858,1669,189,931,881,50,300,257,43,240,198,42,138,120,18,249,213,36
95GG12S1,1488,1425,63,1229,1192,37,112,105,7,65,57,8,49,41,8,33,30,3
95GG12S2,1958,1826,132,1645,1566,79,131,112,19,64,47,17,50,40,10,68,61,7
95GG12S3,1477,1395,82,1159,1118,41,109,99,10,91,80,11,72,57,15,46,41,5
95GG12S4,1626,1528,98,1297,1249,48,160,135,25,101,85,16,47,41,6,21,18,3
95GG12S5,2177,1950,227,1389,1297,92,269,219,50,224,177,47,146,125,21,149,132,17
95GG13S1,1329,1177,152,590,555,35,161,133,28,222,182,40,151,115,36,205,192,13
95GG13S2,1731,1496,235,756,718,38,239,204,35,241,182,59,201,143,58,294,249,45
95GG13S3,1637,1410,227,674,630,44,188,167,21,232,162,70,221,171,50,322,280,42
95GG14S1,1617,1370,247,672,641,31,219,180,39,232,164,68,205,152,53,289,233,56
95GG14S2,1597,1379,218,661,629,32,175,144,31,271,197,74,224,176,48,266,233,33
95GG14S3,1606,1391,215,673,645,28,182,145,37,315,236,79,178,139,39,258,226,32
95GG15S1,1805,1559,246,629,611,18,274,245,29,303,228,75,210,148,62,389,327,62
95GG15S2,2004,1766,238,813,781,32,345,299,46,319,250,69,196,152,44,331,284,47
95GG15S3,1881,1626,255,713,659,54,274,229,45,259,212,47,178,134,44,457,392,65
95GG16S1,1960,1757,203,986,944,42,293,257,36,279,219,60,192,152,40,210,185,25
95GG16S2,1920,1674,246,927,881,46,285,224,61,287,216,71,202,168,34,219,185,34
95GG16S3,1486,1296,190,701,659,42,203,171,32,222,170,52,151,114,37,209,182,27
95GG17S1,2031,1780,251,1184,1100,84,230,194,36,269,200,69,162,122,40,186,164,22
95GG17S2,1595,1362,233,654,613,41,190,153,37,273,200,73,207,159,48,271,237,34
95GG17S3,1704,1514,190,879,840,39,232,184,48,213,165,48,145,119,26,235,206,29
95GG18S1,2553,2243,310,1387,1287,100,304,232,72,338,264,74,201,166,35,323,294,29
95GG18S2,2422,2110,312,1325,1225,100,280,224,56,340,261,79,221,181,40,256,219,37
95GG19S1,1961,1741,220,731,685,46,205,166,39,246,181,65,251,221,30,528,488,40
95GG19S2,2563,2240,323,1386,1272,114,304,236,68,314,246,68,227,182,45,332,304,28
95GG20S1,2698,2439,259,1451,1357,94,391,333,58,287,245,42,212,188,24,357,316,41
95GG20S2,2094,1857,237,1043,982,61,276,218,58,258,208,50,198,165,33,319,284,35
95GG21S1,1482,1287,195,713,660,53,210,156,54,161,132,29,162,133,29,236,206,30
95GG21S2,1699,1494,205,936,851,85,216,177,39,206,163,43,163,141,22,178,162,16
95GG21S3,1898,1697,201,952,886,66,258,215,43,265,220,45,165,142,23,258,234,24
95GG22S1,1687,1453,234,752,699,53,217,170,47,248,181,67,158,130,28,312,273,39
95GG22S2,1894,1594,300,778,715,63,193,141,52,295,215,80,226,183,43,402,340,62
95GG22S3,1709,1465,244,760,717,43,199,144,55,275,206,69,201,161,40,274,237,37
95GG23S1,1418,1206,212,522,491,31,195,163,32,212,157,55,211,159,52,278,236,42
95GG23S2,1496,1269,227,614,575,39,179,152,27,228,168,60,210,142,68,265,232,33
95GG23S3,1585,1352,233,639,600,39,223,190,33,209,154,55,189,130,59,325,278,47
95GG24S1,1286,1090,196,486,456,30,150,124,26,190,137,53,158,116,42,302,257,45
95GG24S2,1540,1305,235,656,600,56,208,167,41,222,171,51,163,127,36,291,240,51
95GG24S3,1538,1367,171,689,656,33,258,226,32,214,164,50,170,144,26,207,177,30
95GG25S1,2112,1818,294,951,874,77,227,181,46,323,248,75,234,180,54,377,335,42
95GG25S2,1839,1538,301,847,767,80,170,122,48,344,257,87,215,169,46,263,223,40
95GG25S3,1576,1379,197,818,756,62,203,165,38,257,201,56,111,95,16,187,162,25
95GG26S1,1948,1714,234,1014,944,70,230,172,58,216,181,35,179,152,27,309,265,44
95GG26S2,1727,1517,210,736,689,47,216,163,53,232,182,50,182,150,32,361,333,28
95GG27S1,1500,1295,205,838,770,68,246,198,48,218,166,52,110,86,24,88,75,13
95GG27S2,1614,1380,234,872,795,77,242,185,57,215,163,52,128,101,27,157,136,21
95GG27S3,1705,1476,229,813,758,55,248,202,46,224,175,49,178,144,34,242,197,45
95GG27S4,1587,1350,237,793,734,59,213,150,63,172,127,45,163,122,41,246,217,29
95GG28S1,2149,1870,279,1077,1017,60,347,278,69,286,217,69,181,138,43,258,220,38
95GG28S2,1717,1471,246,744,682,62,224,188,36,229,173,56,221,167,54,299,261,38
95GG28S3,1769,1527,242,913,836,77,221,163,58,229,177,52,183,159,24,223,192,31
95GG29S1,2257,2019,238,1239,1152,87,309,260,49,242,196,46,185,157,28,282,254,28
95GG29S2,2747,2484,263,1566,1484,82,401,342,59,274,225,49,185,151,34,321,282,39
95GG30S1,1604,1406,198,630,594,36,241,212,29,240,182,58,165,134,31,328,284,44
95GG30S2,1685,1463,222,660,627,33,249,224,25,277,196,81,194,160,34,305,256,49
95GG30S3,1538,1313,225,598,567,31,198,165,33,236,176,60,181,142,39,325,263,62
95GG31S1,2227,1898,329,1137,1048,89,287,217,70,338,251,87,194,143,51,271,239,32
95GG31S2,2032,1712,320,961,870,91,219,170,49,279,205,74,235,185,50,338,282,56
95GG31S3,2260,1945,315,1176,1089,87,290,227,63,297,221,76,227,183,44,270,225,45
95GG32S1,3232,2854,378,1925,1797,128,432,352,80,354,270,84,242,190,52,279,245,34
95GG32S2,1553,1339,214,713,653,60,184,151,33,224,172,52,147,121,26,285,242,43
95GG32S3,1606,1371,235,672,627,45,185,148,37,268,191,77,150,120,30,331,285,46
95GG33S1,1945,1638,307,821,774,47,200,162,38,295,212,83,284,200,84,345,290,55
95GG33S2,1595,1373,222,650,630,20,179,150,29,265,194,71,240,174,66,261,225,36
95GG33S3,1912,1670,242,908,854,54,250,223,27,278,209,69,213,160,53,263,224,39
95GG34S1,1441,1241,200,619,581,38,192,160,32,212,151,61,152,119,33,266,230,36
95GG34S2,1590,1332,258,651,602,49,183,149,34,260,181,79,237,184,53,259,216,43
95GG34S3,1835,1585,250,855,808,47,274,237,37,259,195,64,220,162,58,227,183,44
95GG35S1,1889,1652,237,893,821,72,210,164,46,252,202,50,211,180,31,323,285,38
95GG35S2,1478,1305,173,654,601,53,201,161,40,240,200,40,168,153,15,215,190,25
95GG35S3,1502,1325,177,845,786,59,193,163,30,169,133,36,129,97,32,166,146,20
95GG36S1,1794,1584,210,840,785,55,281,244,37,257,202,55,142,116,26,274,237,37
95GG36S2,1926,1643,283,741,705,36,329,278,51,301,207,94,202,151,51,353,302,51
95GG36S3,1899,1632,267,807,756,51,255,218,37,294,204,90,211,164,47,332,290,42
95GG37S1,1972,1695,277,892,853,39,302,258,44,310,227,83,256,182,74,212,175,37
95GG37S2,1786,1566,220,852,815,37,315,276,39,256,179,77,148,110,38,215,186,29
95GG37S3,2133,1908,225,1204,1126,78,354,320,34,211,165,46,126,99,27,238,198,40
95GG38S1,3044,2709,335,1568,1499,69,430,375,55,392,296,96,273,209,64,381,330,51
95GG38S2,1752,1527,225,838,783,55,249,214,35,243,177,66,162,134,28,260,219,41
95GG38S3,1583,1391,192,660,640,20,224,197,27,276,211,65,163,118,45,260,225,35
95GG39S1,2401,2167,234,1447,1356,91,315,256,59,228,197,31,190,161,29,221,197,24
95GG39S2,2709,2448,261,1453,1360,93,368,312,56,291,240,51,236,208,28,361,328,33
95GG39S3,2062,1836,226,1170,1102,68,233,176,57,195,145,50,168,146,22,296,267,29
95GG40S1,1697,1525,172,876,824,52,199,164,35,210,172,38,154,128,26,258,237,21
95GG40S2,2008,1785,223,959,891,68,211,170,41,273,225,48,215,185,30,350,314,36
95GG41S1,1891,1607,284,580,558,22,225,204,21,343,253,90,286,208,78,457,384,73
95GG41S2,1524,1272,252,556,528,28,167,134,33,233,175,58,233,156,77,335,279,56
95GG41S3,1857,1613,244,742,701,41,318,266,52,267,203,64,229,172,57,301,271,30
95GG42S1,1826,1579,247,744,716,28,209,184,25,297,233,64,248,182,66,328,264,64
95GG42S2,516,455,61,250,238,12,48,42,6,66,50,16,57,46,11,95,79,16
95GG42S3,2003,1855,148,1454,1397,57,172,153,19,147,110,37,89,77,12,141,118,23
95GG42S4,2247,1989,258,1175,1111,64,308,279,29,258,191,67,210,157,53,296,251,45
95GG43S1,1424,1264,160,639,595,44,185,161,24,201,164,37,168,132,36,231,212,19
95GG43S2,1635,1449,186,729,695,34,251,215,36,223,171,52,180,149,31,252,219,33
95GG43S3,1724,1541,183,873,833,40,250,211,39,204,152,52,151,124,27,246,221,25
95GG44S1,2864,2598,266,1618,1527,91,380,323,57,346,287,59,242,213,29,278,248,30
95GG44S2,2727,2442,285,1489,1396,93,423,351,72,275,225,50,210,178,32,330,292,38
95GG45S1,1646,1429,217,564,540,24,176,146,30,239,181,58,217,172,45,450,390,60
95GG45S2,1554,1327,227,739,694,45,178,135,43,225,165,60,192,153,39,220,180,40
95GG45S3,1617,1388,229,743,694,49,220,193,27,194,132,62,153,120,33,307,249,58
95GG46S1,1712,1487,225,864,789,75,211,170,41,273,221,52,164,131,33,200,176,24
95GG46S2,1828,1547,281,988,892,96,215,157,58,231,172,59,193,149,44,201,177,24
95GG46S3,1664,1434,230,829,758,71,199,155,44,269,202,67,130,109,21,237,210,27
95GG47S1,2270,2010,260,1217,1134,83,346,274,72,297,244,53,228,197,31,182,161,21
95GG47S2,1696,1506,190,834,769,65,209,179,30,249,205,44,163,134,29,241,219,22
95GG47S3,1798,1569,229,906,844,62,267,208,59,256,196,60,147,122,25,222,199,23
95GG48S1,1612,1405,207,840,774,66,263,213,50,185,146,39,130,106,24,194,166,28
95GG48S2,2321,2015,306,1436,1319,117,280,201,79,250,194,56,234,188,46,121,113,8
