GeographyCode,LC2606NI0001,LC2606NI0002,LC2606NI0003,LC2606NI0004,LC2606NI0005,LC2606NI0006,LC2606NI0007,LC2606NI0008,LC2606NI0009,LC2606NI0010,LC2606NI0011,LC2606NI0012,LC2606NI0013,LC2606NI0014,LC2606NI0015,LC2606NI0016,LC2606NI0017,LC2606NI0018,LC2606NI0019,LC2606NI0020,LC2606NI0021,LC2606NI0022,LC2606NI0023,LC2606NI0024,LC2606NI0025,LC2606NI0026,LC2606NI0027,LC2606NI0028
95CC01W1,1864,1572,112,180,1145,980,44,121,261,235,7,19,594,506,19,69,139,107,10,22,151,132,8,11,719,592,68,59
95CC02W1,1971,1328,468,175,1400,956,334,110,292,207,72,13,666,457,147,62,329,196,105,28,113,96,10,7,571,372,134,65
95CC03W1,1989,1565,93,331,1199,931,45,223,306,248,9,49,584,441,23,120,105,77,6,22,204,165,7,32,790,634,48,108
95CC04W1,1699,1131,379,189,1164,770,254,140,269,180,58,31,540,356,111,73,265,170,74,21,90,64,11,15,535,361,125,49
95CC05W1,1935,1176,544,215,1314,790,369,155,272,150,91,31,685,415,185,85,255,159,72,24,102,66,21,15,621,386,175,60
95CC06S1,1081,586,327,168,771,425,222,124,150,75,47,28,447,253,135,59,104,56,30,18,70,41,10,19,310,161,105,44
95CC06S2,922,424,391,107,620,287,250,83,136,63,62,11,361,158,149,54,66,37,24,5,57,29,15,13,302,137,141,24
95CC07W1,2417,1818,300,299,1623,1209,214,200,353,270,50,33,769,573,95,101,352,249,64,39,149,117,5,27,794,609,86,99
95CC08W1,1783,1522,45,216,1110,932,25,153,247,220,3,24,573,469,18,86,124,108,2,14,166,135,2,29,673,590,20,63
95CC09S1,1091,114,875,102,776,75,623,78,147,13,120,14,397,44,312,41,191,14,161,16,41,4,30,7,315,39,252,24
95CC09S2,1399,71,1126,202,1033,53,830,150,207,4,166,37,607,46,480,81,173,1,154,18,46,2,30,14,366,18,296,52
95CC10W1,1889,339,1331,219,1326,242,919,165,256,43,193,20,712,130,481,101,275,45,201,29,83,24,44,15,563,97,412,54
95CC11W1,1334,1108,31,195,794,644,19,131,172,144,2,26,396,325,8,63,102,75,7,20,124,100,2,22,540,464,12,64
95CC12W1,1965,851,932,182,1367,595,652,120,301,148,130,23,681,255,353,73,300,132,157,11,85,60,12,13,598,256,280,62
95CC13W1,1784,887,752,145,1275,623,542,110,298,151,125,22,621,296,266,59,267,118,127,22,89,58,24,7,509,264,210,35
95CC14W1,2160,191,1663,306,1526,135,1169,222,360,27,288,45,853,85,641,127,236,16,185,35,77,7,55,15,634,56,494,84
95CC15W1,2065,782,1061,222,1411,534,717,160,304,109,167,28,773,296,385,92,241,81,130,30,93,48,35,10,654,248,344,62
95CC16W1,1964,274,1450,240,1300,186,950,164,322,46,241,35,698,98,506,94,197,15,161,21,83,27,42,14,664,88,500,76
95CC17W1,2001,1280,531,190,1451,927,389,135,313,190,91,32,708,446,191,71,316,194,93,29,114,97,14,3,550,353,142,55
95CC18W1,1712,845,599,268,1125,548,393,184,244,116,91,37,651,313,224,114,154,77,60,17,76,42,18,16,587,297,206,84
95CC19W1,1910,616,1079,215,1345,435,759,151,303,85,183,35,680,256,345,79,300,69,206,25,62,25,25,12,565,181,320,64
95CC20S1,934,43,762,129,678,29,552,97,152,2,131,19,402,20,319,63,86,6,70,10,38,1,32,5,256,14,210,32
95CC20S2,1264,92,987,185,863,44,684,135,191,1,157,33,528,35,409,84,96,3,82,11,48,5,36,7,401,48,303,50
95CC21W1,2120,249,1565,306,1470,173,1077,220,319,34,251,34,886,107,641,138,179,19,133,27,86,13,52,21,650,76,488,86
95CC22W1,1291,249,793,249,825,175,492,158,198,42,127,29,491,106,293,92,58,12,33,13,78,15,39,24,466,74,301,91
95DD01W1,1527,229,1078,220,939,150,653,136,219,29,163,27,560,101,373,86,118,15,87,16,42,5,30,7,588,79,425,84
95DD02S1,1086,23,906,157,726,19,605,102,178,6,150,22,463,11,388,64,49,0,40,9,36,2,27,7,360,4,301,55
95DD02S2,1745,113,1392,240,1350,84,1073,193,271,20,217,34,830,48,657,125,169,9,140,20,80,7,59,14,395,29,319,47
95DD03W1,2537,365,1628,544,1819,281,1109,429,364,49,248,67,1150,186,682,282,233,40,135,58,72,6,44,22,718,84,519,115
95DD04W1,1377,72,990,315,824,36,568,220,228,12,166,50,427,17,302,108,49,1,27,21,120,6,73,41,553,36,422,95
95DD05W1,1286,57,927,302,774,36,540,198,225,11,165,49,395,22,277,96,54,1,32,21,100,2,66,32,512,21,387,104
95DD06W1,1870,360,1194,316,1235,244,761,230,270,40,182,48,752,162,453,137,145,28,92,25,68,14,34,20,635,116,433,86
95DD07S1,1141,61,886,194,727,46,557,124,179,10,141,28,442,28,344,70,71,6,49,16,35,2,23,10,414,15,329,70
95DD07S2,1238,49,1017,172,860,36,692,132,193,12,159,22,503,19,402,82,117,3,100,14,47,2,31,14,378,13,325,40
95DD08W1,1596,562,623,411,1049,382,363,304,224,83,96,45,650,254,188,208,69,19,30,20,106,26,49,31,547,180,260,107
95DD09W1,1863,108,1521,234,1329,79,1066,184,284,21,229,34,684,37,545,102,308,14,254,40,53,7,38,8,534,29,455,50
95DD10W1,2073,66,1711,296,1400,54,1139,207,318,9,265,44,829,41,670,118,130,1,107,22,123,3,97,23,673,12,572,89
95DD11W1,1628,827,448,353,1055,532,283,240,238,126,75,37,609,306,162,141,71,33,20,18,137,67,26,44,573,295,165,113
95DD12W1,1857,238,1368,251,1324,174,957,193,287,32,214,41,670,88,489,93,311,44,223,44,56,10,31,15,533,64,411,58
95DD13W1,1262,643,339,280,813,416,206,191,175,93,46,36,475,247,116,112,77,36,22,19,86,40,22,24,449,227,133,89
95DD14S1,1134,33,908,193,806,26,635,145,177,11,142,24,489,13,382,94,96,2,79,15,44,0,32,12,328,7,273,48
95DD14S2,1235,113,956,166,917,86,693,138,209,15,165,29,540,55,409,76,138,16,96,26,30,0,23,7,318,27,263,28
95DD15W1,2459,1380,838,241,1802,989,635,178,364,224,105,35,986,541,349,96,344,149,158,37,108,75,23,10,657,391,203,63
95DD16W1,2166,248,1615,303,1615,194,1191,230,362,42,270,50,832,100,608,124,354,43,263,48,67,9,50,8,551,54,424,73
95DD17W1,2469,931,1258,280,1815,690,923,202,385,146,202,37,920,339,471,110,415,161,211,43,95,44,39,12,654,241,335,78
95DD18W1,1403,88,1037,278,899,71,633,195,213,8,169,36,506,52,345,109,101,3,67,31,79,8,52,19,504,17,404,83
95DD19S1,1344,51,1109,184,944,39,779,126,218,7,182,29,564,28,456,80,105,1,96,8,57,3,45,9,400,12,330,58
95DD19S2,1085,67,854,164,770,49,599,122,176,14,136,26,417,23,325,69,139,11,112,16,38,1,26,11,315,18,255,42
95DD20W1,1296,68,965,263,773,46,555,172,206,14,152,40,419,27,304,88,41,1,27,13,107,4,72,31,523,22,410,91
95DD21W1,1579,498,734,347,1138,387,483,268,262,88,128,46,677,237,277,163,111,33,45,33,88,29,33,26,441,111,251,79
95DD22S1,1144,380,641,123,795,257,454,84,197,50,128,19,405,139,219,47,161,49,99,13,32,19,8,5,349,123,187,39
95DD22S2,1130,372,653,105,746,259,407,80,130,42,76,12,411,144,221,46,162,58,91,13,43,15,19,9,384,113,246,25
95DD23W1,1810,208,1332,270,1354,156,993,205,300,39,227,34,648,78,462,108,363,34,282,47,43,5,22,16,456,52,339,65
95DD24W1,1997,1268,462,267,1422,900,309,213,325,195,84,46,843,537,176,130,146,104,23,19,108,64,26,18,575,368,153,54
95EE01W1,1339,1174,88,77,872,765,59,48,142,124,11,7,419,373,23,23,224,192,20,12,87,76,5,6,467,409,29,29
95EE02W1,1539,69,1247,223,1035,45,837,153,219,6,184,29,523,22,417,84,194,11,164,19,99,6,72,21,504,24,410,70
95EE03W1,1488,218,1024,246,912,146,611,155,201,34,135,32,517,79,354,84,97,19,61,17,97,14,61,22,576,72,413,91
95EE04W1,1463,547,720,196,986,359,483,144,189,67,99,23,556,192,281,83,159,66,70,23,82,34,33,15,477,188,237,52
95EE05W1,1136,108,861,167,755,81,563,111,161,21,121,19,365,36,275,54,173,21,127,25,56,3,40,13,381,27,298,56
95EE06W1,1587,1243,220,124,1071,831,160,80,204,153,38,13,558,442,72,44,212,159,40,13,97,77,10,10,516,412,60,44
95EE07W1,1258,196,877,185,780,120,530,130,191,27,147,17,424,68,280,76,87,14,55,18,78,11,48,19,478,76,347,55
95EE08W1,1242,181,841,220,792,130,525,137,156,28,114,14,459,78,295,86,105,13,70,22,72,11,46,15,450,51,316,83
95EE09W1,1358,435,749,174,915,297,499,119,204,68,110,26,443,144,246,53,208,66,118,24,60,19,25,16,443,138,250,55
95EE10W1,1292,712,451,129,878,469,316,93,164,84,59,21,471,245,183,43,168,87,61,20,75,53,13,9,414,243,135,36
95EE11W1,1232,400,694,138,820,286,452,82,144,46,87,11,404,148,212,44,228,73,137,18,44,19,16,9,412,114,242,56
95EE12W1,1862,203,1356,303,1197,126,865,206,265,24,197,44,638,76,459,103,121,13,94,14,173,13,115,45,665,77,491,97
95EE13W1,1102,229,690,183,602,128,361,113,134,21,92,21,319,70,188,61,86,15,55,16,63,22,26,15,500,101,329,70
95EE14W1,1922,230,1379,313,1278,156,917,205,280,41,197,42,685,77,503,105,202,23,148,31,111,15,69,27,644,74,462,108
95EE15W1,1256,236,830,190,851,166,559,126,178,32,122,24,392,86,239,67,212,34,156,22,69,14,42,13,405,70,271,64
95EE16W1,1482,370,928,184,996,241,642,113,223,57,140,26,499,117,320,62,223,52,157,14,51,15,25,11,486,129,286,71
95FF01S1,1551,389,926,236,1144,288,678,178,268,65,166,37,687,179,409,99,129,24,80,25,60,20,23,17,407,101,248,58
95FF01S2,1881,578,995,308,1418,445,730,243,298,76,180,42,859,291,415,153,189,54,99,36,72,24,36,12,463,133,265,65
95FF02W1,1957,1056,711,190,1410,754,512,144,290,151,111,28,644,325,250,69,375,216,129,30,101,62,22,17,547,302,199,46
95FF03W1,2182,759,1065,358,1571,547,755,269,382,135,182,65,926,327,446,153,150,46,77,27,113,39,50,24,611,212,310,89
95FF04W1,1866,622,1019,225,1370,449,770,151,293,101,169,23,639,197,364,78,358,122,205,31,80,29,32,19,496,173,249,74
95FF05W1,1835,314,1148,373,1236,227,728,281,248,46,156,46,749,145,428,176,142,22,87,33,97,14,57,26,599,87,420,92
95FF06S1,1416,189,906,321,1049,153,661,235,215,30,149,36,668,107,406,155,121,7,82,32,45,9,24,12,367,36,245,86
95FF06S2,1439,162,1013,264,1109,137,758,214,251,27,180,44,638,70,447,121,165,33,99,33,55,7,32,16,330,25,255,50
95FF07W1,1953,852,764,337,1257,562,482,213,322,163,113,46,644,264,278,102,120,54,42,24,171,81,49,41,696,290,282,124
95FF08W1,1697,437,1035,225,1080,277,657,146,248,66,159,23,598,149,367,82,132,38,76,18,102,24,55,23,617,160,378,79
95FF09W1,1795,645,873,277,1144,394,561,189,230,87,112,31,652,221,324,107,167,48,89,30,95,38,36,21,651,251,312,88
95FF10W1,2491,312,1733,446,1844,235,1294,315,356,43,248,65,985,124,695,166,403,50,298,55,100,18,53,29,647,77,439,131
95FF11W1,1852,515,1110,227,1353,377,811,165,259,69,164,26,702,190,416,96,331,90,209,32,61,28,22,11,499,138,299,62
95FF12W1,2046,1020,746,280,1425,719,515,191,296,149,107,40,828,429,287,112,221,108,92,21,80,33,29,18,621,301,231,89
95FF13W1,1935,612,1072,251,1356,423,750,183,281,92,156,33,707,227,378,102,300,81,179,40,68,23,37,8,579,189,322,68
95FF14W1,1754,207,1276,271,1243,138,909,196,233,29,175,29,673,72,495,106,288,26,211,51,49,11,28,10,511,69,367,75
95FF15W1,1896,668,981,247,1238,466,615,157,286,92,156,38,690,268,345,77,169,62,81,26,93,44,33,16,658,202,366,90
95FF16W1,1711,332,1119,260,1150,249,714,187,254,53,174,27,685,140,423,122,150,43,81,26,61,13,36,12,561,83,405,73
95FF17W1,1298,429,648,221,790,266,374,150,169,68,81,20,473,143,222,108,85,28,45,12,63,27,26,10,508,163,274,71
95GG01S1,1305,1151,16,138,712,617,9,86,192,166,3,23,367,314,3,50,82,73,2,7,71,64,1,6,593,534,7,52
95GG01S2,1087,924,7,156,617,529,5,83,179,154,2,23,319,265,3,51,50,44,0,6,69,66,0,3,470,395,2,73
95GG01S3,1174,998,10,166,708,597,5,106,201,178,1,22,362,304,2,56,53,42,2,9,92,73,0,19,466,401,5,60
95GG02S1,1248,1019,21,208,630,495,10,125,198,162,1,35,269,208,3,58,26,13,4,9,137,112,2,23,618,524,11,83
95GG02S2,1376,1079,34,263,694,522,22,150,249,197,6,46,255,189,8,58,32,22,3,7,158,114,5,39,682,557,12,113
95GG02S3,1553,1276,20,257,720,544,12,164,253,201,2,50,265,187,7,71,28,18,0,10,174,138,3,33,833,732,8,93
95GG03S1,1431,218,780,433,1051,177,543,331,186,28,107,51,696,134,342,220,129,12,73,44,40,3,21,16,380,41,237,102
95GG03S2,1364,154,764,446,992,128,531,333,237,20,136,81,562,96,289,177,151,10,82,59,42,2,24,16,372,26,233,113
95GG03S3,1614,163,904,547,1177,137,625,415,246,19,148,79,750,103,384,263,120,10,59,51,61,5,34,22,437,26,279,132
95GG04S1,1246,680,274,292,693,369,138,186,197,130,31,36,340,155,73,112,31,18,5,8,125,66,29,30,553,311,136,106
95GG04S2,1089,755,175,159,548,380,76,92,178,125,22,31,247,176,38,33,29,18,5,6,94,61,11,22,541,375,99,67
95GG04S3,1249,77,773,399,707,66,384,257,158,11,100,47,421,43,215,163,28,1,17,10,100,11,52,37,542,11,389,142
95GG05S1,1414,767,185,462,1121,629,116,376,192,90,29,73,747,442,64,241,116,59,15,42,66,38,8,20,293,138,69,86
95GG05S2,1651,748,289,614,1362,635,210,517,236,110,38,88,913,451,124,338,120,36,29,55,93,38,19,36,289,113,79,97
95GG05S3,1728,632,369,727,1303,508,242,553,267,94,61,112,799,348,126,325,91,20,16,55,146,46,39,61,425,124,127,174
95GG06S1,1382,35,1055,292,840,16,626,198,236,3,185,48,454,10,332,112,41,2,29,10,109,1,80,28,542,19,429,94
95GG06S2,1328,69,942,317,890,59,609,222,225,10,167,48,528,41,351,136,49,3,32,14,88,5,59,24,438,10,333,95
95GG06S3,1371,78,972,321,964,64,669,231,254,18,188,48,575,40,394,141,75,4,46,25,60,2,41,17,407,14,303,90
95GG07S1,1374,1117,51,206,857,690,38,129,229,187,6,36,480,382,24,74,39,32,3,4,109,89,5,15,517,427,13,77
95GG07S2,1305,1060,32,213,701,564,23,114,217,180,3,34,332,256,16,60,29,21,1,7,123,107,3,13,604,496,9,99
95GG07S3,1289,1108,19,162,735,625,14,96,269,234,6,29,340,281,4,55,39,32,3,4,87,78,1,8,554,483,5,66
95GG08S1,996,708,97,191,646,469,52,125,157,114,19,24,364,269,21,74,79,53,10,16,46,33,2,11,350,239,45,66
95GG08S2,1254,676,309,269,790,417,186,187,219,127,52,40,388,199,97,92,61,34,13,14,122,57,24,41,464,259,123,82
95GG08S3,1298,621,387,290,907,483,228,196,229,109,75,45,514,302,102,110,74,31,22,21,90,41,29,20,391,138,159,94
95GG09S1,1463,89,990,384,1011,79,651,281,236,13,178,45,590,50,369,171,147,15,79,53,38,1,25,12,452,10,339,103
95GG09S2,1458,107,977,374,1005,90,637,278,224,13,153,58,643,68,398,177,81,5,51,25,57,4,35,18,453,17,340,96
95GG09S3,1542,102,1052,388,1058,91,682,285,249,14,179,56,640,62,407,171,82,9,52,21,87,6,44,37,484,11,370,103
95GG10S1,1460,158,829,473,995,138,496,361,249,36,131,82,584,84,292,208,41,6,17,18,121,12,56,53,465,20,333,112
95GG10S2,1711,171,1043,497,1130,145,612,373,275,32,161,82,653,96,345,212,42,3,21,18,160,14,85,61,581,26,431,124
95GG11S1,1444,152,734,558,971,129,406,436,193,27,85,81,613,87,250,276,52,4,24,24,113,11,47,55,473,23,328,122
95GG11S2,1248,131,742,375,890,108,502,280,174,17,116,41,516,70,281,165,129,18,64,47,71,3,41,27,358,23,240,95
95GG11S3,1493,196,772,525,1072,175,491,406,206,29,115,62,710,134,305,271,61,8,24,29,95,4,47,44,421,21,281,119
95GG12S1,1444,533,335,576,953,348,216,389,420,160,133,127,374,137,54,183,56,18,13,25,103,33,16,54,491,185,119,187
95GG12S2,1821,914,288,619,1169,581,173,415,608,377,90,141,386,125,53,208,36,12,7,17,139,67,23,49,652,333,115,204
95GG12S3,1381,767,149,465,964,526,99,339,441,327,47,67,368,116,38,214,55,19,11,25,100,64,3,33,417,241,50,126
95GG12S4,1631,675,253,703,1131,460,179,492,433,193,104,136,472,186,42,244,55,23,3,29,171,58,30,83,500,215,74,211
95GG12S5,1668,1061,119,488,1019,590,71,358,309,204,19,86,513,276,35,202,35,16,2,17,162,94,15,53,649,471,48,130
95GG13S1,978,150,573,255,637,114,340,183,148,25,88,35,349,69,178,102,32,9,11,12,108,11,63,34,341,36,233,72
95GG13S2,1199,677,284,238,851,501,169,181,201,121,46,34,478,285,89,104,123,70,23,30,49,25,11,13,348,176,115,57
95GG13S3,1206,257,716,233,771,199,418,154,181,44,105,32,440,119,225,96,71,24,34,13,79,12,54,13,435,58,298,79
95GG14S1,1140,500,444,196,826,388,297,141,220,108,74,38,485,225,186,74,78,35,26,17,43,20,11,12,314,112,147,55
95GG14S2,1191,847,158,186,816,593,88,135,189,135,24,30,441,328,42,71,143,104,19,20,43,26,3,14,375,254,70,51
95GG14S3,1163,413,515,235,857,304,372,181,204,77,91,36,521,179,234,108,87,38,24,25,45,10,23,12,306,109,143,54
95GG15S1,1263,160,791,312,884,115,529,240,171,24,119,28,523,63,302,158,157,21,96,40,33,7,12,14,379,45,262,72
95GG15S2,1465,177,854,434,1126,148,631,347,209,26,135,48,725,105,394,226,142,8,80,54,50,9,22,19,339,29,223,87
95GG15S3,1343,117,868,358,890,96,537,257,192,17,123,52,556,72,329,155,79,3,43,33,63,4,42,17,453,21,331,101
95GG16S1,1518,977,125,416,962,596,60,306,243,166,13,64,536,327,34,175,65,43,4,18,118,60,9,49,556,381,65,110
95GG16S2,1418,976,75,367,972,658,43,271,241,171,8,62,517,347,22,148,102,72,6,24,112,68,7,37,446,318,32,96
