GeographyCode,LC2104NI0001,LC2104NI0002,LC2104NI0003,LC2104NI0004,LC2104NI0005,LC2104NI0006,LC2104NI0007,LC2104NI0008,LC2104NI0009,LC2104NI0010,LC2104NI0011,LC2104NI0012,LC2104NI0013,LC2104NI0014,LC2104NI0015,LC2104NI0016,LC2104NI0017,LC2104NI0018
95BB04S2,1610,799,811,1471,729,742,80,44,36,26,11,15,11,5,6,22,10,12
95BB05S1,1490,737,753,1360,670,690,69,33,36,34,22,12,4,1,3,23,11,12
95BB05S2,1911,945,966,1743,877,866,109,49,60,11,3,8,14,3,11,34,13,21
95BB06W1,2870,1369,1501,2564,1218,1346,130,66,64,23,9,14,77,36,41,76,40,36
95BB07S1,1658,756,902,1472,667,805,79,41,38,23,9,14,45,24,21,39,15,24
95BB07S2,1295,640,655,1209,597,612,58,31,27,10,3,7,5,1,4,13,8,5
95BB08S1,1331,603,728,1236,565,671,47,23,24,11,3,8,15,5,10,22,7,15
95BB08S2,1294,619,675,1182,568,614,63,31,32,10,3,7,23,10,13,16,7,9
95BB09S1,1325,647,678,1191,580,611,63,36,27,21,3,18,19,13,6,31,15,16
95BB09S2,1618,801,817,1489,740,749,76,39,37,8,1,7,25,11,14,20,10,10
95BB10S1,1690,792,898,1425,666,759,151,72,79,22,7,15,14,5,9,78,42,36
95BB10S2,1637,814,823,1473,730,743,112,58,54,31,12,19,8,5,3,13,9,4
95BB11S1,1408,696,712,1289,637,652,87,45,42,7,3,4,10,4,6,15,7,8
95BB11S2,1547,737,810,1375,647,728,100,59,41,29,11,18,11,5,6,32,15,17
95BB12S1,1440,681,759,1300,618,682,68,26,42,5,2,3,29,12,17,38,23,15
95BB12S2,1336,649,687,1206,585,621,79,34,45,20,10,10,10,6,4,21,14,7
95BB13S1,1392,661,731,1262,602,660,89,37,52,9,8,1,22,9,13,10,5,5
95BB13S2,1472,713,759,1369,654,715,54,32,22,3,3,0,29,14,15,17,10,7
95BB13S3,1580,783,797,1444,712,732,83,51,32,14,4,10,18,7,11,21,9,12
95BB14S1,1510,759,751,1377,701,676,79,33,46,14,6,8,20,13,7,20,6,14
95BB14S2,1606,783,823,1379,677,702,134,68,66,27,7,20,38,21,17,28,10,18
95BB15S1,2005,999,1006,1864,921,943,82,48,34,19,8,11,20,10,10,20,12,8
95BB15S2,1484,737,747,1364,681,683,58,28,30,19,11,8,19,7,12,24,10,14
95BB16S1,1533,793,740,1429,737,692,67,35,32,20,9,11,6,2,4,11,10,1
95BB16S2,1603,791,812,1477,731,746,68,40,28,23,5,18,17,7,10,18,8,10
95BB17S1,1793,848,945,1645,773,872,100,52,48,6,3,3,26,14,12,16,6,10
95BB17S2,1763,849,914,1589,771,818,112,49,63,20,8,12,21,9,12,21,12,9
95BB18S1,1688,813,875,1543,747,796,105,50,55,4,1,3,20,7,13,16,8,8
95BB18S2,2591,1232,1359,2347,1126,1221,171,78,93,22,7,15,17,5,12,34,16,18
95BB19S1,1613,774,839,1492,722,770,57,29,28,10,5,5,17,6,11,37,12,25
95BB19S2,1784,908,876,1659,842,817,75,39,36,4,2,2,17,11,6,29,14,15
95BB19S3,1391,696,695,1276,633,643,72,41,31,11,6,5,14,7,7,18,9,9
95BB20S1,1889,949,940,1750,889,861,74,36,38,29,9,20,19,10,9,17,5,12
95BB20S2,1524,793,731,1382,733,649,89,39,50,28,11,17,9,4,5,16,6,10
95BB21S1,2387,1197,1190,2203,1109,1094,112,56,56,6,1,5,49,25,24,17,6,11
95BB21S2,2332,1119,1213,2098,1013,1085,163,68,95,27,13,14,18,12,6,26,13,13
95BB22S1,1557,752,805,1421,686,735,80,45,35,16,4,12,16,6,10,24,11,13
95BB22S2,1483,677,806,1338,613,725,93,39,54,4,0,4,32,17,15,16,8,8
95BB23S1,1540,746,794,1391,676,715,60,37,23,22,6,16,37,17,20,30,10,20
95BB23S2,1485,734,751,1368,679,689,60,27,33,19,7,12,15,7,8,23,14,9
95CC01W1,2558,1244,1314,2160,1052,1108,97,50,47,90,34,56,168,84,84,43,24,19
95CC02W1,2725,1423,1302,2534,1333,1201,79,39,40,69,30,39,20,11,9,23,10,13
95CC03W1,2817,1325,1492,2192,1041,1151,95,46,49,114,52,62,338,152,186,78,34,44
95CC04W1,2440,1254,1186,2191,1140,1051,54,23,31,136,63,73,44,23,21,15,5,10
95CC05W1,2774,1398,1376,2505,1270,1235,80,37,43,49,18,31,113,56,57,27,17,10
95CC06S1,1468,698,770,1246,595,651,69,41,28,62,23,39,63,28,35,28,11,17
95CC06S2,1308,611,697,1127,530,597,53,24,29,52,24,28,56,25,31,20,8,12
95CC07W1,3475,1761,1714,3010,1551,1459,127,61,66,252,107,145,52,23,29,34,19,15
95CC08W1,2565,1214,1351,2235,1065,1170,88,40,48,80,32,48,127,62,65,35,15,20
95CC09S1,1496,746,750,1413,714,699,40,17,23,23,9,14,8,1,7,12,5,7
95CC09S2,1858,911,947,1693,822,871,65,35,30,21,7,14,60,36,24,19,11,8
95CC10W1,2577,1324,1253,2367,1217,1150,79,46,33,45,15,30,52,33,19,34,13,21
95CC11W1,1795,879,916,1473,723,750,78,39,39,112,57,55,120,54,66,12,6,6
95CC12W1,2785,1426,1359,2627,1356,1271,54,30,24,60,18,42,23,13,10,21,9,12
95CC13W1,2474,1286,1188,2225,1180,1045,57,26,31,139,59,80,35,14,21,18,7,11
95CC14W1,3035,1529,1506,2788,1411,1377,136,68,68,38,14,24,42,21,21,31,15,16
95CC15W1,2903,1457,1446,2674,1353,1321,84,38,46,35,14,21,90,47,43,20,5,15
95CC16W1,2820,1355,1465,2571,1241,1330,107,45,62,42,23,19,73,32,41,27,14,13
95CC17W1,2730,1414,1316,2478,1307,1171,71,25,46,105,45,60,47,24,23,29,13,16
95CC18W1,2342,1108,1234,1890,909,981,132,58,74,92,37,55,168,72,96,60,32,28
95CC19W1,2720,1365,1355,2509,1266,1243,88,44,44,56,24,32,36,19,17,31,12,19
95CC20S1,1308,641,667,1170,560,610,70,43,27,22,13,9,32,20,12,14,5,9
95CC20S2,1702,848,854,1484,740,744,80,44,36,17,6,11,102,52,50,19,6,13
95CC21W1,2925,1456,1469,2617,1317,1300,172,78,94,45,15,30,61,33,28,30,13,17
95CC22W1,1740,836,904,1400,672,728,93,51,42,46,16,30,152,69,83,49,28,21
95DD01W1,2099,1019,1080,1843,897,946,91,43,48,23,8,15,96,48,48,46,23,23
95DD02S1,1453,723,730,1350,669,681,70,39,31,2,0,2,4,3,1,27,12,15
95DD02S2,2435,1184,1251,2284,1106,1178,95,54,41,6,2,4,26,11,15,24,11,13
95DD03W1,3503,1666,1837,3028,1441,1587,162,75,87,33,14,19,204,102,102,76,34,42
95DD04W1,1926,903,1023,1784,842,942,95,42,53,14,4,10,18,10,8,15,5,10
95DD05W1,1739,813,926,1621,763,858,74,32,42,7,3,4,15,6,9,22,9,13
95DD06W1,2588,1202,1386,2303,1062,1241,113,62,51,30,9,21,116,61,55,26,8,18
95DD07S1,1596,780,816,1483,723,760,50,25,25,17,8,9,20,11,9,26,13,13
95DD07S2,1767,842,925,1639,776,863,88,47,41,8,3,5,11,4,7,21,12,9
95DD08W1,2126,1044,1082,1557,758,799,85,42,43,31,11,20,389,202,187,64,31,33
95DD09W1,2590,1337,1253,2454,1266,1188,71,38,33,15,6,9,26,16,10,24,11,13
95DD10W1,2805,1343,1462,2632,1260,1372,92,49,43,7,3,4,54,24,30,20,7,13
95DD11W1,2363,1098,1265,1916,875,1041,97,47,50,27,18,9,295,145,150,28,13,15
95DD12W1,2610,1355,1255,2484,1290,1194,73,41,32,26,12,14,8,4,4,19,8,11
95DD13W1,1784,883,901,1461,733,728,63,33,30,27,8,19,203,98,105,30,11,19
95DD14S1,1603,766,837,1489,715,774,58,25,33,5,3,2,22,8,14,29,15,14
95DD14S2,1674,824,850,1521,750,771,81,37,44,13,7,6,15,9,6,44,21,23
95DD15W1,3451,1728,1723,3267,1640,1627,105,55,50,36,13,23,19,9,10,24,11,13
95DD16W1,2981,1526,1455,2791,1423,1368,105,56,49,31,14,17,19,13,6,35,20,15
95DD17W1,3461,1715,1746,3288,1639,1649,119,53,66,24,10,14,5,3,2,25,10,15
95DD18W1,1885,928,957,1701,838,863,56,23,33,8,2,6,79,46,33,41,19,22
95DD19S1,1904,915,989,1759,837,922,91,54,37,8,1,7,32,16,16,14,7,7
95DD19S2,1460,739,721,1374,699,675,53,26,27,2,0,2,16,5,11,15,9,6
95DD20W1,1746,852,894,1596,778,818,84,39,45,10,6,4,46,24,22,10,5,5
95DD21W1,2139,1031,1108,1725,828,897,99,52,47,21,6,15,254,126,128,40,19,21
95DD22S1,1555,772,783,1473,727,746,27,17,10,11,6,5,27,16,11,17,6,11
95DD22S2,1581,802,779,1475,751,724,61,30,31,10,7,3,19,9,10,16,5,11
95DD23W1,2509,1283,1226,2387,1225,1162,75,33,42,9,4,5,16,8,8,22,13,9
95DD24W1,2711,1325,1386,2322,1113,1209,127,74,53,48,23,25,176,97,79,38,18,20
95EE01W1,1895,961,934,1815,935,880,48,16,32,22,8,14,7,2,5,3,0,3
95EE02W1,2095,1051,1044,1979,1004,975,89,40,49,6,0,6,6,1,5,15,6,9
95EE03W1,1999,959,1040,1804,858,946,109,57,52,12,6,6,59,30,29,15,8,7
95EE04W1,1993,987,1006,1888,938,950,62,30,32,17,6,11,12,5,7,14,8,6
95EE05W1,1509,760,749,1392,703,689,82,39,43,12,7,5,15,8,7,8,3,5
95EE06W1,2278,1138,1140,2143,1081,1062,35,14,21,34,12,22,56,26,30,10,5,5
95EE07W1,1798,843,955,1707,803,904,58,22,36,17,10,7,9,3,6,7,5,2
95EE08W1,1719,795,924,1572,721,851,66,32,34,19,8,11,37,21,16,25,13,12
95EE09W1,1890,954,936,1783,910,873,61,24,37,17,7,10,20,10,10,9,3,6
95EE10W1,1797,908,889,1626,824,802,47,19,28,21,7,14,81,47,34,22,11,11
95EE11W1,1677,862,815,1588,822,766,66,32,34,8,2,6,6,2,4,9,4,5
95EE12W1,2507,1169,1338,2272,1046,1226,148,77,71,13,4,9,63,35,28,11,7,4
95EE13W1,1529,752,777,1374,677,697,89,48,41,21,5,16,23,11,12,22,11,11
95EE14W1,2684,1329,1355,2457,1211,1246,156,84,72,26,13,13,20,11,9,25,10,15
95EE15W1,1728,889,839,1629,850,779,75,28,47,7,4,3,8,2,6,9,5,4
95EE16W1,2126,1085,1041,1983,1020,963,104,49,55,16,4,12,10,6,4,13,6,7
95FF01S1,2129,1041,1088,1903,933,970,119,65,54,35,15,20,24,10,14,48,18,30
95FF01S2,2667,1350,1317,2340,1189,1151,148,80,68,53,17,36,69,36,33,57,28,29
95FF02W1,2817,1467,1350,2660,1374,1286,71,39,32,26,9,17,42,34,8,18,11,7
95FF03W1,3006,1462,1544,2720,1335,1385,151,65,86,31,15,16,65,33,32,39,14,25
95FF04W1,2629,1318,1311,2478,1240,1238,89,48,41,33,17,16,7,2,5,22,11,11
95FF05W1,2563,1225,1338,2294,1100,1194,114,57,57,36,11,25,77,39,38,42,18,24
95FF06S1,2036,959,1077,1833,861,972,85,39,46,22,7,15,66,33,33,30,19,11
95FF06S2,2080,1041,1039,1903,951,952,107,61,46,22,6,16,17,10,7,31,13,18
95FF07W1,2769,1308,1461,2509,1188,1321,122,58,64,49,18,31,43,23,20,46,21,25
95FF08W1,2364,1140,1224,2163,1052,1111,113,56,57,32,10,22,26,9,17,30,13,17
95FF09W1,2522,1256,1266,2292,1152,1140,125,59,66,36,20,16,41,11,30,28,14,14
95FF10W1,3473,1760,1713,3260,1661,1599,123,61,62,22,6,16,23,11,12,45,21,24
95FF11W1,2582,1313,1269,2416,1242,1174,98,45,53,25,6,19,14,8,6,29,12,17
95FF12W1,2724,1360,1364,2532,1272,1260,111,49,62,37,19,18,11,6,5,33,14,19
95FF13W1,2708,1352,1356,2517,1263,1254,97,46,51,43,19,24,26,11,15,25,13,12
95FF14W1,2432,1262,1170,2296,1197,1099,79,41,38,30,10,20,12,4,8,15,10,5
95FF15W1,2740,1327,1413,2493,1205,1288,102,51,51,31,11,20,85,46,39,29,14,15
95FF16W1,2374,1214,1160,2170,1114,1056,130,69,61,32,8,24,16,9,7,26,14,12
95FF17W1,1724,821,903,1543,744,799,91,34,57,25,8,17,38,21,17,27,14,13
95GG01S1,1768,822,946,1710,808,902,19,2,17,26,8,18,4,1,3,9,3,6
95GG01S2,1523,681,842,1427,637,790,27,12,15,35,12,23,8,7,1,26,13,13
95GG01S3,1616,756,860,1528,719,809,29,15,14,41,14,27,7,2,5,11,6,5
95GG02S1,1745,824,921,1673,788,885,38,20,18,15,9,6,1,0,1,18,7,11
95GG02S2,2018,936,1082,1935,894,1041,37,17,20,14,7,7,11,5,6,21,13,8
95GG02S3,2224,999,1225,2109,947,1162,51,25,26,33,15,18,16,7,9,15,5,10
95GG03S1,2003,946,1057,1700,805,895,127,59,68,37,14,23,33,16,17,106,52,54
95GG03S2,1833,886,947,1555,760,795,110,55,55,42,12,30,30,16,14,96,43,53
95GG03S3,2103,980,1123,1781,825,956,118,58,60,32,10,22,60,33,27,112,54,58
95GG04S1,1708,802,906,1526,704,822,48,22,26,42,25,17,22,17,5,70,34,36
95GG04S2,1564,705,859,1494,670,824,28,14,14,15,8,7,17,8,9,10,5,5
95GG04S3,1636,816,820,1399,700,699,63,28,35,11,5,6,108,54,54,55,29,26
95GG05S1,1813,908,905,1409,705,704,90,53,37,83,29,54,87,47,40,144,74,70
95GG05S2,2009,968,1041,1458,702,756,125,60,65,93,42,51,176,92,84,157,72,85
95GG05S3,2106,1125,981,1521,825,696,132,66,66,82,41,41,152,79,73,219,114,105
95GG06S1,1925,899,1026,1781,836,945,72,29,43,4,2,2,28,12,16,40,20,20
95GG06S2,1779,859,920,1648,794,854,41,28,13,16,7,9,34,11,23,40,19,21
95GG06S3,1922,898,1024,1770,825,945,69,34,35,7,3,4,25,12,13,51,24,27
95GG07S1,1862,871,991,1605,744,861,30,13,17,38,21,17,20,14,6,169,79,90
95GG07S2,1922,870,1052,1744,789,955,32,14,18,44,16,28,15,6,9,87,45,42
95GG07S3,1701,803,898,1607,764,843,29,14,15,23,4,19,26,14,12,16,7,9
95GG08S1,1394,705,689,1291,650,641,41,24,17,28,13,15,10,5,5,24,13,11
95GG08S2,1730,817,913,1527,713,814,73,38,35,26,13,13,72,34,38,32,19,13
95GG08S3,1786,884,902,1553,763,790,86,47,39,25,10,15,77,42,35,45,22,23
95GG09S1,2151,1019,1132,1958,930,1028,102,46,56,25,7,18,15,9,6,51,27,24
95GG09S2,1896,898,998,1707,814,893,76,38,38,26,10,16,30,12,18,57,24,33
95GG09S3,2118,1010,1108,1887,891,996,124,67,57,9,5,4,55,24,31,43,23,20
95GG10S1,1826,936,890,1453,736,717,92,49,43,10,3,7,191,100,91,80,48,32
95GG10S2,2172,1081,1091,1781,874,907,133,68,65,16,2,14,148,78,70,94,59,35
95GG11S1,1895,908,987,1554,749,805,87,37,50,20,6,14,178,85,93,56,31,25
95GG11S2,1687,843,844,1460,738,722,111,56,55,25,11,14,58,22,36,33,16,17
95GG11S3,1871,911,960,1529,734,795,90,54,36,27,10,17,162,85,77,63,28,35
95GG12S1,1555,802,753,1088,555,533,123,70,53,81,34,47,70,37,33,193,106,87
95GG12S2,1958,1067,891,1529,840,689,142,67,75,99,56,43,72,36,36,116,68,48
95GG12S3,1488,724,764,1112,518,594,88,47,41,64,42,22,85,40,45,139,77,62
95GG12S4,1703,903,800,1132,615,517,124,58,66,82,42,40,145,66,79,220,122,98
95GG12S5,2241,1112,1129,1861,916,945,91,44,47,56,28,28,120,69,51,113,55,58
95GG13S1,1333,643,690,1159,553,606,60,36,24,7,3,4,48,25,23,59,26,33
95GG13S2,1752,835,917,1587,756,831,72,39,33,49,16,33,16,9,7,28,15,13
95GG13S3,1637,746,891,1508,684,824,53,31,22,18,10,8,36,13,23,22,8,14
95GG14S1,1617,777,840,1516,733,783,54,28,26,20,4,16,7,4,3,20,8,12
95GG14S2,1597,783,814,1446,724,722,56,26,30,65,20,45,10,5,5,20,8,12
95GG14S3,1606,761,845,1505,712,793,36,16,20,15,8,7,23,13,10,27,12,15
95GG15S1,1959,877,1082,1789,805,984,84,43,41,46,14,32,13,6,7,27,9,18
95GG15S2,2052,937,1115,1791,823,968,113,62,51,38,10,28,35,14,21,75,28,47
95GG15S3,1909,853,1056,1687,755,932,92,42,50,28,7,21,40,17,23,62,32,30
95GG16S1,1996,1028,968,1712,897,815,76,39,37,56,24,32,66,29,37,86,39,47
95GG16S2,1970,995,975,1745,885,860,75,39,36,63,27,36,46,27,19,41,17,24
95GG16S3,1486,729,757,1294,633,661,65,34,31,36,16,20,33,21,12,58,25,33
95GG17S1,2031,949,1082,1872,877,995,57,26,31,34,14,20,35,15,20,33,17,16
95GG17S2,1595,775,820,1501,728,773,31,15,16,29,9,20,11,5,6,23,18,5
95GG17S3,1704,802,902,1584,742,842,52,25,27,13,7,6,35,20,15,20,8,12
95GG18S1,2553,1179,1374,2415,1111,1304,37,20,17,33,18,15,23,14,9,45,16,29
95GG18S2,2422,1197,1225,2162,1054,1108,32,12,20,64,38,26,72,42,30,92,51,41
95GG19S1,2019,935,1084,1925,887,1038,63,36,27,2,0,2,15,6,9,14,6,8
95GG19S2,2563,1181,1382,2395,1105,1290,83,35,48,8,4,4,37,15,22,40,22,18
95GG20S1,2807,1516,1291,2263,1209,1054,164,101,63,31,17,14,197,106,91,152,83,69
95GG20S2,2094,1003,1091,1849,880,969,76,37,39,12,5,7,86,42,44,71,39,32
95GG21S1,1497,732,765,1415,694,721,24,11,13,17,7,10,20,10,10,21,10,11
95GG21S2,1752,786,966,1689,762,927,26,10,16,11,5,6,4,2,2,22,7,15
95GG21S3,1935,970,965,1622,794,828,50,26,24,36,22,14,69,36,33,158,92,66
95GG22S1,1687,786,901,1542,729,813,32,15,17,54,18,36,12,7,5,47,17,30
95GG22S2,1935,887,1048,1836,843,993,22,9,13,35,14,21,10,3,7,32,18,14
95GG22S3,1721,789,932,1619,751,868,28,11,17,30,7,23,13,6,7,31,14,17
95GG23S1,1418,673,745,1239,585,654,49,27,22,18,7,11,18,8,10,94,46,48
95GG23S2,1552,713,839,1421,668,753,47,15,32,46,14,32,6,2,4,32,14,18
95GG23S3,1585,749,836,1377,654,723,59,31,28,36,9,27,21,10,11,92,45,47
95GG24S1,1388,590,798,1213,521,692,55,23,32,48,12,36,19,10,9,53,24,29
95GG24S2,1540,745,795,1359,652,707,50,28,22,5,2,3,59,29,30,67,34,33
95GG24S3,1633,750,883,1412,645,767,82,45,37,40,15,25,49,24,25,50,21,29
95GG25S1,2158,1063,1095,2000,983,1017,50,30,20,43,18,25,11,5,6,54,27,27
95GG25S2,1839,892,947,1745,846,899,37,14,23,38,22,16,10,4,6,9,6,3
95GG25S3,1576,743,833,1506,710,796,19,7,12,29,14,15,8,5,3,14,7,7
95GG26S1,1995,965,1030,1878,905,973,56,28,28,7,4,3,28,14,14,26,14,12
95GG26S2,1754,812,942,1670,774,896,51,22,29,9,2,7,15,10,5,9,4,5
95GG27S1,1548,758,790,1458,709,749,36,16,20,16,9,7,12,5,7,26,19,7
95GG27S2,1614,754,860,1553,725,828,32,12,20,15,8,7,8,5,3,6,4,2
95GG27S3,1705,909,796,1616,857,759,36,19,17,29,18,11,9,6,3,15,9,6
95GG27S4,1631,776,855,1572,746,826,27,14,13,10,6,4,9,3,6,13,7,6
95GG28S1,2149,1043,1106,2010,962,1048,60,41,19,5,1,4,48,25,23,26,14,12
95GG28S2,1733,831,902,1605,767,838,49,30,19,18,3,15,18,10,8,43,21,22
95GG28S3,1769,805,964,1656,754,902,74,34,40,2,1,1,13,3,10,24,13,11
95GG29S1,2257,1087,1170,1873,876,997,117,66,51,14,7,7,84,39,45,169,99,70
95GG29S2,2757,1289,1468,2194,1003,1191,139,72,67,26,11,15,245,127,118,153,76,77
95GG30S1,1604,771,833,1479,708,771,66,33,33,10,6,4,19,9,10,30,15,15
95GG30S2,1685,788,897,1518,705,813,64,36,28,46,21,25,14,5,9,43,21,22
95GG30S3,1538,737,801,1431,686,745,54,26,28,12,4,8,21,12,9,20,9,11
95GG31S1,2227,1049,1178,2124,997,1127,34,20,14,37,18,19,13,8,5,19,6,13
95GG31S2,2032,975,1057,1864,891,973,62,32,30,19,9,10,48,28,20,39,15,24
95GG31S3,2260,1062,1198,2129,1003,1126,48,23,25,36,12,24,10,4,6,37,20,17
95GG32S1,3232,1514,1718,2843,1332,1511,101,39,62,55,19,36,97,55,42,136,69,67
95GG32S2,1553,733,820,1395,655,740,55,31,24,7,2,5,28,11,17,68,34,34
95GG32S3,1624,774,850,1472,704,768,65,31,34,23,8,15,38,18,20,26,13,13
95GG33S1,1951,937,1014,1718,817,901,92,51,41,64,29,35,23,15,8,54,25,29
95GG33S2,1639,796,843,1401,684,717,75,37,38,70,37,33,18,8,10,75,30,45
95GG33S3,1965,958,1007,1549,771,778,161,81,80,96,41,55,39,17,22,120,48,72
95GG34S1,1452,661,791,1231,560,671,48,25,23,18,6,12,19,4,15,136,66,70
95GG34S2,1590,779,811,1473,719,754,43,25,18,41,20,21,15,7,8,18,8,10
95GG34S3,1885,941,944,1640,828,812,65,28,37,63,29,34,36,19,17,81,37,44
95GG35S1,1970,950,1020,1841,868,973,35,23,12,26,16,10,38,23,15,30,20,10
95GG35S2,1478,729,749,1379,679,700,29,11,18,16,10,6,31,17,14,23,12,11
95GG35S3,1502,714,788,1366,642,724,24,12,12,25,15,10,55,29,26,32,16,16
95GG36S1,1794,868,926,1542,743,799,88,49,39,22,5,17,94,45,49,48,26,22
95GG36S2,1926,922,1004,1772,853,919,75,44,31,34,8,26,22,8,14,23,9,14
95GG36S3,1899,897,1002,1735,822,913,79,40,39,23,9,14,33,16,17,29,10,19
95GG37S1,2082,1001,1081,1689,817,872,123,68,55,103,39,64,84,38,46,83,39,44
95GG37S2,1826,848,978,1488,678,810,91,50,41,52,22,30,143,69,74,52,29,23
95GG37S3,2133,1059,1074,1707,833,874,136,75,61,72,32,40,166,87,79,52,32,20
95GG38S1,3099,1496,1603,2529,1253,1276,163,65,98,159,60,99,70,32,38,178,86,92
95GG38S2,1880,845,1035,1547,691,856,115,61,54,95,31,64,67,36,31,56,26,30
95GG38S3,1585,729,856,1391,631,760,82,48,34,44,18,26,29,16,13,39,16,23
95GG39S1,2409,1303,1106,1780,939,841,94,55,39,72,31,41,85,46,39,378,232,146
95GG39S2,2711,1397,1314,2077,1056,1021,134,81,53,63,36,27,122,63,59,315,161,154
95GG39S3,2094,1040,1054,1715,850,865,83,39,44,29,12,17,105,57,48,162,82,80
95GG40S1,1697,790,907,1611,751,860,56,27,29,3,1,2,15,6,9,12,5,7
95GG40S2,2119,997,1122,1922,906,1016,108,53,55,9,4,5,38,20,18,42,14,28
95GG41S1,1926,935,991,1748,860,888,80,41,39,40,14,26,8,2,6,50,18,32
95GG41S2,1524,748,776,1379,680,699,81,43,38,30,10,20,5,4,1,29,11,18
95GG41S3,2098,991,1107,1799,828,971,134,64,70,41,15,26,25,12,13,99,72,27
95GG42S1,1826,873,953,1523,731,792,108,50,58,74,31,43,32,13,19,89,48,41
95GG42S2,1784,776,1008,1243,533,710,230,109,121,94,41,53,37,8,29,180,85,95
95GG42S3,2261,1086,1175,1772,852,920,201,105,96,99,40,59,57,27,30,132,62,70
95GG42S4,2268,1140,1128,1792,889,903,152,84,68,112,54,58,58,29,29,154,84,70
95GG43S1,1480,719,761,1290,619,671,71,40,31,22,6,16,50,25,25,47,29,18
95GG43S2,1670,783,887,1464,679,785,80,46,34,13,2,11,57,29,28,56,27,29
95GG43S3,1724,840,884,1477,714,763,88,41,47,14,6,8,89,47,42,56,32,24
95GG44S1,2864,1448,1416,2336,1167,1169,138,64,74,7,3,4,290,157,133,93,57,36
95GG44S2,2727,1394,1333,2273,1153,1120,114,63,51,19,5,14,217,112,105,104,61,43
95GG45S1,1670,790,880,1422,669,753,91,54,37,51,21,30,28,8,20,78,38,40
95GG45S2,1554,724,830,1394,656,738,93,41,52,9,3,6,19,7,12,39,17,22
95GG45S3,1617,744,873,1387,637,750,66,33,33,36,14,22,36,17,19,92,43,49
95GG46S1,1712,796,916,1636,767,869,31,8,23,25,13,12,2,1,1,18,7,11
95GG46S2,1874,864,1010,1812,841,971,25,8,17,14,3,11,11,6,5,12,6,6
95GG46S3,1664,798,866,1586,764,822,29,13,16,23,9,14,14,6,8,12,6,6
