ColumnVariableCode,ColumnVariableMeasurementUnit,ColumnVariableStatisticalUnit,ColumnVariableDescription
LC6109NI0001,Count,PERSONS,"All categories: Age, All categories: Hours Worked"
LC6109NI0002,Count,PERSONS,"All categories: Age, Part-time hours worked"
LC6109NI0003,Count,PERSONS,"All categories: Age, Full-time hours worked"
LC6109NI0004,Count,PERSONS,"Aged 16 to 24, All categories: Hours Worked"
LC6109NI0005,Count,PERSONS,"Aged 16 to 24, Part-time hours worked"
LC6109NI0006,Count,PERSONS,"Aged 16 to 24, Full-time hours worked"
LC6109NI0007,Count,PERSONS,"Aged 25 to 34, All categories: Hours Worked"
LC6109NI0008,Count,PERSONS,"Aged 25 to 34, Part-time hours worked"
LC6109NI0009,Count,PERSONS,"Aged 25 to 34, Full-time hours worked"
LC6109NI0010,Count,PERSONS,"Aged 35 to 44, All categories: Hours Worked"
LC6109NI0011,Count,PERSONS,"Aged 35 to 44, Part-time hours worked"
LC6109NI0012,Count,PERSONS,"Aged 35 to 44, Full-time hours worked"
LC6109NI0013,Count,PERSONS,"Aged 45 to 54, All categories: Hours Worked"
LC6109NI0014,Count,PERSONS,"Aged 45 to 54, Part-time hours worked"
LC6109NI0015,Count,PERSONS,"Aged 45 to 54, Full-time hours worked"
LC6109NI0016,Count,PERSONS,"Aged 55 to 74, All categories: Hours Worked"
LC6109NI0017,Count,PERSONS,"Aged 55 to 74, Part-time hours worked"
LC6109NI0018,Count,PERSONS,"Aged 55 to 74, Full-time hours worked"

