DatasetId,DatasetTitle,StatisticalPopulations,Annotations
"LC2214NI","PASSPORTS HELD (CLASSIFICATION 1) BY RELIGION OR RELIGION BROUGHT UP IN","All usual residents ","1. 'United Kingdom' includes British Overseas Territories.; 2. Religion’ indicates religion, religious denomination or body.; 3. 'Catholic' includes those who gave their religion or their religion brought up in as Catholic or Roman Catholic.; "
