GeographyCode,LC3104NI0001,LC3104NI0002,LC3104NI0003,LC3104NI0004,LC3104NI0005,LC3104NI0006,LC3104NI0007,LC3104NI0008,LC3104NI0009
95AA01S1,982,940,42,492,476,16,490,464,26
95AA01S2,1814,1563,251,914,786,128,900,777,123
95AA01S3,1494,1282,212,741,641,100,753,641,112
95AA02W1,1734,1241,493,860,628,232,874,613,261
95AA03W1,1822,1346,476,856,647,209,966,699,267
95AA04W1,3002,2577,425,1551,1351,200,1451,1226,225
95AA05W1,2654,2237,417,1335,1134,201,1319,1103,216
95AA06S1,1953,1617,336,947,797,150,1006,820,186
95AA06S2,2651,2243,408,1264,1065,199,1387,1178,209
95AA07W1,2119,1738,381,1064,899,165,1055,839,216
95AA08W1,1676,1272,404,823,634,189,853,638,215
95AA09W1,2143,1633,510,1013,795,218,1130,838,292
95AA10W1,1953,1505,448,948,740,208,1005,765,240
95AA11S1,2698,2239,459,1322,1110,212,1376,1129,247
95AA11S2,2431,2140,291,1210,1067,143,1221,1073,148
95AA12W1,2775,2439,336,1401,1254,147,1374,1185,189
95AA13S1,1707,1434,273,847,725,122,860,709,151
95AA13S2,1561,1285,276,759,633,126,802,652,150
95AA14W1,2302,1932,370,1130,966,164,1172,966,206
95AA15S1,2630,2246,384,1275,1118,157,1355,1128,227
95AA15S2,1472,1240,232,711,601,110,761,639,122
95AA16W1,1807,1368,439,876,684,192,931,684,247
95AA17W1,2142,1717,425,1051,848,203,1091,869,222
95AA18W1,2373,2020,353,1150,1002,148,1223,1018,205
95AA19W1,2645,2216,429,1283,1089,194,1362,1127,235
95BB01S1,1574,1336,238,766,660,106,808,676,132
95BB01S2,2035,1712,323,1017,873,144,1018,839,179
95BB02W1,2334,1635,699,1136,819,317,1198,816,382
95BB03S1,2026,1514,512,990,733,257,1036,781,255
95BB03S2,2191,1689,502,1074,834,240,1117,855,262
95BB04S1,1399,1069,330,692,554,138,707,515,192
95BB04S2,1610,1332,278,799,670,129,811,662,149
95BB05S1,1490,1224,266,737,607,130,753,617,136
95BB05S2,1911,1506,405,945,752,193,966,754,212
95BB06W1,2870,1997,873,1369,972,397,1501,1025,476
95BB07S1,1601,1174,427,745,560,185,856,614,242
95BB07S2,1295,1066,229,640,529,111,655,537,118
95BB08S1,1331,923,408,603,425,178,728,498,230
95BB08S2,1294,1085,209,619,521,98,675,564,111
95BB09S1,1291,1065,226,638,525,113,653,540,113
95BB09S2,1618,1362,256,801,674,127,817,688,129
95BB10S1,1663,1263,400,783,611,172,880,652,228
95BB10S2,1615,1395,220,809,710,99,806,685,121
95BB11S1,1408,1036,372,696,532,164,712,504,208
95BB11S2,1495,1075,420,717,531,186,778,544,234
95BB12S1,1440,1079,361,681,520,161,759,559,200
95BB12S2,1336,1149,187,649,563,86,687,586,101
95BB13S1,1392,1166,226,661,551,110,731,615,116
95BB13S2,1466,1099,367,711,537,174,755,562,193
95BB13S3,1580,1334,246,783,666,117,797,668,129
95BB14S1,1510,1285,225,759,655,104,751,630,121
95BB14S2,1578,1364,214,779,674,105,799,690,109
95BB15S1,2005,1624,381,999,815,184,1006,809,197
95BB15S2,1484,1177,307,737,596,141,747,581,166
95BB16S1,1533,1276,257,793,669,124,740,607,133
95BB16S2,1600,1360,240,790,679,111,810,681,129
95BB17S1,1793,1457,336,848,698,150,945,759,186
95BB17S2,1742,1397,345,844,687,157,898,710,188
95BB18S1,1688,1236,452,813,616,197,875,620,255
95BB18S2,2524,2140,384,1221,1037,184,1303,1103,200
95BB19S1,1557,1255,302,756,614,142,801,641,160
95BB19S2,1777,1572,205,908,815,93,869,757,112
95BB19S3,1391,1218,173,696,619,77,695,599,96
95BB20S1,1844,1457,387,942,737,205,902,720,182
95BB20S2,1524,1115,409,793,593,200,731,522,209
95BB21S1,2379,1830,549,1197,932,265,1182,898,284
95BB21S2,2320,1841,479,1118,895,223,1202,946,256
95BB22S1,1525,1241,284,737,601,136,788,640,148
95BB22S2,1468,1091,377,673,517,156,795,574,221
95BB23S1,1540,1266,274,746,617,129,794,649,145
95BB23S2,1436,1222,214,724,636,88,712,586,126
95CC01W1,2376,1904,472,1171,944,227,1205,960,245
95CC02W1,2693,2262,431,1412,1176,236,1281,1086,195
95CC03W1,2791,2147,644,1301,1010,291,1490,1137,353
95CC04W1,2384,1980,404,1237,1034,203,1147,946,201
95CC05W1,2749,2203,546,1388,1132,256,1361,1071,290
95CC06S1,1458,1245,213,691,605,86,767,640,127
95CC06S2,1292,1053,239,601,492,109,691,561,130
95CC07W1,3475,2943,532,1761,1503,258,1714,1440,274
95CC08W1,2511,1997,514,1204,987,217,1307,1010,297
95CC09S1,1485,1281,204,745,645,100,740,636,104
95CC09S2,1838,1593,245,900,784,116,938,809,129
95CC10W1,2495,2082,413,1288,1086,202,1207,996,211
95CC11W1,1787,1306,481,879,656,223,908,650,258
95CC12W1,2751,2299,452,1420,1189,231,1331,1110,221
95CC13W1,2474,2057,417,1286,1066,220,1188,991,197
95CC14W1,3017,2479,538,1525,1267,258,1492,1212,280
95CC15W1,2893,2357,536,1451,1206,245,1442,1151,291
95CC16W1,2801,2224,577,1346,1093,253,1455,1131,324
95CC17W1,2724,2296,428,1409,1190,219,1315,1106,209
95CC18W1,2309,1878,431,1106,918,188,1203,960,243
95CC19W1,2720,2239,481,1365,1122,243,1355,1117,238
95CC20S1,1308,1127,181,641,562,79,667,565,102
95CC20S2,1658,1369,289,821,687,134,837,682,155
95CC21W1,2925,2324,601,1456,1172,284,1469,1152,317
95CC22W1,1724,1300,424,826,636,190,898,664,234
95DD01W1,2031,1675,356,996,830,166,1035,845,190
95DD02S1,1453,1161,292,723,594,129,730,567,163
95DD02S2,2419,2115,304,1184,1051,133,1235,1064,171
95DD03W1,3474,3023,451,1659,1456,203,1815,1567,248
95DD04W1,1926,1376,550,903,655,248,1023,721,302
95DD05W1,1739,1327,412,813,620,193,926,707,219
95DD06W1,2427,2032,395,1163,985,178,1264,1047,217
95DD07S1,1596,1229,367,780,617,163,816,612,204
95DD07S2,1767,1462,305,842,708,134,925,754,171
95DD08W1,2083,1514,569,1011,769,242,1072,745,327
95DD09W1,2572,2173,399,1335,1132,203,1237,1041,196
95DD10W1,2805,2225,580,1343,1085,258,1462,1140,322
95DD11W1,2363,1895,468,1098,890,208,1265,1005,260
95DD12W1,2582,2149,433,1346,1130,216,1236,1019,217
95DD13W1,1743,1382,361,871,696,175,872,686,186
95DD14S1,1601,1347,254,765,646,119,836,701,135
95DD14S2,1667,1486,181,823,747,76,844,739,105
95DD15W1,3451,2991,460,1728,1516,212,1723,1475,248
95DD16W1,2943,2469,474,1514,1286,228,1429,1183,246
95DD17W1,3461,2960,501,1715,1484,231,1746,1476,270
95DD18W1,1813,1321,492,903,665,238,910,656,254
95DD19S1,1855,1493,362,902,739,163,953,754,199
95DD19S2,1460,1203,257,739,628,111,721,575,146
95DD20W1,1742,1244,498,848,606,242,894,638,256
95DD21W1,2130,1785,345,1031,873,158,1099,912,187
95DD22S1,1537,1258,279,754,610,144,783,648,135
95DD22S2,1581,1254,327,802,644,158,779,610,169
95DD23W1,2490,2100,390,1278,1097,181,1212,1003,209
95DD24W1,2692,2248,444,1322,1114,208,1370,1134,236
95EE01W1,1895,1574,321,961,788,173,934,786,148
95EE02W1,2095,1689,406,1051,867,184,1044,822,222
95EE03W1,1983,1537,446,950,752,198,1033,785,248
95EE04W1,1990,1615,375,986,802,184,1004,813,191
95EE05W1,1497,1183,314,758,605,153,739,578,161
95EE06W1,2278,1907,371,1138,967,171,1140,940,200
95EE07W1,1798,1393,405,843,663,180,955,730,225
95EE08W1,1633,1309,324,768,619,149,865,690,175
95EE09W1,1859,1539,320,946,785,161,913,754,159
95EE10W1,1797,1536,261,908,780,128,889,756,133
95EE11W1,1677,1378,299,862,713,149,815,665,150
95EE12W1,2500,1936,564,1168,932,236,1332,1004,328
95EE13W1,1529,1110,419,752,550,202,777,560,217
95EE14W1,2684,2185,499,1329,1097,232,1355,1088,267
95EE15W1,1728,1414,314,889,729,160,839,685,154
95EE16W1,2111,1730,381,1083,896,187,1028,834,194
95FF01S1,2098,1776,322,1031,893,138,1067,883,184
95FF01S2,2655,2309,346,1346,1172,174,1309,1137,172
95FF02W1,2817,2373,444,1467,1245,222,1350,1128,222
95FF03W1,3006,2445,561,1462,1210,252,1544,1235,309
95FF04W1,2629,2177,452,1318,1097,221,1311,1080,231
95FF05W1,2563,2034,529,1225,998,227,1338,1036,302
95FF06S1,1974,1657,317,948,803,145,1026,854,172
95FF06S2,2080,1837,243,1041,928,113,1039,909,130
95FF07W1,2763,2102,661,1305,1024,281,1458,1078,380
95FF08W1,2328,1791,537,1132,896,236,1196,895,301
95FF09W1,2521,1921,600,1256,970,286,1265,951,314
95FF10W1,3473,2924,549,1760,1495,265,1713,1429,284
95FF11W1,2582,2159,423,1313,1119,194,1269,1040,229
95FF12W1,2721,2188,533,1357,1099,258,1364,1089,275
95FF13W1,2708,2221,487,1352,1119,233,1356,1102,254
95FF14W1,2413,2031,382,1254,1050,204,1159,981,178
95FF15W1,2680,2102,578,1316,1035,281,1364,1067,297
95FF16W1,2317,1881,436,1196,982,214,1121,899,222
95FF17W1,1717,1259,458,816,607,209,901,652,249
95GG01S1,1765,1202,563,820,593,227,945,609,336
95GG01S2,1464,975,489,661,458,203,803,517,286
95GG01S3,1616,1157,459,756,549,207,860,608,252
95GG02S1,1745,1192,553,824,568,256,921,624,297
95GG02S2,2018,1389,629,936,648,288,1082,741,341
95GG02S3,2224,1479,745,999,681,318,1225,798,427
95GG03S1,1952,1660,292,933,803,130,1019,857,162
95GG03S2,1833,1532,301,886,750,136,947,782,165
95GG03S3,2072,1669,403,968,793,175,1104,876,228
